period,load_zone,tot_imp_twh,tot_exp_twh_excl_loss,net_imp_twh,Scenario
2045,Argentina,0.4250466083211626,1.507808501550018,-1.2788526702450052,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2045,Brazil,1.0116591877568264,1.7402068083156061,-1.0053837227496887,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2045,Chile,0.0045546022499999995,0.00346427175,0.0009348532499999992,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2045,Paraguay,0.0018558725,0.0055631675000000005,-0.0043948775,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2045,Uruguay,1.9700202544560306,0.15609377616839545,1.682618524595115,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2050,Argentina,0.401534419967522,1.6443744804141962,-1.465042142791576,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2050,Brazil,1.3622206812803554,1.6499268218010616,-0.5597644610959749,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2050,Chile,0.00566711475,0.00224923,0.0032995487499999994,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2050,Paraguay,0.0042933599999999995,0.0031398600000000004,0.0007163599999999992,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2050,Uruguay,1.9605823114775767,0.43460749526019615,1.3476996597342983,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2020,Argentina,1.3228360032579982,0.37606395821450006,0.8543417567185008,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2020,Brazil,1.058980905824,0.8927819039786083,0.000935648967797853,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2020,Chile,0.006447309,0.0,0.006447309,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2020,Paraguay,0.0,0.008606582500000001,-0.009570842500000001,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2020,Uruguay,0.31485616052139265,1.4256679339102827,-1.3083426193634995,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2025,Argentina,0.7876841799553681,0.993571603526,-0.30910944981020416,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2025,Brazil,0.4650453931983998,1.5319001654137936,-1.3146576570467763,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2025,Chile,0.003647127,0.0016814490000000002,0.001890127,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2025,Paraguay,0.0,0.00784893,-0.00881319,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2025,Uruguay,1.4775790183724145,0.19895357058638896,1.1783017057716887,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2030,Argentina,0.6748959290197057,1.161464147775909,-0.6194111334304643,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2030,Brazil,0.9068709767598265,2.1259953831180267,-1.5554614121369932,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2030,Chile,0.00400049925,0.002275703,0.00162120925,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2030,Paraguay,2.759e-05,0.00777415,-0.00870741,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2030,Uruguay,1.9907826899151067,0.2790683010507034,1.5841852745082081,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2035,Argentina,0.7397807663487206,1.3920719889850233,-0.8218898660722569,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2035,Brazil,0.6154671265450217,2.547956843587139,-2.334991089862248,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2035,Chile,0.004959173999999999,0.0026803862499999997,0.0021572589999999995,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2035,Paraguay,8.099e-05,0.00772075,-0.008594010000000001,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2035,Uruguay,2.8713231711102845,0.2811812591818644,2.494320369362514,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2040,Argentina,0.5427168500434395,1.3220855026344946,-0.94460330169035,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2040,Brazil,0.8543139645246373,2.2408574197270985,-1.7450993035361293,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2040,Chile,0.005898947999999999,0.001859119,0.003953904249999999,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2040,Paraguay,0.00013528,0.00767317,-0.00848543,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2040,Uruguay,2.3394597329181845,0.17004956412466807,2.043094763054584,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2045,Argentina,0.6433845174500615,1.3063475127091477,-0.8307369941559702,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2045,Brazil,0.9126541821601505,2.0774970456721595,-1.5114288898492072,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2045,Chile,0.0052819222499999995,0.002782235,0.0023495849999999995,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2045,Paraguay,0.00232112,0.00549074,-0.00385723,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2045,Uruguay,2.02261708990163,0.1941412983805347,1.6712565051847128,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2050,Argentina,0.3826630150652863,1.7341656185808776,-1.57869722490962,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2050,Brazil,1.210024773614506,1.8793128843245137,-0.9693580126750736,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2050,Chile,0.0063425174999999995,0.0016906157500000002,0.004570814499999999,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2050,Paraguay,0.0047345775,0.0029226125,0.0014399175,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2050,Uruguay,2.2913994668372433,0.2770726193616443,1.8606880050926948,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2020,Argentina,1.3228327032579985,0.3760606582145001,0.8543417567185011,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2020,Brazil,1.0532886188800001,0.9053281259786086,-0.0173028599762024,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2020,Chile,0.006447309,0.0,0.006447309,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2020,Paraguay,0.0,0.008606582500000001,-0.009570842500000001,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2020,Uruguay,0.33542586661449764,1.4279991310593874,-1.2892685453634993,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2025,Argentina,0.7924596356993681,0.843536584526,-0.1457005516009635,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2025,Brazil,0.45316758908000004,1.6700227009456785,-1.4850044679677965,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2025,Chile,0.0040624649999999995,0.001651782,0.0023364649999999994,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2025,Paraguay,0.0,0.00784574,-0.00881,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2025,Uruguay,1.4636531346553632,0.19028601696305258,1.1749861121035738,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2030,Argentina,0.6127690640268327,1.1488165163178352,-0.6688880161312797,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2030,Brazil,0.681334912058541,2.171372469567588,-1.8325045768951147,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2030,Chile,0.0038495325,0.00174174,0.0020295325,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2030,Paraguay,0.0,0.0078082575000000005,-0.0087725175,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2030,Uruguay,2.0985702717007,0.06678479690065131,1.929972418857392,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2035,Argentina,0.37236802951013287,1.6507068433681498,-1.4862849656689172,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2035,Brazil,1.0045844250614906,2.1782609398056723,-1.5095703031560233,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2035,Chile,0.0033284459999999997,0.002515621,0.0006974022499999996,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2035,Paraguay,2.759e-05,0.00777415,-0.00870741,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2035,Uruguay,2.7284892612489506,0.26954019764675247,2.343548664402105,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2040,Argentina,0.49477074207594324,1.3839161634883728,-1.0568353809575723,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2040,Brazil,0.9074834560651657,1.873197046304206,-1.2632863377699328,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2040,Chile,0.005182155,0.00164563975,0.00345907225,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2040,Paraguay,8.01e-05,0.007725050000000001,-0.00859931,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2040,Uruguay,2.1077398282838393,0.24877238188236972,1.7323112757447845,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2045,Argentina,0.47900186436594355,1.5508899455532605,-1.2628822623928952,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2045,Brazil,1.0342842326577841,1.8861592341281033,-1.1601064070255318,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2045,Chile,0.0055127985,0.0026202352499999997,0.00274212775,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2045,Paraguay,0.0023471525,0.0054644875,-0.0038051375000000003,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2045,Uruguay,2.010309433121329,0.08632157871369298,1.7638175826586804,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2050,Argentina,0.3234695824378616,1.8399222344983828,-1.7457731170788735,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2050,Brazil,1.3074320367921726,1.7088576026482072,-0.6684900123480679,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2050,Chile,0.006129106499999999,0.001579227,0.004467319499999999,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2050,Paraguay,0.0034278349999999997,0.0042506475,-0.0013763050000000004,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2050,Uruguay,2.0216064415600257,0.10745529064346993,1.7095871687200364,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2020,Argentina,1.3228327032579992,0.3756102082145001,0.8543417567185018,Trade Emission cut 90% GE 2.5xl Single-Axis
2020,Brazil,1.04724081928,0.933132353978609,-0.053343687576203,Trade Emission cut 90% GE 2.5xl Single-Axis
2020,Chile,0.006447309,0.0,0.006447309,Trade Emission cut 90% GE 2.5xl Single-Axis
2020,Paraguay,0.0,0.008606582500000001,-0.009570842500000001,Trade Emission cut 90% GE 2.5xl Single-Axis
2020,Uruguay,0.3789447808786086,1.4381164677234988,-1.2549792173634997,Trade Emission cut 90% GE 2.5xl Single-Axis
2025,Argentina,0.9003555662899825,0.9277784670907061,-0.12613715231484757,Trade Emission cut 90% GE 2.5xl Single-Axis
2025,Brazil,0.5492204382799999,1.9473801671379207,-1.713568492841469,Trade Emission cut 90% GE 2.5xl Single-Axis
2025,Chile,0.003736128,0.002326467,0.001305128,Trade Emission cut 90% GE 2.5xl Single-Axis
2025,Paraguay,0.0,0.007848820000000001,-0.008813080000000001,Trade Emission cut 90% GE 2.5xl Single-Axis
2025,Uruguay,1.6317417650796837,0.19971997642103928,1.3157226328919505,Trade Emission cut 90% GE 2.5xl Single-Axis
2030,Argentina,0.47410234407243895,1.2483315993455648,-0.914288205758162,Trade Emission cut 90% GE 2.5xl Single-Axis
2030,Brazil,0.5924650098298184,2.3371061948467897,-2.1118406117834727,Trade Emission cut 90% GE 2.5xl Single-Axis
2030,Chile,0.0038791995,0.001536942,0.0022731995,Trade Emission cut 90% GE 2.5xl Single-Axis
