period,load_zone,twh,technology,scs
2035,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re1_c2p1_tnt1
2040,Argentina,0.0,curt_hydro,prm15_fix_wcost_re1_c2p1_tnt1
2040,Brazil,1.9621444681706244,curt_hydro,prm15_fix_wcost_re1_c2p1_tnt1
2040,Chile,0.0,curt_hydro,prm15_fix_wcost_re1_c2p1_tnt1
2040,Paraguay,15.187117657499986,curt_hydro,prm15_fix_wcost_re1_c2p1_tnt1
2040,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re1_c2p1_tnt1
2045,Argentina,0.0,curt_hydro,prm15_fix_wcost_re1_c2p1_tnt1
2045,Brazil,0.0,curt_hydro,prm15_fix_wcost_re1_c2p1_tnt1
2045,Chile,0.0,curt_hydro,prm15_fix_wcost_re1_c2p1_tnt1
2045,Paraguay,4.492158149999986,curt_hydro,prm15_fix_wcost_re1_c2p1_tnt1
2045,Uruguay,0.17369708147212906,curt_hydro,prm15_fix_wcost_re1_c2p1_tnt1
2050,Argentina,0.0,curt_hydro,prm15_fix_wcost_re1_c2p1_tnt1
2050,Brazil,0.0,curt_hydro,prm15_fix_wcost_re1_c2p1_tnt1
2050,Chile,0.0,curt_hydro,prm15_fix_wcost_re1_c2p1_tnt1
2050,Paraguay,0.5864789001827931,curt_hydro,prm15_fix_wcost_re1_c2p1_tnt1
2050,Uruguay,0.3501582998496658,curt_hydro,prm15_fix_wcost_re1_c2p1_tnt1
2020,Argentina,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2020,Brazil,1.4987381684862484,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2020,Chile,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2020,Paraguay,49.10953964224998,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2020,Uruguay,0.04799218799999982,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2025,Argentina,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2025,Brazil,3.403552515000008,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2025,Chile,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2025,Paraguay,44.389940549999984,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2025,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2030,Argentina,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2030,Brazil,1.8671800739999598,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2030,Chile,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2030,Paraguay,37.012603924999986,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2030,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2035,Argentina,0.2200326760000003,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2035,Brazil,2.7215696430000063,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2035,Chile,0.00031667611499138046,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2035,Paraguay,27.39383818499999,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2035,Uruguay,0.18020061046218117,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2040,Argentina,0.4308106260000004,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2040,Brazil,2.976806637600006,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2040,Chile,0.011112000000000045,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2040,Paraguay,15.23975228449999,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2040,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2045,Argentina,0.32038687967156754,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2045,Brazil,1.9040529606000005,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2045,Chile,0.016853200000000068,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2045,Paraguay,5.078333600499983,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2045,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2050,Argentina,0.18022792156703077,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2050,Brazil,2.1659600813068263,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2050,Chile,0.05449210000000004,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2050,Paraguay,6.9958079884636355,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2050,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1
2020,Argentina,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2020,Brazil,2.064045159669734,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2020,Chile,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2020,Paraguay,49.109759587249975,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2020,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2025,Argentina,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2025,Brazil,4.2619536892486405,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2025,Chile,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2025,Paraguay,44.38978223249999,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2025,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2030,Argentina,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2030,Brazil,3.499175720799517,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2030,Chile,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2030,Paraguay,37.011845557499996,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2030,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2035,Argentina,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2035,Brazil,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2035,Chile,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2035,Paraguay,27.393221592499984,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2035,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2040,Argentina,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2040,Brazil,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2040,Chile,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2040,Paraguay,15.187114357499986,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2040,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2045,Argentina,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2045,Brazil,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2045,Chile,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2045,Paraguay,4.492146599999986,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2045,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2050,Argentina,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2050,Brazil,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2050,Chile,0.0,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2050,Paraguay,0.6012821898385462,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2050,Uruguay,0.12586216260006217,curt_hydro,prm15_fix_wcost_re2_c2p1_tnt1
2020,Argentina,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2020,Brazil,1.03841100200001,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2020,Chile,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2020,Paraguay,49.10959972974998,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2020,Uruguay,0.17812059599999974,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2025,Argentina,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2025,Brazil,2.326652288416309,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2025,Chile,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2025,Paraguay,44.390044609999975,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2025,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2030,Argentina,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2030,Brazil,2.0038352460000075,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2030,Chile,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2030,Paraguay,37.012616354999984,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2030,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2035,Argentina,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2035,Brazil,1.9725132960000074,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2035,Chile,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2035,Paraguay,27.393757429999987,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2035,Uruguay,0.15846941399999973,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2040,Argentina,0.011307609599999997,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2040,Brazil,1.4046592860000005,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2040,Chile,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2040,Paraguay,15.189134744999988,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2040,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2045,Argentina,0.16022029799999998,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2045,Brazil,2.0462321724000003,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
