period,scs_id,costs_per_mwh
2045,prm15_fix_wcost_re13_c2p1_tnt1,33.52217053925034
2045,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,40.538277693801064
2045,prm15_fix_wcost_re14_c2p1_tnt1,33.486759310937956
2045,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,31.319290914276273
2045,prm15_fix_wcost_re15_c2p1_tnt1,32.417044180656255
2045,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,34.04323552422318
2045,prm15_fix_wcost_re16_c2p1_tnt1,31.14336494013315
2045,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,31.693983219557904
2045,prm15_fix_wcost_re17_c2p1_tnt1,30.461303302701772
2045,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,35.79826588759865
2045,prm15_fix_wcost_re18_c2p1_tnt1,33.51309166286546
2045,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,40.06166591221104
2045,prm15_fix_wcost_re19_c2p1_tnt1,33.51479355405528
2045,prm15_fix_wcost_re1_c2p1_co2_cut90p_tnt1,45.9285620041256
2045,prm15_fix_wcost_re1_c2p1_tnt1,33.570987520531126
2045,prm15_fix_wcost_re20_c2p1_co2_cut90p_tnt1,45.3666467930282
2045,prm15_fix_wcost_re20_c2p1_tnt1,31.979807955027805
2045,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1,47.92220382232082
2045,prm15_fix_wcost_re2_c2p1_tnt1,32.63137978621899
2045,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1,45.94891821020008
2045,prm15_fix_wcost_re3_c2p1_tnt1,39.356950502149914
2045,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1,45.12565067845257
2045,prm15_fix_wcost_re4_c2p1_tnt1,32.72882176154145
2045,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1,46.033610343868816
2045,prm15_fix_wcost_re5_c2p1_tnt1,30.50015779506496
2045,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1,44.39680378120794
2045,prm15_fix_wcost_re6_c2p1_tnt1,30.481430062014656
2045,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1,44.45335388108439
2045,prm15_fix_wcost_re7_c2p1_tnt1,30.488983723400846
2045,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,43.67081718808982
2045,prm15_fix_wcost_re8_c2p1_tnt1,32.74491525530966
2045,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,43.98421081535105
2045,prm15_fix_wcost_re9_c2p1_tnt1,34.173358145655165
2050,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,46.36189040884924
2050,prm15_fix_wcost_re10_c2p1_tnt1,23.390273904941914
2050,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,13.35068295439101
2050,prm15_fix_wcost_re11_c2p1_tnt1,23.966289542923544
2050,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,16.67650954115783
2050,prm15_fix_wcost_re12_c2p1_tnt1,28.92585646857445
2050,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,41.95852031391697
2050,prm15_fix_wcost_re13_c2p1_tnt1,60.40202107111509
2050,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,16.55579402667907
2050,prm15_fix_wcost_re14_c2p1_tnt1,34.97827978824793
2050,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,75.29247557208377
2050,prm15_fix_wcost_re15_c2p1_tnt1,24.472713627822102
2050,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,15.275442381605878
2050,prm15_fix_wcost_re16_c2p1_tnt1,23.949884036017583
2050,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,27.781028652221053
2050,prm15_fix_wcost_re17_c2p1_tnt1,24.19255646013632
2050,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,15.612281910976005
2050,prm15_fix_wcost_re18_c2p1_tnt1,59.06793627175593
2050,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,23.278501740258477
2050,prm15_fix_wcost_re19_c2p1_tnt1,34.761922968996636
2050,prm15_fix_wcost_re1_c2p1_co2_cut90p_tnt1,46.84975038847067
2050,prm15_fix_wcost_re1_c2p1_tnt1,23.636633103697886
2050,prm15_fix_wcost_re20_c2p1_co2_cut90p_tnt1,15.702555469630862
2050,prm15_fix_wcost_re20_c2p1_tnt1,23.962050598138404
2050,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1,53.273778663794204
2050,prm15_fix_wcost_re2_c2p1_tnt1,26.467144924519406
2050,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1,80.22032299618458
2050,prm15_fix_wcost_re3_c2p1_tnt1,36.82961212791338
2050,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1,41.60244258872151
2050,prm15_fix_wcost_re4_c2p1_tnt1,30.003496477190414
2050,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1,76.44632137923521
2050,prm15_fix_wcost_re5_c2p1_tnt1,24.938977968006846
2050,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1,52.67546712796885
2050,prm15_fix_wcost_re6_c2p1_tnt1,23.627856165225584
2050,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1,44.83543607512142
2050,prm15_fix_wcost_re7_c2p1_tnt1,25.493453330313955
2050,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,41.10939211228374
2050,prm15_fix_wcost_re8_c2p1_tnt1,36.76296000200029
2050,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,41.08966656344322
2050,prm15_fix_wcost_re9_c2p1_tnt1,48.866497902030055
