period,load_zone,twh,technology,scs
2020,Chile,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2020,Paraguay,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2020,Uruguay,0.10145547800000003,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2025,Argentina,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2025,Brazil,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2025,Chile,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2025,Paraguay,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2025,Uruguay,0.008707123999999816,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2030,Argentina,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2030,Brazil,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2030,Chile,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2030,Paraguay,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2030,Uruguay,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2035,Argentina,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2035,Brazil,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2035,Chile,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2035,Paraguay,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2035,Uruguay,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2040,Argentina,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2040,Brazil,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2040,Chile,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2040,Paraguay,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2040,Uruguay,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2045,Argentina,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2045,Brazil,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2045,Chile,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2045,Paraguay,1.7846570131363977,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2045,Uruguay,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2050,Argentina,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2050,Brazil,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2050,Chile,0.0,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
