period,scs_id,costs_per_mwh
2040,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,69.95305922226177
2040,prm15_fix_wcost_re10_c2p1_tnt1,69.94968783446296
2040,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,69.95226542989643
2040,prm15_fix_wcost_re11_c2p1_tnt1,69.94968783446296
2040,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,85.92833654583026
2040,prm15_fix_wcost_re12_c2p1_tnt1,69.94968783446296
2040,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,71.18509638482571
2040,prm15_fix_wcost_re13_c2p1_tnt1,69.94968783446296
2040,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,69.95137352836238
2040,prm15_fix_wcost_re14_c2p1_tnt1,64.71872702916218
2040,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,69.97088833392789
2040,prm15_fix_wcost_re15_c2p1_tnt1,69.94958972529422
2040,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,69.94958972529422
2040,prm15_fix_wcost_re16_c2p1_tnt1,69.94958972529422
2040,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,69.95502140563674
2040,prm15_fix_wcost_re17_c2p1_tnt1,69.94968783446296
2040,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,61.814032234336395
2040,prm15_fix_wcost_re18_c2p1_tnt1,69.94968783446296
2040,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,69.95057973599704
2040,prm15_fix_wcost_re19_c2p1_tnt1,69.94968783446296
2040,prm15_fix_wcost_re1_c2p1_co2_cut90p_tnt1,69.95137352836237
2040,prm15_fix_wcost_re1_c2p1_tnt1,84.32107929064124
2040,prm15_fix_wcost_re20_c2p1_co2_cut90p_tnt1,74.15520470796675
2040,prm15_fix_wcost_re20_c2p1_tnt1,69.94968783446296
2040,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1,71.49614042989647
2040,prm15_fix_wcost_re2_c2p1_tnt1,69.94968783446296
2040,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1,69.9707902247591
2040,prm15_fix_wcost_re3_c2p1_tnt1,69.94968783446296
2040,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1,69.94968783446296
2040,prm15_fix_wcost_re4_c2p1_tnt1,85.6567354874548
2040,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1,74.17586850597985
2040,prm15_fix_wcost_re5_c2p1_tnt1,69.94968783446296
2040,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1,69.95137352836238
2040,prm15_fix_wcost_re6_c2p1_tnt1,69.94958972529422
2040,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1,69.95137352836237
2040,prm15_fix_wcost_re7_c2p1_tnt1,69.94958972529422
2040,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,69.95305922226177
2040,prm15_fix_wcost_re8_c2p1_tnt1,69.94968783446296
2040,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,69.96534070638593
2040,prm15_fix_wcost_re9_c2p1_tnt1,69.94968783446296
2045,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,43.51625509352344
2045,prm15_fix_wcost_re10_c2p1_tnt1,30.588810880579892
2045,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,33.21773628402497
2045,prm15_fix_wcost_re11_c2p1_tnt1,31.58893943859346
2045,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,30.430302210071844
2045,prm15_fix_wcost_re12_c2p1_tnt1,33.07811969231964
2045,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,31.169590359582166
2045,prm15_fix_wcost_re13_c2p1_tnt1,33.07811969231964
2045,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,39.80117852008884
2045,prm15_fix_wcost_re14_c2p1_tnt1,33.07811969231964
2045,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,30.42928514393206
2045,prm15_fix_wcost_re15_c2p1_tnt1,31.423885380895644
2045,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,33.282586307707504
2045,prm15_fix_wcost_re16_c2p1_tnt1,30.99522033051173
2045,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,30.61762331658285
2045,prm15_fix_wcost_re17_c2p1_tnt1,30.429151159171173
2045,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,35.01346934133592
2045,prm15_fix_wcost_re18_c2p1_tnt1,33.07811969231964
2045,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,39.015139627013454
2045,prm15_fix_wcost_re19_c2p1_tnt1,33.07811969231964
2045,prm15_fix_wcost_re1_c2p1_co2_cut90p_tnt1,44.80112791560795
2045,prm15_fix_wcost_re1_c2p1_tnt1,33.494418584303034
2045,prm15_fix_wcost_re20_c2p1_co2_cut90p_tnt1,44.474814306672506
2045,prm15_fix_wcost_re20_c2p1_tnt1,31.813193759514352
2045,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1,46.781945623401754
2045,prm15_fix_wcost_re2_c2p1_tnt1,32.54306415492028
2045,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1,44.770881916422645
2045,prm15_fix_wcost_re3_c2p1_tnt1,39.18407708461563
2045,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1,44.308733065732724
2045,prm15_fix_wcost_re4_c2p1_tnt1,32.22454871523732
2045,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1,45.21893164670978
2045,prm15_fix_wcost_re5_c2p1_tnt1,30.429151159171173
2045,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1,43.29589040854085
2045,prm15_fix_wcost_re6_c2p1_tnt1,30.429151159171173
2045,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1,43.30353663980093
2045,prm15_fix_wcost_re7_c2p1_tnt1,30.429151159171173
2045,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,42.78670237488426
2045,prm15_fix_wcost_re8_c2p1_tnt1,32.260094542533125
2045,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,42.83740460588546
2045,prm15_fix_wcost_re9_c2p1_tnt1,33.61146479402261
2050,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,44.896242768742496
2050,prm15_fix_wcost_re10_c2p1_tnt1,22.746043768727983
2050,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,12.262064258365195
2050,prm15_fix_wcost_re11_c2p1_tnt1,23.46708247539161
2050,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,15.612961271198515
2050,prm15_fix_wcost_re12_c2p1_tnt1,27.743112932129936
2050,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,40.61237785460043
2050,prm15_fix_wcost_re13_c2p1_tnt1,59.782164780275224
2050,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,15.566826656788251
2050,prm15_fix_wcost_re14_c2p1_tnt1,33.982814777553344
2050,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,73.9209858090883
2050,prm15_fix_wcost_re15_c2p1_tnt1,23.536746046337456
2050,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,14.179636546686838
2050,prm15_fix_wcost_re16_c2p1_tnt1,23.467082475394864
2050,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,26.588825115926877
2050,prm15_fix_wcost_re17_c2p1_tnt1,23.467082475388356
2050,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,14.668982731134804
2050,prm15_fix_wcost_re18_c2p1_tnt1,58.402153022638444
2050,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,22.215919234886048
2050,prm15_fix_wcost_re19_c2p1_tnt1,34.41805771463894
2050,prm15_fix_wcost_re1_c2p1_co2_cut90p_tnt1,45.424578461235434
2050,prm15_fix_wcost_re1_c2p1_tnt1,22.745165158009833
2050,prm15_fix_wcost_re20_c2p1_co2_cut90p_tnt1,14.122670359451426
2050,prm15_fix_wcost_re20_c2p1_tnt1,23.46708247539161
2050,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1,51.72126271693587
2050,prm15_fix_wcost_re2_c2p1_tnt1,25.704593860642802
2050,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1,78.81020185800467
2050,prm15_fix_wcost_re3_c2p1_tnt1,36.381603492439254
2050,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1,40.35729147295403
2050,prm15_fix_wcost_re4_c2p1_tnt1,29.132472369785592
2050,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1,75.05270315997818
2050,prm15_fix_wcost_re5_c2p1_tnt1,23.733618129620822
2050,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1,51.26006845236809
2050,prm15_fix_wcost_re6_c2p1_tnt1,22.746043768724434
2050,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1,43.511419269581005
2050,prm15_fix_wcost_re7_c2p1_tnt1,24.36281089585432
2050,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,39.85434453588202
2050,prm15_fix_wcost_re8_c2p1_tnt1,35.989536543776545
2050,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,39.84998531570585
2050,prm15_fix_wcost_re9_c2p1_tnt1,47.98774736129815
