Latitude,Longitude,project,load_zone,biome
-24.25,-65.25,p_solar_Argentina_AR580,Argentina,Gran Chaco
-24.75,-65.25,p_solar_Argentina_AR581,Argentina,Gran Chaco
-25.25,-65.25,p_solar_Argentina_AR582,Argentina,Gran Chaco
-25.75,-65.25,p_solar_Argentina_AR583,Argentina,Gran Chaco
-26.25,-65.25,p_solar_Argentina_AR584,Argentina,Gran Chaco
-26.75,-65.25,p_solar_Argentina_AR585,Argentina,Gran Chaco
-27.25,-65.25,p_solar_Argentina_AR586,Argentina,Gran Chaco
-34.25,-65.25,p_solar_Argentina_AR600,Argentina,Monte Desert
-34.75,-65.25,p_solar_Argentina_AR601,Argentina,Monte Desert
-35.25,-65.25,p_solar_Argentina_AR602,Argentina,Monte Desert
-35.75,-65.25,p_solar_Argentina_AR603,Argentina,Monte Desert
-36.25,-65.25,p_solar_Argentina_AR604,Argentina,Monte Desert
-36.75,-65.25,p_solar_Argentina_AR605,Argentina,Monte Desert
-37.25,-65.25,p_solar_Argentina_AR606,Argentina,Monte Desert
-37.75,-65.25,p_solar_Argentina_AR607,Argentina,Monte Desert
-38.25,-65.25,p_solar_Argentina_AR608,Argentina,Monte Desert
-38.75,-65.25,p_solar_Argentina_AR609,Argentina,Monte Desert
-39.25,-65.25,p_solar_Argentina_AR610,Argentina,Monte Desert
-39.75,-65.25,p_solar_Argentina_AR611,Argentina,Monte Desert
-40.25,-65.25,p_solar_Argentina_AR612,Argentina,Monte Desert
-40.75,-65.25,p_solar_Argentina_AR613,Argentina,Monte Desert
-41.25,-65.25,p_solar_Argentina_AR614,Argentina,Monte Desert
-41.75,-65.25,p_solar_Argentina_AR615,Argentina,Monte Desert
-42.25,-65.25,p_solar_Argentina_AR616,Argentina,Monte Desert
-42.75,-65.25,p_solar_Argentina_AR617,Argentina,Monte Desert
-43.25,-65.25,p_solar_Argentina_AR618,Argentina,Monte Desert
-22.25,-64.75,p_solar_Argentina_AR620,Argentina,Atacama/Andes
-22.75,-64.75,p_solar_Argentina_AR621,Argentina,Atacama/Andes
-23.25,-64.75,p_solar_Argentina_AR622,Argentina,Atacama/Andes
-23.75,-64.75,p_solar_Argentina_AR623,Argentina,Gran Chaco
-24.25,-64.75,p_solar_Argentina_AR624,Argentina,Gran Chaco
-24.75,-64.75,p_solar_Argentina_AR625,Argentina,Gran Chaco
-25.25,-64.75,p_solar_Argentina_AR626,Argentina,Gran Chaco
-25.75,-64.75,p_solar_Argentina_AR627,Argentina,Gran Chaco
-26.25,-64.75,p_solar_Argentina_AR628,Argentina,Gran Chaco
-26.75,-64.75,p_solar_Argentina_AR629,Argentina,Gran Chaco
-27.25,-64.75,p_solar_Argentina_AR630,Argentina,Gran Chaco
-34.75,-64.75,p_solar_Argentina_AR645,Argentina,Monte Desert
-35.25,-64.75,p_solar_Argentina_AR646,Argentina,Monte Desert
-35.75,-64.75,p_solar_Argentina_AR647,Argentina,Monte Desert
-36.25,-64.75,p_solar_Argentina_AR648,Argentina,Monte Desert
-36.75,-64.75,p_solar_Argentina_AR649,Argentina,Monte Desert
-37.25,-64.75,p_solar_Argentina_AR650,Argentina,Monte Desert
-37.75,-64.75,p_solar_Argentina_AR651,Argentina,Monte Desert
-38.25,-64.75,p_solar_Argentina_AR652,Argentina,Monte Desert
-38.75,-64.75,p_solar_Argentina_AR653,Argentina,Monte Desert
-39.25,-64.75,p_solar_Argentina_AR654,Argentina,Monte Desert
-39.75,-64.75,p_solar_Argentina_AR655,Argentina,Monte Desert
-40.25,-64.75,p_solar_Argentina_AR656,Argentina,Monte Desert
-40.75,-64.75,p_solar_Argentina_AR657,Argentina,Monte Desert
-42.25,-64.75,p_solar_Argentina_AR658,Argentina,Monte Desert
-22.75,-64.25,p_solar_Argentina_AR659,Argentina,Atacama/Andes
-23.25,-64.25,p_solar_Argentina_AR660,Argentina,Gran Chaco
-23.75,-64.25,p_solar_Argentina_AR661,Argentina,Gran Chaco
-24.25,-64.25,p_solar_Argentina_AR662,Argentina,Gran Chaco
-24.75,-64.25,p_solar_Argentina_AR663,Argentina,Gran Chaco
-25.25,-64.25,p_solar_Argentina_AR664,Argentina,Gran Chaco
-25.75,-64.25,p_solar_Argentina_AR665,Argentina,Gran Chaco
-26.25,-64.25,p_solar_Argentina_AR666,Argentina,Gran Chaco
-26.75,-64.25,p_solar_Argentina_AR667,Argentina,Gran Chaco
-35.25,-64.25,p_solar_Argentina_AR684,Argentina,Pampas
-35.75,-64.25,p_solar_Argentina_AR685,Argentina,Pampas
-36.25,-64.25,p_solar_Argentina_AR686,Argentina,Monte Desert
-36.75,-64.25,p_solar_Argentina_AR687,Argentina,Monte Desert
-37.25,-64.25,p_solar_Argentina_AR688,Argentina,Monte Desert
-37.75,-64.25,p_solar_Argentina_AR689,Argentina,Monte Desert
-38.25,-64.25,p_solar_Argentina_AR690,Argentina,Monte Desert
-38.75,-64.25,p_solar_Argentina_AR691,Argentina,Monte Desert
-39.25,-64.25,p_solar_Argentina_AR692,Argentina,Monte Desert
-39.75,-64.25,p_solar_Argentina_AR693,Argentina,Monte Desert
-40.25,-64.25,p_solar_Argentina_AR694,Argentina,Monte Desert
-40.75,-64.25,p_solar_Argentina_AR695,Argentina,Monte Desert
-42.75,-64.25,p_solar_Argentina_AR696,Argentina,Monte Desert
-35.25,-63.75,p_solar_Argentina_AR724,Argentina,Pampas
-35.75,-63.75,p_solar_Argentina_AR725,Argentina,Pampas
-36.25,-63.75,p_solar_Argentina_AR726,Argentina,Pampas
-36.75,-63.75,p_solar_Argentina_AR727,Argentina,Pampas
-37.25,-63.75,p_solar_Argentina_AR728,Argentina,Monte Desert
-37.75,-63.75,p_solar_Argentina_AR729,Argentina,Monte Desert
-38.25,-63.75,p_solar_Argentina_AR730,Argentina,Monte Desert
-38.75,-63.75,p_solar_Argentina_AR731,Argentina,Monte Desert
-39.25,-63.75,p_solar_Argentina_AR732,Argentina,Monte Desert
-39.75,-63.75,p_solar_Argentina_AR733,Argentina,Monte Desert
-40.25,-63.75,p_solar_Argentina_AR734,Argentina,Monte Desert
-40.75,-63.75,p_solar_Argentina_AR735,Argentina,Monte Desert
-42.25,-63.75,p_solar_Argentina_AR736,Argentina,Monte Desert
-42.75,-63.75,p_solar_Argentina_AR737,Argentina,Monte Desert
-35.25,-63.25,p_solar_Argentina_AR764,Argentina,Pampas
-35.75,-63.25,p_solar_Argentina_AR765,Argentina,Pampas
-36.25,-63.25,p_solar_Argentina_AR766,Argentina,Pampas
-36.75,-63.25,p_solar_Argentina_AR767,Argentina,Pampas
-37.25,-63.25,p_solar_Argentina_AR768,Argentina,Pampas
-37.75,-63.25,p_solar_Argentina_AR769,Argentina,Monte Desert
-38.25,-63.25,p_solar_Argentina_AR770,Argentina,Monte Desert
-38.75,-63.25,p_solar_Argentina_AR771,Argentina,Monte Desert
-39.25,-63.25,p_solar_Argentina_AR772,Argentina,Monte Desert
-39.75,-63.25,p_solar_Argentina_AR773,Argentina,Monte Desert
-40.25,-63.25,p_solar_Argentina_AR774,Argentina,Monte Desert
-40.75,-63.25,p_solar_Argentina_AR775,Argentina,Monte Desert
-35.25,-62.75,p_solar_Argentina_AR802,Argentina,Pampas
-35.75,-62.75,p_solar_Argentina_AR803,Argentina,Pampas
-36.25,-62.75,p_solar_Argentina_AR804,Argentina,Pampas
-36.75,-62.75,p_solar_Argentina_AR805,Argentina,Pampas
-37.25,-62.75,p_solar_Argentina_AR806,Argentina,Pampas
-37.75,-62.75,p_solar_Argentina_AR807,Argentina,Pampas
-38.25,-62.75,p_solar_Argentina_AR808,Argentina,Monte Desert
-38.75,-62.75,p_solar_Argentina_AR809,Argentina,Monte Desert
-39.25,-62.75,p_solar_Argentina_AR810,Argentina,Monte Desert
-39.75,-62.75,p_solar_Argentina_AR811,Argentina,Monte Desert
-40.25,-62.75,p_solar_Argentina_AR812,Argentina,Monte Desert
-40.75,-62.75,p_solar_Argentina_AR813,Argentina,Monte Desert
-35.25,-62.25,p_solar_Argentina_AR839,Argentina,Pampas
-35.75,-62.25,p_solar_Argentina_AR840,Argentina,Pampas
-36.25,-62.25,p_solar_Argentina_AR841,Argentina,Pampas
-36.75,-62.25,p_solar_Argentina_AR842,Argentina,Pampas
-37.25,-62.25,p_solar_Argentina_AR843,Argentina,Pampas
-37.75,-62.25,p_solar_Argentina_AR844,Argentina,Pampas
-38.25,-62.25,p_solar_Argentina_AR845,Argentina,Pampas
-38.75,-62.25,p_solar_Argentina_AR846,Argentina,Monte Desert
-39.25,-62.25,p_solar_Argentina_AR847,Argentina,Monte Desert
-39.75,-62.25,p_solar_Argentina_AR848,Argentina,Monte Desert
-35.25,-61.75,p_solar_Argentina_AR873,Argentina,Pampas
-35.75,-61.75,p_solar_Argentina_AR874,Argentina,Pampas
-36.25,-61.75,p_solar_Argentina_AR875,Argentina,Pampas
-36.75,-61.75,p_solar_Argentina_AR876,Argentina,Pampas
-37.25,-61.75,p_solar_Argentina_AR877,Argentina,Pampas
-37.75,-61.75,p_solar_Argentina_AR878,Argentina,Pampas
-38.25,-61.75,p_solar_Argentina_AR879,Argentina,Pampas
-38.75,-61.75,p_solar_Argentina_AR880,Argentina,Pampas
-35.75,-61.25,p_solar_Argentina_AR905,Argentina,Pampas
-36.25,-61.25,p_solar_Argentina_AR906,Argentina,Pampas
-36.75,-61.25,p_solar_Argentina_AR907,Argentina,Pampas
-37.25,-61.25,p_solar_Argentina_AR908,Argentina,Pampas
-37.75,-61.25,p_solar_Argentina_AR909,Argentina,Pampas
-38.25,-61.25,p_solar_Argentina_AR910,Argentina,Pampas
-38.75,-61.25,p_solar_Argentina_AR911,Argentina,Pampas
-11.75,-61.75,p_solar_Brazil_BR523,Brazil,Cerrado
-13.25,-60.75,p_solar_Brazil_BR599,Brazil,Cerrado
-14.75,-60.25,p_solar_Brazil_BR640,Brazil,Cerrado
-15.25,-60.25,p_solar_Brazil_BR641,Brazil,Cerrado
-14.75,-59.75,p_solar_Brazil_BR678,Brazil,Cerrado
-15.25,-59.75,p_solar_Brazil_BR679,Brazil,Cerrado
-15.75,-59.75,p_solar_Brazil_BR680,Brazil,Cerrado
-16.25,-59.75,p_solar_Brazil_BR681,Brazil,Cerrado
-14.25,-59.25,p_solar_Brazil_BR713,Brazil,Cerrado
-14.75,-59.25,p_solar_Brazil_BR714,Brazil,Cerrado
-15.25,-59.25,p_solar_Brazil_BR715,Brazil,Cerrado
-15.75,-59.25,p_solar_Brazil_BR716,Brazil,Cerrado
-16.25,-59.25,p_solar_Brazil_BR717,Brazil,Cerrado
-12.75,-58.75,p_solar_Brazil_BR745,Brazil,Cerrado
-13.25,-58.75,p_solar_Brazil_BR746,Brazil,Cerrado
-13.75,-58.75,p_solar_Brazil_BR747,Brazil,Cerrado
-14.25,-58.75,p_solar_Brazil_BR748,Brazil,Cerrado
-14.75,-58.75,p_solar_Brazil_BR749,Brazil,Cerrado
-15.25,-58.75,p_solar_Brazil_BR750,Brazil,Cerrado
-15.75,-58.75,p_solar_Brazil_BR751,Brazil,Cerrado
-16.25,-58.75,p_solar_Brazil_BR752,Brazil,Cerrado
-13.75,-58.25,p_solar_Brazil_BR783,Brazil,Cerrado
-14.25,-58.25,p_solar_Brazil_BR784,Brazil,Cerrado
-14.75,-58.25,p_solar_Brazil_BR785,Brazil,Cerrado
-15.25,-58.25,p_solar_Brazil_BR786,Brazil,Cerrado
-15.75,-58.25,p_solar_Brazil_BR787,Brazil,Cerrado
-16.25,-58.25,p_solar_Brazil_BR788,Brazil,Cerrado
-16.75,-58.25,p_solar_Brazil_BR789,Brazil,Cerrado
-17.25,-58.25,p_solar_Brazil_BR790,Brazil,Cerrado
-13.75,-57.75,p_solar_Brazil_BR821,Brazil,Cerrado
-14.25,-57.75,p_solar_Brazil_BR822,Brazil,Cerrado
-14.75,-57.75,p_solar_Brazil_BR823,Brazil,Cerrado
-15.25,-57.75,p_solar_Brazil_BR824,Brazil,Cerrado
-15.75,-57.75,p_solar_Brazil_BR825,Brazil,Cerrado
-16.25,-57.75,p_solar_Brazil_BR826,Brazil,Cerrado
-16.75,-57.75,p_solar_Brazil_BR827,Brazil,Cerrado
-19.25,-57.75,p_solar_Brazil_BR829,Brazil,Cerrado
-19.75,-57.75,p_solar_Brazil_BR830,Brazil,Cerrado
-20.25,-57.75,p_solar_Brazil_BR831,Brazil,Cerrado
-20.75,-57.75,p_solar_Brazil_BR832,Brazil,Cerrado
-21.25,-57.75,p_solar_Brazil_BR833,Brazil,Cerrado
-21.75,-57.75,p_solar_Brazil_BR834,Brazil,Cerrado
-14.25,-57.25,p_solar_Brazil_BR867,Brazil,Cerrado
-14.75,-57.25,p_solar_Brazil_BR868,Brazil,Cerrado
-15.25,-57.25,p_solar_Brazil_BR869,Brazil,Cerrado
-15.75,-57.25,p_solar_Brazil_BR870,Brazil,Cerrado
-16.25,-57.25,p_solar_Brazil_BR871,Brazil,Cerrado
-16.75,-57.25,p_solar_Brazil_BR872,Brazil,Cerrado
-17.25,-57.25,p_solar_Brazil_BR873,Brazil,Cerrado
-17.75,-57.25,p_solar_Brazil_BR874,Brazil,Cerrado
-18.75,-57.25,p_solar_Brazil_BR876,Brazil,Cerrado
-19.25,-57.25,p_solar_Brazil_BR877,Brazil,Cerrado
-19.75,-57.25,p_solar_Brazil_BR878,Brazil,Cerrado
-20.25,-57.25,p_solar_Brazil_BR879,Brazil,Cerrado
-20.75,-57.25,p_solar_Brazil_BR880,Brazil,Cerrado
-21.25,-57.25,p_solar_Brazil_BR881,Brazil,Cerrado
-21.75,-57.25,p_solar_Brazil_BR882,Brazil,Cerrado
-30.25,-57.25,p_solar_Brazil_BR883,Brazil,Pampas
-14.25,-56.75,p_solar_Brazil_BR916,Brazil,Cerrado
-14.75,-56.75,p_solar_Brazil_BR917,Brazil,Cerrado
-15.25,-56.75,p_solar_Brazil_BR918,Brazil,Cerrado
-15.75,-56.75,p_solar_Brazil_BR919,Brazil,Cerrado
-16.25,-56.75,p_solar_Brazil_BR920,Brazil,Cerrado
-16.75,-56.75,p_solar_Brazil_BR921,Brazil,Cerrado
-17.25,-56.75,p_solar_Brazil_BR922,Brazil,Cerrado
-17.75,-56.75,p_solar_Brazil_BR923,Brazil,Cerrado
-18.25,-56.75,p_solar_Brazil_BR924,Brazil,Cerrado
-18.75,-56.75,p_solar_Brazil_BR925,Brazil,Cerrado
-19.25,-56.75,p_solar_Brazil_BR926,Brazil,Cerrado
-19.75,-56.75,p_solar_Brazil_BR927,Brazil,Cerrado
-20.25,-56.75,p_solar_Brazil_BR928,Brazil,Cerrado
-20.75,-56.75,p_solar_Brazil_BR929,Brazil,Cerrado
-21.25,-56.75,p_solar_Brazil_BR930,Brazil,Cerrado
-21.75,-56.75,p_solar_Brazil_BR931,Brazil,Cerrado
-29.75,-56.75,p_solar_Brazil_BR932,Brazil,Pampas
-12.75,-56.25,p_solar_Brazil_BR962,Brazil,Cerrado
-14.25,-56.25,p_solar_Brazil_BR965,Brazil,Cerrado
-14.75,-56.25,p_solar_Brazil_BR966,Brazil,Cerrado
-15.25,-56.25,p_solar_Brazil_BR967,Brazil,Cerrado
-15.75,-56.25,p_solar_Brazil_BR968,Brazil,Cerrado
-16.25,-56.25,p_solar_Brazil_BR969,Brazil,Cerrado
-16.75,-56.25,p_solar_Brazil_BR970,Brazil,Cerrado
-17.25,-56.25,p_solar_Brazil_BR971,Brazil,Cerrado
-17.75,-56.25,p_solar_Brazil_BR972,Brazil,Cerrado
-18.25,-56.25,p_solar_Brazil_BR973,Brazil,Cerrado
-18.75,-56.25,p_solar_Brazil_BR974,Brazil,Cerrado
-19.25,-56.25,p_solar_Brazil_BR975,Brazil,Cerrado
-19.75,-56.25,p_solar_Brazil_BR976,Brazil,Cerrado
-20.25,-56.25,p_solar_Brazil_BR977,Brazil,Cerrado
-20.75,-56.25,p_solar_Brazil_BR978,Brazil,Cerrado
-21.25,-56.25,p_solar_Brazil_BR979,Brazil,Cerrado
-21.75,-56.25,p_solar_Brazil_BR980,Brazil,Cerrado
-29.75,-56.25,p_solar_Brazil_BR982,Brazil,Pampas
-30.25,-56.25,p_solar_Brazil_BR983,Brazil,Pampas
-13.25,-55.75,p_solar_Brazil_BR1015,Brazil,Cerrado
-14.25,-55.75,p_solar_Brazil_BR1017,Brazil,Cerrado
-14.75,-55.75,p_solar_Brazil_BR1018,Brazil,Cerrado
-15.25,-55.75,p_solar_Brazil_BR1019,Brazil,Cerrado
-15.75,-55.75,p_solar_Brazil_BR1020,Brazil,Cerrado
-16.25,-55.75,p_solar_Brazil_BR1021,Brazil,Cerrado
-16.75,-55.75,p_solar_Brazil_BR1022,Brazil,Cerrado
-17.25,-55.75,p_solar_Brazil_BR1023,Brazil,Cerrado
-17.75,-55.75,p_solar_Brazil_BR1024,Brazil,Cerrado
-18.25,-55.75,p_solar_Brazil_BR1025,Brazil,Cerrado
-18.75,-55.75,p_solar_Brazil_BR1026,Brazil,Cerrado
-19.25,-55.75,p_solar_Brazil_BR1027,Brazil,Cerrado
-19.75,-55.75,p_solar_Brazil_BR1028,Brazil,Cerrado
-20.25,-55.75,p_solar_Brazil_BR1029,Brazil,Cerrado
-20.75,-55.75,p_solar_Brazil_BR1030,Brazil,Cerrado
-21.25,-55.75,p_solar_Brazil_BR1031,Brazil,Cerrado
-21.75,-55.75,p_solar_Brazil_BR1032,Brazil,Cerrado
-22.25,-55.75,p_solar_Brazil_BR1033,Brazil,Cerrado
-30.25,-55.75,p_solar_Brazil_BR1038,Brazil,Pampas
-30.75,-55.75,p_solar_Brazil_BR1039,Brazil,Pampas
-13.75,-55.25,p_solar_Brazil_BR1072,Brazil,Cerrado
-14.25,-55.25,p_solar_Brazil_BR1073,Brazil,Cerrado
-14.75,-55.25,p_solar_Brazil_BR1074,Brazil,Cerrado
-15.25,-55.25,p_solar_Brazil_BR1075,Brazil,Cerrado
-15.75,-55.25,p_solar_Brazil_BR1076,Brazil,Cerrado
-16.25,-55.25,p_solar_Brazil_BR1077,Brazil,Cerrado
-16.75,-55.25,p_solar_Brazil_BR1078,Brazil,Cerrado
-17.25,-55.25,p_solar_Brazil_BR1079,Brazil,Cerrado
-17.75,-55.25,p_solar_Brazil_BR1080,Brazil,Cerrado
-18.25,-55.25,p_solar_Brazil_BR1081,Brazil,Cerrado
-18.75,-55.25,p_solar_Brazil_BR1082,Brazil,Cerrado
-19.25,-55.25,p_solar_Brazil_BR1083,Brazil,Cerrado
-19.75,-55.25,p_solar_Brazil_BR1084,Brazil,Cerrado
-20.25,-55.25,p_solar_Brazil_BR1085,Brazil,Cerrado
-20.75,-55.25,p_solar_Brazil_BR1086,Brazil,Cerrado
-21.25,-55.25,p_solar_Brazil_BR1087,Brazil,Cerrado
-21.75,-55.25,p_solar_Brazil_BR1088,Brazil,Cerrado
-22.25,-55.25,p_solar_Brazil_BR1089,Brazil,Cerrado
-22.75,-55.25,p_solar_Brazil_BR1090,Brazil,Cerrado
-23.25,-55.25,p_solar_Brazil_BR1091,Brazil,Cerrado
-23.75,-55.25,p_solar_Brazil_BR1092,Brazil,Cerrado
-13.75,-54.75,p_solar_Brazil_BR1131,Brazil,Cerrado
-14.25,-54.75,p_solar_Brazil_BR1132,Brazil,Cerrado
-14.75,-54.75,p_solar_Brazil_BR1133,Brazil,Cerrado
-15.25,-54.75,p_solar_Brazil_BR1134,Brazil,Cerrado
-15.75,-54.75,p_solar_Brazil_BR1135,Brazil,Cerrado
-16.25,-54.75,p_solar_Brazil_BR1136,Brazil,Cerrado
-16.75,-54.75,p_solar_Brazil_BR1137,Brazil,Cerrado
-17.25,-54.75,p_solar_Brazil_BR1138,Brazil,Cerrado
-17.75,-54.75,p_solar_Brazil_BR1139,Brazil,Cerrado
-18.25,-54.75,p_solar_Brazil_BR1140,Brazil,Cerrado
-18.75,-54.75,p_solar_Brazil_BR1141,Brazil,Cerrado
-19.25,-54.75,p_solar_Brazil_BR1142,Brazil,Cerrado
-19.75,-54.75,p_solar_Brazil_BR1143,Brazil,Cerrado
-20.25,-54.75,p_solar_Brazil_BR1144,Brazil,Cerrado
-20.75,-54.75,p_solar_Brazil_BR1145,Brazil,Cerrado
-21.25,-54.75,p_solar_Brazil_BR1146,Brazil,Cerrado
-21.75,-54.75,p_solar_Brazil_BR1147,Brazil,Cerrado
-22.25,-54.75,p_solar_Brazil_BR1148,Brazil,Cerrado
-22.75,-54.75,p_solar_Brazil_BR1149,Brazil,Cerrado
-23.25,-54.75,p_solar_Brazil_BR1150,Brazil,Cerrado
-23.75,-54.75,p_solar_Brazil_BR1151,Brazil,Cerrado
-13.75,-54.25,p_solar_Brazil_BR1191,Brazil,Cerrado
-14.25,-54.25,p_solar_Brazil_BR1192,Brazil,Cerrado
-14.75,-54.25,p_solar_Brazil_BR1193,Brazil,Cerrado
-15.25,-54.25,p_solar_Brazil_BR1194,Brazil,Cerrado
-15.75,-54.25,p_solar_Brazil_BR1195,Brazil,Cerrado
-16.25,-54.25,p_solar_Brazil_BR1196,Brazil,Cerrado
-16.75,-54.25,p_solar_Brazil_BR1197,Brazil,Cerrado
-17.25,-54.25,p_solar_Brazil_BR1198,Brazil,Cerrado
-17.75,-54.25,p_solar_Brazil_BR1199,Brazil,Cerrado
-18.25,-54.25,p_solar_Brazil_BR1200,Brazil,Cerrado
-18.75,-54.25,p_solar_Brazil_BR1201,Brazil,Cerrado
-19.25,-54.25,p_solar_Brazil_BR1202,Brazil,Cerrado
-19.75,-54.25,p_solar_Brazil_BR1203,Brazil,Cerrado
-20.25,-54.25,p_solar_Brazil_BR1204,Brazil,Cerrado
-20.75,-54.25,p_solar_Brazil_BR1205,Brazil,Cerrado
-21.25,-54.25,p_solar_Brazil_BR1206,Brazil,Cerrado
-21.75,-54.25,p_solar_Brazil_BR1207,Brazil,Cerrado
-22.25,-54.25,p_solar_Brazil_BR1208,Brazil,Cerrado
-22.75,-54.25,p_solar_Brazil_BR1209,Brazil,Cerrado
-23.25,-54.25,p_solar_Brazil_BR1210,Brazil,Cerrado
-23.75,-54.25,p_solar_Brazil_BR1211,Brazil,Cerrado
-13.75,-53.75,p_solar_Brazil_BR1256,Brazil,Cerrado
-14.25,-53.75,p_solar_Brazil_BR1257,Brazil,Cerrado
-14.75,-53.75,p_solar_Brazil_BR1258,Brazil,Cerrado
-15.25,-53.75,p_solar_Brazil_BR1259,Brazil,Cerrado
-15.75,-53.75,p_solar_Brazil_BR1260,Brazil,Cerrado
-16.25,-53.75,p_solar_Brazil_BR1261,Brazil,Cerrado
-16.75,-53.75,p_solar_Brazil_BR1262,Brazil,Cerrado
-17.25,-53.75,p_solar_Brazil_BR1263,Brazil,Cerrado
-17.75,-53.75,p_solar_Brazil_BR1264,Brazil,Cerrado
-18.25,-53.75,p_solar_Brazil_BR1265,Brazil,Cerrado
-18.75,-53.75,p_solar_Brazil_BR1266,Brazil,Cerrado
-19.25,-53.75,p_solar_Brazil_BR1267,Brazil,Cerrado
-19.75,-53.75,p_solar_Brazil_BR1268,Brazil,Cerrado
-20.25,-53.75,p_solar_Brazil_BR1269,Brazil,Cerrado
-20.75,-53.75,p_solar_Brazil_BR1270,Brazil,Cerrado
-21.25,-53.75,p_solar_Brazil_BR1271,Brazil,Cerrado
-21.75,-53.75,p_solar_Brazil_BR1272,Brazil,Cerrado
-22.25,-53.75,p_solar_Brazil_BR1273,Brazil,Cerrado
-22.75,-53.75,p_solar_Brazil_BR1274,Brazil,Cerrado
-23.25,-53.75,p_solar_Brazil_BR1275,Brazil,Cerrado
-23.75,-53.75,p_solar_Brazil_BR1276,Brazil,Cerrado
-31.75,-53.75,p_solar_Brazil_BR1290,Brazil,Pampas
-13.25,-53.25,p_solar_Brazil_BR1322,Brazil,Cerrado
-13.75,-53.25,p_solar_Brazil_BR1323,Brazil,Cerrado
-14.25,-53.25,p_solar_Brazil_BR1324,Brazil,Cerrado
-14.75,-53.25,p_solar_Brazil_BR1325,Brazil,Cerrado
-15.25,-53.25,p_solar_Brazil_BR1326,Brazil,Cerrado
-15.75,-53.25,p_solar_Brazil_BR1327,Brazil,Cerrado
-16.25,-53.25,p_solar_Brazil_BR1328,Brazil,Cerrado
-16.75,-53.25,p_solar_Brazil_BR1329,Brazil,Cerrado
-17.25,-53.25,p_solar_Brazil_BR1330,Brazil,Cerrado
-17.75,-53.25,p_solar_Brazil_BR1331,Brazil,Cerrado
-18.25,-53.25,p_solar_Brazil_BR1332,Brazil,Cerrado
-18.75,-53.25,p_solar_Brazil_BR1333,Brazil,Cerrado
-19.25,-53.25,p_solar_Brazil_BR1334,Brazil,Cerrado
-19.75,-53.25,p_solar_Brazil_BR1335,Brazil,Cerrado
-20.25,-53.25,p_solar_Brazil_BR1336,Brazil,Cerrado
-20.75,-53.25,p_solar_Brazil_BR1337,Brazil,Cerrado
-21.25,-53.25,p_solar_Brazil_BR1338,Brazil,Cerrado
-21.75,-53.25,p_solar_Brazil_BR1339,Brazil,Cerrado
-22.25,-53.25,p_solar_Brazil_BR1340,Brazil,Cerrado
-22.75,-53.25,p_solar_Brazil_BR1341,Brazil,Cerrado
-23.25,-53.25,p_solar_Brazil_BR1342,Brazil,Cerrado
-23.75,-53.25,p_solar_Brazil_BR1343,Brazil,Cerrado
-31.75,-53.25,p_solar_Brazil_BR1359,Brazil,Pampas
-32.25,-53.25,p_solar_Brazil_BR1360,Brazil,Pampas
-13.25,-52.75,p_solar_Brazil_BR1393,Brazil,Cerrado
-13.75,-52.75,p_solar_Brazil_BR1394,Brazil,Cerrado
-14.25,-52.75,p_solar_Brazil_BR1395,Brazil,Cerrado
-14.75,-52.75,p_solar_Brazil_BR1396,Brazil,Cerrado
-15.25,-52.75,p_solar_Brazil_BR1397,Brazil,Cerrado
-15.75,-52.75,p_solar_Brazil_BR1398,Brazil,Cerrado
-16.25,-52.75,p_solar_Brazil_BR1399,Brazil,Cerrado
-16.75,-52.75,p_solar_Brazil_BR1400,Brazil,Cerrado
-17.25,-52.75,p_solar_Brazil_BR1401,Brazil,Cerrado
-17.75,-52.75,p_solar_Brazil_BR1402,Brazil,Cerrado
-18.25,-52.75,p_solar_Brazil_BR1403,Brazil,Cerrado
-18.75,-52.75,p_solar_Brazil_BR1404,Brazil,Cerrado
-19.25,-52.75,p_solar_Brazil_BR1405,Brazil,Cerrado
-19.75,-52.75,p_solar_Brazil_BR1406,Brazil,Cerrado
-20.25,-52.75,p_solar_Brazil_BR1407,Brazil,Cerrado
-20.75,-52.75,p_solar_Brazil_BR1408,Brazil,Cerrado
-21.25,-52.75,p_solar_Brazil_BR1409,Brazil,Cerrado
-21.75,-52.75,p_solar_Brazil_BR1410,Brazil,Cerrado
-22.25,-52.75,p_solar_Brazil_BR1411,Brazil,Cerrado
-22.75,-52.75,p_solar_Brazil_BR1412,Brazil,Cerrado
-23.25,-52.75,p_solar_Brazil_BR1413,Brazil,Cerrado
-23.75,-52.75,p_solar_Brazil_BR1414,Brazil,Cerrado
-31.75,-52.75,p_solar_Brazil_BR1430,Brazil,Pampas
-13.25,-52.25,p_solar_Brazil_BR1466,Brazil,Cerrado
-13.75,-52.25,p_solar_Brazil_BR1467,Brazil,Cerrado
-14.25,-52.25,p_solar_Brazil_BR1468,Brazil,Cerrado
-14.75,-52.25,p_solar_Brazil_BR1469,Brazil,Cerrado
-15.25,-52.25,p_solar_Brazil_BR1470,Brazil,Cerrado
-15.75,-52.25,p_solar_Brazil_BR1471,Brazil,Cerrado
-16.25,-52.25,p_solar_Brazil_BR1472,Brazil,Cerrado
-16.75,-52.25,p_solar_Brazil_BR1473,Brazil,Cerrado
-17.25,-52.25,p_solar_Brazil_BR1474,Brazil,Cerrado
-17.75,-52.25,p_solar_Brazil_BR1475,Brazil,Cerrado
