Latitude,Longitude,project,load_zone,cap_mw,annual_cf,d_trans_km,cf_vestas_2,cf_vestas_7,cf_vestas_3,cf_siemens_36,cf_siemens_23,cf_GE_25,cf_GE_15,cf_gamesa_2,cf_enercon_7,cf_enercon_3
-44.75,-66.25,p_wind_Argentina_AR524,Argentina,135,0.32,27.98946021,0.6015474726775936,0.555166097449909,0.502132285974499,0.5412329234972678,0.5658533697632059,0.5902137978142078,0.5681888661202187,0.5166826047358835,0.5111013205828779,0.6086558515482695
-47.25,-66.25,p_wind_Argentina_AR525,Argentina,603,0.4,32.30203495,0.5849861111111103,0.536991461748634,0.4835703551912568,0.5233472222222223,0.5490726320582878,0.5731105418943533,0.552057490892532,0.4996262522768671,0.4911830601092896,0.5904129098360656
-47.75,-66.25,p_wind_Argentina_AR526,Argentina,510,0.38,17.61384663,0.5959943078324238,0.5479461520947176,0.49347279143898,0.5331778233151184,0.558392873406193,0.5842259790528233,0.5613447176684883,0.5081527777777777,0.5031614298724953,0.6036873861566485
-54.75,-66.25,p_wind_Argentina_AR527,Argentina,342,0.42,402.9236661,0.6141417349726795,0.5688229735883424,0.5167774362477232,0.5559257741347905,0.5809717668488159,0.6030433743169399,0.5832670765027322,0.5327760701275045,0.5231462887067395,0.6187604735883424
-34.75,-65.75,p_wind_Argentina_AR553,Argentina,1395,0.08,89.61257436,0.3546995673952647,0.3025557832422587,0.26022484061930784,0.28902789162112924,0.30789856557377043,0.3404470628415301,0.3137696948998178,0.2682867714025501,0.27619649362477233,0.3672202868852459
-35.25,-65.75,p_wind_Argentina_AR554,Argentina,1500,0.09,138.9124057,0.3562542122040088,0.30384107468123855,0.2613188752276867,0.2894822404371585,0.3075438296903461,0.34192338342440803,0.3135005692167578,0.2679430783242259,0.27917679872495454,0.3709589025500911
-35.75,-65.75,p_wind_Argentina_AR555,Argentina,1569,0.09,157.041227,0.3649943078324221,0.3118720400728598,0.2682876821493625,0.2965985883424408,0.3144844034608379,0.3505160519125683,0.3205964253187614,0.27412556921675774,0.2876113387978142,0.3813408469945355
-36.25,-65.75,p_wind_Argentina_AR556,Argentina,1578,0.09,138.7642465,0.3697461293260479,0.31607251821493626,0.27188740892531876,0.299208674863388,0.3156950136612022,0.355136839708561,0.3219635701275046,0.27515903916211293,0.29474772313296904,0.39017156193078323
-36.75,-65.75,p_wind_Argentina_AR557,Argentina,1575,0.1,121.0281639,0.3826558515482704,0.3287914389799636,0.2834016393442623,0.3115355191256831,0.32848394808743164,0.36810758196721316,0.33465983606557376,0.28685177595628414,0.30646653005464486,0.4032314435336976
-37.25,-65.75,p_wind_Argentina_AR558,Argentina,1089,0.1,84.69118748,0.4104343123861586,0.3567350865209472,0.3090745673952641,0.3408030510018215,0.36105384790528233,0.3961467440801457,0.3668954918032787,0.31700056921675773,0.32709608378870675,0.42525785519125686
-37.75,-65.75,p_wind_Argentina_AR559,Argentina,1362,0.11,36.00051964,0.4318213797814222,0.3782032103825137,0.3288970856102004,0.3631698542805101,0.3857265482695811,0.4177027550091075,0.39135302823315116,0.3400319899817851,0.34330976775956284,0.4427307604735883
-38.25,-65.75,p_wind_Argentina_AR560,Argentina,1290,0.12,3.350795078,0.4460486111111117,0.39226821493624775,0.34180874316939897,0.3769879326047359,0.40012773224043713,0.43196994535519123,0.4056754326047359,0.353444558287796,0.3559282786885246,0.4567317850637522
-38.75,-65.75,p_wind_Argentina_AR561,Argentina,1014,0.13,40.9328933,0.4554475182149389,0.40167679872495443,0.35047950819672136,0.38627128870673955,0.4097619535519126,0.4414495673952641,0.415185223132969,0.36241199908925315,0.36444478597449914,0.46602254098360657
-39.25,-65.75,p_wind_Argentina_AR562,Argentina,969,0.14,30.79745485,0.4586418488160318,0.4052543260473589,0.35388991347905274,0.38978631602914393,0.41329610655737703,0.44480168488160293,0.4186187386156649,0.36583287795992714,0.36784551457194903,0.4693140938069217
-39.75,-65.75,p_wind_Argentina_AR563,Argentina,756,0.14,4.367054172,0.4590551001821511,0.40653642987249544,0.35558948087431697,0.3913418715846995,0.4146577868852459,0.4455117258652095,0.41969273679417124,0.36749852003642985,0.3692609289617486,0.4695709244080146
-40.25,-65.75,p_wind_Argentina_AR564,Argentina,120,0.14,9.086433924,0.44901980874317,0.39769478597449903,0.3485634107468124,0.3833367486338798,0.40598907103825144,0.4357241575591985,0.4107160746812386,0.36027231329690346,0.3617153916211293,0.4590276639344262
-40.75,-65.75,p_wind_Argentina_AR565,Argentina,171,0.14,20.08556192,0.4652270036429882,0.4139556010928962,0.3640162795992714,0.3994806466302368,0.422515141165756,0.4520186703096539,0.42707479508196716,0.3760763888888889,0.37690027322404374,0.47507877959927136
-41.25,-65.75,p_wind_Argentina_AR566,Argentina,810,0.15,22.97950895,0.5305220856101996,0.4799079007285974,0.42615926684881605,0.46464480874316944,0.48919626593806925,0.5178699908925318,0.4928995901639344,0.43938957194899825,0.4384183743169399,0.5401725865209471
-41.75,-65.75,p_wind_Argentina_AR567,Argentina,531,0.19,25.391979,0.5741906876138455,0.5252829007285974,0.47025147996357014,0.5099458105646629,0.5349351092896175,0.5622132285974499,0.5378904826958105,0.4840315346083789,0.4816448087431694,0.583373975409836
-42.25,-65.75,p_wind_Argentina_AR568,Argentina,435,0.24,36.0867861,0.5776725865209473,0.529442053734062,0.4749141621129327,0.5141440118397086,0.5387982695810565,0.5658838797814207,0.5417612704918033,0.4884208788706739,0.4862823315118397,0.5868663479052822
-42.75,-65.75,p_wind_Argentina_AR569,Argentina,498,0.3,10.48887217,0.5599685792349731,0.5116050774134789,0.45834130236794174,0.49641290983606556,0.5203491575591985,0.5480165072859745,0.5235255009107467,0.47106158925318764,0.4703410746812387,0.5696306921675774
-43.25,-65.75,p_wind_Argentina_AR570,Argentina,477,0.34,4.380226204,0.5436127049180349,0.4943805783242259,0.44186725865209475,0.47940653460837884,0.5032604735883425,0.531261839708561,0.5068636156648453,0.45468431238615664,0.4537185792349727,0.5529573087431695
-43.75,-65.75,p_wind_Argentina_AR571,Argentina,441,0.34,17.79155114,0.5618874089253165,0.512766393442623,0.45966279599271403,0.4979176912568306,0.5223309426229508,0.5496012067395264,0.5258414162112932,0.47329599271402556,0.4705091074681238,0.5703438069216757
-44.25,-65.75,p_wind_Argentina_AR572,Argentina,102,0.36,28.29127179,0.5906185109289606,0.5427295081967213,0.48917258652094714,0.5280865209471767,0.5526856785063753,0.5787775500910748,0.5556425318761384,0.5032010473588343,0.49926013205828773,0.5985597677595629
-44.75,-65.75,p_wind_Argentina_AR573,Argentina,354,0.4,59.09376954,0.5986453779599277,0.5524565118397086,0.49992725409836075,0.5389230418943534,0.5636647313296903,0.5873194444444444,0.5660628415300547,0.5149560564663024,0.508096539162113,0.604943533697632
-47.25,-65.75,p_wind_Argentina_AR574,Argentina,369,0.46,48.2578543,0.5838680555555535,0.5373401639344263,0.4856271630236794,0.5252849499089254,0.5512446493624772,0.5723516621129325,0.5538263888888889,0.5031410519125682,0.49053756830601086,0.5866780510018215
-54.75,-65.75,p_wind_Argentina_AR575,Argentina,273,0.51,421.2177551,0.6314812158469948,0.5880954007285976,0.5371074681238616,0.5769532103825137,0.602752504553734,0.6209335154826959,0.6044219034608379,0.555446835154827,0.5396507285974499,0.6326917122040072
-34.25,-65.25,p_wind_Argentina_AR600,Argentina,1617,0.07,27.77411045,0.3025568078324232,0.25183071493624776,0.21548485883424406,0.23640767304189436,0.2478423269581056,0.28821675774134786,0.25344558287795993,0.21418738615664845,0.24131785063752276,0.3270819672131148
-34.75,-65.25,p_wind_Argentina_AR601,Argentina,1497,0.09,82.19451148,0.3073308287795991,0.2564315801457195,0.21952163023679414,0.23884278233151182,0.24806261384335154,0.29296026867030966,0.2536744080145719,0.21446527777777777,0.2503943533697632,0.33783413023679415
-35.25,-65.25,p_wind_Argentina_AR602,Argentina,1575,0.1,94.17996454,0.3143966302367959,0.26289310109289615,0.22506261384335152,0.24324442167577415,0.25076468579234973,0.29989651639344267,0.25647597905282327,0.2168327641165756,0.2604478597449909,0.35012386156648456
-35.75,-65.25,p_wind_Argentina_AR603,Argentina,1599,0.09,118.1082692,0.322683857012751,0.2703210382513661,0.23144877049180332,0.24955623861566484,0.2566313752276867,0.3079666438979964,0.2625085382513661,0.22198383424408016,0.2688745446265937,0.36062181238615665
-36.25,-65.25,p_wind_Argentina_AR604,Argentina,1575,0.1,97.65620911,0.3354955601092894,0.2819212204007286,0.24144922586520945,0.2589405737704918,0.26475250455373406,0.3204648224043716,0.27090243624772314,0.22920480418943534,0.28317725409836064,0.3782942850637523
-36.75,-65.25,p_wind_Argentina_AR605,Argentina,1554,0.1,86.04405326,0.3620081967213131,0.3075186703096539,0.26401309198542805,0.2868636156648452,0.29826969489981786,0.34697916666666667,0.3047889344262295,0.259298383424408,0.2969504781420765,0.3940925546448088
-37.25,-65.25,p_wind_Argentina_AR606,Argentina,1188,0.11,51.87817835,0.4069591302367961,0.35225660291438976,0.30433071493624775,0.33581113387978145,0.35588558743169396,0.39231056466302366,0.36214663023679416,0.31178802367941716,0.3232000227686703,0.42263296903460834
-37.75,-65.25,p_wind_Argentina_AR607,Argentina,1320,0.11,14.7460201,0.4412710610200375,0.38658333333333333,0.33568078324225864,0.37071641621129325,0.3936748633879782,0.4269118852459016,0.39954064207650275,0.3467375910746813,0.35089799635701274,0.45305054644808745
-38.25,-65.25,p_wind_Argentina_AR608,Argentina,1422,0.12,29.29667,0.4557907559198555,0.40119341985428053,0.3491374089253188,0.38506750910746806,0.4085237932604736,0.44159437613843355,0.4141870446265938,0.36056124772313297,0.3642127732240438,0.4675747950819672
-38.75,-65.25,p_wind_Argentina_AR609,Argentina,1236,0.14,11.7385528,0.4623728369763241,0.4080831056466302,0.3557644581056466,0.3920669398907104,0.4157621812386157,0.44831773679417125,0.4212338342440801,0.3675121812386157,0.37044387522768674,0.47379405737704916
-39.25,-65.25,p_wind_Argentina_AR610,Argentina,723,0.14,12.55310491,0.4649619763205858,0.41107308743169396,0.35872962204007286,0.3952710610200365,0.4191660974499089,0.45106568761384336,0.4244969262295082,0.3708609972677596,0.3728886612021858,0.47591108834244084
-39.75,-65.25,p_wind_Argentina_AR611,Argentina,699,0.14,22.54140748,0.4686303506375243,0.41533800091074685,0.3630914162112933,0.39975045537340625,0.4236635928961749,0.45493875227686703,0.42877550091074684,0.37539492258652096,0.37685234517304184,0.47922654826958105
-41.25,-65.25,p_wind_Argentina_AR614,Argentina,369,0.19,7.445328019,0.5108057832422601,0.4608698770491803,0.4091745218579235,0.44737511384335155,0.4724137067395264,0.49819842896174865,0.47613615664845177,0.42427424863387975,0.4183071493624772,0.517199339708561
-41.75,-65.25,p_wind_Argentina_AR615,Argentina,495,0.27,3.419792691,0.549139230418946,0.5000349499089253,0.4464164389799636,0.4860709244080146,0.5117975865209472,0.5369946493624772,0.515049180327869,0.46212647996357015,0.4550549863387978,0.555528233151184
-42.25,-65.25,p_wind_Argentina_AR616,Argentina,366,0.34,3.123583585,0.563145264116577,0.5143973132969034,0.4603235428051002,0.49985610200364305,0.5251387750455374,0.5511460610200364,0.5282715163934427,0.4751357012750456,0.47007342896174864,0.570752276867031
-42.75,-65.25,p_wind_Argentina_AR617,Argentina,402,0.39,0.105858273,0.5581834016393468,0.5091201047358834,0.4553517759562841,0.49436942167577413,0.5192642304189435,0.5460327868852459,0.522527436247723,0.46950045537340623,0.46591142987249545,0.5664261156648452
-43.25,-65.25,p_wind_Argentina_AR618,Argentina,528,0.41,3.930103131,0.5459478597449933,0.4967533014571949,0.4442137978142076,0.4829904371584699,0.5081361566484517,0.5336216985428052,0.5115252732240438,0.45935302823315116,0.4531988843351549,0.5524154143897998
-54.75,-65.25,p_wind_Argentina_AR619,Argentina,90,0.58,441.2794724,0.6472552367941644,0.6054811020036429,0.5556413934426229,0.5954509335154827,0.6213346994535518,0.6371323998178506,0.6226158925318762,0.5750727459016393,0.5559058515482695,0.6464946493624772
-33.75,-64.75,p_wind_Argentina_AR643,Argentina,1620,0.06,53.38265998,0.2911040528233156,0.23956193078324226,0.2043072632058288,0.21782149362477232,0.22050364298724953,0.2763233151183971,0.22589640255009108,0.18960621584699452,0.24780714936247727,0.3373126138433516
-34.25,-64.75,p_wind_Argentina_AR644,Argentina,1596,0.08,61.18479421,0.2773537112932605,0.22753153460837888,0.194370218579235,0.20792645719489983,0.21129189435336976,0.26300808287795996,0.21626946721311477,0.181727572859745,0.2341750910746812,0.31940653460837887
-34.75,-64.75,p_wind_Argentina_AR645,Argentina,1593,0.09,57.27604391,0.2794897540983604,0.22982855191256832,0.19642065118397084,0.2093401639344262,0.21183538251366116,0.26521869307832424,0.21680305100182148,0.18229804189435336,0.23821493624772314,0.32384767759562844
-35.25,-64.75,p_wind_Argentina_AR646,Argentina,1593,0.1,50.93276903,0.2928134107468137,0.2422612704918033,0.20710040983606556,0.21907092440801457,0.21981511839708565,0.27839071038251373,0.22497962204007285,0.1893403916211293,0.2543603142076503,0.34329826958105647
-35.75,-64.75,p_wind_Argentina_AR647,Argentina,1596,0.1,77.85575179,0.2975521402550085,0.246409266848816,0.21079690346083788,0.22439845173041895,0.22697415755919853,0.28294376138433514,0.23226127049180328,0.19568829690346082,0.25468010018214937,0.3438485883424408
-36.25,-64.75,p_wind_Argentina_AR648,Argentina,1578,0.1,55.90496302,0.3161190801457185,0.26338695355191255,0.2254363615664845,0.23949157559198542,0.24186612021857926,0.30111589253187615,0.24752276867030962,0.20887704918032787,0.2721032559198543,0.3652250683060109
-36.75,-64.75,p_wind_Argentina_AR649,Argentina,1578,0.11,41.65078202,0.3533064663023679,0.29864674408014574,0.2560533925318761,0.27391643897996354,0.27947791438979963,0.33808025956284155,0.2858923041894353,0.24236942167577413,0.30039890710382516,0.3987669626593807
-37.25,-64.75,p_wind_Argentina_AR650,Argentina,1518,0.11,18.99067811,0.3959865664845196,0.340528233151184,0.29326855646630234,0.32123132969034607,0.33742395264116576,0.3809788251366121,0.34405532786885246,0.2946120218579235,0.31976627959927145,0.420316029143898
-37.75,-64.75,p_wind_Argentina_AR651,Argentina,1512,0.11,6.633588803,0.4394303278688546,0.3839315801457195,0.3326520947176685,0.36685985883424405,0.3888331056466302,0.42481750910746807,0.39496732695810566,0.3417847222222222,0.35055851548269584,0.45410906193078326
-38.25,-64.75,p_wind_Argentina_AR652,Argentina,1422,0.12,54.97608815,0.4575517987249569,0.4025609061930783,0.3500818533697632,0.3860395036429873,0.40936577868852453,0.44325637522768674,0.41504576502732243,0.36105043260473596,0.3659581056466303,0.4701753187613844
-38.75,-64.75,p_wind_Argentina_AR653,Argentina,1368,0.14,9.962245069,0.4631404826958131,0.40865664845173044,0.35609551457194905,0.3923358378870674,0.4158436930783242,0.44904246357012745,0.4213076047358834,0.36739378415300544,0.37149408014571944,0.47535291438979976
-39.25,-64.75,p_wind_Argentina_AR654,Argentina,990,0.15,5.166932667,0.4700471311475402,0.41586703096539157,0.3629996584699454,0.39975170765027324,0.42368249089253185,0.45607661657559195,0.42900216302367944,0.37492998633879776,0.37758082877959925,0.4814448998178506
-39.75,-64.75,p_wind_Argentina_AR655,Argentina,591,0.14,39.40175226,0.4773024817850659,0.4235557832422587,0.3704392076502732,0.4076432149362478,0.4318570127504554,0.4635110428051002,0.4369626593806921,0.38282684426229513,0.3844379553734062,0.4881616575591985
-42.25,-64.75,p_wind_Argentina_AR658,Argentina,381,0.41,36.71648269,0.5520431466302406,0.5036987704918032,0.4510824225865209,0.4906194216757742,0.5164010701275046,0.5400385928961748,0.5194222449908926,0.4675311930783242,0.4582318989071038,0.5569881602914389
-33.25,-64.25,p_wind_Argentina_AR680,Argentina,1596,0.06,12.82920992,0.3087951958105638,0.25605122950819675,0.21844945355191256,0.22899612932604735,0.2272594489981785,0.2937988387978142,0.23280202641165756,0.19558549635701278,0.2738795537340619,0.3687698087431694
-33.75,-64.25,p_wind_Argentina_AR681,Argentina,1617,0.08,66.24736689,0.2930653460837887,0.24159187158469947,0.20618875227686703,0.216128529143898,0.21429212204007284,0.27831739526411653,0.21941757741347906,0.1842096994535519,0.25964902094717673,0.3511136156648452
-34.25,-64.25,p_wind_Argentina_AR682,Argentina,1602,0.1,89.27266641,0.2856250000000001,0.2351102003642987,0.20062408925318762,0.21169854280510017,0.21158834244080144,0.2711606329690346,0.2166719034608379,0.1818668032786885,0.24920286885245901,0.33802777777777776
-34.75,-64.25,p_wind_Argentina_AR683,Argentina,1566,0.1,33.80958757,0.2826204462659367,0.23274260018214937,0.19874658469945355,0.21218408469945355,0.21513547358834245,0.2683434653916211,0.22022723132969035,0.18506841985428052,0.24010610200364293,0.32628620218579235
-35.25,-64.25,p_wind_Argentina_AR684,Argentina,1497,0.11,12.92621555,0.2964431921675777,0.24567964480874313,0.20995867486338798,0.22328426684881605,0.2254759790528233,0.2820104735883424,0.23074704007285976,0.1942259790528233,0.25465198087431695,0.3436267076502732
-35.75,-64.25,p_wind_Argentina_AR685,Argentina,1563,0.11,39.62706033,0.2978280965391646,0.24682741347905282,0.21126923952641166,0.2281228369763206,0.2347444216757741,0.2832687841530055,0.24009915755919853,0.20258458561020035,0.24655749089253187,0.33371857923497267
-36.25,-64.25,p_wind_Argentina_AR686,Argentina,1569,0.11,13.89516633,0.3174381830601074,0.26509961293260476,0.22714139344262296,0.24584153005464482,0.25391438979963576,0.3025981329690346,0.25964446721311474,0.21965425774134792,0.2617199453551912,0.3520784380692168
-36.75,-64.25,p_wind_Argentina_AR687,Argentina,1512,0.11,2.714851417,0.3562659380692159,0.3016691712204007,0.2587141393442623,0.275771174863388,0.28017862021857926,0.3410994990892532,0.286515368852459,0.24293875227686704,0.3058224043715847,0.40478699908925325
-37.25,-64.25,p_wind_Argentina_AR688,Argentina,1548,0.11,18.72894472,0.385519581056466,0.3299433060109289,0.28366450364298723,0.30782707194899817,0.31978176229508193,0.370349043715847,0.32643636156648453,0.2785116120218579,0.31818397085610206,0.41906261384335153
-37.75,-64.25,p_wind_Argentina_AR689,Argentina,1548,0.11,15.03489282,0.4296234061930781,0.37394421675774137,0.32338285519125687,0.35611851092896174,0.37663490437158476,0.41486520947176686,0.3828826275045537,0.3303681693989072,0.34381033697632063,0.4470428051001822
-38.25,-64.25,p_wind_Argentina_AR690,Argentina,1530,0.12,62.98903607,0.4507494307832423,0.3956553961748634,0.3437658242258652,0.3791624544626594,0.40204394353369766,0.4363310564663024,0.4077686703096539,0.35422415755919856,0.3601051912568306,0.46377982695810566
-38.75,-64.25,p_wind_Argentina_AR691,Argentina,1497,0.14,11.02655562,0.456608606557379,0.4019678961748634,0.34999248633879787,0.38563866120218576,0.40868397085610203,0.44236281876138434,0.4142041211293261,0.3607271174863388,0.3659260018214936,0.4692844945355192
-39.25,-64.25,p_wind_Argentina_AR692,Argentina,1413,0.15,5.622957807,0.4707832422586533,0.4163639571948998,0.36344148451730424,0.39999988615664844,0.42365528233151184,0.4567126593806921,0.42904030054644804,0.37489537795992717,0.3786888661202186,0.4828473360655738
-39.75,-64.25,p_wind_Argentina_AR693,Argentina,954,0.15,56.47720293,0.4827382741347917,0.4286964936247723,0.3750577185792349,0.4123718123861566,0.43655054644808744,0.468894922586521,0.4417459016393443,0.38714401183970854,0.38962693533697634,0.49421607468123857
-40.25,-64.25,p_wind_Argentina_AR694,Argentina,210,0.16,50.55292832,0.4920908469945386,0.43843750000000004,0.3843318533697633,0.42201798724954465,0.4463701047358834,0.47841029143897995,0.4514346539162113,0.3966056466302368,0.3987090163934426,0.5034628870673952
-40.75,-64.25,p_wind_Argentina_AR695,Argentina,57,0.19,4.963511309,0.5044359061930801,0.4539216757741348,0.4016046220400729,0.4397814207650273,0.46469808743169405,0.4916863615664845,0.46860348360655746,0.4160934653916211,0.41192702641165757,0.5119631147540984
-42.75,-64.25,p_wind_Argentina_AR696,Argentina,312,0.5,65.54419542,0.5603812613843352,0.5133170537340619,0.46207525045537334,0.5012396402550091,0.5267554644808743,0.54865220856102,0.5293578096539162,0.4789534380692168,0.46789310109289617,0.5640368852459017
-54.75,-64.25,p_wind_Argentina_AR697,Argentina,75,0.67,485.8077877,0.6695562386156627,0.629680441712204,0.5812156193078324,0.6204711976320583,0.6459891848816028,0.6599264571948997,0.6468962887067395,0.6010223132969035,0.5799262295081967,0.6675316484517304
-32.75,-63.75,p_wind_Argentina_AR719,Argentina,1641,0.06,4.935216617,0.3150266393442631,0.2628864981785064,0.22467486338797815,0.2353673724954463,0.23356682604735887,0.3003114754098361,0.23906602914389802,0.20136475409836066,0.28050671675774136,0.37508219489981787
-33.25,-63.75,p_wind_Argentina_AR720,Argentina,1623,0.08,45.44770067,0.302354622040073,0.25087909836065575,0.21426047358834244,0.22469899817850636,0.22312522768670312,0.2877178961748634,0.22843135245901638,0.19210849271402547,0.268091985428051,0.36046527777777776
-33.75,-63.75,p_wind_Argentina_AR721,Argentina,1605,0.09,84.91107107,0.2945101320582872,0.24335006830601094,0.20772131147540987,0.218025956284153,0.21662704918032788,0.2798954918032787,0.2218374316939891,0.18633196721311476,0.26023451730418945,0.35132684426229505
-34.25,-63.75,p_wind_Argentina_AR722,Argentina,1566,0.1,98.04914342,0.299843693078325,0.24860200364298723,0.21215482695810564,0.22680658014571947,0.2304907786885246,0.2853017987249544,0.23604667577413482,0.1985048952641166,0.2543406193078324,0.34405270947176686
-34.75,-63.75,p_wind_Argentina_AR723,Argentina,1488,0.1,56.4114899,0.3141816939890725,0.26285667122040074,0.2248113615664845,0.24580783242258653,0.2567391848816029,0.29978813752276867,0.2625037568306011,0.22192065118397086,0.2532846083788707,0.3415868624772313
-35.25,-63.75,p_wind_Argentina_AR724,Argentina,1518,0.11,22.62475577,0.321623064663026,0.27003358378870673,0.23131022313296903,0.253436247723133,0.26544535519125684,0.3072093579234973,0.2711641621129326,0.2298002049180328,0.2582970173041894,0.3471283014571949
-35.75,-63.75,p_wind_Argentina_AR725,Argentina,1491,0.11,1.314948778,0.3319922586520946,0.2796375227686703,0.23978847905282333,0.26278790983606554,0.2755174180327869,0.3173781876138433,0.28139412568306005,0.238889116575592,0.266403460837887,0.3569301001821493
-36.25,-63.75,p_wind_Argentina_AR726,Argentina,1530,0.12,27.82656593,0.352211293260475,0.2992453324225865,0.2572103825136612,0.2836519808743169,0.2998037340619307,0.3375867486338797,0.30583617941712204,0.26087443078324224,0.2787300774134791,0.3710458788706739
-36.75,-63.75,p_wind_Argentina_AR727,Argentina,1554,0.11,16.67327653,0.3694019808743163,0.3158968579234973,0.27199339708561016,0.3002997495446267,0.31802299635701275,0.35477572859744994,0.3241135018214937,0.2773912795992714,0.29201935336976315,0.3864780282331512
-37.25,-63.75,p_wind_Argentina_AR728,Argentina,1494,0.11,1.990357802,0.404995332422588,0.3504125683060109,0.3026351320582878,0.33372415755919854,0.3532775500910747,0.3903640710382514,0.35940118397085613,0.30930623861566486,0.32242520491803284,0.42171004098360654
-37.75,-63.75,p_wind_Argentina_AR729,Argentina,1521,0.1,9.600424495,0.4383007741347914,0.38344353369763207,0.3326188524590164,0.36699624316939894,0.38912682149362476,0.4238468806921676,0.3949172358834245,0.34227720856102006,0.34956796448087435,0.45194000455373406
-38.25,-63.75,p_wind_Argentina_AR730,Argentina,1473,0.11,56.53878486,0.4445318761384342,0.3897341757741348,0.3385275500910747,0.37343454007285976,0.39598599726775957,0.4301326275045537,0.40168442622950823,0.34876240892531873,0.35489127959927136,0.45755453096539156
-38.75,-63.75,p_wind_Argentina_AR731,Argentina,1530,0.13,1.643003981,0.4495429189435344,0.394764116575592,0.3434400045537341,0.37848656648451734,0.40114856557377054,0.43516006375227684,0.4067934881602915,0.353766393442623,0.35965972222222226,0.46239697176684885
-39.25,-63.75,p_wind_Argentina_AR732,Argentina,1497,0.15,25.83637364,0.4699347677595636,0.4152645719489982,0.3623425546448088,0.3985414389799636,0.4218751138433516,0.4557603597449909,0.4274124544626594,0.3731997950819672,0.3783386839708561,0.4827468123861567
-39.75,-63.75,p_wind_Argentina_AR733,Argentina,1287,0.16,73.77127766,0.4852714025500917,0.4308776183970856,0.37685974499089253,0.4139791666666666,0.43788103369763204,0.47132775500910745,0.4432448770491803,0.3882850637522769,0.3924337431693989,0.49782308743169407
-40.25,-63.75,p_wind_Argentina_AR734,Argentina,249,0.19,51.18786575,0.4931757741347926,0.43909027777777776,0.3846837431693989,0.4222191484517304,0.4463866120218579,0.4793572404371584,0.45161088342440797,0.39645389344262294,0.39983196721311476,0.5053420992714026
-40.75,-63.75,p_wind_Argentina_AR735,Argentina,183,0.24,4.333548287,0.5128403916211307,0.46099704007285974,0.40705054644808747,0.4451929644808743,0.4696951275045537,0.49975910746812385,0.4740332422586521,0.4199302140255009,0.420116689435337,0.523157786885246
-42.25,-63.75,p_wind_Argentina_AR736,Argentina,150,0.49,116.139745,0.5671195355191248,0.5209644808743169,0.4700037568306012,0.5089887295081967,0.5341985428051002,0.5556720173041894,0.5365003415300545,0.48665403005464486,0.4757493169398907,0.5709404599271403
-42.75,-63.75,p_wind_Argentina_AR737,Argentina,351,0.53,106.0372495,0.5719224726775967,0.526439776867031,0.4760362021857924,0.5148064663023679,0.5398499544626593,0.5606527777777778,0.5419228142076504,0.4927163023679418,0.48143795537340617,0.575419626593807
-31.75,-63.25,p_wind_Argentina_AR757,Argentina,1662,0.06,34.68595714,0.3034413706739517,0.25311999089253184,0.2173280965391621,0.23320469034608377,0.23823918488160295,0.28919785974499085,0.24310632969034607,0.20590630692167577,0.25619228142076506,0.34341359289617485
-32.25,-63.25,p_wind_Argentina_AR758,Argentina,1623,0.07,3.934696207,0.3050004553734061,0.2541859061930783,0.21775603369763202,0.22899237249544627,0.22823781876138433,0.2906091757741348,0.23321618852459017,0.19684801912568303,0.269585951730419,0.36036737249544626
-32.75,-63.25,p_wind_Argentina_AR759,Argentina,1641,0.08,20.79824737,0.3006473132969035,0.2498697632058288,0.2136197632058288,0.22362090163934428,0.22153483606557375,0.2862616120218579,0.2265992714025501,0.19076047358834242,0.26815437158469946,0.3594438752276867
-33.25,-63.25,p_wind_Argentina_AR760,Argentina,1611,0.09,61.11303748,0.3022501138433526,0.2510335837887067,0.2145087659380692,0.22438638433515484,0.22205487249544628,0.2877112932604736,0.22721937613843352,0.1911547131147541,0.26984460382513664,0.3619596994535519
-33.75,-63.25,p_wind_Argentina_AR761,Argentina,1521,0.09,77.09923495,0.3112915528233149,0.25916256830601087,0.221400956284153,0.23478654371584703,0.23642349726775957,0.2965202641165756,0.24199442167577415,0.20377459016393445,0.2693857012750455,0.36204895264116577
-34.25,-63.25,p_wind_Argentina_AR762,Argentina,1518,0.1,52.004209,0.3314401183970858,0.27895753642987253,0.23873280965391622,0.26067326958105647,0.2720013661202186,0.3168488160291439,0.2779800774134791,0.23544842896174864,0.2685881147540984,0.36027561475409836
-34.75,-63.25,p_wind_Argentina_AR763,Argentina,1548,0.1,74.94547578,0.3562035519125707,0.3039427367941712,0.26128096539162116,0.28878221766848816,0.30586316029143895,0.34198246812386157,0.31165334699453545,0.2661988843351549,0.2813983378870674,0.3734595856102004
-35.25,-63.25,p_wind_Argentina_AR764,Argentina,1509,0.11,57.3795432,0.3629245218579231,0.31063274134790525,0.26747279143897995,0.2952634335154827,0.3124135928961749,0.34874669854280504,0.3180931238615665,0.2722652550091075,0.28787773224043717,0.3805030737704918
-35.75,-63.25,p_wind_Argentina_AR765,Argentina,1554,0.12,9.13046328,0.3681308060109285,0.3151691712204007,0.27149339708561016,0.2999237249544626,0.3177392987249545,0.35372062841530055,0.3235694444444444,0.27713410746812384,0.2911046220400728,0.38474920309653915
