period,tx_line,twh,technology,scs
2035,Argentina_Uruguay,-0.11977542960541974,Trans_loss,trd_cut90_vestas3_fixed
2035,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_vestas3_fixed
2035,Brazil_Uruguay,-0.39106313320036673,Trans_loss,trd_cut90_vestas3_fixed
2040,Argentina_Brazil,-0.12988757326216552,Trans_loss,trd_cut90_vestas3_fixed
2040,Argentina_Chile,-0.00035120249999999996,Trans_loss,trd_cut90_vestas3_fixed
2040,Argentina_Paraguay,-0.00096426,Trans_loss,trd_cut90_vestas3_fixed
2040,Argentina_Uruguay,-0.10203825444362485,Trans_loss,trd_cut90_vestas3_fixed
2040,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_vestas3_fixed
2040,Brazil_Uruguay,-0.34078885346222415,Trans_loss,trd_cut90_vestas3_fixed
2045,Argentina_Brazil,-0.15278180141735473,Trans_loss,trd_cut90_vestas3_fixed
2045,Argentina_Chile,-0.0003429035,Trans_loss,trd_cut90_vestas3_fixed
2045,Argentina_Paraguay,-0.0009812,Trans_loss,trd_cut90_vestas3_fixed
2045,Argentina_Uruguay,-0.11294053649882577,Trans_loss,trd_cut90_vestas3_fixed
2045,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_vestas3_fixed
2045,Brazil_Uruguay,-0.3717649817765045,Trans_loss,trd_cut90_vestas3_fixed
2050,Argentina_Brazil,-0.1668303,Trans_loss,trd_cut90_vestas3_fixed
2050,Argentina_Chile,-0.00036094199999999995,Trans_loss,trd_cut90_vestas3_fixed
2050,Argentina_Paraguay,-0.00093335,Trans_loss,trd_cut90_vestas3_fixed
2050,Argentina_Uruguay,-0.12755685225907715,Trans_loss,trd_cut90_vestas3_fixed
2050,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_vestas3_fixed
2050,Brazil_Uruguay,-0.33895194340640006,Trans_loss,trd_cut90_vestas3_fixed
2020,Argentina_Brazil,-0.12394619999999999,Trans_loss,trd_cut90_siemens36_fixed
2020,Argentina_Chile,-0.00028969099999999996,Trans_loss,trd_cut90_siemens36_fixed
2020,Argentina_Paraguay,-0.0017691025,Trans_loss,trd_cut90_siemens36_fixed
2020,Argentina_Uruguay,-0.09198226462360687,Trans_loss,trd_cut90_siemens36_fixed
2020,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_siemens36_fixed
2020,Brazil_Uruguay,-0.1948038407719059,Trans_loss,trd_cut90_siemens36_fixed
2025,Argentina_Brazil,-0.10510561339943329,Trans_loss,trd_cut90_siemens36_fixed
2025,Argentina_Chile,-0.000239381,Trans_loss,trd_cut90_siemens36_fixed
2025,Argentina_Paraguay,-0.00102168,Trans_loss,trd_cut90_siemens36_fixed
2025,Argentina_Uruguay,-0.11323454059960962,Trans_loss,trd_cut90_siemens36_fixed
2025,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_siemens36_fixed
2025,Brazil_Uruguay,-0.30313779218075504,Trans_loss,trd_cut90_siemens36_fixed
2030,Argentina_Brazil,-0.1551312,Trans_loss,trd_cut90_siemens36_fixed
2030,Argentina_Chile,-0.00026923375,Trans_loss,trd_cut90_siemens36_fixed
2030,Argentina_Paraguay,-0.00096426,Trans_loss,trd_cut90_siemens36_fixed
2030,Argentina_Uruguay,-0.11180464662161073,Trans_loss,trd_cut90_siemens36_fixed
2030,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_siemens36_fixed
2030,Brazil_Uruguay,-0.3519281218693006,Trans_loss,trd_cut90_siemens36_fixed
2035,Argentina_Brazil,-0.1408683136103746,Trans_loss,trd_cut90_siemens36_fixed
2035,Argentina_Chile,-0.000339055,Trans_loss,trd_cut90_siemens36_fixed
2035,Argentina_Paraguay,-0.00097427,Trans_loss,trd_cut90_siemens36_fixed
2035,Argentina_Uruguay,-0.12167299578514269,Trans_loss,trd_cut90_siemens36_fixed
2035,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_siemens36_fixed
2035,Brazil_Uruguay,-0.393189984846914,Trans_loss,trd_cut90_siemens36_fixed
2040,Argentina_Brazil,-0.136320975,Trans_loss,trd_cut90_siemens36_fixed
2040,Argentina_Chile,-0.000383173,Trans_loss,trd_cut90_siemens36_fixed
2040,Argentina_Paraguay,-0.0010516,Trans_loss,trd_cut90_siemens36_fixed
2040,Argentina_Uruguay,-0.10825287375433826,Trans_loss,trd_cut90_siemens36_fixed
2040,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_siemens36_fixed
2040,Brazil_Uruguay,-0.34537911866306065,Trans_loss,trd_cut90_siemens36_fixed
2045,Argentina_Brazil,-0.17219827337680194,Trans_loss,trd_cut90_siemens36_fixed
2045,Argentina_Chile,-0.000381754,Trans_loss,trd_cut90_siemens36_fixed
2045,Argentina_Paraguay,-0.00107987,Trans_loss,trd_cut90_siemens36_fixed
2045,Argentina_Uruguay,-0.11707403337382473,Trans_loss,trd_cut90_siemens36_fixed
2045,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_siemens36_fixed
2045,Brazil_Uruguay,-0.36964492431369406,Trans_loss,trd_cut90_siemens36_fixed
2050,Argentina_Brazil,-0.183561525,Trans_loss,trd_cut90_siemens36_fixed
2050,Argentina_Chile,-0.00041334825,Trans_loss,trd_cut90_siemens36_fixed
2050,Argentina_Paraguay,-0.0010644975,Trans_loss,trd_cut90_siemens36_fixed
2050,Argentina_Uruguay,-0.14542724836074072,Trans_loss,trd_cut90_siemens36_fixed
2050,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_siemens36_fixed
2050,Brazil_Uruguay,-0.4332946664783145,Trans_loss,trd_cut90_siemens36_fixed
2020,Argentina_Brazil,-0.12394619999999999,Trans_loss,trd_cut90_siemens23_fixed
2020,Argentina_Chile,-0.00028969099999999996,Trans_loss,trd_cut90_siemens23_fixed
2020,Argentina_Paraguay,-0.0017691025,Trans_loss,trd_cut90_siemens23_fixed
2020,Argentina_Uruguay,-0.10234261462360686,Trans_loss,trd_cut90_siemens23_fixed
2020,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_siemens23_fixed
2020,Brazil_Uruguay,-0.23078529162959394,Trans_loss,trd_cut90_siemens23_fixed
2025,Argentina_Brazil,-0.1111509,Trans_loss,trd_cut90_siemens23_fixed
2025,Argentina_Chile,-0.00023809099999999998,Trans_loss,trd_cut90_siemens23_fixed
2025,Argentina_Paraguay,-0.00101805,Trans_loss,trd_cut90_siemens23_fixed
2025,Argentina_Uruguay,-0.090872849356754,Trans_loss,trd_cut90_siemens23_fixed
2025,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_siemens23_fixed
2025,Brazil_Uruguay,-0.270578642148667,Trans_loss,trd_cut90_siemens23_fixed
2030,Argentina_Brazil,-0.1545453,Trans_loss,trd_cut90_siemens23_fixed
2030,Argentina_Chile,-0.00027428624999999997,Trans_loss,trd_cut90_siemens23_fixed
2030,Argentina_Paraguay,-0.00096426,Trans_loss,trd_cut90_siemens23_fixed
2030,Argentina_Uruguay,-0.11009216846679816,Trans_loss,trd_cut90_siemens23_fixed
2030,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_siemens23_fixed
2030,Brazil_Uruguay,-0.39642358552269263,Trans_loss,trd_cut90_siemens23_fixed
2035,Argentina_Brazil,-0.15187175256494484,Trans_loss,trd_cut90_siemens23_fixed
2035,Argentina_Chile,-0.00035480375,Trans_loss,trd_cut90_siemens23_fixed
2035,Argentina_Paraguay,-0.00101145,Trans_loss,trd_cut90_siemens23_fixed
2035,Argentina_Uruguay,-0.12291376816991324,Trans_loss,trd_cut90_siemens23_fixed
2035,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_siemens23_fixed
2035,Brazil_Uruguay,-0.3473584142012013,Trans_loss,trd_cut90_siemens23_fixed
2040,Argentina_Brazil,-0.128023875,Trans_loss,trd_cut90_siemens23_fixed
2040,Argentina_Chile,-0.000377798,Trans_loss,trd_cut90_siemens23_fixed
2040,Argentina_Paraguay,-0.00100463,Trans_loss,trd_cut90_siemens23_fixed
2040,Argentina_Uruguay,-0.10233752378938744,Trans_loss,trd_cut90_siemens23_fixed
2040,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_siemens23_fixed
2040,Brazil_Uruguay,-0.33719143524414463,Trans_loss,trd_cut90_siemens23_fixed
2045,Argentina_Brazil,-0.1835536780635507,Trans_loss,trd_cut90_siemens23_fixed
2045,Argentina_Chile,-0.0003880965,Trans_loss,trd_cut90_siemens23_fixed
2045,Argentina_Paraguay,-0.0010389775,Trans_loss,trd_cut90_siemens23_fixed
2045,Argentina_Uruguay,-0.1176599216781862,Trans_loss,trd_cut90_siemens23_fixed
2045,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_siemens23_fixed
2045,Brazil_Uruguay,-0.35082919376346083,Trans_loss,trd_cut90_siemens23_fixed
2050,Argentina_Brazil,-0.181246275,Trans_loss,trd_cut90_siemens23_fixed
2050,Argentina_Chile,-0.00039594399999999996,Trans_loss,trd_cut90_siemens23_fixed
2050,Argentina_Paraguay,-0.0010244575,Trans_loss,trd_cut90_siemens23_fixed
2050,Argentina_Uruguay,-0.13462439023294326,Trans_loss,trd_cut90_siemens23_fixed
2050,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_siemens23_fixed
2050,Brazil_Uruguay,-0.355771024360446,Trans_loss,trd_cut90_siemens23_fixed
2020,Argentina_Brazil,-0.1307502,Trans_loss,trd_cut90_ge25_fixed
2020,Argentina_Chile,-0.00028969099999999996,Trans_loss,trd_cut90_ge25_fixed
2020,Argentina_Paraguay,-0.0018910099999999998,Trans_loss,trd_cut90_ge25_fixed
2020,Argentina_Uruguay,-0.09198226462360687,Trans_loss,trd_cut90_ge25_fixed
2020,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_ge25_fixed
2020,Brazil_Uruguay,-0.23757368796456646,Trans_loss,trd_cut90_ge25_fixed
2025,Argentina_Brazil,-0.09759273147909252,Trans_loss,trd_cut90_ge25_fixed
2025,Argentina_Chile,-0.00025618325,Trans_loss,trd_cut90_ge25_fixed
2025,Argentina_Paraguay,-0.0018885075,Trans_loss,trd_cut90_ge25_fixed
2025,Argentina_Uruguay,-0.09665888740524863,Trans_loss,trd_cut90_ge25_fixed
2025,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_ge25_fixed
2025,Brazil_Uruguay,-0.29333350808482234,Trans_loss,trd_cut90_ge25_fixed
2030,Argentina_Brazil,-0.12506343991210292,Trans_loss,trd_cut90_ge25_fixed
2030,Argentina_Chile,-0.000276361,Trans_loss,trd_cut90_ge25_fixed
2030,Argentina_Paraguay,-0.001844865,Trans_loss,trd_cut90_ge25_fixed
2030,Argentina_Uruguay,-0.1029084534512386,Trans_loss,trd_cut90_ge25_fixed
2030,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_ge25_fixed
2030,Brazil_Uruguay,-0.4349678207302969,Trans_loss,trd_cut90_ge25_fixed
2035,Argentina_Brazil,-0.19198273545342845,Trans_loss,trd_cut90_ge25_fixed
2035,Argentina_Chile,-0.00033645349999999997,Trans_loss,trd_cut90_ge25_fixed
2035,Argentina_Paraguay,-0.0017470749999999998,Trans_loss,trd_cut90_ge25_fixed
2035,Argentina_Uruguay,-0.1440481263346411,Trans_loss,trd_cut90_ge25_fixed
2035,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_ge25_fixed
2035,Brazil_Uruguay,-0.387438402980904,Trans_loss,trd_cut90_ge25_fixed
2040,Argentina_Brazil,-0.152934075,Trans_loss,trd_cut90_ge25_fixed
2040,Argentina_Chile,-0.00035638399999999995,Trans_loss,trd_cut90_ge25_fixed
2040,Argentina_Paraguay,-0.0014100075,Trans_loss,trd_cut90_ge25_fixed
2040,Argentina_Uruguay,-0.12242082029235576,Trans_loss,trd_cut90_ge25_fixed
2040,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_ge25_fixed
2040,Brazil_Uruguay,-0.40688778032927553,Trans_loss,trd_cut90_ge25_fixed
2045,Argentina_Brazil,-0.18256452794351408,Trans_loss,trd_cut90_ge25_fixed
2045,Argentina_Chile,-0.00036299525,Trans_loss,trd_cut90_ge25_fixed
2045,Argentina_Paraguay,-0.0010735999999999999,Trans_loss,trd_cut90_ge25_fixed
2045,Argentina_Uruguay,-0.11246091806957668,Trans_loss,trd_cut90_ge25_fixed
2045,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_ge25_fixed
2045,Brazil_Uruguay,-0.47661611817968647,Trans_loss,trd_cut90_ge25_fixed
2050,Argentina_Brazil,-0.16994065490011076,Trans_loss,trd_cut90_ge25_fixed
2050,Argentina_Chile,-0.0003934285,Trans_loss,trd_cut90_ge25_fixed
2050,Argentina_Paraguay,-0.0010344675,Trans_loss,trd_cut90_ge25_fixed
2050,Argentina_Uruguay,-0.13498302922669467,Trans_loss,trd_cut90_ge25_fixed
2050,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_ge25_fixed
2050,Brazil_Uruguay,-0.5903099069084302,Trans_loss,trd_cut90_ge25_fixed
2020,Argentina_Brazil,-0.1267812,Trans_loss,trd_cut90_ge15_fixed
2020,Argentina_Chile,-0.00028969099999999996,Trans_loss,trd_cut90_ge15_fixed
2020,Argentina_Paraguay,-0.0018910099999999998,Trans_loss,trd_cut90_ge15_fixed
2020,Argentina_Uruguay,-0.09333361462360684,Trans_loss,trd_cut90_ge15_fixed
2020,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_ge15_fixed
2020,Brazil_Uruguay,-0.22800849411443797,Trans_loss,trd_cut90_ge15_fixed
2025,Argentina_Brazil,-0.09601587566585848,Trans_loss,trd_cut90_ge15_fixed
2025,Argentina_Chile,-0.00023425325,Trans_loss,trd_cut90_ge15_fixed
2025,Argentina_Paraguay,-0.00189453,Trans_loss,trd_cut90_ge15_fixed
2025,Argentina_Uruguay,-0.08475327155301464,Trans_loss,trd_cut90_ge15_fixed
2025,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_ge15_fixed
2025,Brazil_Uruguay,-0.29533470048705446,Trans_loss,trd_cut90_ge15_fixed
2030,Argentina_Brazil,-0.16171945475423333,Trans_loss,trd_cut90_ge15_fixed
2030,Argentina_Chile,-0.000249959,Trans_loss,trd_cut90_ge15_fixed
2030,Argentina_Paraguay,-0.001831225,Trans_loss,trd_cut90_ge15_fixed
2030,Argentina_Uruguay,-0.11335042346679815,Trans_loss,trd_cut90_ge15_fixed
2030,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_ge15_fixed
2030,Brazil_Uruguay,-0.4291210543048985,Trans_loss,trd_cut90_ge15_fixed
2035,Argentina_Brazil,-0.18377917506152303,Trans_loss,trd_cut90_ge15_fixed
2035,Argentina_Chile,-0.00034044174999999996,Trans_loss,trd_cut90_ge15_fixed
2035,Argentina_Paraguay,-0.0017659675,Trans_loss,trd_cut90_ge15_fixed
2035,Argentina_Uruguay,-0.14815694469233304,Trans_loss,trd_cut90_ge15_fixed
2035,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_ge15_fixed
2035,Brazil_Uruguay,-0.3595876000598785,Trans_loss,trd_cut90_ge15_fixed
2040,Argentina_Brazil,-0.16474313494644655,Trans_loss,trd_cut90_ge15_fixed
2040,Argentina_Chile,-0.00035672799999999995,Trans_loss,trd_cut90_ge15_fixed
2040,Argentina_Paraguay,-0.0015370025,Trans_loss,trd_cut90_ge15_fixed
2040,Argentina_Uruguay,-0.12765720715777867,Trans_loss,trd_cut90_ge15_fixed
2040,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_ge15_fixed
2040,Brazil_Uruguay,-0.4000426647989948,Trans_loss,trd_cut90_ge15_fixed
2045,Argentina_Brazil,-0.20284342464382168,Trans_loss,trd_cut90_ge15_fixed
2045,Argentina_Chile,-0.00038880599999999995,Trans_loss,trd_cut90_ge15_fixed
2045,Argentina_Paraguay,-0.00107019,Trans_loss,trd_cut90_ge15_fixed
2045,Argentina_Uruguay,-0.1421208297363791,Trans_loss,trd_cut90_ge15_fixed
2045,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_ge15_fixed
2045,Brazil_Uruguay,-0.4860105907220001,Trans_loss,trd_cut90_ge15_fixed
2050,Argentina_Brazil,-0.186831225,Trans_loss,trd_cut90_ge15_fixed
2050,Argentina_Chile,-0.00038949399999999994,Trans_loss,trd_cut90_ge15_fixed
2050,Argentina_Paraguay,-0.0010775325,Trans_loss,trd_cut90_ge15_fixed
2050,Argentina_Uruguay,-0.14809578169906312,Trans_loss,trd_cut90_ge15_fixed
2050,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_ge15_fixed
2050,Brazil_Uruguay,-0.501243679085522,Trans_loss,trd_cut90_ge15_fixed
2020,Argentina_Brazil,-0.1256472,Trans_loss,trd_cut90_gamesa2_fixed
2020,Argentina_Chile,-0.00028969099999999996,Trans_loss,trd_cut90_gamesa2_fixed
2020,Argentina_Paraguay,-0.0017691025,Trans_loss,trd_cut90_gamesa2_fixed
2020,Argentina_Uruguay,-0.09198226462360684,Trans_loss,trd_cut90_gamesa2_fixed
2020,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_gamesa2_fixed
2020,Brazil_Uruguay,-0.19782464987282328,Trans_loss,trd_cut90_gamesa2_fixed
2025,Argentina_Brazil,-0.14327964954612854,Trans_loss,trd_cut90_gamesa2_fixed
2025,Argentina_Chile,-0.00021770899999999999,Trans_loss,trd_cut90_gamesa2_fixed
2025,Argentina_Paraguay,-0.00102487,Trans_loss,trd_cut90_gamesa2_fixed
2025,Argentina_Uruguay,-0.11351634692682887,Trans_loss,trd_cut90_gamesa2_fixed
2025,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_gamesa2_fixed
2025,Brazil_Uruguay,-0.322849437876755,Trans_loss,trd_cut90_gamesa2_fixed
2030,Argentina_Brazil,-0.15951878586320098,Trans_loss,trd_cut90_gamesa2_fixed
2030,Argentina_Chile,-0.00022391175,Trans_loss,trd_cut90_gamesa2_fixed
2030,Argentina_Paraguay,-0.00096426,Trans_loss,trd_cut90_gamesa2_fixed
2030,Argentina_Uruguay,-0.11286182464177957,Trans_loss,trd_cut90_gamesa2_fixed
2030,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_gamesa2_fixed
2030,Brazil_Uruguay,-0.35017165825970875,Trans_loss,trd_cut90_gamesa2_fixed
2035,Argentina_Brazil,-0.1474011,Trans_loss,trd_cut90_gamesa2_fixed
2035,Argentina_Chile,-0.00027858624999999997,Trans_loss,trd_cut90_gamesa2_fixed
2035,Argentina_Paraguay,-0.00096426,Trans_loss,trd_cut90_gamesa2_fixed
2035,Argentina_Uruguay,-0.11822992732476337,Trans_loss,trd_cut90_gamesa2_fixed
2035,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_gamesa2_fixed
2035,Brazil_Uruguay,-0.40086681854053563,Trans_loss,trd_cut90_gamesa2_fixed
2040,Argentina_Brazil,-0.12243164881986862,Trans_loss,trd_cut90_gamesa2_fixed
2040,Argentina_Chile,-0.00035215925,Trans_loss,trd_cut90_gamesa2_fixed
2040,Argentina_Paraguay,-0.00096426,Trans_loss,trd_cut90_gamesa2_fixed
2040,Argentina_Uruguay,-0.10050782446691041,Trans_loss,trd_cut90_gamesa2_fixed
2040,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_gamesa2_fixed
2040,Brazil_Uruguay,-0.35169267508849383,Trans_loss,trd_cut90_gamesa2_fixed
2045,Argentina_Brazil,-0.1520127,Trans_loss,trd_cut90_gamesa2_fixed
2045,Argentina_Chile,-0.00036807999999999996,Trans_loss,trd_cut90_gamesa2_fixed
2045,Argentina_Paraguay,-0.0009878274999999999,Trans_loss,trd_cut90_gamesa2_fixed
2045,Argentina_Uruguay,-0.11271158888910492,Trans_loss,trd_cut90_gamesa2_fixed
2045,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_gamesa2_fixed
2045,Brazil_Uruguay,-0.36326045179118943,Trans_loss,trd_cut90_gamesa2_fixed
2050,Argentina_Brazil,-0.1656774,Trans_loss,trd_cut90_gamesa2_fixed
2050,Argentina_Chile,-0.000362232,Trans_loss,trd_cut90_gamesa2_fixed
2050,Argentina_Paraguay,-0.00096041,Trans_loss,trd_cut90_gamesa2_fixed
2050,Argentina_Uruguay,-0.12797700058036837,Trans_loss,trd_cut90_gamesa2_fixed
2050,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_gamesa2_fixed
2050,Brazil_Uruguay,-0.4002498322494135,Trans_loss,trd_cut90_gamesa2_fixed
2020,Argentina_Brazil,-0.12394619999999999,Trans_loss,trd_cut90_enercon7_fixed
2020,Argentina_Chile,-0.00028969099999999996,Trans_loss,trd_cut90_enercon7_fixed
2020,Argentina_Paraguay,-0.0017691025,Trans_loss,trd_cut90_enercon7_fixed
2020,Argentina_Uruguay,-0.10279306462360688,Trans_loss,trd_cut90_enercon7_fixed
2020,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_enercon7_fixed
2020,Brazil_Uruguay,-0.23126342359759397,Trans_loss,trd_cut90_enercon7_fixed
2025,Argentina_Brazil,-0.1516158,Trans_loss,trd_cut90_enercon7_fixed
2025,Argentina_Chile,-0.000219042,Trans_loss,trd_cut90_enercon7_fixed
2025,Argentina_Paraguay,-0.00101475,Trans_loss,trd_cut90_enercon7_fixed
2025,Argentina_Uruguay,-0.11719180327280465,Trans_loss,trd_cut90_enercon7_fixed
2025,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_enercon7_fixed
2025,Brazil_Uruguay,-0.36744134210457013,Trans_loss,trd_cut90_enercon7_fixed
2030,Argentina_Brazil,-0.1410507,Trans_loss,trd_cut90_enercon7_fixed
2030,Argentina_Chile,-0.00023332875,Trans_loss,trd_cut90_enercon7_fixed
2030,Argentina_Paraguay,-0.00096426,Trans_loss,trd_cut90_enercon7_fixed
2030,Argentina_Uruguay,-0.11063627551818761,Trans_loss,trd_cut90_enercon7_fixed
2030,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_enercon7_fixed
2030,Brazil_Uruguay,-0.3488441545369431,Trans_loss,trd_cut90_enercon7_fixed
2035,Argentina_Brazil,-0.1445283,Trans_loss,trd_cut90_enercon7_fixed
2035,Argentina_Chile,-0.00034201124999999995,Trans_loss,trd_cut90_enercon7_fixed
2035,Argentina_Paraguay,-0.00096426,Trans_loss,trd_cut90_enercon7_fixed
2035,Argentina_Uruguay,-0.11934744570724544,Trans_loss,trd_cut90_enercon7_fixed
2035,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_enercon7_fixed
2035,Brazil_Uruguay,-0.38367740999493755,Trans_loss,trd_cut90_enercon7_fixed
2040,Argentina_Brazil,-0.1206177490228924,Trans_loss,trd_cut90_enercon7_fixed
2040,Argentina_Chile,-0.00035628725,Trans_loss,trd_cut90_enercon7_fixed
2040,Argentina_Paraguay,-0.00096426,Trans_loss,trd_cut90_enercon7_fixed
2040,Argentina_Uruguay,-0.10192939314254003,Trans_loss,trd_cut90_enercon7_fixed
2040,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_enercon7_fixed
2040,Brazil_Uruguay,-0.33829125772609064,Trans_loss,trd_cut90_enercon7_fixed
2045,Argentina_Brazil,-0.1619352,Trans_loss,trd_cut90_enercon7_fixed
2045,Argentina_Chile,-0.00033230399999999995,Trans_loss,trd_cut90_enercon7_fixed
2045,Argentina_Paraguay,-0.0009778999999999999,Trans_loss,trd_cut90_enercon7_fixed
2045,Argentina_Uruguay,-0.1125098735030307,Trans_loss,trd_cut90_enercon7_fixed
2045,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_enercon7_fixed
2045,Brazil_Uruguay,-0.33325372788706786,Trans_loss,trd_cut90_enercon7_fixed
2050,Argentina_Brazil,-0.1686069,Trans_loss,trd_cut90_enercon7_fixed
2050,Argentina_Chile,-0.000367521,Trans_loss,trd_cut90_enercon7_fixed
2050,Argentina_Paraguay,-0.0009706399999999999,Trans_loss,trd_cut90_enercon7_fixed
2050,Argentina_Uruguay,-0.12892069282040627,Trans_loss,trd_cut90_enercon7_fixed
2050,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_enercon7_fixed
2050,Brazil_Uruguay,-0.36459130671211226,Trans_loss,trd_cut90_enercon7_fixed
2020,Argentina_Brazil,-0.12394619999999999,Trans_loss,trd_cut90_enercon3_fixed
2020,Argentina_Chile,-0.00028969099999999996,Trans_loss,trd_cut90_enercon3_fixed
2020,Argentina_Paraguay,-0.0017691025,Trans_loss,trd_cut90_enercon3_fixed
2020,Argentina_Uruguay,-0.1027930646236069,Trans_loss,trd_cut90_enercon3_fixed
2020,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_enercon3_fixed
2020,Brazil_Uruguay,-0.22843329521359404,Trans_loss,trd_cut90_enercon3_fixed
2025,Argentina_Brazil,-0.1160578302036553,Trans_loss,trd_cut90_enercon3_fixed
2025,Argentina_Chile,-0.00028696049999999996,Trans_loss,trd_cut90_enercon3_fixed
2025,Argentina_Paraguay,-0.00099825,Trans_loss,trd_cut90_enercon3_fixed
2025,Argentina_Uruguay,-0.09691294199230327,Trans_loss,trd_cut90_enercon3_fixed
2025,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_enercon3_fixed
2025,Brazil_Uruguay,-0.32199849823911725,Trans_loss,trd_cut90_enercon3_fixed
2030,Argentina_Brazil,-0.10721847215056095,Trans_loss,trd_cut90_enercon3_fixed
2030,Argentina_Chile,-0.000304569,Trans_loss,trd_cut90_enercon3_fixed
2030,Argentina_Paraguay,-0.00096426,Trans_loss,trd_cut90_enercon3_fixed
2030,Argentina_Uruguay,-0.09915395731249146,Trans_loss,trd_cut90_enercon3_fixed
2030,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_enercon3_fixed
2030,Brazil_Uruguay,-0.3948662264439093,Trans_loss,trd_cut90_enercon3_fixed
2035,Argentina_Brazil,-0.15742548565568637,Trans_loss,trd_cut90_enercon3_fixed
2035,Argentina_Chile,-0.00035588526454188364,Trans_loss,trd_cut90_enercon3_fixed
2035,Argentina_Paraguay,-0.00098098,Trans_loss,trd_cut90_enercon3_fixed
2035,Argentina_Uruguay,-0.11404700866692086,Trans_loss,trd_cut90_enercon3_fixed
2035,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_enercon3_fixed
2035,Brazil_Uruguay,-0.3743593263101083,Trans_loss,trd_cut90_enercon3_fixed
2040,Argentina_Brazil,-0.11864475,Trans_loss,trd_cut90_enercon3_fixed
2040,Argentina_Chile,-0.00039851324999999995,Trans_loss,trd_cut90_enercon3_fixed
2040,Argentina_Paraguay,-0.0010688149999999999,Trans_loss,trd_cut90_enercon3_fixed
2040,Argentina_Uruguay,-0.10661313705530401,Trans_loss,trd_cut90_enercon3_fixed
2040,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_enercon3_fixed
2040,Brazil_Uruguay,-0.33282374010724103,Trans_loss,trd_cut90_enercon3_fixed
2045,Argentina_Brazil,-0.16021423516925093,Trans_loss,trd_cut90_enercon3_fixed
2045,Argentina_Chile,-0.00038223775,Trans_loss,trd_cut90_enercon3_fixed
2045,Argentina_Paraguay,-0.00101288,Trans_loss,trd_cut90_enercon3_fixed
2045,Argentina_Uruguay,-0.11156697654462482,Trans_loss,trd_cut90_enercon3_fixed
2045,Brazil_Paraguay,-0.0,Trans_loss,trd_cut90_enercon3_fixed
2045,Brazil_Uruguay,-0.3693535810284708,Trans_loss,trd_cut90_enercon3_fixed
2050,Argentina_Brazil,-0.1848798,Trans_loss,trd_cut90_enercon3_fixed
2050,Argentina_Chile,-0.00040376999999999996,Trans_loss,trd_cut90_enercon3_fixed
