period,load_zone,twh,technology,scs
2045.0,Chile,-2.294120726720195e-16,curt_vre,prm15_wcost_re2_c2p1_t1
2045.0,Paraguay,0.46456705980362156,curt_vre,prm15_wcost_re2_c2p1_t1
2045.0,Uruguay,0.18942592456654045,curt_vre,prm15_wcost_re2_c2p1_t1
2050.0,Argentina,4.867217739956688e-19,curt_vre,prm15_wcost_re2_c2p1_t1
2050.0,Brazil,2.1491907342338643e-16,curt_vre,prm15_wcost_re2_c2p1_t1
2050.0,Chile,-1.1624479157035241e-17,curt_vre,prm15_wcost_re2_c2p1_t1
2050.0,Paraguay,1.315943388870453,curt_vre,prm15_wcost_re2_c2p1_t1
2050.0,Uruguay,0.6473932790071741,curt_vre,prm15_wcost_re2_c2p1_t1
2020.0,Argentina,2.2495783014164778e-17,curt_vre,prm15_wcost_re3_c2p1_t1
2020.0,Brazil,5.843769912416976e-17,curt_vre,prm15_wcost_re3_c2p1_t1
2020.0,Chile,7.412559455133304e-17,curt_vre,prm15_wcost_re3_c2p1_t1
2020.0,Paraguay,0.0,curt_vre,prm15_wcost_re3_c2p1_t1
2020.0,Uruguay,3.4498348622236114e-17,curt_vre,prm15_wcost_re3_c2p1_t1
2025.0,Argentina,1.7877588298631512e-17,curt_vre,prm15_wcost_re3_c2p1_t1
2025.0,Brazil,2.8025869857564802,curt_vre,prm15_wcost_re3_c2p1_t1
2025.0,Chile,2.6125324126269336e-17,curt_vre,prm15_wcost_re3_c2p1_t1
2025.0,Paraguay,0.0,curt_vre,prm15_wcost_re3_c2p1_t1
2025.0,Uruguay,3.0757785207669036e-17,curt_vre,prm15_wcost_re3_c2p1_t1
2030.0,Argentina,1.3194112469250289e-17,curt_vre,prm15_wcost_re3_c2p1_t1
2030.0,Brazil,6.297403076706829,curt_vre,prm15_wcost_re3_c2p1_t1
2030.0,Chile,4.860289948283025e-17,curt_vre,prm15_wcost_re3_c2p1_t1
2030.0,Paraguay,0.0,curt_vre,prm15_wcost_re3_c2p1_t1
2030.0,Uruguay,0.02740393083759766,curt_vre,prm15_wcost_re3_c2p1_t1
2035.0,Argentina,1.7685408693068896e-17,curt_vre,prm15_wcost_re3_c2p1_t1
2035.0,Brazil,1.9231799725261658,curt_vre,prm15_wcost_re3_c2p1_t1
2035.0,Chile,1.2462741949548217e-16,curt_vre,prm15_wcost_re3_c2p1_t1
2035.0,Paraguay,0.0,curt_vre,prm15_wcost_re3_c2p1_t1
2035.0,Uruguay,0.04387955300000005,curt_vre,prm15_wcost_re3_c2p1_t1
2040.0,Argentina,2.687339240026177e-17,curt_vre,prm15_wcost_re3_c2p1_t1
2040.0,Brazil,1.469541876453428,curt_vre,prm15_wcost_re3_c2p1_t1
2040.0,Chile,-2.7652546918943725e-17,curt_vre,prm15_wcost_re3_c2p1_t1
2040.0,Paraguay,0.0,curt_vre,prm15_wcost_re3_c2p1_t1
2040.0,Uruguay,0.05158294423109219,curt_vre,prm15_wcost_re3_c2p1_t1
2045.0,Argentina,2.162214851608724e-17,curt_vre,prm15_wcost_re3_c2p1_t1
2045.0,Brazil,7.463978267917282e-16,curt_vre,prm15_wcost_re3_c2p1_t1
2045.0,Chile,-1.0305889475148434e-16,curt_vre,prm15_wcost_re3_c2p1_t1
2045.0,Paraguay,0.46288333456291875,curt_vre,prm15_wcost_re3_c2p1_t1
2045.0,Uruguay,0.06600437131710418,curt_vre,prm15_wcost_re3_c2p1_t1
2050.0,Argentina,0.0,curt_vre,prm15_wcost_re3_c2p1_t1
2050.0,Brazil,-2.5212923502465625e-16,curt_vre,prm15_wcost_re3_c2p1_t1
2050.0,Chile,-1.365805246678065e-16,curt_vre,prm15_wcost_re3_c2p1_t1
2050.0,Paraguay,1.3159119179240222,curt_vre,prm15_wcost_re3_c2p1_t1
2050.0,Uruguay,0.4814651479189685,curt_vre,prm15_wcost_re3_c2p1_t1
2020.0,Argentina,2.2495783014164778e-17,curt_vre,prm15_wcost_re4_c2p1_t1
2020.0,Brazil,5.843769912416976e-17,curt_vre,prm15_wcost_re4_c2p1_t1
2020.0,Chile,7.412559455133304e-17,curt_vre,prm15_wcost_re4_c2p1_t1
2020.0,Paraguay,0.0,curt_vre,prm15_wcost_re4_c2p1_t1
2020.0,Uruguay,3.4498348622236114e-17,curt_vre,prm15_wcost_re4_c2p1_t1
2025.0,Argentina,1.7877588298631512e-17,curt_vre,prm15_wcost_re4_c2p1_t1
2025.0,Brazil,2.5238533370701406,curt_vre,prm15_wcost_re4_c2p1_t1
2025.0,Chile,2.6125324126269343e-17,curt_vre,prm15_wcost_re4_c2p1_t1
2025.0,Paraguay,0.0,curt_vre,prm15_wcost_re4_c2p1_t1
2025.0,Uruguay,0.0042068860000000294,curt_vre,prm15_wcost_re4_c2p1_t1
2030.0,Argentina,1.3680834243245956e-17,curt_vre,prm15_wcost_re4_c2p1_t1
2030.0,Brazil,5.669061187146604,curt_vre,prm15_wcost_re4_c2p1_t1
2030.0,Chile,1.786746306464693e-16,curt_vre,prm15_wcost_re4_c2p1_t1
2030.0,Paraguay,0.0,curt_vre,prm15_wcost_re4_c2p1_t1
2030.0,Uruguay,0.0003543032852675461,curt_vre,prm15_wcost_re4_c2p1_t1
2035.0,Argentina,1.8172130467064564e-17,curt_vre,prm15_wcost_re4_c2p1_t1
2035.0,Brazil,2.338019562,curt_vre,prm15_wcost_re4_c2p1_t1
2035.0,Chile,2.1515034198671404e-16,curt_vre,prm15_wcost_re4_c2p1_t1
2035.0,Paraguay,0.0,curt_vre,prm15_wcost_re4_c2p1_t1
