lz_from,lz_to,period,net_flow_twh,scenario
Argentina,Uruguay,2035,1.3393425495212055,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2040,1.286358616463805,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2045,1.4818482094643652,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2050,1.5709928103819828,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2020,0.0,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2025,0.0,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2030,0.0,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2035,0.0,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2040,0.0,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2045,0.0,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2050,0.0,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2020,1.3292207080426073,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2025,1.9397642384137914,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2030,1.678420894312704,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2035,2.0745445355091676,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2040,1.4226047816467609,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2045,1.5235889402068823,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2050,1.530682390380716,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2020,0.4948800781344855,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Brazil,2025,0.41806799999999883,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Brazil,2030,0.47288609999999903,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Brazil,2035,0.5301926999999994,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Brazil,2040,0.46087019999999845,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Brazil,2045,0.49933529999999865,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Brazil,2050,0.5484653999999999,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Chile,2020,0.006981315,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Chile,2025,0.005569740000000008,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Chile,2030,0.005180241000000008,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Chile,2035,0.004518954000000005,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Chile,2040,0.005887464000000002,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Chile,2045,0.0026604600000000008,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Chile,2050,0.004052895000000006,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Paraguay,2020,0.008348962500000017,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Paraguay,2025,0.008360677499999998,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Paraguay,2030,0.008627977499999981,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Paraguay,2035,0.008634687499999995,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Paraguay,2040,0.008641204999999971,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Paraguay,2045,0.008246029999999984,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Paraguay,2050,0.00790076401380596,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Uruguay,2020,1.5678710946154255,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Uruguay,2025,1.6478669655973799,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Uruguay,2030,1.731618155776002,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Uruguay,2035,1.7084178965134234,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Uruguay,2040,1.7759944885798444,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Uruguay,2045,1.893324509999995,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Uruguay,2050,1.8276188727184173,prm15_fix_wcost_re4_c2p1_tnt1
Brazil,Paraguay,2020,0.0,prm15_fix_wcost_re4_c2p1_tnt1
Brazil,Paraguay,2025,0.0,prm15_fix_wcost_re4_c2p1_tnt1
Brazil,Paraguay,2030,0.0,prm15_fix_wcost_re4_c2p1_tnt1
Brazil,Paraguay,2035,0.0,prm15_fix_wcost_re4_c2p1_tnt1
Brazil,Paraguay,2040,0.0,prm15_fix_wcost_re4_c2p1_tnt1
Brazil,Paraguay,2045,0.0,prm15_fix_wcost_re4_c2p1_tnt1
Brazil,Paraguay,2050,0.0,prm15_fix_wcost_re4_c2p1_tnt1
Brazil,Uruguay,2020,1.2907132948844802,prm15_fix_wcost_re4_c2p1_tnt1
Brazil,Uruguay,2025,1.7592441144956035,prm15_fix_wcost_re4_c2p1_tnt1
Brazil,Uruguay,2030,2.140309137205534,prm15_fix_wcost_re4_c2p1_tnt1
Brazil,Uruguay,2035,2.178637305093823,prm15_fix_wcost_re4_c2p1_tnt1
Brazil,Uruguay,2040,2.7366668987517704,prm15_fix_wcost_re4_c2p1_tnt1
Brazil,Uruguay,2045,3.8896428856976564,prm15_fix_wcost_re4_c2p1_tnt1
Brazil,Uruguay,2050,3.880212461428468,prm15_fix_wcost_re4_c2p1_tnt1
Argentina,Brazil,2020,0.47988179999999864,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2025,0.4397813999999991,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2030,0.42996959999999923,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2035,0.6303960000000005,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2040,0.5820983999999998,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2045,0.6664023471514662,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2050,0.7287597000000011,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Chile,2020,0.006447309000000004,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Chile,2025,0.004079690999999999,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Chile,2030,0.0035497522500000035,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Chile,2035,0.006027186000000014,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Chile,2040,0.004192825250000006,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Chile,2045,0.00672682699999999,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Chile,2050,0.0077957220000000145,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2020,0.008449695000000005,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2025,0.008112049999999994,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2030,0.007854567500000017,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2035,0.008098740000000004,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2040,0.00674338500000002,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2045,0.007130082500000002,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2050,0.004373170000000013,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2020,1.3339402988164977,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2025,1.117773116220998,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2030,1.259244694104281,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2035,1.43115925424055,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2040,1.4400970643352937,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2045,1.7126656274512122,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2050,1.824544141449402,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2020,0.0,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2025,0.0,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2030,0.0,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2035,0.0,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2040,0.0,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2045,0.0,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2050,0.0,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2020,1.4623154792586066,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2025,2.038748695986081,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2030,1.822205949595032,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2035,2.199822467513705,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2040,1.9938816541964706,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2045,2.4338111023077516,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2050,2.9442876017675337,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2020,0.4948800781344856,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Brazil,2025,0.4576903088310749,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Brazil,2030,0.47288609999999903,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Brazil,2035,0.5301926999999994,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Brazil,2040,0.46087019999999845,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Brazil,2045,0.49933529999999865,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Brazil,2050,0.5484653999999999,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Chile,2020,0.006981315,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Chile,2025,0.005569740000000008,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Chile,2030,0.005180241000000008,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Chile,2035,0.004358178000000003,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Chile,2040,0.005887464000000002,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Chile,2045,0.0026317500000000004,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Chile,2050,0.004023228000000005,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Paraguay,2020,0.008348962500000017,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Paraguay,2025,0.008364087499999999,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Paraguay,2030,0.00863438499999998,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Paraguay,2035,0.008631277499999998,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Paraguay,2040,0.00863468749999997,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Paraguay,2045,0.008230492499999988,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Paraguay,2050,0.007915480000000013,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Uruguay,2020,1.5678710946154242,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Uruguay,2025,1.7260860628647754,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Uruguay,2030,1.7298197361465815,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Uruguay,2035,1.713462312819076,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Uruguay,2040,1.6185622173281438,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Uruguay,2045,1.8503678545817672,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Uruguay,2050,1.8425385681553506,prm15_fix_wcost_re5_c2p1_tnt1
Brazil,Paraguay,2020,0.0,prm15_fix_wcost_re5_c2p1_tnt1
Brazil,Paraguay,2025,0.0,prm15_fix_wcost_re5_c2p1_tnt1
Brazil,Paraguay,2030,0.0,prm15_fix_wcost_re5_c2p1_tnt1
Brazil,Paraguay,2035,0.0,prm15_fix_wcost_re5_c2p1_tnt1
Brazil,Paraguay,2040,0.0,prm15_fix_wcost_re5_c2p1_tnt1
Brazil,Paraguay,2045,0.0,prm15_fix_wcost_re5_c2p1_tnt1
Brazil,Paraguay,2050,0.0,prm15_fix_wcost_re5_c2p1_tnt1
Brazil,Uruguay,2020,1.3086965884524804,prm15_fix_wcost_re5_c2p1_tnt1
Brazil,Uruguay,2025,1.8192110576167715,prm15_fix_wcost_re5_c2p1_tnt1
Brazil,Uruguay,2030,2.136625327534524,prm15_fix_wcost_re5_c2p1_tnt1
Brazil,Uruguay,2035,2.1143466128518145,prm15_fix_wcost_re5_c2p1_tnt1
Brazil,Uruguay,2040,2.439058498901846,prm15_fix_wcost_re5_c2p1_tnt1
Brazil,Uruguay,2045,2.3072583573165053,prm15_fix_wcost_re5_c2p1_tnt1
Brazil,Uruguay,2050,2.2030629512012427,prm15_fix_wcost_re5_c2p1_tnt1
Argentina,Brazil,2020,0.466273799999999,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2025,0.4790717999999985,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2030,0.41636159999999894,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2035,0.5178923999999987,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2040,0.45075168367816837,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2045,0.5365037163442595,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2050,0.5560650527532401,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Chile,2020,0.006447309000000004,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Chile,2025,0.005008938000000006,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Chile,2030,0.0030805830000000005,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Chile,2035,0.006027186000000014,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Chile,2040,0.004961805749999996,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Chile,2045,0.006312371999999986,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Chile,2050,0.007271525250000016,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2020,0.008352372500000017,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2025,0.008364087499999999,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2030,0.00863809749999998,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2035,0.008613394999999994,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2040,0.008606904999999972,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2045,0.008070977499999993,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2050,0.004922847500000011,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2020,1.3231294988164928,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2025,1.0767061646989977,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2030,0.961806333036428,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2035,1.3025127280114628,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2040,1.2994465656518777,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2045,1.5511914832965998,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2050,1.617710472526369,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2020,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2025,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2030,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2035,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2040,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2045,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2050,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2020,1.3207148372586066,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2025,2.0829854257577898,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2030,1.7893171504462133,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2035,1.863096893582624,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2040,1.4286160470893154,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2045,1.8143651972038304,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2050,1.8158391068541866,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2020,0.494880078134486,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Brazil,2025,0.41806799999999883,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Brazil,2030,0.45024591070565123,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Brazil,2035,0.4556806757695308,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Brazil,2040,0.49933529999999837,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Brazil,2045,0.5015393999999986,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Brazil,2050,0.4760144999999988,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Chile,2020,0.006981315,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Chile,2025,0.005569740000000008,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Chile,2030,0.004706526000000001,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Chile,2035,0.005207994000000001,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Chile,2040,0.005385039000000005,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Chile,2045,0.0026049540000000005,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Chile,2050,0.004111272000000006,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Paraguay,2020,0.008348962500000017,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Paraguay,2025,0.0083572675,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Paraguay,2030,0.008631387499999981,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Paraguay,2035,0.008634687499999997,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Paraguay,2040,0.008634687499999972,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Paraguay,2045,0.00822397499999999,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Paraguay,2050,0.007908770000000013,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Uruguay,2020,1.567871094615425,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Uruguay,2025,1.7260860628647756,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Uruguay,2030,1.7232285178004263,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Uruguay,2035,1.7309225946425126,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Uruguay,2040,1.7397164830838974,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Uruguay,2045,1.756226928463266,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Uruguay,2050,1.6597369002827422,prm15_fix_wcost_re6_c2p1_tnt1
Brazil,Paraguay,2020,0.0,prm15_fix_wcost_re6_c2p1_tnt1
Brazil,Paraguay,2025,0.0,prm15_fix_wcost_re6_c2p1_tnt1
Brazil,Paraguay,2030,0.0,prm15_fix_wcost_re6_c2p1_tnt1
Brazil,Paraguay,2035,0.0,prm15_fix_wcost_re6_c2p1_tnt1
Brazil,Paraguay,2040,0.0,prm15_fix_wcost_re6_c2p1_tnt1
Brazil,Paraguay,2045,0.0,prm15_fix_wcost_re6_c2p1_tnt1
Brazil,Paraguay,2050,0.0,prm15_fix_wcost_re6_c2p1_tnt1
Brazil,Uruguay,2020,1.32332416123648,prm15_fix_wcost_re6_c2p1_tnt1
Brazil,Uruguay,2025,1.927841127511391,prm15_fix_wcost_re6_c2p1_tnt1
Brazil,Uruguay,2030,2.151750508110159,prm15_fix_wcost_re6_c2p1_tnt1
Brazil,Uruguay,2035,2.0590667412641004,prm15_fix_wcost_re6_c2p1_tnt1
Brazil,Uruguay,2040,2.1031243438153413,prm15_fix_wcost_re6_c2p1_tnt1
Brazil,Uruguay,2045,1.8111964728235586,prm15_fix_wcost_re6_c2p1_tnt1
Brazil,Uruguay,2050,1.8737117422836949,prm15_fix_wcost_re6_c2p1_tnt1
Argentina,Brazil,2020,0.466273799999999,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2025,0.4261733999999988,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2030,0.41636159999999894,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2035,0.5200253999999987,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2040,0.4471478999999986,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2045,0.5195876410048518,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2050,0.5392287422772826,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Chile,2020,0.006447309000000004,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Chile,2025,0.005569740000000011,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Chile,2030,0.003548077500000004,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Chile,2035,0.0053668560000000145,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Chile,2040,0.004909409999999997,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Chile,2045,0.006226002749999986,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Chile,2050,0.007329184500000016,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2020,0.008348962500000017,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2025,0.008356965,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2030,0.00865143499999998,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2035,0.008631387499999995,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2040,0.00861050749999997,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2045,0.007702417499999997,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Paraguay,2050,0.005225075000000014,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2020,1.3231294988164932,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2025,1.0778218388241194,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2030,1.0759745136399288,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2035,1.359618328826424,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2040,1.2528719486121929,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2045,1.4622714951139544,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Uruguay,2050,1.585965319921331,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2020,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2025,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2030,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2035,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2040,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2045,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Brazil,Paraguay,2050,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2020,1.337451653258607,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2025,1.9167922920428966,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2030,1.719256084831096,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2035,1.9642151057078179,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2040,1.5070611054756147,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2045,1.5519970440640203,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Brazil,Uruguay,2050,1.805699426978054,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
Argentina,Brazil,2020,0.49488007813448576,prm15_fix_wcost_re7_c2p1_tnt1
Argentina,Brazil,2025,0.41806799999999883,prm15_fix_wcost_re7_c2p1_tnt1
Argentina,Brazil,2030,0.46847789999999906,prm15_fix_wcost_re7_c2p1_tnt1
Argentina,Brazil,2035,0.4539023999999984,prm15_fix_wcost_re7_c2p1_tnt1
Argentina,Brazil,2040,0.46087019999999845,prm15_fix_wcost_re7_c2p1_tnt1
Argentina,Brazil,2045,0.5000063190809255,prm15_fix_wcost_re7_c2p1_tnt1
Argentina,Brazil,2050,0.5228693999999993,prm15_fix_wcost_re7_c2p1_tnt1
Argentina,Chile,2020,0.006981315,prm15_fix_wcost_re7_c2p1_tnt1
Argentina,Chile,2025,0.005569740000000008,prm15_fix_wcost_re7_c2p1_tnt1
Argentina,Chile,2030,0.0052405320000000095,prm15_fix_wcost_re7_c2p1_tnt1
Argentina,Chile,2035,0.004761075000000008,prm15_fix_wcost_re7_c2p1_tnt1
Argentina,Chile,2040,0.006033885000000002,prm15_fix_wcost_re7_c2p1_tnt1
