period,load_zone,scs_id,unmet_twh,added_cost_$M
2025,Chile,prm15_fix_wcost_re3_c2p1_tnt1,0.0,0.0
2030,Argentina,prm15_fix_wcost_re20_c2p1_tnt1,0.0,0.0
2025,Chile,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,0.0
2025,Chile,prm15_fix_wcost_re2_c2p1_tnt1,0.0,0.0
2030,Paraguay,prm15_fix_wcost_re20_c2p1_co2_cut90p_tnt1,0.0,0.0
2025,Chile,prm15_fix_wcost_re20_c2p1_tnt1,0.0,0.0
2030,Paraguay,prm15_fix_wcost_re20_c2p1_tnt1,0.0,0.0
2025,Chile,prm15_fix_wcost_re1_c2p1_tnt1,0.0,0.0
2030,Paraguay,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1,0.0,0.0
2025,Chile,prm15_fix_wcost_re19_c2p1_tnt1,0.0,0.0
2030,Paraguay,prm15_fix_wcost_re2_c2p1_tnt1,0.0,0.0
2025,Chile,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,0.0
2030,Paraguay,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1,0.0,0.0
2025,Chile,prm15_fix_wcost_re18_c2p1_tnt1,0.0,0.0
2030,Paraguay,prm15_fix_wcost_re3_c2p1_tnt1,0.0,0.0
2030,Paraguay,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1,0.0,0.0
2050,Uruguay,prm15_fix_wcost_re20_c2p1_co2_cut90p_tnt1,0.000688483658987,0.009723227763742369
2040,Uruguay,prm15_fix_wcost_re2_c2p1_tnt1,0.0008322557308268,0.05821602856977749
2050,Uruguay,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0075801587123184,0.092948393219055
2025,Argentina,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0004292329425684,0.10210633840933278
2040,Uruguay,prm15_fix_wcost_re8_c2p1_tnt1,0.0016941583580943002,0.11850584829084261
2040,Uruguay,prm15_fix_wcost_re9_c2p1_tnt1,0.00170306033896,0.11912853907350669
2040,Uruguay,prm15_fix_wcost_re3_c2p1_tnt1,0.0017256277391864,0.12070712167457875
2040,Uruguay,prm15_fix_wcost_re4_c2p1_tnt1,0.001705478332901,0.14608570644088634
2050,Uruguay,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0103894937210651,0.1473192448687881
2045,Paraguay,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.005601788947312,0.21855457794043837
2045,Paraguay,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0073615804660546,0.22945744752602387
2045,Paraguay,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.006837436300581,0.23940236628373013
2045,Paraguay,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0082047119203215,0.3265572038466169
2050,Paraguay,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.022211268652314,0.34678367725276416
2045,Paraguay,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0149496222010759,0.4549063167505958
2045,Paraguay,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0154061896411163,0.46881500668484727
2050,Uruguay,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0180929188460419,0.4810694550340657
2040,Uruguay,prm15_fix_wcost_re13_c2p1_tnt1,0.0070436183205295,0.49269890274614275
2050,Paraguay,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0206109237886285,0.5480202480935402
2025,Chile,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0030114259561974,0.7163608551064117
2040,Uruguay,prm15_fix_wcost_re19_c2p1_tnt1,0.0106426901987126,0.744452857118845
2045,Paraguay,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.0244906688005548,0.7498460721065748
2040,Uruguay,prm15_fix_wcost_re18_c2p1_tnt1,0.0114730061826855,0.8025332010017142
2050,Paraguay,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1,0.0256578304715853,1.0354805429054097
2045,Paraguay,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1,0.0247628108999991,1.119747853467459
2045,Paraguay,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1,0.0245027944,1.1462883952421932
2050,Uruguay,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0744167901519704,1.1618664625696211
2050,Paraguay,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1,0.0227110353734919,1.1746434271259985
2045,Paraguay,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0289458009266611,1.2399629859367958
2050,Paraguay,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0171326053767589,1.2664590789281045
2050,Uruguay,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.029938498082658898,1.3441260780505857
2045,Paraguay,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1,0.035325652049052,1.5815605965087407
2050,Uruguay,prm15_fix_wcost_re1_c2p1_co2_cut90p_tnt1,0.0383097397227346,1.740203777864866
2050,Paraguay,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.1147107697351802,1.785682668134302
2050,Uruguay,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1,0.0349480492628874,1.7914393974923404
2050,Uruguay,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.11694601745355199,1.820478381901177
2050,Paraguay,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.1302862230945232,1.847411290520896
2050,Paraguay,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.1506767823760231,1.8476083877385039
2050,Paraguay,prm15_fix_wcost_re20_c2p1_co2_cut90p_tnt1,0.1465397638550452,2.069532779476658
2045,Paraguay,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0644385369999999,2.1405023285943825
2050,Uruguay,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1,0.043418511183407574,2.2456602236952414
2045,Paraguay,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0687122195914832,2.28692037894769
2030,Chile,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0145139571250705,2.334747788943085
2040,Brazil,prm15_fix_wcost_re15_c2p1_tnt1,0.035765761352674,2.5018003328323304
2050,Paraguay,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1,0.0577924965428919,2.51463354771358
2045,Paraguay,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1,0.0594751208686551,2.635267254621428
2050,Uruguay,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1,0.0621296910594875,2.7033510367788987
2040,Brazil,prm15_fix_wcost_re17_c2p1_tnt1,0.0389638321092557,2.725507892876861
2040,Uruguay,prm15_fix_wcost_re14_c2p1_tnt1,0.0434655219879309,2.813033252716947
2045,Paraguay,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1,0.0656370794480537,2.8423176748083185
2050,Uruguay,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.07432558301288061,2.9618733916445685
2050,Paraguay,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.2138605365471999,3.1371165174820987
2045,Paraguay,prm15_fix_wcost_re20_c2p1_co2_cut90p_tnt1,0.0736037760902308,3.273514273882917
2045,Paraguay,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.08080967474537129,3.457579502341402
2050,Uruguay,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1,0.0470128259461664,3.5284396704493477
2030,Chile,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1,0.022697973715853,3.6513127464805244
2050,Paraguay,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0930912377961372,3.709684459196949
2045,Paraguay,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1,0.08684047978793101,3.7598358959233673
2050,Paraguay,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.1694812621922241,3.7651820326889966
2025,Argentina,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0162041690000016,3.85466304998835
2045,Uruguay,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.10116758015564228,4.40243422524741
2050,Paraguay,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.1110679123038681,4.426538843839489
2045,Paraguay,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.1030880897288817,4.48600760974605
2050,Paraguay,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1,0.0605980452219234,4.548047100115951
2050,Paraguay,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1,0.089895531389124,4.6080510925685
2045,Uruguay,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1,0.1070704932857265,4.635712343287223
2045,Uruguay,prm15_fix_wcost_re1_c2p1_co2_cut90p_tnt1,0.1077432781992138,4.827020388649911
2050,Paraguay,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.1092195917347987,4.903549305628464
2030,Chile,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0312527679381562,5.027480926884981
2045,Uruguay,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.15382048958859598,5.11954372062627
2050,Uruguay,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.2331021068136721,5.17857757845432
2050,Paraguay,prm15_fix_wcost_re1_c2p1_co2_cut90p_tnt1,0.1167965632639106,5.3054346519841555
2050,Uruguay,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.399543356980301,5.860894603883663
2045,Uruguay,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.17684685588170088,5.874452221337312
2050,Uruguay,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.08073055728913339,5.96768237972982
2050,Uruguay,prm15_fix_wcost_re4_c2p1_tnt1,0.2122546960732243,6.183504068710445
2030,Chile,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.0449628399599862,7.232823569517721
2045,Uruguay,prm15_fix_wcost_re20_c2p1_co2_cut90p_tnt1,0.1679713149954296,7.470493043269326
2030,Chile,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1,0.0452568353295177,7.645096011070356
2030,Chile,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1,0.0538784908678298,8.667015228257043
2050,Paraguay,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.2204326971780009,8.952295989301687
2045,Uruguay,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.3023915419762533,9.258510326349576
2045,Uruguay,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.3072717519264393,9.350059756045177
2050,Argentina,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.3543638958484013,9.42211965411167
2050,Paraguay,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1,0.1312636065953798,10.344911332391597
2050,Uruguay,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1,0.2740589366598719,11.060276387550298
2045,Uruguay,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.39877355489996713,12.134799788990675
2045,Paraguay,prm15_fix_wcost_re1_c2p1_co2_cut90p_tnt1,0.27173498051206824,12.174033621066403
2045,Uruguay,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1,0.28312239764309755,12.260201119886162
2050,Argentina,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.9045916062118997,12.826780199268402
2045,Uruguay,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1,0.28919541565673623,13.07710773312378
2050,Uruguay,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.3613344287260522,14.400746815124188
2025,Argentina,prm15_fix_wcost_re20_c2p1_co2_cut90p_tnt1,0.0606330088701746,14.423437505586051
2045,Uruguay,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.3754100001883968,14.941760435724966
2025,Argentina,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0631482681126754,15.021769753491425
2025,Argentina,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0636369161404952,15.138009808583819
2045,Uruguay,prm15_fix_wcost_re3_c2p1_tnt1,0.39446628100414827,15.456797162148197
2025,Argentina,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0665717262935964,15.83608504683046
2045,Uruguay,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1,0.3410835479511759,15.956551993288857
2045,Uruguay,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1,0.3635331579843668,16.107693657672147
2050,Argentina,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.4111542807692834,16.38628436318179
2025,Argentina,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0694200791566301,16.513563492867107
2045,Uruguay,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.3990203412257703,17.07276458155179
2050,Argentina,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1.4457176536719594,17.727482768778525
2050,Uruguay,prm15_fix_wcost_re12_c2p1_tnt1,0.6553718199195779,18.182054412564373
2045,Uruguay,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.5229100723119741,18.30889578517105
2025,Argentina,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1,0.0813499239999974,19.35159687375017
2025,Argentina,prm15_fix_wcost_re1_c2p1_co2_cut90p_tnt1,0.0820676740000094,19.522335922705732
2045,Uruguay,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.639816576516299,19.9428205952833
2050,Uruguay,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.49491140558050334,20.09952900798681
2045,Uruguay,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.4772694985875875,20.444986617044563
2045,Uruguay,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.5479722814234095,21.37921507146743
2045,Uruguay,prm15_fix_wcost_re4_c2p1_tnt1,0.6664496537840686,21.476039334617763
2045,Uruguay,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1,0.48661473133840455,21.786170675543445
2040,Uruguay,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.3228761363046503,22.58505326659846
2045,Uruguay,prm15_fix_wcost_re12_c2p1_tnt1,0.7228871689632012,23.911748299006863
2040,Uruguay,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.35078386324742233,24.538125910408173
2050,Argentina,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1,0.3149516841343043,24.82140580214305
2045,Argentina,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.6045171212611095,25.865294147920906
2050,Argentina,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1.764099655040042,25.87754737578324
2040,Uruguay,prm15_fix_wcost_re20_c2p1_co2_cut90p_tnt1,0.36064967866456255,26.744050749233057
2040,Uruguay,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.38439287427974006,26.890211748413446
2045,Uruguay,prm15_fix_wcost_re8_c2p1_tnt1,0.84389915044027,27.224266377566494
2045,Argentina,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.8735908670553048,27.229469467986057
2050,Paraguay,prm15_fix_wcost_re20_c2p1_tnt1,1.224235329501288,28.729231446694946
2050,Argentina,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1,0.7477462446172554,30.17701314182536
2040,Uruguay,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.4370096225306011,30.577951498940664
2050,Paraguay,prm15_fix_wcost_re11_c2p1_tnt1,1.318537052397139,30.942217755463407
2050,Paraguay,prm15_fix_wcost_re16_c2p1_tnt1,1.3362448210094475,31.35776742194795
2025,Argentina,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1,0.1354040339069849,32.20986831386889
2050,Uruguay,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1,0.4194772042020175,33.05908313799245
2035,Brazil,prm15_fix_wcost_re13_c2p1_tnt1,0.3100940515125701,33.91671436679068
2045,Uruguay,prm15_fix_wcost_re9_c2p1_tnt1,1.0113737588629466,33.99375348962025
2025,Argentina,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.1433190944510645,34.09288176013556
2050,Paraguay,prm15_fix_wcost_re10_c2p1_tnt1,1.5031926187084959,34.19168509797228
2040,Uruguay,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.49333963306995765,34.50978494922184
2045,Argentina,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1,0.7834672161549849,35.07651821986321
2045,Argentina,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1.055091866234946,36.94242671071018
2050,Argentina,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.9284449345841288,36.998517009619015
2045,Argentina,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.8811747391294061,37.747238828571945
2040,Uruguay,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.6303197534935703,38.96260556039052
2025,Argentina,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.1675352366867364,39.85344058231876
2040,Uruguay,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.47031428213862075,40.41332391791797
2050,Argentina,prm15_fix_wcost_re20_c2p1_co2_cut90p_tnt1,2.947600732103063,41.627993490769256
2040,Uruguay,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.6138588134502998,42.93977987689973
2035,Chile,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1,0.4055546379486034,44.07986649896489
2035,Uruguay,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.4220989138408907,46.168101324398066
2045,Paraguay,prm15_fix_wcost_re20_c2p1_tnt1,1.4803350476068504,47.09418569851665
2050,Paraguay,prm15_fix_wcost_re1_c2p1_tnt1,2.1030991729238147,47.835338031826055
2045,Argentina,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,1.22887416285963,47.944697047997735
2035,Chile,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.44120514411883993,48.2570651621507
2035,Brazil,prm15_fix_wcost_re18_c2p1_tnt1,0.446345342138244,48.81927726251988
2035,Brazil,prm15_fix_wcost_re19_c2p1_tnt1,0.4475639786931809,48.95256633320381
2035,Brazil,prm15_fix_wcost_re3_c2p1_tnt1,0.472166163564882,49.47739627952798
2050,Paraguay,prm15_fix_wcost_re6_c2p1_tnt1,2.2337646337952943,50.8093081293365
2040,Uruguay,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.7184446605628131,51.142552409327244
2025,Chile,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.21535383313071918,51.22857353822083
2040,Uruguay,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.7613813017156559,53.26095128963804
2025,Chile,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.22425393313071929,53.34573774523436
2025,Chile,prm15_fix_wcost_re20_c2p1_co2_cut90p_tnt1,0.2242539331307196,53.34573774523443
2030,Chile,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.33418801247497976,53.75920181009996
2040,Uruguay,prm15_fix_wcost_re1_c2p1_co2_cut90p_tnt1,0.7781611229241656,54.433439374918215
2050,Argentina,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1,1.2521227482120036,54.48163787443251
2045,Paraguay,prm15_fix_wcost_re9_c2p1_tnt1,1.639935101849919,55.120620940310424
2045,Paraguay,prm15_fix_wcost_re8_c2p1_tnt1,1.7396027801791807,56.11975015503384
2045,Argentina,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1,1.282216728276107,56.81339874560316
2045,Paraguay,prm15_fix_wcost_re11_c2p1_tnt1,1.8030325457639815,56.95588589395141
2045,Paraguay,prm15_fix_wcost_re16_c2p1_tnt1,1.8512319504659576,57.37934218757534
2045,Uruguay,prm15_fix_wcost_re13_c2p1_tnt1,1.7498421656799743,57.88148859903001
2040,Uruguay,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1,0.834847706738064,58.398743773331056
2045,Uruguay,prm15_fix_wcost_re19_c2p1_tnt1,1.8080350415741515,59.806399513097894
2045,Uruguay,prm15_fix_wcost_re18_c2p1_tnt1,1.8215572904750104,60.253690080749834
2050,Argentina,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1,1.1893330182263109,61.5138054936093
2035,Brazil,prm15_fix_wcost_re8_c2p1_tnt1,0.5666525636614097,61.97794847456027
2035,Brazil,prm15_fix_wcost_re2_c2p1_tnt1,0.5712515090073433,62.480960753982174
2035,Brazil,prm15_fix_wcost_re9_c2p1_tnt1,0.5712515090510878,62.48096075876675
2045,Paraguay,prm15_fix_wcost_re3_c2p1_tnt1,1.6256824365838287,63.700865910206524
2040,Argentina,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.9127649133294664,63.86697182570346
2040,Uruguay,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1,0.921550838712742,64.46374694417065
2045,Argentina,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,2.1449380073253,65.27111178477818
2035,Brazil,prm15_fix_wcost_re4_c2p1_tnt1,0.4877132072210395,65.28055129623867
2040,Argentina,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1.0564192354633193,65.30153267390264
2050,Paraguay,prm15_fix_wcost_re17_c2p1_tnt1,2.795458480442782,65.60125471707458
2050,Argentina,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1,0.8858335956942174,66.48420590677422
2050,Argentina,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,3.001831434224366,66.68844469947067
2045,Uruguay,prm15_fix_wcost_re14_c2p1_tnt1,2.0395038727706893,67.46295321645832
2050,Paraguay,prm15_fix_wcost_re7_c2p1_tnt1,2.801140170465244,68.24364826582588
2035,Uruguay,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.6239659929016068,68.2466376010985
2045,Paraguay,prm15_fix_wcost_re4_c2p1_tnt1,2.1247210866775856,68.46817816393384
2050,Paraguay,prm15_fix_wcost_re15_c2p1_tnt1,2.9421619214569232,69.24891797253585
2030,Chile,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.4338760202599996,69.79552725718023
2035,Brazil,prm15_fix_wcost_re7_c2p1_tnt1,0.6464586646757381,70.7067864500946
2035,Uruguay,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.6499140979447974,71.08628596049678
2035,Brazil,prm15_fix_wcost_re5_c2p1_tnt1,0.6521348355119283,71.32762088406427
2040,Uruguay,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1,0.9617503481733372,71.33866736168581
2045,Argentina,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,2.3336898453522035,71.45203662272826
2045,Argentina,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,2.3522286017961256,71.57663484776691
2040,Uruguay,prm15_fix_wcost_re2_c2p1_co2_cut90p_tnt1,1.0082439344867418,72.0855499276554
2040,Uruguay,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1,1.0466411826718434,73.21222400258857
2045,Argentina,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,1.8701829016056122,74.43548353202272
2045,Paraguay,prm15_fix_wcost_re2_c2p1_tnt1,2.334431440365166,75.96955212906653
2050,Paraguay,prm15_fix_wcost_re12_c2p1_tnt1,2.739230673857262,75.99478593197641
2050,Paraguay,prm15_fix_wcost_re2_c2p1_tnt1,2.9583951477165087,76.04434575134923
2040,Uruguay,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,1.0947983229242297,76.59793766817367
2045,Paraguay,prm15_fix_wcost_re5_c2p1_tnt1,2.5465299022882366,77.48874332807814
2040,Argentina,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,1.0910501419250325,77.6665095136112
2040,Argentina,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1.1112607059787738,77.73826647398812
2040,Argentina,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,1.118388611734724,78.23193176098084
2040,Uruguay,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,1.1260724076042445,78.77220981769462
2025,Argentina,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.3319490195509104,78.96380666232587
2050,Paraguay,prm15_fix_wcost_re5_c2p1_tnt1,3.355954599278089,79.64894491961084
2025,Argentina,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.3385895058111025,80.543502223929
2035,Chile,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1,0.7375893180347216,80.67602372225744
2040,Argentina,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,1.1589426421023614,81.06962965564948
2035,Uruguay,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.7587210544350259,82.98546682851511
2035,Brazil,prm15_fix_wcost_re1_c2p1_tnt1,0.7977423674403579,84.01709057929901
2045,Paraguay,prm15_fix_wcost_re7_c2p1_tnt1,2.783434752130049,84.69755681425539
2040,Uruguay,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1,1.2437127920279198,87.02356687083503
2045,Paraguay,prm15_fix_wcost_re10_c2p1_tnt1,2.8791494240992312,88.06975723070191
2035,Uruguay,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,0.8099420880416367,88.5892045767704
2045,Argentina,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,2.662149549308386,88.603222138881
2040,Argentina,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1.044058231992045,89.71418713205698
2035,Uruguay,prm15_fix_wcost_re20_c2p1_co2_cut90p_tnt1,0.6257439928028892,90.29692308355021
2045,Paraguay,prm15_fix_wcost_re6_c2p1_tnt1,2.9679540337077226,90.31232192516413
2035,Brazil,prm15_fix_wcost_re14_c2p1_tnt1,0.877193578880218,90.33666713447589
2050,Argentina,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1,1.774012687103471,90.93601177629336
2035,Brazil,prm15_fix_wcost_re20_c2p1_tnt1,0.8393533421046119,91.80475219731608
2035,Brazil,prm15_fix_wcost_re11_c2p1_tnt1,0.8396535879755679,91.83759176129789
2030,Chile,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.572316849835,92.06417575941734
2035,Brazil,prm15_fix_wcost_re16_c2p1_tnt1,0.8462148909182372,92.55523802601985
2045,Paraguay,prm15_fix_wcost_re1_c2p1_tnt1,2.770164940165442,92.78506405346207
2050,Paraguay,prm15_fix_wcost_re19_c2p1_tnt1,2.7126047745098756,93.36258768608604
2035,Uruguay,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1,0.8557005948293394,93.59479563985744
2035,Uruguay,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.8576296027291233,93.80513181006452
2035,Uruguay,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.8604650063137845,94.11385255347393
2035,Brazil,prm15_fix_wcost_re15_c2p1_tnt1,0.8864314941542154,96.95395202296324
2045,Paraguay,prm15_fix_wcost_re13_c2p1_tnt1,2.9493296021991373,97.55827759364452
2045,Argentina,prm15_fix_wcost_re20_c2p1_co2_cut90p_tnt1,2.198987010236613,97.79953894305832
2035,Uruguay,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,0.8969858839840817,98.10824661566292
