period,load_zone,technology,twh,scenario,emis_policy,exist_trd,op_char,fixed_pv,turbine
2040.0,Paraguay,BNG,0.0,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2040.0,Paraguay,Battery,0.0,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2040.0,Paraguay,Curtailment,15.187947304999982,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2040.0,Paraguay,Fossil,0.0,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2040.0,Paraguay,Hydro,57.589859275,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2040.0,Paraguay,Solar,0.0,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2040.0,Paraguay,Wind,0.0,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2040.0,Uruguay,BNG,2.5160876486464705,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2040.0,Uruguay,Battery,0.0,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2040.0,Uruguay,Curtailment,0.0120986104866287,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2040.0,Uruguay,Fossil,0.2815250372880332,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2040.0,Uruguay,Hydro,5.71909914,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2040.0,Uruguay,Solar,2.7805470492449005,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2040.0,Uruguay,Wind,13.74128049364242,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Argentina,BNG,15.4535301,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Argentina,Battery,0.0,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Argentina,Curtailment,1.6159966143014516e-14,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Argentina,Fossil,214.27343445125967,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Argentina,Hydro,52.15642341,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Argentina,Solar,1.0480361859051723,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Argentina,Trans_loss,-0.260360681975384,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Argentina,Wind,37.999113791504186,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Brazil,BNG,95.0379039,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Brazil,Battery,0.0,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Brazil,Curtailment,1.9557744381399502e-14,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Brazil,Fossil,339.18406207142203,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Brazil,Hydro,617.4991428300001,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Brazil,Solar,68.07860137203511,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Brazil,Trans_loss,-0.2876531245189121,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Brazil,Wind,162.33546303952588,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Chile,BNG,1.6909969865114556,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Chile,Battery,0.0,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Chile,Curtailment,4.8711958910985234e-15,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Chile,Fossil,113.1858606322644,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Chile,Hydro,24.376078632,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Chile,Solar,7.777908641637931,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Chile,Wind,9.729895828586208,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Paraguay,BNG,0.0786661344854718,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Paraguay,Battery,-0.5597544810610725,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Paraguay,Curtailment,4.57477942859069,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Paraguay,Fossil,3.44551790805788,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Paraguay,Hydro,68.54904846492906,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Paraguay,Solar,1.0850531483185717,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Paraguay,Wind,0.0,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Uruguay,BNG,2.463844520603171,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Uruguay,Battery,0.0,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Uruguay,Curtailment,0.1687050755053363,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Uruguay,Fossil,0.453771997262505,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Uruguay,Hydro,5.71909914,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Uruguay,Solar,3.5920522078918338,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2045.0,Uruguay,Wind,18.28643950058425,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Argentina,BNG,15.47525475,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Argentina,Battery,0.0,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Argentina,Curtailment,1.4579143226001176e-14,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Argentina,Fossil,280.7465260982767,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Argentina,Hydro,51.877710378,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Argentina,Solar,0.0,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Argentina,Trans_loss,-0.2830265369984542,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Argentina,Wind,31.754437928642115,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Brazil,BNG,95.0379039,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Brazil,Battery,0.0,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Brazil,Curtailment,2.7877520257946903e-14,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Brazil,Fossil,365.03402039536815,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Brazil,Hydro,623.071374264,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Brazil,Solar,144.98911865237588,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Brazil,Trans_loss,-0.2827893976137942,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Brazil,Wind,237.05458492567243,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Chile,BNG,2.913532504613011,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Chile,Battery,0.0,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Chile,Curtailment,3.162426764902193e-15,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Chile,Fossil,150.761508359387,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Chile,Hydro,24.376078632,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Chile,Solar,0.0,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Chile,Wind,0.0,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Paraguay,BNG,0.1204829999999966,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Paraguay,Battery,-1.1310128074881711,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Paraguay,Curtailment,0.4313709868711297,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Paraguay,Fossil,15.5914956681738,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Paraguay,Hydro,72.38083136022497,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Paraguay,Solar,4.289073981348484,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Paraguay,Wind,0.5140799274829263,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Uruguay,BNG,1.9207831009198268,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Uruguay,Battery,-0.1371248218987625,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Uruguay,Curtailment,0.6637692989043329,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Uruguay,Fossil,0.1694778307094673,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Uruguay,Hydro,5.71909914,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Uruguay,Solar,5.139051387861439,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2050.0,Uruguay,Wind,24.160490714429468,prm15_wcost_re15_c2p1_t1,False,True,15,True,5
2020.0,Argentina,BNG,15.5553456375,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Argentina,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Argentina,Curtailment,4.344898107966344e-15,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Argentina,Fossil,73.7046545039224,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Argentina,Hydro,41.046421158,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Argentina,Solar,1.0480361859051723,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Argentina,Trans_loss,-0.2536474542734491,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Argentina,Wind,6.244675862862069,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Brazil,BNG,95.9448989684318,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Brazil,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Brazil,Curtailment,1.8202947706000328,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Brazil,Fossil,78.35476170599996,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Brazil,Hydro,450.4958858224,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Brazil,Solar,4.951314463706897,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Brazil,Trans_loss,-0.2190787144847678,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Brazil,Wind,5.751668826206896,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Chile,BNG,2.9440439999999946,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Chile,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Chile,Curtailment,1.028410245851319e-15,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Chile,Fossil,40.943476201775866,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Chile,Hydro,21.522740232,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Chile,Solar,7.777908641637931,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Chile,Wind,9.729895828586208,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Paraguay,BNG,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Paraguay,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Paraguay,Curtailment,49.10986188724996,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Paraguay,Fossil,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Paraguay,Hydro,23.66794469275,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Paraguay,Solar,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Paraguay,Wind,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Uruguay,BNG,1.8417264187368216,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Uruguay,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Uruguay,Curtailment,0.3236253820000006,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Uruguay,Fossil,0.1278345559999998,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Uruguay,Hydro,5.71909914,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Uruguay,Solar,0.5708973519310344,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2020.0,Uruguay,Wind,5.5926049556551725,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Argentina,BNG,15.632750699999995,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Argentina,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Argentina,Curtailment,4.3734561527841715e-15,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Argentina,Fossil,91.55538528592604,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Argentina,Hydro,47.849307558,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Argentina,Solar,1.0480361859051723,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Argentina,Trans_loss,-0.1829009113871882,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Argentina,Wind,6.244675862862069,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Brazil,BNG,81.83926302636434,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Brazil,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Brazil,Curtailment,5.611032825226952,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Brazil,Fossil,76.74709170848979,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Brazil,Hydro,515.3395199338204,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Brazil,Solar,4.951314463706896,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Brazil,Trans_loss,-0.2758753430746413,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Brazil,Wind,72.9133743398009,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Chile,BNG,3.198923999999995,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Chile,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Chile,Curtailment,1.067307131563666e-15,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Chile,Fossil,50.402557191775855,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Chile,Hydro,23.073674232,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Chile,Solar,7.777908641637931,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Chile,Wind,9.729895828586208,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Paraguay,BNG,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Paraguay,Battery,-0.2020841499999997,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Paraguay,Curtailment,44.55542345827199,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Paraguay,Fossil,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Paraguay,Hydro,28.222383121728,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Paraguay,Solar,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Paraguay,Wind,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Uruguay,BNG,2.537728744,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Uruguay,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Uruguay,Curtailment,6.150341347321841e-16,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Uruguay,Fossil,0.2697009219999999,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Uruguay,Hydro,5.71909914,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Uruguay,Solar,0.6111554979310344,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2025.0,Uruguay,Wind,5.875972191655173,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Argentina,BNG,15.610690609953108,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Argentina,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Argentina,Curtailment,3.911906576448132e-15,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Argentina,Fossil,90.24945120691685,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Argentina,Hydro,47.849307558,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Argentina,Solar,1.0480361859051723,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Argentina,Trans_loss,-0.2084862585710173,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Argentina,Wind,38.52551935151398,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Brazil,BNG,93.32778241606924,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Brazil,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Brazil,Curtailment,1.4453973722986715,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Brazil,Fossil,103.85741995752691,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Brazil,Hydro,525.8133022249013,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Brazil,Solar,8.200782632950862,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Brazil,Trans_loss,-0.397873266880926,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Brazil,Wind,129.56726195289656,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Chile,BNG,3.1989239999999968,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Chile,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Chile,Curtailment,1.671829341631792e-15,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Chile,Fossil,63.196277960525855,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Chile,Hydro,23.073674232,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Chile,Solar,7.77790864163793,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Chile,Wind,9.729895828586208,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Paraguay,BNG,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Paraguay,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Paraguay,Curtailment,37.01267850499998,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Paraguay,Fossil,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Paraguay,Hydro,35.765128075,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Paraguay,Solar,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Paraguay,Wind,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Uruguay,BNG,2.5629582345512203,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Uruguay,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Uruguay,Curtailment,7.649190170155861e-16,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Uruguay,Fossil,0.6069230301078529,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Uruguay,Hydro,5.71909914,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Uruguay,Solar,0.6111554979310344,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2030.0,Uruguay,Wind,6.127997688477735,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Argentina,BNG,15.5462893875,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Argentina,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Argentina,Curtailment,6.442307576293161e-15,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Argentina,Fossil,110.67999332684586,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Argentina,Hydro,49.433150688,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Argentina,Solar,1.0480361859051723,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Argentina,Trans_loss,-0.2164894135487393,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Argentina,Wind,52.14452976141586,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Brazil,BNG,94.5724914,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Brazil,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Brazil,Curtailment,2.5823360966751442e-14,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Brazil,Fossil,149.92971230985833,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Brazil,Hydro,547.557361416,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Brazil,Solar,12.52554545766293,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Brazil,Trans_loss,-0.2876212474096558,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Brazil,Wind,177.68987566377908,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Chile,BNG,2.9225084128571432,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Chile,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Chile,Curtailment,4.31073665652093e-15,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Chile,Fossil,76.70231832016871,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Chile,Hydro,24.376078632,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Chile,Solar,7.777908641637931,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Chile,Wind,9.729895828586208,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Paraguay,BNG,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Paraguay,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Paraguay,Curtailment,27.394047829999984,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Paraguay,Fossil,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Paraguay,Hydro,45.38375875,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Paraguay,Solar,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Paraguay,Wind,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Uruguay,BNG,2.51597902933636,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Uruguay,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Uruguay,Curtailment,6.71825504949819e-16,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Uruguay,Fossil,0.4573763801346343,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Uruguay,Hydro,5.71909914,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Uruguay,Solar,0.8745042007832656,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2035.0,Uruguay,Wind,10.761286753486807,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Argentina,BNG,15.4982007,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Argentina,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Argentina,Curtailment,6.6255400055226235e-15,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Argentina,Fossil,152.7303843086381,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Argentina,Hydro,49.433150688,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Argentina,Solar,1.0480361859051723,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Argentina,Trans_loss,-0.2369886127777919,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Argentina,Wind,52.14452976141586,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Brazil,BNG,95.50605399025292,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Brazil,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Brazil,Curtailment,3.08947311553065e-14,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Brazil,Fossil,218.30001057646103,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Brazil,Hydro,592.821264876,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Brazil,Solar,20.09044060292155,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Brazil,Trans_loss,-0.3050558649744687,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Brazil,Wind,195.40268946914017,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Chile,BNG,2.678533504650125,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Chile,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Chile,Curtailment,4.734053593580256e-15,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Chile,Fossil,93.45087252512572,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Chile,Hydro,24.376078632,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Chile,Solar,7.777908641637931,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Chile,Wind,9.729895828586208,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Paraguay,BNG,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Paraguay,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Paraguay,Curtailment,15.187947304999982,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Paraguay,Fossil,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Paraguay,Hydro,57.589859275,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Paraguay,Solar,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Paraguay,Wind,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Uruguay,BNG,2.4908156659952745,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Uruguay,Battery,0.0,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Uruguay,Curtailment,0.0025614365932488,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Uruguay,Fossil,0.4341775809508321,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Uruguay,Hydro,5.71909914,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
2040.0,Uruguay,Solar,1.7529274828080332,prm15_wcost_re16_c2p1_t1,False,True,16,True,6
