period,load_zone,technology,twh,scenario
2020,Argentina,BNG,15.5553456375,prm15_wcost_re3_c2p1_t1
2020,Argentina,Battery,0.0,prm15_wcost_re3_c2p1_t1
2020,Argentina,Curtailment,3.6567797678799255e-15,prm15_wcost_re3_c2p1_t1
2020,Argentina,Fossil,73.7046545039224,prm15_wcost_re3_c2p1_t1
2020,Argentina,Hydro,41.046421158,prm15_wcost_re3_c2p1_t1
2020,Argentina,Solar,1.0480361859051723,prm15_wcost_re3_c2p1_t1
2020,Argentina,Trans_loss,-0.2422696542734486,prm15_wcost_re3_c2p1_t1
2020,Argentina,Wind,6.244675862862069,prm15_wcost_re3_c2p1_t1
2020,Brazil,BNG,95.94489896843177,prm15_wcost_re3_c2p1_t1
2020,Brazil,Battery,0.0,prm15_wcost_re3_c2p1_t1
2020,Brazil,Curtailment,2.1844892885863905,prm15_wcost_re3_c2p1_t1
2020,Brazil,Fossil,78.35476170599996,prm15_wcost_re3_c2p1_t1
2020,Brazil,Hydro,450.1121774034136,prm15_wcost_re3_c2p1_t1
2020,Brazil,Solar,4.951314463706896,prm15_wcost_re3_c2p1_t1
2020,Brazil,Trans_loss,-0.18988737849841922,prm15_wcost_re3_c2p1_t1
2020,Brazil,Wind,5.771182727206897,prm15_wcost_re3_c2p1_t1
2020,Chile,BNG,2.944043999999996,prm15_wcost_re3_c2p1_t1
2020,Chile,Battery,0.0,prm15_wcost_re3_c2p1_t1
2020,Chile,Curtailment,4.0427217129490597e-16,prm15_wcost_re3_c2p1_t1
2020,Chile,Fossil,40.94347620177586,prm15_wcost_re3_c2p1_t1
2020,Chile,Hydro,21.522740232,prm15_wcost_re3_c2p1_t1
2020,Chile,Solar,7.77790864163793,prm15_wcost_re3_c2p1_t1
2020,Chile,Wind,9.729895828586207,prm15_wcost_re3_c2p1_t1
2020,Paraguay,BNG,0.0,prm15_wcost_re3_c2p1_t1
2020,Paraguay,Battery,0.0,prm15_wcost_re3_c2p1_t1
2020,Paraguay,Curtailment,49.10986188724997,prm15_wcost_re3_c2p1_t1
2020,Paraguay,Fossil,0.0,prm15_wcost_re3_c2p1_t1
2020,Paraguay,Hydro,23.667944692749998,prm15_wcost_re3_c2p1_t1
2020,Paraguay,Solar,0.0,prm15_wcost_re3_c2p1_t1
2020,Paraguay,Wind,0.0,prm15_wcost_re3_c2p1_t1
2020,Uruguay,BNG,1.8417264187368214,prm15_wcost_re3_c2p1_t1
2020,Uruguay,Battery,0.0,prm15_wcost_re3_c2p1_t1
2020,Uruguay,Curtailment,4.633251005081718e-16,prm15_wcost_re3_c2p1_t1
2020,Uruguay,Fossil,0.12783455599999988,prm15_wcost_re3_c2p1_t1
2020,Uruguay,Hydro,5.71909914,prm15_wcost_re3_c2p1_t1
2020,Uruguay,Solar,0.6111554979310344,prm15_wcost_re3_c2p1_t1
2020,Uruguay,Wind,5.875972191655173,prm15_wcost_re3_c2p1_t1
2025,Argentina,BNG,15.633071549999995,prm15_wcost_re3_c2p1_t1
2025,Argentina,Battery,0.0,prm15_wcost_re3_c2p1_t1
2025,Argentina,Curtailment,3.991346253506833e-15,prm15_wcost_re3_c2p1_t1
2025,Argentina,Fossil,89.45986502199544,prm15_wcost_re3_c2p1_t1
2025,Argentina,Hydro,47.849307558,prm15_wcost_re3_c2p1_t1
2025,Argentina,Solar,3.17732544022931,prm15_wcost_re3_c2p1_t1
2025,Argentina,Trans_loss,-0.21081640983425837,prm15_wcost_re3_c2p1_t1
2025,Argentina,Wind,6.244675862862069,prm15_wcost_re3_c2p1_t1
2025,Brazil,BNG,79.85777965841693,prm15_wcost_re3_c2p1_t1
2025,Brazil,Battery,0.0,prm15_wcost_re3_c2p1_t1
2025,Brazil,Curtailment,6.903678242017396,prm15_wcost_re3_c2p1_t1
2025,Brazil,Fossil,86.29334082320234,prm15_wcost_re3_c2p1_t1
2025,Brazil,Hydro,515.5950437437391,prm15_wcost_re3_c2p1_t1
2025,Brazil,Solar,64.30684189026732,prm15_wcost_re3_c2p1_t1
2025,Brazil,Trans_loss,-0.28809479989175213,prm15_wcost_re3_c2p1_t1
2025,Brazil,Wind,5.742227593206897,prm15_wcost_re3_c2p1_t1
2025,Chile,BNG,3.290763375052625,prm15_wcost_re3_c2p1_t1
2025,Chile,Battery,0.0,prm15_wcost_re3_c2p1_t1
2025,Chile,Curtailment,6.186611223313321e-16,prm15_wcost_re3_c2p1_t1
2025,Chile,Fossil,42.23904529290228,prm15_wcost_re3_c2p1_t1
2025,Chile,Hydro,23.073674232000002,prm15_wcost_re3_c2p1_t1
2025,Chile,Solar,15.851188713458878,prm15_wcost_re3_c2p1_t1
2025,Chile,Wind,9.729895828586207,prm15_wcost_re3_c2p1_t1
2025,Paraguay,BNG,0.0,prm15_wcost_re3_c2p1_t1
2025,Paraguay,Battery,-0.20208095999999973,prm15_wcost_re3_c2p1_t1
2025,Paraguay,Curtailment,44.555728853823986,prm15_wcost_re3_c2p1_t1
2025,Paraguay,Fossil,0.0,prm15_wcost_re3_c2p1_t1
2025,Paraguay,Hydro,28.222077726176,prm15_wcost_re3_c2p1_t1
2025,Paraguay,Solar,0.0,prm15_wcost_re3_c2p1_t1
2025,Paraguay,Wind,0.0,prm15_wcost_re3_c2p1_t1
2025,Uruguay,BNG,2.537076376220268,prm15_wcost_re3_c2p1_t1
2025,Uruguay,Battery,0.0,prm15_wcost_re3_c2p1_t1
2025,Uruguay,Curtailment,0.003529034000000336,prm15_wcost_re3_c2p1_t1
2025,Uruguay,Fossil,0.2736498739999999,prm15_wcost_re3_c2p1_t1
2025,Uruguay,Hydro,5.7155701059999995,prm15_wcost_re3_c2p1_t1
2025,Uruguay,Solar,0.6111554979310344,prm15_wcost_re3_c2p1_t1
2025,Uruguay,Wind,5.875972191655173,prm15_wcost_re3_c2p1_t1
2030,Argentina,BNG,15.636248999999987,prm15_wcost_re3_c2p1_t1
2030,Argentina,Battery,0.0,prm15_wcost_re3_c2p1_t1
2030,Argentina,Curtailment,3.8827245862904645e-15,prm15_wcost_re3_c2p1_t1
2030,Argentina,Fossil,98.86269468196494,prm15_wcost_re3_c2p1_t1
2030,Argentina,Hydro,47.849307558,prm15_wcost_re3_c2p1_t1
2030,Argentina,Solar,24.075439968604037,prm15_wcost_re3_c2p1_t1
2030,Argentina,Trans_loss,-0.23132601607468958,prm15_wcost_re3_c2p1_t1
2030,Argentina,Wind,6.244675862862069,prm15_wcost_re3_c2p1_t1
2030,Brazil,BNG,82.19875982285609,prm15_wcost_re3_c2p1_t1
2030,Brazil,Battery,0.0,prm15_wcost_re3_c2p1_t1
2030,Brazil,Curtailment,7.314229347773602,prm15_wcost_re3_c2p1_t1
2030,Brazil,Fossil,87.90471305076107,prm15_wcost_re3_c2p1_t1
2030,Brazil,Hydro,519.6955789189333,prm15_wcost_re3_c2p1_t1
2030,Brazil,Solar,164.70423915854602,prm15_wcost_re3_c2p1_t1
2030,Brazil,Trans_loss,-0.39004868077759014,prm15_wcost_re3_c2p1_t1
2030,Brazil,Wind,5.765354231206897,prm15_wcost_re3_c2p1_t1
2030,Chile,BNG,3.3104339999999977,prm15_wcost_re3_c2p1_t1
2030,Chile,Battery,0.0,prm15_wcost_re3_c2p1_t1
2030,Chile,Curtailment,1.746402134017444e-15,prm15_wcost_re3_c2p1_t1
2030,Chile,Fossil,53.33175415054741,prm15_wcost_re3_c2p1_t1
2030,Chile,Hydro,23.073674232000002,prm15_wcost_re3_c2p1_t1
2030,Chile,Solar,17.531850550866377,prm15_wcost_re3_c2p1_t1
2030,Chile,Wind,9.729895828586207,prm15_wcost_re3_c2p1_t1
2030,Paraguay,BNG,0.0,prm15_wcost_re3_c2p1_t1
2030,Paraguay,Battery,0.0,prm15_wcost_re3_c2p1_t1
2030,Paraguay,Curtailment,37.01267850499998,prm15_wcost_re3_c2p1_t1
2030,Paraguay,Fossil,0.0,prm15_wcost_re3_c2p1_t1
2030,Paraguay,Hydro,35.765128075,prm15_wcost_re3_c2p1_t1
2030,Paraguay,Solar,0.0,prm15_wcost_re3_c2p1_t1
2030,Paraguay,Wind,0.0,prm15_wcost_re3_c2p1_t1
2030,Uruguay,BNG,2.5646624999999985,prm15_wcost_re3_c2p1_t1
2030,Uruguay,Battery,0.0,prm15_wcost_re3_c2p1_t1
2030,Uruguay,Curtailment,0.035041510428777026,prm15_wcost_re3_c2p1_t1
2030,Uruguay,Fossil,0.32132340464139153,prm15_wcost_re3_c2p1_t1
2030,Uruguay,Hydro,5.7114615604088215,prm15_wcost_re3_c2p1_t1
2030,Uruguay,Solar,2.2822707462123444,prm15_wcost_re3_c2p1_t1
2030,Uruguay,Wind,5.875044294855172,prm15_wcost_re3_c2p1_t1
2035,Argentina,BNG,15.5581479,prm15_wcost_re3_c2p1_t1
2035,Argentina,Battery,0.0,prm15_wcost_re3_c2p1_t1
2035,Argentina,Curtailment,4.007752352208627e-15,prm15_wcost_re3_c2p1_t1
2035,Argentina,Fossil,133.71914011600455,prm15_wcost_re3_c2p1_t1
2035,Argentina,Hydro,49.433150688,prm15_wcost_re3_c2p1_t1
2035,Argentina,Solar,24.075439968604037,prm15_wcost_re3_c2p1_t1
2035,Argentina,Trans_loss,-0.2403442753916124,prm15_wcost_re3_c2p1_t1
2035,Argentina,Wind,6.244675862862069,prm15_wcost_re3_c2p1_t1
2035,Brazil,BNG,94.57249139999996,prm15_wcost_re3_c2p1_t1
2035,Brazil,Battery,0.0,prm15_wcost_re3_c2p1_t1
2035,Brazil,Curtailment,2.87303137027626,prm15_wcost_re3_c2p1_t1
2035,Brazil,Fossil,159.2376909018136,prm15_wcost_re3_c2p1_t1
2035,Brazil,Hydro,548.2678151442499,prm15_wcost_re3_c2p1_t1
2035,Brazil,Solar,174.34338913246435,prm15_wcost_re3_c2p1_t1
2035,Brazil,Trans_loss,-0.32985388934607374,prm15_wcost_re3_c2p1_t1
2035,Brazil,Wind,5.771182727206897,prm15_wcost_re3_c2p1_t1
2035,Chile,BNG,2.4444634757756005,prm15_wcost_re3_c2p1_t1
2035,Chile,Battery,0.0,prm15_wcost_re3_c2p1_t1
2035,Chile,Curtailment,1.8154917569290776e-15,prm15_wcost_re3_c2p1_t1
2035,Chile,Fossil,67.42926423177181,prm15_wcost_re3_c2p1_t1
2035,Chile,Hydro,24.376078632000002,prm15_wcost_re3_c2p1_t1
2035,Chile,Solar,17.531850550866377,prm15_wcost_re3_c2p1_t1
2035,Chile,Wind,9.729895828586207,prm15_wcost_re3_c2p1_t1
2035,Paraguay,BNG,0.0,prm15_wcost_re3_c2p1_t1
2035,Paraguay,Battery,0.0,prm15_wcost_re3_c2p1_t1
2035,Paraguay,Curtailment,27.394047829999984,prm15_wcost_re3_c2p1_t1
2035,Paraguay,Fossil,0.0,prm15_wcost_re3_c2p1_t1
2035,Paraguay,Hydro,45.38375875,prm15_wcost_re3_c2p1_t1
2035,Paraguay,Solar,0.0,prm15_wcost_re3_c2p1_t1
2035,Paraguay,Wind,0.0,prm15_wcost_re3_c2p1_t1
2035,Uruguay,BNG,2.4759773987999982,prm15_wcost_re3_c2p1_t1
2035,Uruguay,Battery,0.0,prm15_wcost_re3_c2p1_t1
2035,Uruguay,Curtailment,0.043879553000000536,prm15_wcost_re3_c2p1_t1
2035,Uruguay,Fossil,0.48426168648034995,prm15_wcost_re3_c2p1_t1
2035,Uruguay,Hydro,5.71909914,prm15_wcost_re3_c2p1_t1
2035,Uruguay,Solar,5.740041462596552,prm15_wcost_re3_c2p1_t1
2035,Uruguay,Wind,5.875972191655173,prm15_wcost_re3_c2p1_t1
2040,Argentina,BNG,15.5056863375,prm15_wcost_re3_c2p1_t1
2040,Argentina,Battery,0.0,prm15_wcost_re3_c2p1_t1
2040,Argentina,Curtailment,7.294787662814884e-15,prm15_wcost_re3_c2p1_t1
2040,Argentina,Fossil,175.8030942916484,prm15_wcost_re3_c2p1_t1
2040,Argentina,Hydro,49.433150688,prm15_wcost_re3_c2p1_t1
2040,Argentina,Solar,24.075439968604037,prm15_wcost_re3_c2p1_t1
2040,Argentina,Trans_loss,-0.2489869555430561,prm15_wcost_re3_c2p1_t1
2040,Argentina,Wind,6.244675862862069,prm15_wcost_re3_c2p1_t1
2040,Brazil,BNG,94.57249139999998,prm15_wcost_re3_c2p1_t1
2040,Brazil,Battery,0.0,prm15_wcost_re3_c2p1_t1
2040,Brazil,Curtailment,1.6230668673223465,prm15_wcost_re3_c2p1_t1
2040,Brazil,Fossil,238.13940832969493,prm15_wcost_re3_c2p1_t1
2040,Brazil,Hydro,595.0210719991311,prm15_wcost_re3_c2p1_t1
2040,Brazil,Solar,189.7930848111007,prm15_wcost_re3_c2p1_t1
2040,Brazil,Trans_loss,-0.3849970544240036,prm15_wcost_re3_c2p1_t1
2040,Brazil,Wind,5.771182727206897,prm15_wcost_re3_c2p1_t1
2040,Chile,BNG,2.3231456299215445,prm15_wcost_re3_c2p1_t1
2040,Chile,Battery,0.0,prm15_wcost_re3_c2p1_t1
2040,Chile,Curtailment,1.2890684075728132e-15,prm15_wcost_re3_c2p1_t1
2040,Chile,Fossil,84.05431060762585,prm15_wcost_re3_c2p1_t1
2040,Chile,Hydro,24.376078632000002,prm15_wcost_re3_c2p1_t1
2040,Chile,Solar,17.531850550866377,prm15_wcost_re3_c2p1_t1
2040,Chile,Wind,9.729895828586207,prm15_wcost_re3_c2p1_t1
2040,Paraguay,BNG,0.0,prm15_wcost_re3_c2p1_t1
2040,Paraguay,Battery,0.0,prm15_wcost_re3_c2p1_t1
2040,Paraguay,Curtailment,15.187947304999982,prm15_wcost_re3_c2p1_t1
2040,Paraguay,Fossil,0.0,prm15_wcost_re3_c2p1_t1
2040,Paraguay,Hydro,57.589859275,prm15_wcost_re3_c2p1_t1
2040,Paraguay,Solar,0.0,prm15_wcost_re3_c2p1_t1
2040,Paraguay,Wind,0.0,prm15_wcost_re3_c2p1_t1
2040,Uruguay,BNG,2.484066056805193,prm15_wcost_re3_c2p1_t1
2040,Uruguay,Battery,0.0,prm15_wcost_re3_c2p1_t1
2040,Uruguay,Curtailment,0.05158294423109241,prm15_wcost_re3_c2p1_t1
2040,Uruguay,Fossil,1.166614464492135,prm15_wcost_re3_c2p1_t1
2040,Uruguay,Hydro,5.71909914,prm15_wcost_re3_c2p1_t1
2040,Uruguay,Solar,7.5073974238363785,prm15_wcost_re3_c2p1_t1
2040,Uruguay,Wind,7.046036585084944,prm15_wcost_re3_c2p1_t1
2045,Argentina,BNG,15.45670755,prm15_wcost_re3_c2p1_t1
2045,Argentina,Battery,0.0,prm15_wcost_re3_c2p1_t1
2045,Argentina,Curtailment,5.993250673519412e-15,prm15_wcost_re3_c2p1_t1
2045,Argentina,Fossil,222.91069728162333,prm15_wcost_re3_c2p1_t1
2045,Argentina,Hydro,52.305611826,prm15_wcost_re3_c2p1_t1
2045,Argentina,Solar,24.075439968604037,prm15_wcost_re3_c2p1_t1
2045,Argentina,Trans_loss,-0.2569658025016824,prm15_wcost_re3_c2p1_t1
2045,Argentina,Wind,6.244675862862069,prm15_wcost_re3_c2p1_t1
2045,Brazil,BNG,91.89285211274213,prm15_wcost_re3_c2p1_t1
2045,Brazil,Battery,0.0,prm15_wcost_re3_c2p1_t1
2045,Brazil,Curtailment,1.4172813361714582e-14,prm15_wcost_re3_c2p1_t1
2045,Brazil,Fossil,309.5519369332676,prm15_wcost_re3_c2p1_t1
2045,Brazil,Hydro,619.38383553,prm15_wcost_re3_c2p1_t1
2045,Brazil,Solar,246.8706511435888,prm15_wcost_re3_c2p1_t1
2045,Brazil,Trans_loss,-0.3558928980213575,prm15_wcost_re3_c2p1_t1
2045,Brazil,Wind,15.30281713937931,prm15_wcost_re3_c2p1_t1
2045,Chile,BNG,1.0558079999999983,prm15_wcost_re3_c2p1_t1
2045,Chile,Battery,0.0,prm15_wcost_re3_c2p1_t1
2045,Chile,Curtailment,9.565097158770184e-15,prm15_wcost_re3_c2p1_t1
2045,Chile,Fossil,104.06907997654741,prm15_wcost_re3_c2p1_t1
2045,Chile,Hydro,24.376078631999995,prm15_wcost_re3_c2p1_t1
2045,Chile,Solar,17.531850550866377,prm15_wcost_re3_c2p1_t1
2045,Chile,Wind,9.729895828586207,prm15_wcost_re3_c2p1_t1
2045,Paraguay,BNG,0.07238797499999948,prm15_wcost_re3_c2p1_t1
2045,Paraguay,Battery,-0.47555104189907166,prm15_wcost_re3_c2p1_t1
2045,Paraguay,Curtailment,4.765705920997959,prm15_wcost_re3_c2p1_t1
2045,Paraguay,Fossil,3.260930922651864,prm15_wcost_re3_c2p1_t1
2045,Paraguay,Hydro,68.47498399356495,prm15_wcost_re3_c2p1_t1
2045,Paraguay,Solar,1.3367971738188913,prm15_wcost_re3_c2p1_t1
2045,Paraguay,Wind,0.0,prm15_wcost_re3_c2p1_t1
2045,Uruguay,BNG,2.4794271763715847,prm15_wcost_re3_c2p1_t1
2045,Uruguay,Battery,-0.051867335554096165,prm15_wcost_re3_c2p1_t1
2045,Uruguay,Curtailment,0.0660043713171047,prm15_wcost_re3_c2p1_t1
2045,Uruguay,Fossil,1.0654667540283793,prm15_wcost_re3_c2p1_t1
2045,Uruguay,Hydro,5.71909914,prm15_wcost_re3_c2p1_t1
2045,Uruguay,Solar,8.105500383962168,prm15_wcost_re3_c2p1_t1
