period,load_zone,technology,twh,scenario
2020,Argentina,BNG,15.686756999999995,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Argentina,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Argentina,Curtailment,4.079188986594318e-15,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Argentina,Fossil,71.66024026151425,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Argentina,Hydro,41.046421158,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Argentina,Solar,1.0480361859051723,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Argentina,Trans_loss,-0.22789715812360686,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Argentina,Wind,6.244675862862069,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Brazil,BNG,96.27760164806787,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Brazil,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Brazil,Curtailment,1.7555874970000216,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Brazil,Fossil,74.99773577661166,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Brazil,Hydro,450.541079195,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Brazil,Solar,4.951314463706897,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Brazil,Trans_loss,-0.23049542359759392,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Brazil,Wind,5.771182727206897,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Chile,BNG,3.4538039999999945,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Chile,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Chile,Curtailment,1.0935168326398071e-15,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Chile,Fossil,39.95724868257586,prm15_wcost_re11_c2p1_co2_cut90p_t1
