period,Battery,Biomass_new,Coal_new,Diesel_new,Gas_new,Geothermal_new,Hydro_new,Nuclear_new,Solar_new,Wind_new,sc_name,total_new_cap,emis_policy,op_char,fixed_pv,turbine,Battery_trd,Biomass_new_trd,Coal_new_trd,Diesel_new_trd,Gas_new_trd,Geothermal_new_trd,Hydro_new_trd,Nuclear_new_trd,Solar_new_trd,Wind_new_trd,sc_name_trd,total_new_cap_trd,gas_diff,hydro_diff,solar_diff,wind_diff,nuclear_diff,battery_diff,total_diff
2050,0.0,0.0,0.0,0.0,163.865883947823,0.0,57.174,0.0,102.95168324163372,75.7649284173101,prm15_wcost_re14_c2p1_tn,399.7564956067668,False,14,True,4,2.362262237193245,0.0,0.0,0.125,161.16038786364058,0.0,57.174,0.0,104.62043125295966,77.51079919332865,prm15_wcost_re14_c2p1_t1,402.9528805471221,-2.705496084182414,0.0,1.6687480113259454,1.745870776018549,0.0,2.362262237193245,3.1963849403553013
2050,0.0,0.0,0.0,0.0,161.3054818985764,0.0,53.32,0.0,23.1615,127.080144810745,prm15_wcost_re11_c2p1_tn,364.8671267093214,False,11,True,1,3.366385614098233,0.0,0.0,0.125,158.3386636858837,0.0,53.32,0.0,30.053803874965617,122.88360560014384,prm15_wcost_re11_c2p1_t1,368.08745877509136,-2.966818212692715,0.0,6.8923038749656165,-4.196539210601159,0.0,3.366385614098233,3.2203320657699805
2050,0.0,0.0,0.0,0.0,166.6729024021603,0.0,57.174,0.0,117.06842078145318,53.308780783230006,prm15_wcost_re19_c2p1_tn,394.22410396684353,False,19,True,9,2.411538630742577,0.0,0.0,0.125,163.70934106598375,0.0,57.174,0.0,117.79352740094036,56.724962426188966,prm15_wcost_re19_c2p1_t1,397.9383695238556,-2.9635613361765536,0.0,0.7251066194871782,3.4161816429589607,0.0,2.411538630742577,3.7142655570120837
2050,0.0,0.0,0.0,0.0,159.559951469163,0.0,53.32,0.0,17.7345684838231,141.0443882464368,prm15_wcost_re20_c2p1_tn,371.65890819942285,False,20,True,10,3.214485402273443,0.0,0.0,0.125,156.6108649204186,0.0,53.32,0.0,24.188384334042077,137.92119741846247,prm15_wcost_re20_c2p1_t1,375.3799320751966,-2.94908654874439,0.0,6.453815850218977,-3.1231908279743266,0.0,3.214485402273443,3.721023875773767
2050,0.4539809352713,1.57092771428,0.0,0.0,98.950127511282,0.2,81.814,9.95,176.1281270655951,300.5717107130418,prm15_wcost_re13_c2p1_co2_cut90p_tn,669.6388739394702,True,13,True,3,16.59119784308454,16.791121670311743,0.0,0.0,67.85373359907932,0.2,83.764,9.95,196.634743316274,282.8835751001941,prm15_wcost_re13_c2p1_co2_cut90p_t1,674.6683715289437,-31.096393912202686,1.9500000000000028,20.506616250678917,-17.688135612847702,0.0,16.13721690781324,5.029497589473522
2050,0.0,0.0,0.0,0.0,167.666813133583,0.0,57.174,0.0,121.40606197361404,45.357494931096,prm15_wcost_re13_c2p1_tn,391.60437003829304,False,13,True,3,2.470225104069947,0.0,0.0,0.125,164.3863310507432,0.0,57.174,0.0,122.8048440491601,50.839550761493534,prm15_wcost_re13_c2p1_t1,397.79995096546673,-3.2804820828397965,0.0,1.3987820755460518,5.482055830397535,0.0,2.470225104069947,6.195580927173694
2050,0.0,0.0,0.0,0.0,169.03537293078833,0.0,53.59,0.0,134.7732177420764,63.0810165545177,prm15_wcost_re5_c2p1_tn,420.4796072273825,False,5,False,5,4.074458018828953,0.0,0.0,0.125,165.4799837622537,0.0,53.59,0.0,145.7632869255573,57.92846575133751,prm15_wcost_re5_c2p1_t1,426.9611944579775,-3.5553891685346173,0.0,10.990069183480898,-5.1525508031801905,0.0,4.074458018828953,6.481587230595039
2050,0.0,0.0,0.0,0.0,162.531120840033,0.0,53.59,0.0,51.383059859727,115.11503327990712,prm15_wcost_re16_c2p1_tn,382.61921397966717,False,16,True,6,3.5186539430226067,0.0,0.0,0.125,159.14301495175198,0.0,53.59,0.0,60.49071586316366,113.07064884180184,prm15_wcost_re16_c2p1_t1,389.93803359974004,-3.388105888281018,0.0,9.10765600343666,-2.0443844381052827,0.0,3.5186539430226067,7.318819620072873
2050,0.0,0.0,0.0,0.0,169.528272863979,0.0,57.174,0.0,149.4564607982243,30.465817087962,prm15_wcost_re3_c2p1_tn,406.6245507501653,False,3,False,3,4.33966002276239,0.0,0.0,0.125,164.52297475380442,0.0,57.174,0.0,153.19807621358436,34.79092178746446,prm15_wcost_re3_c2p1_t1,414.1506327776156,-5.005298110174579,0.0,3.7416154153600587,4.325104699502461,0.0,4.33966002276239,7.526082027450286
2050,0.0,0.0,0.0,0.0,168.07861299182332,0.0,57.174,0.0,147.57537224158014,42.063096065171,prm15_wcost_re9_c2p1_tn,414.8910812985745,False,9,False,9,4.265449024138839,0.0,0.0,0.125,163.35813370054083,0.0,57.174,0.0,152.9252011287971,44.70333820256174,prm15_wcost_re9_c2p1_t1,422.55112205603854,-4.720479291282487,0.0,5.349828887216972,2.640242137390736,0.0,4.265449024138839,7.66004075746406
2050,0.0,0.0,0.0,0.0,168.566040048264,0.0,54.305,0.0,138.93535946345773,61.1156796134804,prm15_wcost_re2_c2p1_tn,422.9220791252021,False,2,False,2,4.163329682138997,0.0,0.0,0.125,165.47978362651284,0.0,53.59,0.0,150.0932695365069,57.21909353078489,prm15_wcost_re2_c2p1_t1,430.6704763759436,-3.086256421751159,-0.7149999999999963,11.15791007304918,-3.8965860826955137,0.0,4.163329682138997,7.748397250741505
2050,0.0,0.0,0.0,0.0,168.1754130141149,0.0,57.174,0.0,147.5555947846207,41.28869588628,prm15_wcost_re8_c2p1_tn,414.1937036850156,False,8,False,8,4.216085900929027,0.0,0.0,0.125,163.334937938966,0.0,57.174,0.0,152.72294477413942,45.28380928083882,prm15_wcost_re8_c2p1_t1,422.85677789487323,-4.840475075148902,0.0,5.167349989518726,3.995113394558814,0.0,4.216085900929027,8.663074209857655
2050,1.270194661525,0.0,0.0,0.0,107.713461512833,0.2,81.637,1.13000635046,172.19872806709617,308.4786998012359,prm15_wcost_re14_c2p1_co2_cut90p_tn,672.6280903931502,True,14,True,4,16.596146892218716,3.57689564656714,0.0,0.0,81.56779657854916,0.2,81.637,9.95,192.3083161341623,295.8612870613184,prm15_wcost_re14_c2p1_co2_cut90p_t1,681.6974423128157,-26.145664934283843,0.0,20.10958806706614,-12.617412739917484,8.819993649539999,15.325952230693716,9.069351919665564
2050,0.0,0.0,0.0,0.0,168.64970644806002,0.0,53.59,0.0,131.93526062953282,66.1663484165077,prm15_wcost_re7_c2p1_tn,420.3413154941005,False,7,False,7,3.955161981082301,0.0,0.0,0.125,164.9769545730658,0.0,53.59,0.0,144.11062140652686,62.90706756681437,prm15_wcost_re7_c2p1_t1,429.6648055274893,-3.672751874994219,0.0,12.17536077699404,-3.259280849693333,0.0,3.955161981082301,9.323490033388794
2050,0.0,0.0,0.0,0.0,169.514151086125,0.0,54.645,0.0,142.6963648065499,50.810791311274,prm15_wcost_re4_c2p1_tn,417.6663072039489,False,4,False,4,4.159935733178471,0.0,0.0,0.125,162.31440701597882,0.0,57.174,0.0,151.75047135214257,53.89725800674147,prm15_wcost_re4_c2p1_t1,429.42107210804136,-7.199744070146181,2.5289999999999964,9.054106545592674,3.0864666954674647,0.0,4.159935733178471,11.75476490409244
2050,0.0,0.0,0.0,0.0,163.03620171785903,0.0,53.27,0.0,108.30007679415722,113.634386257615,prm15_wcost_re10_c2p1_tn,438.2406647696313,False,10,False,10,3.4038018069642413,0.0,0.0,0.125,160.30320017845597,0.0,53.27,0.0,128.51720847994272,107.2679841166373,prm15_wcost_re10_c2p1_t1,452.88719458200023,-2.7330015394030625,0.0,20.217131685785503,-6.366402140977712,0.0,3.4038018069642413,14.646529812368954
2050,0.0,0.0,0.0,0.0,167.364690932443,0.0,53.32,0.0,120.8111327470638,78.60647254060301,prm15_wcost_re6_c2p1_tn,420.1022962201098,False,6,False,6,3.593245634923309,0.0,0.0,0.125,163.40030632694217,0.0,53.32,0.0,137.88442191562223,80.57558430507498,prm15_wcost_re6_c2p1_t1,438.8985581825627,-3.9643846055008396,0.0,17.073289168558432,1.9691117644719753,0.0,3.593245634923309,18.79626196245289
2050,3.581063314132,0.0,0.0,0.0,107.152423630697,0.2,81.814,0.0,170.89308523247684,302.10410444108265,prm15_wcost_re12_c2p1_co2_cut90p_tn,665.7446766183884,True,12,True,2,16.175811379372444,4.620747274281043,0.0,0.125,84.64695083570497,0.2,81.637,5.63087919079114,191.8061891285609,299.79289055880264,prm15_wcost_re12_c2p1_co2_cut90p_t1,684.6354683675131,-22.50547279499203,-0.1769999999999925,20.913103896084067,-2.311213882280015,5.63087919079114,12.594748065240445,18.890791749124674
2050,9.6713327029067,0.0,0.0,0.0,106.6431074607392,0.2,80.101,0.0,189.6138623092266,271.1604786911872,prm15_wcost_re4_c2p1_co2_cut90p_tn,657.3897811640597,True,4,False,4,16.018762141848686,1.2038472746202804,0.0,0.0,90.73383850341185,0.2,81.637,5.761415977453504,202.87887906879004,279.64508882132407,prm15_wcost_re4_c2p1_co2_cut90p_t1,678.0788317874484,-15.909268957327356,1.5360000000000014,13.265016759563451,8.484610130136844,5.761415977453504,6.347429438941987,20.689050623388653
2050,6.676936880223,0.0,0.0,0.0,123.701837060839,0.2,70.433,0.0,181.14739396363535,235.9898084713472,prm15_wcost_re10_c2p1_co2_cut90p_tn,618.1489763760446,True,10,False,10,15.306811581741716,0.0,0.0,0.125,109.19597324448463,0.2,73.829,0.0,190.99388158524476,254.82972139018855,prm15_wcost_re10_c2p1_co2_cut90p_t1,644.4803878016596,-14.505863816354363,3.3959999999999866,9.846487621609413,18.83991291884135,0.0,8.629874701518716,26.331411425614988
2050,3.40008690986,0.0,0.0,0.0,107.642024900166,0.2,82.453,0.0,166.6978284701377,294.5231055205224,prm15_wcost_re17_c2p1_co2_cut90p_tn,654.9160458006861,True,17,True,7,16.235276559446316,4.845536975289926,0.0,0.125,88.082652376761,0.2,81.63700000000003,1.5228173335842825,186.25925744671292,302.89773403934686,prm15_wcost_re17_c2p1_co2_cut90p_t1,681.8052747311413,-19.559372523405003,-0.8159999999999741,19.56142897657523,8.374628518824466,1.5228173335842825,12.835189649586315,26.889228930455147
2050,3.660358838283,0.0,0.0,0.0,107.948690668048,0.2,81.814,0.0,167.67689477811527,295.0996039495635,prm15_wcost_re15_c2p1_co2_cut90p_tn,656.3995482340098,True,15,True,5,16.356265819922438,2.4819444201321503,0.0,0.125,87.57714498552942,0.2,81.637,4.659181031173674,191.25710131850823,299.79170994593755,prm15_wcost_re15_c2p1_co2_cut90p_t1,684.0853475212035,-20.371545682518587,-0.1769999999999925,23.580206540392965,4.692105996374039,4.659181031173674,12.695906981639439,27.68579928719373
2050,0.395493045065,0.0,0.0,0.0,113.838285577845,0.2,81.637,0.0,150.08352708152177,275.51777101679335,prm15_wcost_re20_c2p1_co2_cut90p_tn,621.672076721225,True,20,True,10,14.96889701606923,0.0,0.0,0.125,108.37169195486452,0.2,69.41100000000002,0.0,159.46883290781423,299.4712882325288,prm15_wcost_re20_c2p1_co2_cut90p_t1,652.0167101112768,-5.466593622980483,-12.225999999999985,9.385305826292466,23.953517215735474,0.0,14.573403971004229,30.34463339005174
2050,10.167821744151,0.0,0.0,0.0,110.136741157776,0.2,80.7,0.0,183.3010457602726,234.4474967847301,prm15_wcost_re1_c2p1_co2_cut90p_tn,618.9531054469297,True,1,False,1,16.154417361941743,0.0,0.0,0.0,108.62114559859364,0.2,73.13,0.0,193.23280427532785,259.23949631571526,prm15_wcost_re1_c2p1_co2_cut90p_t1,650.5778635515785,-1.5155955591823584,-7.570000000000007,9.931758515055265,24.79199953098515,0.0,5.9865956177907425,31.624758104648777
2050,9.616527998389,0.0,0.0,0.0,107.066266142876,0.2,80.877,0.0,189.3977451678977,262.0056468700679,prm15_wcost_re2_c2p1_co2_cut90p_tn,649.1631861792306,True,2,False,2,15.994900265846042,1.5732527231471969,0.0,0.0,93.73579853870066,0.2,81.637,1.960925792338724,203.13290140973444,283.2689814397383,prm15_wcost_re2_c2p1_co2_cut90p_t1,681.5037601695053,-13.33046760417534,0.7600000000000051,13.735156241836734,21.263334569670405,1.960925792338724,6.378372267457042,32.34057399027472
2050,0.7682776817920001,0.0,0.0,0.0,113.750376431586,0.2,81.637,0.0,154.3595118596775,273.2387670933249,prm15_wcost_re11_c2p1_co2_cut90p_tn,623.9539330663804,True,11,True,1,15.499259731250088,0.0,0.0,0.125,99.81195307363008,0.2,77.702,0.0,168.48670843123958,297.37829756095704,prm15_wcost_re11_c2p1_co2_cut90p_t1,659.2032187970767,-13.938423357955926,-3.9350000000000023,14.12719657156208,24.13953046763214,0.0,14.730982049458088,35.24928573069633
2050,1.3360426972730002,0.0,0.0,0.0,112.516081543311,0.2,81.637,0.0,162.07009641783395,278.5710060753469,prm15_wcost_re16_c2p1_co2_cut90p_tn,636.3302267337649,True,16,True,6,15.742900835209571,0.7249039782906816,0.0,0.125,94.17857873793534,0.2,81.455,0.0,175.18757481231185,304.67293158851373,prm15_wcost_re16_c2p1_co2_cut90p_t1,672.2868899522612,-18.337502805375664,-0.18200000000000216,13.1174783944779,26.10192551316686,0.0,14.40685813793657,35.95666321849626
2050,9.474834578689,0.0,0.0,0.0,106.781122238542,0.2,81.637,0.0,186.0761109512933,259.3403454620267,prm15_wcost_re5_c2p1_co2_cut90p_tn,643.509413230551,True,5,False,5,15.734535368872944,0.9134986426457464,0.0,0.0,98.96532550732115,0.2,78.517,0.7383044858871212,201.8145424120019,283.53468796218306,prm15_wcost_re5_c2p1_co2_cut90p_t1,680.4178943789119,-7.815796731220843,-3.1200000000000045,15.738431460708625,24.19434250015638,0.7383044858871212,6.259700790183944,36.90848114836092
2050,11.011984693584,0.0,0.0,0.0,108.705692679567,0.2,80.7,0.0,185.0966814338002,239.1425810150336,prm15_wcost_re6_c2p1_co2_cut90p_tn,624.8569398219847,True,6,False,6,15.41102956019313,0.0,0.0,0.0,106.16597954528382,0.2,75.165,0.0,196.91545907167617,268.54792715618305,prm15_wcost_re6_c2p1_co2_cut90p_t1,662.4053953333362,-2.5397131342831756,-5.534999999999997,11.818777637875968,29.405346141149437,0.0,4.399044866609131,37.54845551135145
2050,10.163224456187,0.0,0.0,0.0,106.4358847687955,0.2,81.637,0.0,185.8970949140641,256.5951262001448,prm15_wcost_re7_c2p1_co2_cut90p_tn,640.9283303391915,True,7,False,7,15.696684680385248,0.2838504699180912,0.0,0.0,97.30764559595836,0.2,81.637,0.0,200.55694854264823,283.0825540299047,prm15_wcost_re7_c2p1_co2_cut90p_t1,678.7646833188146,-9.12823917283714,0.0,14.65985362858413,26.487427829759895,0.0,5.533460224198247,37.83635297962314
