period,load_zone,technology,twh,scenario
2020,Argentina,BNG,15.5553456375,prm15_wcost_re8_c2p1_t1
2020,Argentina,Battery,0.0,prm15_wcost_re8_c2p1_t1
2020,Argentina,Curtailment,3.6567797678799255e-15,prm15_wcost_re8_c2p1_t1
2020,Argentina,Fossil,73.7046545039224,prm15_wcost_re8_c2p1_t1
2020,Argentina,Hydro,41.046421158,prm15_wcost_re8_c2p1_t1
2020,Argentina,Solar,1.0480361859051723,prm15_wcost_re8_c2p1_t1
2020,Argentina,Trans_loss,-0.2422696542734486,prm15_wcost_re8_c2p1_t1
2020,Argentina,Wind,6.244675862862069,prm15_wcost_re8_c2p1_t1
2020,Brazil,BNG,95.94489896843177,prm15_wcost_re8_c2p1_t1
2020,Brazil,Battery,0.0,prm15_wcost_re8_c2p1_t1
2020,Brazil,Curtailment,2.1844892885863905,prm15_wcost_re8_c2p1_t1
2020,Brazil,Fossil,78.35476170599996,prm15_wcost_re8_c2p1_t1
2020,Brazil,Hydro,450.1121774034136,prm15_wcost_re8_c2p1_t1
2020,Brazil,Solar,4.951314463706896,prm15_wcost_re8_c2p1_t1
2020,Brazil,Trans_loss,-0.18988737849841922,prm15_wcost_re8_c2p1_t1
2020,Brazil,Wind,5.771182727206897,prm15_wcost_re8_c2p1_t1
2020,Chile,BNG,2.944043999999996,prm15_wcost_re8_c2p1_t1
2020,Chile,Battery,0.0,prm15_wcost_re8_c2p1_t1
2020,Chile,Curtailment,4.0427217129490597e-16,prm15_wcost_re8_c2p1_t1
2020,Chile,Fossil,40.94347620177586,prm15_wcost_re8_c2p1_t1
2020,Chile,Hydro,21.522740232,prm15_wcost_re8_c2p1_t1
2020,Chile,Solar,7.77790864163793,prm15_wcost_re8_c2p1_t1
2020,Chile,Wind,9.729895828586207,prm15_wcost_re8_c2p1_t1
2020,Paraguay,BNG,0.0,prm15_wcost_re8_c2p1_t1
2020,Paraguay,Battery,0.0,prm15_wcost_re8_c2p1_t1
2020,Paraguay,Curtailment,49.10986188724997,prm15_wcost_re8_c2p1_t1
2020,Paraguay,Fossil,0.0,prm15_wcost_re8_c2p1_t1
2020,Paraguay,Hydro,23.667944692749998,prm15_wcost_re8_c2p1_t1
2020,Paraguay,Solar,0.0,prm15_wcost_re8_c2p1_t1
2020,Paraguay,Wind,0.0,prm15_wcost_re8_c2p1_t1
2020,Uruguay,BNG,1.8417264187368214,prm15_wcost_re8_c2p1_t1
2020,Uruguay,Battery,0.0,prm15_wcost_re8_c2p1_t1
2020,Uruguay,Curtailment,4.633251005081718e-16,prm15_wcost_re8_c2p1_t1
2020,Uruguay,Fossil,0.12783455599999988,prm15_wcost_re8_c2p1_t1
2020,Uruguay,Hydro,5.71909914,prm15_wcost_re8_c2p1_t1
2020,Uruguay,Solar,0.6111554979310344,prm15_wcost_re8_c2p1_t1
2020,Uruguay,Wind,5.875972191655173,prm15_wcost_re8_c2p1_t1
2025,Argentina,BNG,15.633071549999995,prm15_wcost_re8_c2p1_t1
2025,Argentina,Battery,0.0,prm15_wcost_re8_c2p1_t1
2025,Argentina,Curtailment,4.995797886486742e-15,prm15_wcost_re8_c2p1_t1
2025,Argentina,Fossil,89.45986502199544,prm15_wcost_re8_c2p1_t1
2025,Argentina,Hydro,47.849307558,prm15_wcost_re8_c2p1_t1
2025,Argentina,Solar,3.17732544022931,prm15_wcost_re8_c2p1_t1
2025,Argentina,Trans_loss,-0.2108300498342584,prm15_wcost_re8_c2p1_t1
2025,Argentina,Wind,6.244675862862069,prm15_wcost_re8_c2p1_t1
2025,Brazil,BNG,79.85777965841702,prm15_wcost_re8_c2p1_t1
2025,Brazil,Battery,0.0,prm15_wcost_re8_c2p1_t1
2025,Brazil,Curtailment,6.919825461024357,prm15_wcost_re8_c2p1_t1
2025,Brazil,Fossil,86.29334082320248,prm15_wcost_re8_c2p1_t1
2025,Brazil,Hydro,514.7865906155835,prm15_wcost_re8_c2p1_t1
2025,Brazil,Solar,65.0701926654158,prm15_wcost_re8_c2p1_t1
2025,Brazil,Trans_loss,-0.2754766148847797,prm15_wcost_re8_c2p1_t1
2025,Brazil,Wind,5.771182727206897,prm15_wcost_re8_c2p1_t1
2025,Chile,BNG,3.290763375052626,prm15_wcost_re8_c2p1_t1
2025,Chile,Battery,0.0,prm15_wcost_re8_c2p1_t1
2025,Chile,Curtailment,4.239155693142038e-16,prm15_wcost_re8_c2p1_t1
2025,Chile,Fossil,42.239045292902276,prm15_wcost_re8_c2p1_t1
2025,Chile,Hydro,23.073674232000002,prm15_wcost_re8_c2p1_t1
2025,Chile,Solar,15.85118871345888,prm15_wcost_re8_c2p1_t1
2025,Chile,Wind,9.729895828586207,prm15_wcost_re8_c2p1_t1
2025,Paraguay,BNG,0.0,prm15_wcost_re8_c2p1_t1
2025,Paraguay,Battery,-0.20208095999999973,prm15_wcost_re8_c2p1_t1
2025,Paraguay,Curtailment,44.553278160895985,prm15_wcost_re8_c2p1_t1
2025,Paraguay,Fossil,0.0,prm15_wcost_re8_c2p1_t1
2025,Paraguay,Hydro,28.224528419104,prm15_wcost_re8_c2p1_t1
2025,Paraguay,Solar,0.0,prm15_wcost_re8_c2p1_t1
2025,Paraguay,Wind,0.0,prm15_wcost_re8_c2p1_t1
2025,Uruguay,BNG,2.537076376220268,prm15_wcost_re8_c2p1_t1
2025,Uruguay,Battery,0.0,prm15_wcost_re8_c2p1_t1
2025,Uruguay,Curtailment,6.710420552558105e-16,prm15_wcost_re8_c2p1_t1
2025,Uruguay,Fossil,0.2736498739999999,prm15_wcost_re8_c2p1_t1
2025,Uruguay,Hydro,5.71909914,prm15_wcost_re8_c2p1_t1
2025,Uruguay,Solar,0.6111554979310344,prm15_wcost_re8_c2p1_t1
2025,Uruguay,Wind,5.875972191655173,prm15_wcost_re8_c2p1_t1
2030,Argentina,BNG,15.636248999999987,prm15_wcost_re8_c2p1_t1
2030,Argentina,Battery,0.0,prm15_wcost_re8_c2p1_t1
2030,Argentina,Curtailment,3.008586491048959e-15,prm15_wcost_re8_c2p1_t1
2030,Argentina,Fossil,98.95066899883152,prm15_wcost_re8_c2p1_t1
2030,Argentina,Hydro,47.849307558,prm15_wcost_re8_c2p1_t1
2030,Argentina,Solar,24.07543996860404,prm15_wcost_re8_c2p1_t1
2030,Argentina,Trans_loss,-0.22521690559733387,prm15_wcost_re8_c2p1_t1
2030,Argentina,Wind,6.244675862862069,prm15_wcost_re8_c2p1_t1
2030,Brazil,BNG,82.82413457229423,prm15_wcost_re8_c2p1_t1
2030,Brazil,Battery,0.0,prm15_wcost_re8_c2p1_t1
2030,Brazil,Curtailment,7.143794414498476,prm15_wcost_re8_c2p1_t1
2030,Brazil,Fossil,89.31715005759446,prm15_wcost_re8_c2p1_t1
2030,Brazil,Hydro,519.4416930884756,prm15_wcost_re8_c2p1_t1
2030,Brazil,Solar,162.78453123913638,prm15_wcost_re8_c2p1_t1
2030,Brazil,Trans_loss,-0.3693384686405496,prm15_wcost_re8_c2p1_t1
2030,Brazil,Wind,5.771182727206897,prm15_wcost_re8_c2p1_t1
2030,Chile,BNG,3.3136199999999967,prm15_wcost_re8_c2p1_t1
2030,Chile,Battery,0.0,prm15_wcost_re8_c2p1_t1
2030,Chile,Curtailment,6.0231464260596115e-16,prm15_wcost_re8_c2p1_t1
2030,Chile,Fossil,52.89131655598867,prm15_wcost_re8_c2p1_t1
2030,Chile,Hydro,23.073674232000002,prm15_wcost_re8_c2p1_t1
2030,Chile,Solar,17.969044725425114,prm15_wcost_re8_c2p1_t1
2030,Chile,Wind,9.729895828586207,prm15_wcost_re8_c2p1_t1
2030,Paraguay,BNG,0.0,prm15_wcost_re8_c2p1_t1
2030,Paraguay,Battery,0.0,prm15_wcost_re8_c2p1_t1
2030,Paraguay,Curtailment,37.01267850499998,prm15_wcost_re8_c2p1_t1
2030,Paraguay,Fossil,0.0,prm15_wcost_re8_c2p1_t1
2030,Paraguay,Hydro,35.765128075,prm15_wcost_re8_c2p1_t1
2030,Paraguay,Solar,0.0,prm15_wcost_re8_c2p1_t1
2030,Paraguay,Wind,0.0,prm15_wcost_re8_c2p1_t1
2030,Uruguay,BNG,2.5646624999999985,prm15_wcost_re8_c2p1_t1
2030,Uruguay,Battery,0.0,prm15_wcost_re8_c2p1_t1
2030,Uruguay,Curtailment,0.01982423231398761,prm15_wcost_re8_c2p1_t1
2030,Uruguay,Fossil,0.3213234046413914,prm15_wcost_re8_c2p1_t1
2030,Uruguay,Hydro,5.712559978696411,prm15_wcost_re8_c2p1_t1
2030,Uruguay,Solar,2.2954617092395444,prm15_wcost_re8_c2p1_t1
2030,Uruguay,Wind,5.875972191655173,prm15_wcost_re8_c2p1_t1
2035,Argentina,BNG,15.5581479,prm15_wcost_re8_c2p1_t1
2035,Argentina,Battery,0.0,prm15_wcost_re8_c2p1_t1
2035,Argentina,Curtailment,3.5588314517553954e-15,prm15_wcost_re8_c2p1_t1
2035,Argentina,Fossil,133.88077453704548,prm15_wcost_re8_c2p1_t1
2035,Argentina,Hydro,49.433150688000005,prm15_wcost_re8_c2p1_t1
2035,Argentina,Solar,24.07543996860404,prm15_wcost_re8_c2p1_t1
2035,Argentina,Trans_loss,-0.2581040903991301,prm15_wcost_re8_c2p1_t1
2035,Argentina,Wind,6.244675862862069,prm15_wcost_re8_c2p1_t1
2035,Brazil,BNG,94.57249139999996,prm15_wcost_re8_c2p1_t1
2035,Brazil,Battery,0.0,prm15_wcost_re8_c2p1_t1
2035,Brazil,Curtailment,0.873639133924373,prm15_wcost_re8_c2p1_t1
2035,Brazil,Fossil,171.0914896769525,prm15_wcost_re8_c2p1_t1
2035,Brazil,Hydro,542.8035025441436,prm15_wcost_re8_c2p1_t1
2035,Brazil,Solar,167.78804233404247,prm15_wcost_re8_c2p1_t1
2035,Brazil,Trans_loss,-0.3078918327060293,prm15_wcost_re8_c2p1_t1
2035,Brazil,Wind,5.771182727206897,prm15_wcost_re8_c2p1_t1
2035,Chile,BNG,2.365942000573084,prm15_wcost_re8_c2p1_t1
2035,Chile,Battery,0.0,prm15_wcost_re8_c2p1_t1
2035,Chile,Curtailment,2.1396839855469805e-15,prm15_wcost_re8_c2p1_t1
2035,Chile,Fossil,67.07100250241558,prm15_wcost_re8_c2p1_t1
2035,Chile,Hydro,24.376078632,prm15_wcost_re8_c2p1_t1
2035,Chile,Solar,17.969044725425114,prm15_wcost_re8_c2p1_t1
2035,Chile,Wind,9.729895828586207,prm15_wcost_re8_c2p1_t1
2035,Paraguay,BNG,0.0,prm15_wcost_re8_c2p1_t1
2035,Paraguay,Battery,0.0,prm15_wcost_re8_c2p1_t1
2035,Paraguay,Curtailment,27.394047829999984,prm15_wcost_re8_c2p1_t1
2035,Paraguay,Fossil,0.0,prm15_wcost_re8_c2p1_t1
2035,Paraguay,Hydro,45.38375875,prm15_wcost_re8_c2p1_t1
2035,Paraguay,Solar,0.0,prm15_wcost_re8_c2p1_t1
2035,Paraguay,Wind,0.0,prm15_wcost_re8_c2p1_t1
2035,Uruguay,BNG,2.478815069452966,prm15_wcost_re8_c2p1_t1
2035,Uruguay,Battery,0.0,prm15_wcost_re8_c2p1_t1
2035,Uruguay,Curtailment,6.793189830101021e-16,prm15_wcost_re8_c2p1_t1
2035,Uruguay,Fossil,0.46307423807224984,prm15_wcost_re8_c2p1_t1
2035,Uruguay,Hydro,5.71909914,prm15_wcost_re8_c2p1_t1
2035,Uruguay,Solar,5.75800423106759,prm15_wcost_re8_c2p1_t1
2035,Uruguay,Wind,5.875972191655173,prm15_wcost_re8_c2p1_t1
2040,Argentina,BNG,15.5056863375,prm15_wcost_re8_c2p1_t1
2040,Argentina,Battery,0.0,prm15_wcost_re8_c2p1_t1
2040,Argentina,Curtailment,5.8368676558728795e-15,prm15_wcost_re8_c2p1_t1
2040,Argentina,Fossil,175.80340222695344,prm15_wcost_re8_c2p1_t1
2040,Argentina,Hydro,49.433150688000005,prm15_wcost_re8_c2p1_t1
2040,Argentina,Solar,24.07543996860404,prm15_wcost_re8_c2p1_t1
2040,Argentina,Trans_loss,-0.2484699134770421,prm15_wcost_re8_c2p1_t1
2040,Argentina,Wind,6.244675862862069,prm15_wcost_re8_c2p1_t1
