period,load_zone,technology,twh,scenario
2020,Argentina,BNG,15.686756999999997,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Argentina,Battery,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Argentina,Curtailment,2.8586186751056176e-15,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Argentina,Fossil,71.66024026151425,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Argentina,Hydro,41.046421158,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Argentina,Solar,1.0480361859051723,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Argentina,Trans_loss,-0.21798725812360686,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Argentina,Wind,6.244675862862069,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Brazil,BNG,96.27760164806786,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Brazil,Battery,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Brazil,Curtailment,2.1885602633040295,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Brazil,Fossil,74.99773577661152,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Brazil,Hydro,450.108106428696,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Brazil,Solar,4.951314463706897,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Brazil,Trans_loss,-0.19075366129359397,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Brazil,Wind,5.771182727206897,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Chile,BNG,3.4538039999999945,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Chile,Battery,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Chile,Curtailment,8.473848289725084e-16,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Chile,Fossil,39.95724868257586,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Chile,Hydro,21.522740232,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Chile,Solar,7.777908641637931,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Chile,Wind,9.729895828586207,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Paraguay,BNG,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Paraguay,Battery,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Paraguay,Curtailment,49.10950196724997,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Paraguay,Fossil,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Paraguay,Hydro,23.66830461275,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Paraguay,Solar,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Paraguay,Wind,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Uruguay,BNG,2.5220473174137923,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Uruguay,Battery,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Uruguay,Curtailment,3.5277908372322034e-16,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Uruguay,Fossil,0.4422284773635,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Uruguay,Hydro,5.71909914,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Uruguay,Solar,0.6111554979310344,prm15_wcost_re12_c2p1_co2_cut90p_t1
2020,Uruguay,Wind,5.875972191655173,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Argentina,BNG,15.686756999999995,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Argentina,Battery,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Argentina,Curtailment,4.648052165379113e-15,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Argentina,Fossil,69.51904423576704,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Argentina,Hydro,47.849307558,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Argentina,Solar,1.0480361859051723,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Argentina,Trans_loss,-0.2238302585526504,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Argentina,Wind,28.229158075545367,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Brazil,BNG,82.8349842970641,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Brazil,Battery,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Brazil,Curtailment,5.400383152464915,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Brazil,Fossil,77.46554459109333,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Brazil,Hydro,517.1615770319672,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Brazil,Solar,4.923313389706896,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Brazil,Trans_loss,-0.28354624560746416,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Brazil,Wind,69.42665514077468,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Chile,BNG,3.4538039999999968,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Chile,Battery,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Chile,Curtailment,2.437226864770992e-15,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Chile,Fossil,48.002601875097795,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Chile,Hydro,24.376078632000002,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Chile,Solar,8.62129193306599,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Chile,Wind,9.729895828586207,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Paraguay,BNG,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Paraguay,Battery,-0.20208425999999974,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Paraguay,Curtailment,44.55626517894399,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Paraguay,Fossil,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Paraguay,Hydro,28.221541401056,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Paraguay,Solar,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Paraguay,Wind,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Uruguay,BNG,2.5646624999999994,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Uruguay,Battery,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Uruguay,Curtailment,0.002704102000000479,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Uruguay,Fossil,0.26970092199999995,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Uruguay,Hydro,5.718295082,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Uruguay,Solar,0.6111554979310344,prm15_wcost_re12_c2p1_co2_cut90p_t1
2025,Uruguay,Wind,5.8740721476551725,prm15_wcost_re12_c2p1_co2_cut90p_t1
2030,Argentina,BNG,15.684190199999987,prm15_wcost_re12_c2p1_co2_cut90p_t1
2030,Argentina,Battery,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2030,Argentina,Curtailment,0.10910275357500446,prm15_wcost_re12_c2p1_co2_cut90p_t1
2030,Argentina,Fossil,50.35890680557511,prm15_wcost_re12_c2p1_co2_cut90p_t1
2030,Argentina,Hydro,47.795254959,prm15_wcost_re12_c2p1_co2_cut90p_t1
2030,Argentina,Solar,1.0480361859051723,prm15_wcost_re12_c2p1_co2_cut90p_t1
2030,Argentina,Trans_loss,-0.24746365126045267,prm15_wcost_re12_c2p1_co2_cut90p_t1
2030,Argentina,Wind,78.1177747274681,prm15_wcost_re12_c2p1_co2_cut90p_t1
2030,Brazil,BNG,85.94020979522315,prm15_wcost_re12_c2p1_co2_cut90p_t1
