,sc_id,technology,load_zone,2020,2025,2030,2035,2040,2045,2050
30,prm15_wcost_re1_c2p1_t1,Battery,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,prm15_wcost_re1_c2p1_t1,Battery,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,prm15_wcost_re1_c2p1_t1,Battery,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,prm15_wcost_re1_c2p1_t1,Battery,Paraguay,0.0,-0.0027844608849908825,0.0,0.0,0.0,-0.006140441040059791,-0.014490576780136958
34,prm15_wcost_re1_c2p1_t1,Battery,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011580976326161382
35,prm15_wcost_re2_c2p1_t1,Wind,Argentina,0.04546315120282305,0.038485765757405234,0.03240237767439906,0.02727853649331796,0.02305566017634427,0.019471298758126473,0.0
36,prm15_wcost_re2_c2p1_t1,Wind,Brazil,0.009058108006773645,0.02677818560945342,0.027030245750534032,0.0239792362779126,0.021015518884065727,0.04589423557706661,0.11419360447109575
37,prm15_wcost_re2_c2p1_t1,Wind,Chile,0.11734349854704383,0.10330727484927554,0.09095261456987104,0.08007372139303084,0.07049871592101187,0.06206767045179265,0.0
38,prm15_wcost_re2_c2p1_t1,Wind,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,prm15_wcost_re2_c2p1_t1,Wind,Uruguay,0.41450762897729354,0.38933856239926407,0.3580140050624266,0.29367651057856214,0.3847218675312475,0.5003428897691568,0.5399991902675572
40,prm15_wcost_re2_c2p1_t1,Solar,Argentina,0.007630024140916606,0.021982961525422343,0.1231210056281196,0.10365167886350041,0.08760579531712843,0.07398611015759506,0.059753811318362424
41,prm15_wcost_re2_c2p1_t1,Solar,Brazil,0.007771291138699329,0.06809443960210099,0.17213311431531075,0.1620506718450156,0.15554384423130288,0.18029879204927152,0.18374892622748099
42,prm15_wcost_re2_c2p1_t1,Solar,Chile,0.09380234151198483,0.1683001686716899,0.1631994006047,0.14367902888037787,0.12649826765421454,0.11137015315685139,0.12518518387054187
43,prm15_wcost_re2_c2p1_t1,Solar,Paraguay,0.0,0.0,0.0,0.0,0.0,0.01724169124510824,0.12212958220218612
44,prm15_wcost_re2_c2p1_t1,Solar,Uruguay,0.043112630237358465,0.04071305702193092,0.11474950526699297,0.2812373883302518,0.26484513746790816,0.22268279573691735,0.22759329236257894
45,prm15_wcost_re2_c2p1_t1,Fossil,Argentina,0.5365924390073775,0.5495745104988934,0.5162327227691288,0.5862954086513166,0.650487637223798,0.6960533833546724,0.7635624018083308
46,prm15_wcost_re2_c2p1_t1,Fossil,Brazil,0.12298101237239074,0.11018447236186868,0.09823737408095863,0.15710255873646728,0.20847947057067126,0.22102134230727177,0.21551641922675926
47,prm15_wcost_re2_c2p1_t1,Fossil,Chile,0.4937823410276032,0.44846785326521643,0.4992159890599056,0.5557948532825172,0.6102361936686185,0.6643304334980007,0.7283253547801641
48,prm15_wcost_re2_c2p1_t1,Fossil,Paraguay,0.0,0.0,0.0,0.0,0.0,0.04211175027849822,0.10028282068889074
49,prm15_wcost_re2_c2p1_t1,Fossil,Uruguay,0.00901780964589605,0.01796653888155386,0.022269325894719215,0.021696953615866384,0.019221994957858188,0.011077848987646405,0.012069243341895386
50,prm15_wcost_re2_c2p1_t1,Hydro,Argentina,0.29883050656621846,0.2948939677210437,0.248280514313548,0.21593819032974815,0.1825097008615899,0.1630922432095392,0.13667838113536435
51,prm15_wcost_re2_c2p1_t1,Hydro,Brazil,0.7064695246718383,0.6805700089434099,0.5995212172882887,0.558426490491867,0.5298433382916816,0.48208033084412355,0.42185697046989407
52,prm15_wcost_re2_c2p1_t1,Hydro,Chile,0.25956635935629196,0.2449849872662232,0.21568689286150325,0.20060680642631262,0.17661877095299977,0.15549667150524882,0.13690253167008373
53,prm15_wcost_re2_c2p1_t1,Hydro,Paraguay,0.3252082716553617,0.38885656826831466,0.4914290462393324,0.6235933848887373,0.7913107303075309,0.8843096926094305,0.7784387423105308
54,prm15_wcost_re2_c2p1_t1,Hydro,Uruguay,0.40344136205649966,0.38014219077366085,0.34845596978288707,0.2807290272346719,0.23164674355227197,0.1863455315381155,0.15170630661954285
55,prm15_wcost_re2_c2p1_t1,BNG,Argentina,0.11324767630224346,0.09634619041160387,0.08113337771814073,0.06796245547067914,0.05724778080547757,0.048195002772345924,0.04071678581529905
56,prm15_wcost_re2_c2p1_t1,BNG,Brazil,0.15058945429989043,0.10613611490411451,0.09559749953876566,0.09607937856541504,0.08417644116816404,0.07093317609277884,0.0648804215878458
57,prm15_wcost_re2_c2p1_t1,BNG,Chile,0.035505459557076256,0.03493971594759495,0.030945102904020097,0.019845590017761552,0.01614805180315527,0.0067350713881063375,0.009586929679210104
58,prm15_wcost_re2_c2p1_t1,BNG,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0009348202702457537,0.0012978229439067927
59,prm15_wcost_re2_c2p1_t1,BNG,Uruguay,0.1299205690829522,0.16889701610908664,0.15626096640865422,0.12131147257648163,0.09900026026501285,0.073337481987859,0.055573542274034174
60,prm15_wcost_re2_c2p1_t1,Curtailment,Argentina,2.6622475714272523e-17,2.371328745890898e-17,1.2744676189839236e-17,1.9197138995060586e-17,3.0797997731744956e-17,-3.5836150314481166e-17,4.389043980853899e-17
61,prm15_wcost_re2_c2p1_t1,Curtailment,Brazil,0.003428645539565545,0.008612213345206659,0.007916723319642773,0.002677637792674507,0.0012297683401414623,1.245896452619535e-17,8.679004344463566e-18
62,prm15_wcost_re2_c2p1_t1,Curtailment,Chile,4.87556205952177e-18,1.5412852150826983e-17,6.606281889177163e-18,9.143429779284539e-18,1.3265328563654113e-17,2.000078584124556e-17,1.21159305073017e-17
63,prm15_wcost_re2_c2p1_t1,Curtailment,Paraguay,0.6747917283446383,0.6139278470203189,0.5085709537606676,0.37640661511126283,0.20868926969246931,0.06154430481765818,0.01968687466195877
64,prm15_wcost_re2_c2p1_t1,Curtailment,Uruguay,3.2684257616135936e-17,0.0029426348145036533,0.00025022758432000016,0.0013486476641660539,0.0005639962257014268,0.006213451980304938,0.017172921973248687
65,prm15_wcost_re2_c2p1_t1,Battery,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,prm15_wcost_re2_c2p1_t1,Battery,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,prm15_wcost_re2_c2p1_t1,Battery,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,prm15_wcost_re2_c2p1_t1,Battery,Paraguay,0.0,-0.002784415288633524,0.0,0.0,0.0,-0.006142259220940853,-0.021835842807473346
69,prm15_wcost_re2_c2p1_t1,Battery,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,-0.004114496838857082
70,prm15_wcost_re3_c2p1_t1,Wind,Argentina,0.04546315120282305,0.038510908467847396,0.03245048785106672,0.027294331587716908,0.023058990797600515,0.019469821340616537,0.0
71,prm15_wcost_re3_c2p1_t1,Wind,Brazil,0.009058108006773645,0.007571394636455894,0.006648295580121415,0.0058606410359724435,0.005132060043475405,0.011930661112819048,0.05770301130196744
72,prm15_wcost_re3_c2p1_t1,Wind,Chile,0.11734349854704383,0.10330668911950991,0.09095263897918056,0.08007383339991511,0.070498684932084,0.062067666750134774,0.0
73,prm15_wcost_re3_c2p1_t1,Wind,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,prm15_wcost_re3_c2p1_t1,Wind,Uruguay,0.41450762897729354,0.39128924226024797,0.3499173837327263,0.28889843803324383,0.29389348733153625,0.414118957082861,0.4625976786219499
75,prm15_wcost_re3_c2p1_t1,Solar,Argentina,0.007630024140916606,0.019594562133950843,0.12510813841540264,0.1052293275190232,0.08890058681601203,0.07506306575064148,0.060663808211815114
76,prm15_wcost_re3_c2p1_t1,Solar,Brazil,0.007771291138699329,0.08479156736166032,0.18992804627649018,0.17704586200041184,0.1687746781080338,0.19246979498407546,0.1868367477163363
77,prm15_wcost_re3_c2p1_t1,Solar,Chile,0.09380234151198483,0.16829921444636067,0.16388336544211435,0.1442813473992011,0.12702832898073313,0.11183686615712257,0.12518518387054184
78,prm15_wcost_re3_c2p1_t1,Solar,Paraguay,0.0,0.0,0.0,0.0,0.0,0.017263417997181247,0.1221301983870333
79,prm15_wcost_re3_c2p1_t1,Solar,Uruguay,0.043112630237358465,0.0406977031014943,0.13593194679122791,0.28221525880351134,0.3131370640830224,0.27317993332972873,0.27197155927078603
80,prm15_wcost_re3_c2p1_t1,Fossil,Argentina,0.5365924390073775,0.5516988790238104,0.5137404635811571,0.5844618087635756,0.6491677106204281,0.6949970737146208,0.762677778565015
81,prm15_wcost_re3_c2p1_t1,Fossil,Brazil,0.12298101237239074,0.11378179064925711,0.10136697448421599,0.16170601242153465,0.21176694622822803,0.24133852105334289,0.265775537818439
82,prm15_wcost_re3_c2p1_t1,Fossil,Chile,0.4937823410276032,0.44847098033245836,0.4985319336235868,0.5549206040326429,0.6090217680749384,0.663863733874737,0.7283253547801641
83,prm15_wcost_re3_c2p1_t1,Fossil,Paraguay,0.0,0.0,0.0,0.0,0.0,0.04211170900133862,0.10028304828991795
84,prm15_wcost_re3_c2p1_t1,Fossil,Uruguay,0.00901780964589605,0.018222729507491174,0.019138008062793605,0.023809242157783104,0.04866003592243239,0.035909459384694496,0.035164597214015554
85,prm15_wcost_re3_c2p1_t1,Hydro,Argentina,0.29883050656621846,0.29508662164115246,0.2486491545265222,0.21606322504711403,0.18253606621762442,0.16307986831154975,0.13666757670717475
86,prm15_wcost_re3_c2p1_t1,Hydro,Brazil,0.7064695246718383,0.6798360889426928,0.5992849149898825,0.5567664390506053,0.529126179671415,0.48289531091960813,0.42507564733919634
87,prm15_wcost_re3_c2p1_t1,Hydro,Chile,0.25956635935629196,0.24498359825466148,0.21568695074623975,0.20060708703451915,0.17661869331716934,0.1554966622315726,0.1369025316700838
88,prm15_wcost_re3_c2p1_t1,Hydro,Paraguay,0.3252082716553617,0.38886387266652034,0.4914290462393324,0.6235933848887373,0.7913107303075309,0.8842869316174653,0.7784405186570451
89,prm15_wcost_re3_c2p1_t1,Hydro,Uruguay,0.40344136205649966,0.38060784205857406,0.34017440315444564,0.2811856071833889,0.2385463047704466,0.19275097745508923,0.1569587638575529
90,prm15_wcost_re3_c2p1_t1,BNG,Argentina,0.11324767630224346,0.09640913327684386,0.08125384236968221,0.06800180777977412,0.05725605082135068,0.04819134589553089,0.040713567152736614
91,prm15_wcost_re3_c2p1_t1,BNG,Brazil,0.15058945429989043,0.1052962033933142,0.09478717693767058,0.09603844656660804,0.08409917468698118,0.07164317963561527,0.06483735281495334
92,prm15_wcost_re3_c2p1_t1,BNG,Chile,0.035505459557076256,0.03493951784700946,0.03094511120887862,0.020117128133721685,0.016832524695075225,0.006735070986432974,0.009586929679210111
93,prm15_wcost_re3_c2p1_t1,BNG,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0009348193539521947,0.00129782588943459
94,prm15_wcost_re3_c2p1_t1,BNG,Uruguay,0.1299205690829522,0.16894747974087454,0.15275118741543978,0.12173406881243981,0.10361155911988143,0.08356421178849067,0.06735288551350609
95,prm15_wcost_re3_c2p1_t1,Curtailment,Argentina,2.6622475714272523e-17,2.461462750155274e-17,2.0176596797565403e-17,1.7517149652744247e-17,2.6936616932780834e-17,1.8685921003027415e-17,1.2381978555054299e-17
96,prm15_wcost_re3_c2p1_t1,Curtailment,Brazil,0.003428645539565545,0.009102821433839399,0.008434374835389457,0.002917565833931973,0.0014433222809607969,1.1049666979207515e-17,4.663710738375813e-18
97,prm15_wcost_re3_c2p1_t1,Curtailment,Chile,4.87556205952177e-18,6.568603956399876e-18,1.6324931490128722e-17,1.4940898345093737e-17,9.340041159986794e-18,6.101640483539208e-17,6.861032937171064e-18
98,prm15_wcost_re3_c2p1_t1,Curtailment,Paraguay,0.6747917283446383,0.613920542622113,0.5085709537606676,0.37640661511126283,0.20868926969246931,0.061544395048949756,0.01968657073388142
99,prm15_wcost_re3_c2p1_t1,Curtailment,Uruguay,3.2684257616135936e-17,0.00023500333131797857,0.0020870708433668,0.002157385009632974,0.0021515487726808525,0.002224547393959075,0.013213650018638286
100,prm15_wcost_re3_c2p1_t1,Battery,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,prm15_wcost_re3_c2p1_t1,Battery,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,prm15_wcost_re3_c2p1_t1,Battery,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,prm15_wcost_re3_c2p1_t1,Battery,Paraguay,0.0,-0.0027844152886335235,0.0,0.0,0.0,-0.006141273018887279,-0.021838161957312325
104,prm15_wcost_re3_c2p1_t1,Battery,Uruguay,0.0,0.0,0.0,0.0,0.0,-0.001748086434823217,-0.007259134496448772
105,prm15_wcost_re4_c2p1_t1,Wind,Argentina,0.04546315120282305,0.03848778393741089,0.032415284770111935,0.02727765231423707,0.023056031322995833,0.019469182966880414,0.0
106,prm15_wcost_re4_c2p1_t1,Wind,Brazil,0.009058108006773645,0.018023764199885384,0.01590155635642983,0.014145308808820724,0.012388151221190098,0.040243986839338775,0.10286462209633675
107,prm15_wcost_re4_c2p1_t1,Wind,Chile,0.11734349854704383,0.10330727484927554,0.09095261456987104,0.08007383339991513,0.07049865462408378,0.06206766675013479,0.0
108,prm15_wcost_re4_c2p1_t1,Wind,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,prm15_wcost_re4_c2p1_t1,Wind,Uruguay,0.41450762897729354,0.391040957158388,0.3580140050624266,0.28918774789644397,0.3572321674984953,0.47503936414113757,0.5264768062901325
110,prm15_wcost_re4_c2p1_t1,Solar,Argentina,0.007630024140916606,0.021984114304184635,0.12497241805443449,0.10516502300487351,0.08888917699190776,0.07506060459350555,0.06066532619721765
111,prm15_wcost_re4_c2p1_t1,Solar,Brazil,0.007771291138699329,0.07534441871365419,0.18211816327142274,0.17001576837345422,0.16239905036708202,0.186500857309686,0.18567911386831698
112,prm15_wcost_re4_c2p1_t1,Solar,Chile,0.09380234151198483,0.16830016867168987,0.16388332146010526,0.14428134739920112,0.12702827437014533,0.1118368661571226,0.1251851838705418
113,prm15_wcost_re4_c2p1_t1,Solar,Paraguay,0.0,0.0,0.0,0.0,0.0,0.017243873611949415,0.12218059090091404
114,prm15_wcost_re4_c2p1_t1,Solar,Uruguay,0.043112630237358465,0.04070101893435551,0.11497814569364295,0.2832472926197298,0.28131060229101734,0.23631441715612425,0.23440917286177454
115,prm15_wcost_re4_c2p1_t1,Fossil,Argentina,0.5365924390073775,0.5495509934478301,0.5142181768995708,0.5847921971765655,0.6492172092881273,0.6950086207160335,0.7626656680582047
116,prm15_wcost_re4_c2p1_t1,Fossil,Brazil,0.12298101237239074,0.11195666454198067,0.09993167693593687,0.15981062616993646,0.21059540314148997,0.219769419737942,0.22145723821574173
117,prm15_wcost_re4_c2p1_t1,Fossil,Chile,0.4937823410276032,0.44846785326521643,0.49853206820450024,0.5552469953925522,0.6097862282251786,0.6638637338747371,0.7283253547801642
118,prm15_wcost_re4_c2p1_t1,Fossil,Paraguay,0.0,0.0,0.0,0.0,0.0,0.04211174394501194,0.10028357418021527
119,prm15_wcost_re4_c2p1_t1,Fossil,Uruguay,0.00901780964589605,0.01822421419878126,0.022269325894719222,0.024095729629457944,0.026342825683840908,0.01817014501535838,0.015993283109494938
120,prm15_wcost_re4_c2p1_t1,Hydro,Argentina,0.29883050656621846,0.29490943185688023,0.24837941385709653,0.2159311911261545,0.1825126388761093,0.16307452127199562,0.13667099652852377
121,prm15_wcost_re4_c2p1_t1,Hydro,Brazil,0.7064695246718383,0.6800948878789672,0.59896386443058,0.5574936643538871,0.5294399493559204,0.4830918548896744,0.42532488101922944
122,prm15_wcost_re4_c2p1_t1,Hydro,Chile,0.25956635935629196,0.2449849872662232,0.21568689286150325,0.2006070870345192,0.17661861738725093,0.15549666223157266,0.13690253167008376
123,prm15_wcost_re4_c2p1_t1,Hydro,Paraguay,0.3252082716553617,0.38885650199417815,0.4914290462393324,0.6235933848887373,0.7913107303075309,0.8843073515508522,0.778395654277393
124,prm15_wcost_re4_c2p1_t1,Hydro,Uruguay,0.40344136205649966,0.3808738744437565,0.34845596978288707,0.2814671932317659,0.2336992703305287,0.1887354060079758,0.15226428826823804
125,prm15_wcost_re4_c2p1_t1,BNG,Argentina,0.11324767630224346,0.09635124277190601,0.08116569621903091,0.06796025260391508,0.05724870237189522,0.048189765804528,0.040714585924924565
126,prm15_wcost_re4_c2p1_t1,BNG,Brazil,0.15058945429989043,0.10616062345487828,0.09540926071052963,0.09606755482056666,0.08415238669865284,0.07063952772591411,0.06487536875904899
127,prm15_wcost_re4_c2p1_t1,BNG,Chile,0.035505459557076256,0.03493971594759495,0.030945102904020094,0.019790736773812406,0.016068225393341382,0.00673507098643297,0.009586929679210114
128,prm15_wcost_re4_c2p1_t1,BNG,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0009348201296514718,0.0012978326953110993
129,prm15_wcost_re4_c2p1_t1,BNG,Uruguay,0.1299205690829522,0.1688797699920175,0.15626096640865422,0.12200203662260238,0.1012971029763937,0.07705238307166634,0.057875218733061735
130,prm15_wcost_re4_c2p1_t1,Curtailment,Argentina,2.6622475714272523e-17,2.4577950804569144e-17,1.8926954829117102e-17,1.2630463091996622e-17,1.437757060958841e-17,2.3978324941390035e-17,2.8201314171610617e-17
131,prm15_wcost_re4_c2p1_t1,Curtailment,Brazil,0.0034286455395655443,0.008784662093875007,0.008125651165032942,0.0027813725728793037,0.001328281096962652,6.9277825593217695e-18,7.471626700519861e-18
132,prm15_wcost_re4_c2p1_t1,Curtailment,Chile,4.87556205952177e-18,1.3902806033653792e-17,1.1349421966181785e-17,1.4554725481162714e-17,1.7813084875695294e-17,2.3633708133539893e-17,8.630702957713077e-18
133,prm15_wcost_re4_c2p1_t1,Curtailment,Paraguay,0.6747917283446383,0.6139279588908126,0.5085709537606676,0.37640661511126283,0.20868926969246931,0.06154431866257026,0.019685868483856797
134,prm15_wcost_re4_c2p1_t1,Curtailment,Uruguay,3.2684257616135936e-17,0.00028016527270122225,2.1587157669961958e-05,2.8198278506853677e-17,0.00011803121972409868,0.004688284607737618,0.017310353541557584
135,prm15_wcost_re4_c2p1_t1,Battery,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,prm15_wcost_re4_c2p1_t1,Battery,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,prm15_wcost_re4_c2p1_t1,Battery,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,prm15_wcost_re4_c2p1_t1,Battery,Paraguay,0.0,-0.002784460884990882,0.0,0.0,0.0,-0.00614210790003523,-0.021843520537690137
139,prm15_wcost_re4_c2p1_t1,Battery,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,-0.004329122804259219
140,prm15_wcost_re5_c2p1_t1,Wind,Argentina,0.04546315120282305,0.03851090846784739,0.03240001028940216,0.027270530441360345,0.023050646816229706,0.019472374302257303,0.0
141,prm15_wcost_re5_c2p1_t1,Wind,Brazil,0.009058108006773645,0.03963843977849502,0.04883850087242822,0.04323693734076508,0.03797523732245839,0.05482044091997773,0.1192323916735802
142,prm15_wcost_re5_c2p1_t1,Wind,Chile,0.11734349854704383,0.10330668911950992,0.09095231026824543,0.0800736425356803,0.07049869566100174,0.06206769077026382,0.0
143,prm15_wcost_re5_c2p1_t1,Wind,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0017690686956633997
144,prm15_wcost_re5_c2p1_t1,Wind,Uruguay,0.41450762897729354,0.3910463398049397,0.3580140050624266,0.3188425983694577,0.42696827027955425,0.5072307695165555,0.5609051649989154
145,prm15_wcost_re5_c2p1_t1,Solar,Argentina,0.007630024140916606,0.01959456213395084,0.11472195659939709,0.096559494327062,0.08161773036549025,0.06894778302960833,0.05549945440171131
146,prm15_wcost_re5_c2p1_t1,Solar,Brazil,0.007771291138699329,0.06333928679449435,0.156610285456004,0.14921903810524229,0.14651799829902348,0.17128791748909444,0.17896523002911952
147,prm15_wcost_re5_c2p1_t1,Solar,Chile,0.09380234151198483,0.1682992144463606,0.16273885653628692,0.1432739090026348,0.12614167892309922,0.111056277669146,0.12518518387054176
148,prm15_wcost_re5_c2p1_t1,Solar,Paraguay,0.0,0.0,0.0,0.0,0.0,0.01730060125031867,0.12042043365892029
149,prm15_wcost_re5_c2p1_t1,Solar,Uruguay,0.043112630237358465,0.04070840803933951,0.11498094124334558,0.258985108637273,0.24097681240543037,0.21885664948587377,0.2099494851987406
150,prm15_wcost_re5_c2p1_t1,Fossil,Argentina,0.5365924390073775,0.5516988790238103,0.5246606923015719,0.5934969474228522,0.6566020678532192,0.7010763141306424,0.7677761938389929
151,prm15_wcost_re5_c2p1_t1,Fossil,Brazil,0.12298101237239074,0.10525671657440387,0.09359199516332997,0.14962224927816137,0.20000557398561844,0.22123637248872818,0.2152218827559418
152,prm15_wcost_re5_c2p1_t1,Fossil,Chile,0.4937823410276032,0.4484709803324585,0.49382100708993426,0.556155189026291,0.610536412894672,0.6646442355590554,0.7283253547801642
153,prm15_wcost_re5_c2p1_t1,Fossil,Paraguay,0.0,0.0,0.0,0.0,0.0,0.04211168334837824,0.10009310632912428
154,prm15_wcost_re5_c2p1_t1,Fossil,Uruguay,0.00901780964589605,0.017964487300744215,0.022269325894719222,0.017455445803265163,0.00894279599944121,0.009483908606276709,0.010336232964138839
155,prm15_wcost_re5_c2p1_t1,Hydro,Argentina,0.29883050656621846,0.2950866216411524,0.24826237442361412,0.21587481404224693,0.18247001486484024,0.16310125200279674,0.13669321998832626
156,prm15_wcost_re5_c2p1_t1,Hydro,Brazil,0.7064695246718383,0.6788133000941342,0.5980072275839358,0.5590953443801068,0.5301527302290724,0.48182808730369814,0.42188256117629774
157,prm15_wcost_re5_c2p1_t1,Hydro,Chile,0.25956635935629196,0.2449835982546615,0.22157051649348544,0.20060660886685144,0.17661872019607402,0.1554967224086356,0.13690253167008376
