sc_id,technology,load_zone,2020,2025,2030,2035,2040,2045,2050
prm15_wcost_re2_c2p1_t1,Solar,Chile,0.09380234151198483,0.1683001686716899,0.1631994006047,0.14367902888037787,0.12649826765421454,0.11137015315685139,0.1251851838705419
prm15_wcost_re2_c2p1_t1,Solar,Paraguay,0.0,0.0,0.0,0.0,0.0,0.018252941544850246,0.12186769241322275
prm15_wcost_re2_c2p1_t1,Solar,Uruguay,0.04311263023735847,0.040833214259799896,0.11477822594520377,0.2816171906966739,0.2649945934184274,0.22407507545826047,0.23060462560164235
prm15_wcost_re2_c2p1_t1,Fossil,Argentina,0.5356476651449209,0.5488700928641923,0.5156294373054571,0.585635824703141,0.6498984559312299,0.6954983490677193,0.7630196048627989
prm15_wcost_re2_c2p1_t1,Fossil,Brazil,0.12336722698646718,0.11109957496104968,0.09897778223345481,0.15747446051390354,0.2086759153341371,0.2209709881300227,0.21547411261218746
prm15_wcost_re2_c2p1_t1,Fossil,Chile,0.4937823410276032,0.44846785326521643,0.4992159890599056,0.5557948532825172,0.6102361936686185,0.6643304334980007,0.7283253547801642
prm15_wcost_re2_c2p1_t1,Fossil,Paraguay,0.0,0.0,0.0,0.0,0.0,0.04458166575757711,0.10006777822110119
prm15_wcost_re2_c2p1_t1,Fossil,Uruguay,0.00901780964589605,0.018019563877562147,0.022274899689059376,0.02172625467848961,0.019232842208273163,0.011147111026730121,0.012228933960491887
prm15_wcost_re2_c2p1_t1,Hydro,Argentina,0.2983043581686922,0.29451598710647503,0.24799036605561725,0.21569525927138083,0.18234439210657835,0.1629621931457336,0.13658121997653197
prm15_wcost_re2_c2p1_t1,Hydro,Brazil,0.7086881505358188,0.6862222698360644,0.6040397663743918,0.5597484282505626,0.530342595839582,0.48197050091469584,0.42177415849520494
prm15_wcost_re2_c2p1_t1,Hydro,Chile,0.25956635935629196,0.2449849872662232,0.21568689286150325,0.20060680642631262,0.17661877095299977,0.15549667150524882,0.13690253167008376
prm15_wcost_re2_c2p1_t1,Hydro,Paraguay,1.0,1.0,1.0,1.0,1.0,0.9361757438571446,0.7767694894213567
prm15_wcost_re2_c2p1_t1,Hydro,Uruguay,0.4034413620564997,0.3812641118226309,0.3485431849020763,0.2811081430752083,0.23177746516782924,0.18751061976985273,0.15371356368303832
prm15_wcost_re2_c2p1_t1,BNG,Argentina,0.11304828205667371,0.09622269859335963,0.08103856275342214,0.06788599752124684,0.05719592844186373,0.048156571985802615,0.040687841295610705
prm15_wcost_re2_c2p1_t1,BNG,Brazil,0.15106237159707694,0.10701759513933994,0.09631801114322305,0.09630682293010796,0.08425575843153493,0.07091701574516476,0.064867685337869
prm15_wcost_re2_c2p1_t1,BNG,Chile,0.035505459557076256,0.03493971594759495,0.030945102904020097,0.019845590017761552,0.01614805180315527,0.0067350713881063375,0.009586929679210106
prm15_wcost_re2_c2p1_t1,BNG,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0009896488404278773,0.0012950399443192818
prm15_wcost_re2_c2p1_t1,BNG,Uruguay,0.12992056908295221,0.16939548516114156,0.1563000769993508,0.12147529995602119,0.099056127547082,0.07379600995203407,0.056308847138800085
prm15_wcost_re3_c2p1_t1,Wind,Argentina,0.04538310460909766,0.03846090527015451,0.03241152638485216,0.02726568896245211,0.023037809713870847,0.019454235093563338,0.0
prm15_wcost_re3_c2p1_t1,Wind,Brazil,0.009086554460584786,0.007638020747855445,0.00670180677105247,0.005875815911829054,0.0051377164702836415,0.0119273516579223,0.05768984088488836
prm15_wcost_re3_c2p1_t1,Wind,Chile,0.11734349854704383,0.10330668911950991,0.09095263897918056,0.08007383339991511,0.070498684932084,0.06206766675013479,0.0
prm15_wcost_re3_c2p1_t1,Wind,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prm15_wcost_re3_c2p1_t1,Wind,Uruguay,0.4145076289772936,0.39138121815032856,0.35064921348243494,0.2895230507228165,0.29452717691755437,0.414316362654397,0.4653687239120256
prm15_wcost_re3_c2p1_t1,Solar,Argentina,0.00761659002061557,0.019569120231823098,0.12495792814644122,0.10511890004124058,0.08881892622689543,0.07500297524098079,0.06061999628330202
prm15_wcost_re3_c2p1_t1,Solar,Brazil,0.007795696420052194,0.08553770894904757,0.1914567502615916,0.17750428437439655,0.16896069729052865,0.19241640564550797,0.18679410318466283
prm15_wcost_re3_c2p1_t1,Solar,Chile,0.09380234151198483,0.16829921444636067,0.16388336544211435,0.1442813473992011,0.12702832898073313,0.1118368661571226,0.12518518387054184
prm15_wcost_re3_c2p1_t1,Solar,Paraguay,0.0,0.0,0.0,0.0,0.0,0.018275963429270056,0.1218679882930049
prm15_wcost_re3_c2p1_t1,Solar,Uruguay,0.04311263023735847,0.040707269445422835,0.13621623973356892,0.2828254221295568,0.3138122464366955,0.27331015494829697,0.2736007189989475
prm15_wcost_re3_c2p1_t1,Fossil,Argentina,0.5356476651449209,0.5509825441147598,0.5131236444502173,0.5838484755329668,0.6485714106455533,0.6944407051736537,0.7621269660575584
prm15_wcost_re3_c2p1_t1,Fossil,Brazil,0.12336722698646718,0.11478303792575442,0.10218286292665332,0.16212471553757646,0.21200035040152226,0.24127157598276203,0.265714875911833
prm15_wcost_re3_c2p1_t1,Fossil,Chile,0.4937823410276032,0.44847098033245836,0.4985319336235868,0.5549206040326429,0.6090217680749384,0.6638637338747371,0.7283253547801641
prm15_wcost_re3_c2p1_t1,Fossil,Paraguay,0.0,0.0,0.0,0.0,0.0,0.04458167286328767,0.10006774341144536
prm15_wcost_re3_c2p1_t1,Fossil,Uruguay,0.00901780964589605,0.018227012916246465,0.019178033978342904,0.023860718915089587,0.04876495610388755,0.03592657699602849,0.03537523962747855
prm15_wcost_re3_c2p1_t1,Hydro,Argentina,0.2983043581686922,0.2947034763125823,0.2483506155437548,0.21583648866528915,0.18236839575293773,0.16294931739007804,0.13656887419776673
prm15_wcost_re3_c2p1_t1,Hydro,Brazil,0.7086881505358188,0.6858184524530081,0.6041084745205403,0.5582080666032674,0.5297093691669155,0.4827613602326992,0.4249786259976875
prm15_wcost_re3_c2p1_t1,Hydro,Chile,0.25956635935629196,0.24498359825466148,0.21568695074623975,0.20060708703451915,0.17661869331716934,0.15549666223157263,0.1369025316700838
prm15_wcost_re3_c2p1_t1,Hydro,Paraguay,1.0,1.0,1.0,1.0,1.0,0.9361527147092777,0.7767692288017242
prm15_wcost_re3_c2p1_t1,Hydro,Uruguay,0.4034413620564997,0.3806973071939884,0.340885856085598,0.28179354435178483,0.2390606554302338,0.19284285954891242,0.15789897575965156
prm15_wcost_re3_c2p1_t1,BNG,Argentina,0.11304828205667371,0.09628395407068031,0.08115628547473447,0.06793044679805141,0.05720345766074266,0.048152767101724135,0.04068416346137289
prm15_wcost_re3_c2p1_t1,BNG,Brazil,0.15106237159707694,0.10622277992433447,0.09555010552016223,0.09628711757293049,0.08419186667074992,0.07162330648110844,0.06482255402092842
prm15_wcost_re3_c2p1_t1,BNG,Chile,0.035505459557076256,0.03493951784700946,0.03094511120887862,0.020117128133721685,0.016832524695075225,0.0067350709864329745,0.009586929679210111
prm15_wcost_re3_c2p1_t1,BNG,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0009896489981644277,0.0012950394938256785
prm15_wcost_re3_c2p1_t1,BNG,Uruguay,0.12992056908295221,0.1689871922940137,0.1530706567200552,0.1219972638807524,0.10383496511162872,0.08360404585236514,0.0677563417018968
prm15_wcost_re4_c2p1_t1,Wind,Argentina,0.04538310460909766,0.03843844564325879,0.03237801800163991,0.02724696361701293,0.023034752766246596,0.01945356767850671,0.0
prm15_wcost_re4_c2p1_t1,Wind,Brazil,0.009086554460584786,0.018176806388027742,0.016024552461033202,0.014180292689480236,0.012400862839926356,0.0402341034725373,0.10284392743413287
prm15_wcost_re4_c2p1_t1,Wind,Chile,0.11734349854704383,0.10330727484927554,0.09095261456987104,0.08007383339991513,0.07049865462408378,0.06206766675013479,0.0
prm15_wcost_re4_c2p1_t1,Wind,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prm15_wcost_re4_c2p1_t1,Wind,Uruguay,0.4145076289772936,0.391150543957203,0.35802173373404195,0.28918774789644397,0.35727433702427036,0.4772769744340041,0.5334010078485215
prm15_wcost_re4_c2p1_t1,Solar,Argentina,0.00761659002061557,0.021955932408859687,0.12482874144625249,0.10504670719409966,0.08880714060973437,0.07500040211925556,0.06062188596568683
prm15_wcost_re4_c2p1_t1,Solar,Brazil,0.007795696420052194,0.07598417823205296,0.18352681939022134,0.17043624780104388,0.1625656898255886,0.18645505527747333,0.18564175829881688
prm15_wcost_re4_c2p1_t1,Solar,Chile,0.09380234151198483,0.16830016867168987,0.16388332146010529,0.14428134739920112,0.12702827437014533,0.1118368661571226,0.1251851838705418
prm15_wcost_re4_c2p1_t1,Solar,Paraguay,0.0,0.0,0.0,0.0,0.0,0.01825525510267146,0.12191753528051774
prm15_wcost_re4_c2p1_t1,Solar,Uruguay,0.04311263023735847,0.04071242514204775,0.11498062779858423,0.2832472926197298,0.28134380964403144,0.23742754506108707,0.23749211277600837
prm15_wcost_re4_c2p1_t1,Fossil,Argentina,0.5356476651449209,0.5488465125504524,0.513626997464359,0.584134277262071,0.6486180426303062,0.6944511879746005,0.7621195509386272
prm15_wcost_re4_c2p1_t1,Fossil,Brazil,0.12336722698646718,0.11290730352774445,0.10070463316198781,0.1602058664541616,0.21081149740967783,0.2197154474067292,0.22141268467883005
prm15_wcost_re4_c2p1_t1,Fossil,Chile,0.4937823410276032,0.44846785326521643,0.49853206820450036,0.5552469953925522,0.6097862282251786,0.6638637338747371,0.7283253547801642
prm15_wcost_re4_c2p1_t1,Fossil,Paraguay,0.0,0.0,0.0,0.0,0.0,0.04458166684786233,0.10006766298166059
prm15_wcost_re4_c2p1_t1,Fossil,Uruguay,0.00901780964589605,0.0182293214215885,0.022269806636546364,0.024095729629457944,0.02634593532672229,0.018255733087796863,0.01620362611892562
prm15_wcost_re4_c2p1_t1,Hydro,Argentina,0.2983043581686922,0.294531381296192,0.2480938603543254,0.21568825794153215,0.18234419681037076,0.16294372709946162,0.1365731314035025
prm15_wcost_re4_c2p1_t1,Hydro,Brazil,0.7086881505358188,0.6858696643702226,0.603596758247502,0.5588724459758215,0.5299832135331001,0.48297321420877615,0.4252393126813479
prm15_wcost_re4_c2p1_t1,Hydro,Chile,0.25956635935629196,0.2449849872662232,0.21568689286150328,0.2006070870345192,0.17661861738725093,0.15549666223157266,0.13690253167008376
prm15_wcost_re4_c2p1_t1,Hydro,Paraguay,1.0,1.0,1.0,1.0,1.0,0.9361734291848355,0.7767197632848885
prm15_wcost_re4_c2p1_t1,Hydro,Uruguay,0.4034413620564997,0.38098061198080596,0.34846349211923366,0.2814671932317659,0.2337268573965895,0.1896244192540156,0.15426686199896555
prm15_wcost_re4_c2p1_t1,BNG,Argentina,0.11304828205667371,0.09622772810123721,0.08107238273342321,0.06788379398528428,0.05719586718334196,0.048151115128175576,0.0406854316921836
prm15_wcost_re4_c2p1_t1,BNG,Brazil,0.15106237159707694,0.1070620474819522,0.09614723673925572,0.09630514707949267,0.08423873639170709,0.07062217963448408,0.06486231690687222
prm15_wcost_re4_c2p1_t1,BNG,Chile,0.035505459557076256,0.03493971594759495,0.030945102904020097,0.019790736773812406,0.016068225393341382,0.00673507098643297,0.009586929679210114
prm15_wcost_re4_c2p1_t1,BNG,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0009896488646306421,0.0012950384529333346
prm15_wcost_re4_c2p1_t1,BNG,Uruguay,0.12992056908295221,0.16892709749835477,0.15626433971159376,0.12200203662260238,0.1013090606083864,0.07741532816309635,0.058636391257578864
prm15_wcost_re5_c2p1_t1,Wind,Argentina,0.04538310460909766,0.03846090527015451,0.0323620662987292,0.027239436817333845,0.02302833540227405,0.019456917961692615,0.0
prm15_wcost_re5_c2p1_t1,Wind,Brazil,0.009086554460584786,0.03998005635316112,0.04919273158726711,0.04335766343967654,0.03801906428070242,0.05480821432036501,0.11921016815618504
prm15_wcost_re5_c2p1_t1,Wind,Chile,0.11734349854704383,0.10330668911950992,0.09095231026824543,0.0800736425356803,0.07049869566100174,0.06206769077026382,0.0
prm15_wcost_re5_c2p1_t1,Wind,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0017659565277034438
prm15_wcost_re5_c2p1_t1,Wind,Uruguay,0.4145076289772936,0.39136274325307085,0.35802073284768243,0.31915975083316706,0.4275073177564973,0.5105978181854932,0.5694705905942262
prm15_wcost_re5_c2p1_t1,Solar,Argentina,0.00761659002061557,0.019569120231823098,0.11458760451702706,0.09644939802294901,0.08153873011084127,0.06889305521885736,0.05546118205031348
prm15_wcost_re5_c2p1_t1,Solar,Brazil,0.007795696420052194,0.06388516474320888,0.15774619610799379,0.1496356872358638,0.14668709370556235,0.171249715155248,0.17893187301223126
prm15_wcost_re5_c2p1_t1,Solar,Chile,0.09380234151198483,0.1682992144463606,0.16273885653628692,0.1432739090026348,0.12614167892309922,0.111056277669146,0.12518518387054176
prm15_wcost_re5_c2p1_t1,Solar,Paraguay,0.0,0.0,0.0,0.0,0.0,0.01831534055050477,0.12020858851334963
prm15_wcost_re5_c2p1_t1,Solar,Uruguay,0.04311263023735847,0.0407413460299572,0.1149831019607205,0.2592427209064252,0.24128104565124947,0.22030944185302834,0.21315556495421423
prm15_wcost_re5_c2p1_t1,Fossil,Argentina,0.5356476651449209,0.5509825441147598,0.524046256681418,0.5928202473130496,0.655966522974292,0.7005198296411375,0.7672467363767123
prm15_wcost_re5_c2p1_t1,Fossil,Brazil,0.12336722698646718,0.10616385215233487,0.09427082761636749,0.15004002425429686,0.20023639903261448,0.22118703015399327,0.2151817679248283
prm15_wcost_re5_c2p1_t1,Fossil,Chile,0.4937823410276032,0.4484709803324585,0.49382100708993426,0.556155189026291,0.610536412894672,0.6646442355590554,0.7283253547801642
prm15_wcost_re5_c2p1_t1,Fossil,Paraguay,0.0,0.0,0.0,0.0,0.0,0.04458167727935823,0.09991702127414956
prm15_wcost_re5_c2p1_t1,Fossil,Uruguay,0.00901780964589605,0.017979022728255693,0.022269744379025125,0.017472808720485015,0.008954086280138553,0.009546863741824828,0.010494074681268154
prm15_wcost_re5_c2p1_t1,Hydro,Argentina,0.2983043581686922,0.2947034763125823,0.24797163176225584,0.21562867543782727,0.18229339665240563,0.1629717891823748,0.13659895652203655
prm15_wcost_re5_c2p1_t1,Hydro,Brazil,0.7086881505358188,0.6846635271896456,0.6023446360613011,0.5606564493981288,0.5307645758213307,0.4817206252146167,0.4218039272220055
prm15_wcost_re5_c2p1_t1,Hydro,Chile,0.25956635935629196,0.2449835982546615,0.22157051649348544,0.20060660886685144,0.17661872019607402,0.1554967224086356,0.13690253167008376
prm15_wcost_re5_c2p1_t1,Hydro,Paraguay,1.0,1.0,1.0,1.0,1.0,0.9361133330739421,0.7768133128748402
prm15_wcost_re5_c2p1_t1,Hydro,Uruguay,0.4034413620564997,0.3807882343188381,0.3484625179539158,0.28178120184523753,0.22803951344831405,0.18691938517180604,0.1532229892214701
prm15_wcost_re5_c2p1_t1,BNG,Argentina,0.11304828205667371,0.09628395407068031,0.08103244074056995,0.06786224240884028,0.05717301486018708,0.04815840799593786,0.040693125050937716
prm15_wcost_re5_c2p1_t1,BNG,Brazil,0.15106237159707694,0.10530739956164939,0.09644560862707044,0.09631017567203398,0.08429286715978994,0.07103441515577703,0.06487226368474998
prm15_wcost_re5_c2p1_t1,BNG,Chile,0.035505459557076256,0.034939517847009466,0.030917309612047913,0.019890650568542553,0.016204492325152982,0.006735073592899157,0.00958692967921012
prm15_wcost_re5_c2p1_t1,BNG,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0009896490961948364,0.0012951208099571954
prm15_wcost_re5_c2p1_t1,BNG,Uruguay,0.12992056908295221,0.16912865366987812,0.15626390285865618,0.12234351769468516,0.09421803686380056,0.07262649104784753,0.053656780548821226
prm15_wcost_re6_c2p1_t1,Wind,Argentina,0.04538310460909766,0.038545867818761015,0.05034135333598085,0.042313690507045996,0.03577293613886883,0.030235933367622658,0.048545746061999566
prm15_wcost_re6_c2p1_t1,Wind,Brazil,0.009086554460584786,0.07628210517586408,0.08514979802871392,0.07830168720205712,0.07735141806136817,0.10145041558775798,0.16872793300244662
prm15_wcost_re6_c2p1_t1,Wind,Chile,0.11734349854704383,0.10330733993077061,0.09095241176225848,0.08007408891477454,0.07049888124921848,0.06206771441150217,0.0
prm15_wcost_re6_c2p1_t1,Wind,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.06607731458824904
prm15_wcost_re6_c2p1_t1,Wind,Uruguay,0.4145076289772936,0.3912647007311634,0.35844099012429465,0.3581931189006603,0.48131367058508345,0.5541773766556826,0.603502756113268
prm15_wcost_re6_c2p1_t1,Solar,Argentina,0.00761659002061557,0.02011132201013525,0.1073056660191497,0.09019421292239034,0.07625219592772071,0.06444973670194172,0.05172879228475836
prm15_wcost_re6_c2p1_t1,Solar,Brazil,0.007795696420052194,0.034581823110753834,0.12577575892592274,0.11918395489139742,0.12358584081161256,0.1570143910526341,0.1723191552005344
prm15_wcost_re6_c2p1_t1,Solar,Chile,0.09380234151198483,0.1683002746973943,0.1604599073621347,0.14126817134830208,0.12437541495824136,0.10950099630872906,0.12518518387054184
prm15_wcost_re6_c2p1_t1,Solar,Paraguay,0.0,0.0,0.0,0.0,0.0,0.018390810162007224,0.07675654886940712
prm15_wcost_re6_c2p1_t1,Solar,Uruguay,0.04311263023735847,0.040721550830332034,0.11460453015410302,0.2301980393797572,0.20046750446470277,0.1910288734593331,0.19162802762914485
prm15_wcost_re6_c2p1_t1,Fossil,Argentina,0.5356476651449209,0.5494916640659897,0.5130092151676671,0.5841068918436068,0.6386330895152035,0.6941817919864001,0.7223520428148062
prm15_wcost_re6_c2p1_t1,Fossil,Brazil,0.12336722698646718,0.09913584821191217,0.08644247261732861,0.1438036494737208,0.18045125352436778,0.1899579522549998,0.17472780630201748
prm15_wcost_re6_c2p1_t1,Fossil,Chile,0.4937823410276032,0.44846750581111183,0.490379883540349,0.5584831158347294,0.6158617913263793,0.6661994314850448,0.7283253547801644
prm15_wcost_re6_c2p1_t1,Fossil,Paraguay,0.0,0.0,0.0,0.0,0.0,0.04458419965170389,0.0786277885381668
prm15_wcost_re6_c2p1_t1,Fossil,Uruguay,0.00901780964589605,0.017970287171415977,0.02229588538501977,0.010682761563798234,0.0010680177158079972,0.0026428431632727076,0.004318867228236019
prm15_wcost_re6_c2p1_t1,Hydro,Argentina,0.2983043581686922,0.2953544947494818,0.2482276596603714,0.21555039628001185,0.1922702178142836,0.16297511449046362,0.1366616247782262
prm15_wcost_re6_c2p1_t1,Hydro,Brazil,0.7086881505358188,0.6855853338169715,0.6064761967317727,0.5623863715964927,0.5342998103665346,0.4818613404057881,0.42162780911523634
prm15_wcost_re6_c2p1_t1,Hydro,Chile,0.25956635935629196,0.24498514160181345,0.22786093293755252,0.20060772716987257,0.17661918514585812,0.1554967816364728,0.1369025316700838
prm15_wcost_re6_c2p1_t1,Hydro,Paraguay,1.0,1.0,1.0,1.0,1.0,0.9360353437092841,0.7773696906670701
prm15_wcost_re6_c2p1_t1,Hydro,Uruguay,0.4034413620564997,0.38106600876803154,0.3482112634352937,0.28034444242175616,0.22639368909789298,0.18478587907120866,0.15163852676586492
prm15_wcost_re6_c2p1_t1,BNG,Argentina,0.11304828205667371,0.09649665135563229,0.08111610581683107,0.067834808446945,0.057071560603923446,0.048157423453572004,0.040711794060209666
prm15_wcost_re6_c2p1_t1,BNG,Brazil,0.15106237159707694,0.10441488968449841,0.09615577369626199,0.09632433683633199,0.08431167723611684,0.06971590069882004,0.06259729637976516
prm15_wcost_re6_c2p1_t1,BNG,Chile,0.035505459557076256,0.03493973795890978,0.030346864397705325,0.019566896732321395,0.012644727320302817,0.006735076158251245,0.009586929679210106
prm15_wcost_re6_c2p1_t1,BNG,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0009896464770047912,0.0011686573371068782
prm15_wcost_re6_c2p1_t1,BNG,Uruguay,0.12992056908295221,0.16897745249905705,0.15644733090128887,0.12058163773402819,0.09075711813651278,0.06736502765050295,0.04891182226348614
prm15_wcost_re7_c2p1_t1,Wind,Argentina,0.04538310460909766,0.03849660807809144,0.03237092189342648,0.02723199166990999,0.02302640090585505,0.01945502701973187,0.0
prm15_wcost_re7_c2p1_t1,Wind,Brazil,0.009086554460584786,0.04922089797061093,0.06401277367839299,0.05629595132862383,0.04957865922052826,0.06084308848469616,0.13143676935846493
prm15_wcost_re7_c2p1_t1,Wind,Chile,0.11734349854704383,0.10330668911950991,0.09095236018330549,0.0800740480576979,0.07049871081501623,0.06206769077026383,0.0
prm15_wcost_re7_c2p1_t1,Wind,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.012293798646706895
prm15_wcost_re7_c2p1_t1,Wind,Uruguay,0.4145076289772936,0.3914738240093213,0.3581001865472401,0.3251608415803176,0.4354517950489146,0.5186315255045437,0.5700664752031742
prm15_wcost_re7_c2p1_t1,Solar,Argentina,0.00761659002061557,0.019587286016955398,0.11023767126451126,0.09273728303039329,0.0784153389829765,0.0662531910615404,0.053244274174316125
prm15_wcost_re7_c2p1_t1,Solar,Brazil,0.007795696420052194,0.06013452954919451,0.14594726617195095,0.13939990025408375,0.14400120632191582,0.16505791811255455,0.17770533659432522
prm15_wcost_re7_c2p1_t1,Solar,Chile,0.09380234151198483,0.1682992144463606,0.1609015430602629,0.14165699345897934,0.12471750409812292,0.10980239763976772,0.12518518387054173
prm15_wcost_re7_c2p1_t1,Solar,Paraguay,0.0,0.0,0.0,0.0,0.0,0.018353733801251687,0.1116548441558419
prm15_wcost_re7_c2p1_t1,Solar,Uruguay,0.04311263023735847,0.04071690131194944,0.11478669471312634,0.25410712123280543,0.2339880721320596,0.21244706953729633,0.21256029306229826
prm15_wcost_re7_c2p1_t1,Fossil,Argentina,0.5356476651449209,0.550565726469018,0.5282973052696169,0.596620087265479,0.6540854538710724,0.7031827511107509,0.7694351025585712
prm15_wcost_re7_c2p1_t1,Fossil,Brazil,0.12336722698646718,0.10199900931178736,0.08982795700338339,0.14786653604582545,0.19095482444471543,0.22120115414967384,0.20462309520427707
