period,load_zone,Battery,Biomass,Biomass_new,Coal,Coal_new,Diesel,Diesel_new,Gas,Gas_new,Geothermal,Geothermal_new,Hydro,Hydro_new,Nuclear,Nuclear_new,Solar,Solar_new,Wind,Wind_new,scs
2035,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4678647229541961,0.0,0.3650279603137162,Trade Vestas V164 7000 Fixed
2040,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6110290161575485,0.0,0.0,0.0,-0.8869999999999998,0.0,0.0,0.0,-4.850910608246093,0.0,4.493697810514822,Trade Vestas V164 7000 Fixed
2040,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.94734590431778,0.0,0.0,0.0,-20.368999999999996,0.0,0.0,0.0,-34.66148432238079,0.0,-0.695999999999998,Trade Vestas V164 7000 Fixed
2040,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3786726646667731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3917527127174703,0.0,0.0,Trade Vestas V164 7000 Fixed
2040,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Vestas V164 7000 Fixed
2040,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3923787572670636,0.0,0.530385766869401,Trade Vestas V164 7000 Fixed
2045,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.653349944929388,0.0,0.0,0.0,-0.052000000000000046,0.0,0.0,0.0,-4.850910608246093,0.0,4.493697810514822,Trade Vestas V164 7000 Fixed
2045,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.238914449397427,0.0,0.0,0.0,0.269999999999996,0.0,0.0,0.0,-36.91526854741825,0.0,0.0,Trade Vestas V164 7000 Fixed
2045,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050701579599193636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.39175271271747,0.0,0.0,Trade Vestas V164 7000 Fixed
2045,Paraguay,0.10800183177699607,0.0,0.0,0.0,0.0,0.0,-0.11618105174065779,0.0,0.060337597608895344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012752759453832807,0.0,0.0,Trade Vestas V164 7000 Fixed
2045,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20693978642520316,0.0,0.49490649578577095,Trade Vestas V164 7000 Fixed
2050,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.936049956043604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.850910608246093,0.0,-3.1395569807689734,Trade Vestas V164 7000 Fixed
2050,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9847384701329673,0.0,0.0,0.0,3.853999999999999,0.0,0.0,0.0,-26.451356522653015,0.0,-14.897999999999996,Trade Vestas V164 7000 Fixed
2050,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.54382171428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.566879393697939,0.0,0.0,Trade Vestas V164 7000 Fixed
2050,Paraguay,-1.1175196625567225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5252540778202839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3015950328816808,0.0,-1.766010774923191,Trade Vestas V164 7000 Fixed
2050,Uruguay,0.09120422209533954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.381549727201838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1789297857372496,0.0,1.0167227793084068,Trade Vestas V164 7000 Fixed
2025,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6608394811810292,0.0,0.0,Trade Vestas V90 3000 Fixed
2025,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.741929822794898,0.0,0.0,0.0,0.2350000000000012,0.0,0.0,0.0,-9.0458,0.0,-15.975021170674534,Trade Vestas V90 3000 Fixed
2025,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634693392473116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.342886904055439,0.0,0.0,Trade Vestas V90 3000 Fixed
2025,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Vestas V90 3000 Fixed
2025,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Vestas V90 3000 Fixed
2030,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8412115979259234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.211110608246093,0.0,-0.7727452087162037,Trade Vestas V90 3000 Fixed
2030,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.816852428358,0.0,0.0,0.0,1.3470000000000013,0.0,0.0,0.0,-6.945624768151404,0.0,-20.159999999999997,Trade Vestas V90 3000 Fixed
2030,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1662409397143576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3917527127174703,0.0,0.0,Trade Vestas V90 3000 Fixed
2030,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Vestas V90 3000 Fixed
2030,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4632302899710651,0.0,0.0,Trade Vestas V90 3000 Fixed
2035,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9360061048190023,0.0,0.0,0.0,-0.30200000000000005,0.0,0.0,0.0,-3.211110608246093,0.0,-0.7727452087162037,Trade Vestas V90 3000 Fixed
2035,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.832935977673607,0.0,0.0,0.0,-11.428999999999998,0.0,0.0,0.0,30.197722490504802,0.0,-20.42407048734397,Trade Vestas V90 3000 Fixed
2035,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8981122351220332,0.0,0.0,0.0,-0.29999999999999993,0.0,0.0,0.0,-2.3917527127174703,0.0,0.0,Trade Vestas V90 3000 Fixed
2035,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Vestas V90 3000 Fixed
2035,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33812362180853284,0.0,-0.5002829449229957,Trade Vestas V90 3000 Fixed
2040,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9517189167729008,0.0,0.0,0.0,-0.8869999999999998,0.0,0.0,0.0,-3.211110608246093,0.0,-0.7727452087162037,Trade Vestas V90 3000 Fixed
2040,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.875375328379093,0.0,0.0,0.0,-20.679999999999996,0.0,0.0,0.0,15.131451353996717,0.0,-22.86906564185672,Trade Vestas V90 3000 Fixed
2040,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25242601548395527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3917527127174703,0.0,0.0,Trade Vestas V90 3000 Fixed
2040,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Vestas V90 3000 Fixed
2040,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319747124079734,0.0,-0.4195349867710225,Trade Vestas V90 3000 Fixed
2045,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.281199131489473,0.0,0.0,0.0,-0.9389999999999998,0.0,0.0,0.0,-3.211110608246093,0.0,-0.7727452087162037,Trade Vestas V90 3000 Fixed
2045,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.863813783013853,0.0,0.0,0.0,-0.16799999999999926,0.0,0.0,0.0,7.907511609468656,0.0,-25.361999999999995,Trade Vestas V90 3000 Fixed
2045,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7011821185786253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.39175271271747,0.0,0.0,Trade Vestas V90 3000 Fixed
2045,Paraguay,0.10865803805726937,0.0,0.0,0.0,0.0,0.0,-0.11618105174065779,0.0,0.057142283703672136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012476210799684528,0.0,0.0,Trade Vestas V90 3000 Fixed
2045,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6492295893163589,0.0,-0.21766921501169323,Trade Vestas V90 3000 Fixed
2050,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6055508115331705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.211110608246093,0.0,-8.405999999999999,Trade Vestas V90 3000 Fixed
2050,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.41281897144107,0.0,0.0,0.0,3.853999999999999,0.0,0.0,0.0,-1.0820000000000078,0.0,-37.690321972192535,Trade Vestas V90 3000 Fixed
2050,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.493858046042359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.566879393697939,0.0,0.0,Trade Vestas V90 3000 Fixed
2050,Paraguay,-1.1896916387987604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6102615939639957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3840177752640241,0.0,-1.8809891765592095,Trade Vestas V90 3000 Fixed
2050,Uruguay,0.06368317295644457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785010688924455,0.0,1.0751922283229405,Trade Vestas V90 3000 Fixed
2025,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6608394811810292,0.0,0.0,Trade Siemens SWT 3.6 107 Fixed
2025,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.31552460161658,0.0,0.0,0.0,0.2350000000000012,0.0,0.0,0.0,-9.0458,0.0,-10.296885967599746,Trade Siemens SWT 3.6 107 Fixed
2025,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6346933924731167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.342886904055439,0.0,0.0,Trade Siemens SWT 3.6 107 Fixed
2025,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 3.6 107 Fixed
2025,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 3.6 107 Fixed
2030,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.588010608246093,0.0,4.411287068411658,Trade Siemens SWT 3.6 107 Fixed
2030,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.237548761837054,0.0,0.0,0.0,0.7460000000000004,0.0,0.0,0.0,-17.85007848389574,0.0,-10.056,Trade Siemens SWT 3.6 107 Fixed
2030,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16624093971435627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3917527127174703,0.0,0.0,Trade Siemens SWT 3.6 107 Fixed
2030,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 3.6 107 Fixed
2030,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.429629341650382,0.0,0.0,Trade Siemens SWT 3.6 107 Fixed
2035,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8051648551292931,0.0,0.0,0.0,-0.30200000000000005,0.0,0.0,0.0,-4.588010608246093,0.0,4.411287068411658,Trade Siemens SWT 3.6 107 Fixed
2035,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.782653823097618,0.0,0.0,0.0,-11.241,0.0,0.0,0.0,-2.7102775094951994,0.0,-7.748303812531287,Trade Siemens SWT 3.6 107 Fixed
2035,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7169327907295315,0.0,0.0,0.0,-0.29999999999999993,0.0,0.0,0.0,-2.3917527127174703,0.0,0.0,Trade Siemens SWT 3.6 107 Fixed
2035,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 3.6 107 Fixed
2035,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14570609103254206,0.0,-0.0034326737907385274,Trade Siemens SWT 3.6 107 Fixed
2040,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40879042099360063,0.0,0.0,0.0,-0.8869999999999998,0.0,0.0,0.0,-4.588010608246093,0.0,4.411287068411658,Trade Siemens SWT 3.6 107 Fixed
2040,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.875375328379093,0.0,0.0,0.0,-20.368999999999996,0.0,0.0,0.0,-17.776548646003285,0.0,-9.247361077802204,Trade Siemens SWT 3.6 107 Fixed
2040,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3307934261571983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3917527127174703,0.0,0.0,Trade Siemens SWT 3.6 107 Fixed
2040,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 3.6 107 Fixed
2040,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20136861812356543,0.0,0.5050473410491667,Trade Siemens SWT 3.6 107 Fixed
2045,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.221894014665551,0.0,0.0,0.0,-0.052000000000000046,0.0,0.0,0.0,-4.588010608246093,0.0,4.411287068411658,Trade Siemens SWT 3.6 107 Fixed
2045,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2301733105894,0.0,0.0,0.0,0.269999999999996,0.0,0.0,0.0,-24.83052501285941,0.0,-3.347999999999999,Trade Siemens SWT 3.6 107 Fixed
2045,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05070157959919186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.39175271271747,0.0,0.0,Trade Siemens SWT 3.6 107 Fixed
2045,Paraguay,0.10800183177699585,0.0,0.0,0.0,0.0,0.0,-0.11618105174065779,0.0,0.060337597608895566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012752759453833362,0.0,0.0,Trade Siemens SWT 3.6 107 Fixed
2045,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05723445314163467,0.0,0.5435989062424533,Trade Siemens SWT 3.6 107 Fixed
2050,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.280104467680651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.588010608246093,0.0,-3.2219677228721375,Trade Siemens SWT 3.6 107 Fixed
2050,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5739558190456222,0.0,0.0,0.0,3.853999999999999,0.0,0.0,0.0,-17.3005,0.0,-16.062685214240247,Trade Siemens SWT 3.6 107 Fixed
2050,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.692181428571423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.566879393697939,0.0,0.0,Trade Siemens SWT 3.6 107 Fixed
2050,Paraguay,-1.1896916387987555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.610261593963993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3840177752640241,0.0,-1.8809891765592095,Trade Siemens SWT 3.6 107 Fixed
2050,Uruguay,-0.04427969392026266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.863310308325593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19599789272402912,0.0,0.9347716250779143,Trade Siemens SWT 3.6 107 Fixed
2025,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6608394811810292,0.0,0.0,Trade Siemens SWT 2.3 93 Fixed
2025,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.943389980678585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0458,0.0,-3.6922766461486916,Trade Siemens SWT 2.3 93 Fixed
2025,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6346933924731163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.342886904055439,0.0,0.0,Trade Siemens SWT 2.3 93 Fixed
2025,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 2.3 93 Fixed
2025,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 2.3 93 Fixed
2030,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.089910608246093,0.0,4.5737182474580225,Trade Siemens SWT 2.3 93 Fixed
2030,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.609435710300524,0.0,0.0,0.0,0.7460000000000004,0.0,0.0,0.0,-30.898403750455557,0.0,2.6040000000000028,Trade Siemens SWT 2.3 93 Fixed
2030,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16624093971435672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3917527127174703,0.0,0.0,Trade Siemens SWT 2.3 93 Fixed
2030,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 2.3 93 Fixed
2030,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5899302899710651,0.0,0.0,Trade Siemens SWT 2.3 93 Fixed
2035,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7826028288454907,0.0,0.0,0.0,-0.30200000000000005,0.0,0.0,0.0,-5.089910608246093,0.0,4.5737182474580225,Trade Siemens SWT 2.3 93 Fixed
2035,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.361797581463563,0.0,0.0,0.0,-9.421999999999999,0.0,0.0,0.0,-21.668516272235035,0.0,4.946995154512756,Trade Siemens SWT 2.3 93 Fixed
2035,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8040247833896519,0.0,0.0,0.0,-0.29999999999999993,0.0,0.0,0.0,-2.3917527127174703,0.0,0.0,Trade Siemens SWT 2.3 93 Fixed
2035,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 2.3 93 Fixed
2035,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.754875027566068,0.0,0.46992684420184494,Trade Siemens SWT 2.3 93 Fixed
2040,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09552763886732762,0.0,0.0,0.0,-0.8869999999999998,0.0,0.0,0.0,-5.089910608246093,0.0,4.5737182474580225,Trade Siemens SWT 2.3 93 Fixed
2040,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.29990843953417,0.0,0.0,0.0,-20.368999999999996,0.0,0.0,0.0,-36.73478740874312,0.0,2.5020000000000024,Trade Siemens SWT 2.3 93 Fixed
2040,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9003185045123274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3917527127174703,0.0,0.0,Trade Siemens SWT 2.3 93 Fixed
2040,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 2.3 93 Fixed
2040,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6774646471771202,0.0,0.6062450892315818,Trade Siemens SWT 2.3 93 Fixed
2045,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.816169065739743,0.0,0.0,0.0,-0.052000000000000046,0.0,0.0,0.0,-5.089910608246093,0.0,4.5737182474580225,Trade Siemens SWT 2.3 93 Fixed
2045,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.10094723350707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.63113988205809,0.0,5.322000000000003,Trade Siemens SWT 2.3 93 Fixed
2045,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059597878013390115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.39175271271747,0.0,0.0,Trade Siemens SWT 2.3 93 Fixed
2045,Paraguay,0.10800183177699585,0.0,0.0,0.0,0.0,0.0,-0.11618105174065779,0.0,0.060337597608895566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012752759453832585,0.0,0.0,Trade Siemens SWT 2.3 93 Fixed
2045,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3961716572786502,0.0,0.5415724133488964,Trade Siemens SWT 2.3 93 Fixed
2050,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.00222842803025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.089910608246093,0.0,-3.0595365438257733,Trade Siemens SWT 2.3 93 Fixed
2050,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7716277759828643,0.0,0.0,0.0,3.853999999999999,0.0,0.0,0.0,-32.93530000000001,0.0,-8.057999999999993,Trade Siemens SWT 2.3 93 Fixed
2050,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.09975152348223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.566879393697939,0.0,0.0,Trade Siemens SWT 2.3 93 Fixed
2050,Paraguay,-1.1011278443047057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5065238142476796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2959955784195256,0.0,-1.7366340739777462,Trade Siemens SWT 2.3 93 Fixed
2050,Uruguay,0.08055531886933129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1048549943048358,0.0,0.981722863057926,Trade Siemens SWT 2.3 93 Fixed
2025,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6608394811810292,0.0,0.0,Trade GE 2.5xl Fixed
2025,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7189206573377778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0458,0.0,1.6440523604919086,Trade GE 2.5xl Fixed
2025,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6346933924731161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.342886904055439,0.0,0.0,Trade GE 2.5xl Fixed
2025,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade GE 2.5xl Fixed
2025,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade GE 2.5xl Fixed
2030,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.089910608246093,0.0,4.43295693497858,Trade GE 2.5xl Fixed
2030,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.176911617922439,0.0,0.0,0.0,0.7460000000000004,0.0,0.0,0.0,-34.86597750949521,0.0,8.027999999999999,Trade GE 2.5xl Fixed
2030,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16624093971435672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3917527127174703,0.0,0.0,Trade GE 2.5xl Fixed
2030,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade GE 2.5xl Fixed
2030,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5899302899710651,0.0,0.0702316548944067,Trade GE 2.5xl Fixed
2035,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.192773814751239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.089910608246093,0.0,6.9603234999116905,Trade GE 2.5xl Fixed
2035,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.672925983576896,0.0,0.0,0.0,-4.981999999999999,0.0,0.0,0.0,-37.3682775094952,0.0,18.74853712261985,Trade GE 2.5xl Fixed
2035,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.819370689943673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3917527127174703,0.0,0.0,Trade GE 2.5xl Fixed
