period,load_zone,scs,scs_id,emis_policy,exist_trd,fixed_pv,capacity_cost,op_char,turbine,group
2025,Paraguay,Trade Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_t1,False,True,False,110678644.76154175,1128,1128,3.0
2025,Paraguay,Trade Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_t1,False,True,True,110678644.76154175,2115,705,4.0
2025,Paraguay,Trade Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_t1,False,True,False,110678644.76154175,705,705,3.0
2025,Paraguay,Trade Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_t1,False,True,True,110678644.76154175,1974,564,4.0
2025,Paraguay,Trade Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_t1,False,True,False,110678644.76154175,564,564,3.0
2025,Paraguay,Trade Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_t1,False,True,True,110678644.76154175,1692,282,4.0
2025,Paraguay,Trade Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_t1,False,True,False,110678644.76154175,282,282,3.0
2025,Paraguay,Trade Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_t1,False,True,True,110678644.76154175,1551,141,4.0
2025,Paraguay,Trade Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_t1,False,True,False,110678644.76154175,141,141,3.0
2025,Paraguay,Trade Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_t1,False,True,True,110678644.76154175,1833,423,4.0
2025,Paraguay,Trade Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_t1,False,True,False,110678644.76154175,423,423,3.0
2025,Uruguay,Trade Emission cut 90% Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_co2_cut90p_t1,True,True,True,154103578.15068492,2920,1460,8.0
2025,Uruguay,Trade Emission cut 90% Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_co2_cut90p_t1,True,True,False,154103578.15068492,1460,1460,7.0
2025,Uruguay,Trade Emission cut 90% Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_co2_cut90p_t1,True,True,True,154103578.15068492,2774,1314,8.0
2025,Uruguay,Trade Emission cut 90% Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_co2_cut90p_t1,True,True,False,154103578.15068492,1314,1314,7.0
2025,Uruguay,Trade Emission cut 90% GE 1.5sle Fixed,prm15_wcost_re17_c2p1_co2_cut90p_t1,True,True,True,154103578.15068492,2482,1022,8.0
2025,Uruguay,Trade Emission cut 90% GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_co2_cut90p_t1,True,True,False,154103578.15068492,1022,1022,7.0
2025,Uruguay,Trade Emission cut 90% GE 2.5xl Fixed,prm15_wcost_re16_c2p1_co2_cut90p_t1,True,True,True,154103578.15068492,2336,876,8.0
2025,Uruguay,Trade Emission cut 90% GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_co2_cut90p_t1,True,True,False,154103578.15068492,876,876,7.0
2025,Uruguay,Trade Emission cut 90% Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_co2_cut90p_t1,True,True,True,154103578.15068492,2628,1168,8.0
2025,Uruguay,Trade Emission cut 90% Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_co2_cut90p_t1,True,True,False,154103578.15068492,1168,1168,7.0
2025,Uruguay,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1,True,True,True,154103578.15068492,2190,730,8.0
2025,Uruguay,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_co2_cut90p_t1,True,True,False,154103578.15068492,730,730,7.0
2025,Uruguay,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1,True,True,True,154103578.15068492,2044,584,8.0
2025,Uruguay,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_co2_cut90p_t1,True,True,False,154103578.15068492,584,584,7.0
2025,Uruguay,Trade Emission cut 90% Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_co2_cut90p_t1,True,True,True,154103578.15068492,1752,292,8.0
2025,Uruguay,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1,True,True,False,154103578.15068492,292,292,7.0
2025,Uruguay,Trade Emission cut 90% Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,True,154103578.15068492,1606,146,8.0
2025,Uruguay,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1,True,True,False,154103578.15068492,146,146,7.0
2025,Uruguay,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1,True,True,True,154103578.15068492,1898,438,8.0
2025,Uruguay,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1,True,True,False,154103578.15068492,438,438,7.0
2025,Uruguay,Trade Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_t1,False,True,True,154103578.15068492,2920,1460,4.0
2025,Uruguay,Trade Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_t1,False,True,False,154103578.15068492,1460,1460,3.0
2025,Uruguay,Trade Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_t1,False,True,True,154103578.15068492,2774,1314,4.0
2025,Uruguay,Trade Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_t1,False,True,False,154103578.15068492,1314,1314,3.0
2025,Uruguay,Trade GE 1.5sle Fixed,prm15_wcost_re17_c2p1_t1,False,True,True,154103578.15068492,2482,1022,4.0
2025,Uruguay,Trade GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_t1,False,True,False,154103578.15068492,1022,1022,3.0
2025,Uruguay,Trade GE 2.5xl Fixed,prm15_wcost_re16_c2p1_t1,False,True,True,154103578.15068492,2336,876,4.0
2025,Uruguay,Trade GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_t1,False,True,False,154103578.15068492,876,876,3.0
2025,Uruguay,Trade Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_t1,False,True,True,154103578.15068492,2628,1168,4.0
2025,Uruguay,Trade Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_t1,False,True,False,154103578.15068492,1168,1168,3.0
2025,Uruguay,Trade Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_t1,False,True,True,154103578.15068492,2190,730,4.0
2025,Uruguay,Trade Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_t1,False,True,False,154103578.15068492,730,730,3.0
2025,Uruguay,Trade Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_t1,False,True,True,154103578.15068492,2044,584,4.0
2025,Uruguay,Trade Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_t1,False,True,False,154103578.15068492,584,584,3.0
2025,Uruguay,Trade Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_t1,False,True,True,154103578.15068492,1752,292,4.0
2025,Uruguay,Trade Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_t1,False,True,False,154103578.15068492,292,292,3.0
2025,Uruguay,Trade Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_t1,False,True,True,154103578.15068492,1606,146,4.0
2025,Uruguay,Trade Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_t1,False,True,False,154103578.15068492,146,146,3.0
2025,Uruguay,Trade Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_t1,False,True,True,154103578.15068492,1898,438,4.0
2025,Uruguay,Trade Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_t1,False,True,False,154103578.15068492,438,438,3.0
2030,Argentina,Trade Emission cut 90% Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_co2_cut90p_t1,True,True,True,2714059617.944861,23800,11900,8.0
2030,Argentina,Trade Emission cut 90% Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_co2_cut90p_t1,True,True,False,2403607903.5185857,11900,11900,7.0
2030,Argentina,Trade Emission cut 90% Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_co2_cut90p_t1,True,True,True,3760036399.3605204,22610,10710,8.0
2030,Argentina,Trade Emission cut 90% Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_co2_cut90p_t1,True,True,False,2868487913.737696,10710,10710,7.0
2030,Argentina,Trade Emission cut 90% GE 1.5sle Fixed,prm15_wcost_re17_c2p1_co2_cut90p_t1,True,True,True,3001694762.4211407,20230,8330,8.0
2030,Argentina,Trade Emission cut 90% GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_co2_cut90p_t1,True,True,False,2608815659.6505003,8330,8330,7.0
2030,Argentina,Trade Emission cut 90% GE 2.5xl Fixed,prm15_wcost_re16_c2p1_co2_cut90p_t1,True,True,True,2786344104.9730186,19040,7140,8.0
2030,Argentina,Trade Emission cut 90% GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_co2_cut90p_t1,True,True,False,2482777862.2785487,7140,7140,7.0
2030,Argentina,Trade Emission cut 90% Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_co2_cut90p_t1,True,True,True,3653611320.5507317,21420,9520,8.0
2030,Argentina,Trade Emission cut 90% Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_co2_cut90p_t1,True,True,False,2818488139.4787655,9520,9520,7.0
2030,Argentina,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1,True,True,True,3146397304.763453,17850,5950,8.0
2030,Argentina,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_co2_cut90p_t1,True,True,False,2667122309.6907325,5950,5950,7.0
2030,Argentina,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1,True,True,True,3420268455.184343,16660,4760,8.0
2030,Argentina,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_co2_cut90p_t1,True,True,False,2802668746.6921916,4760,4760,7.0
2030,Argentina,Trade Emission cut 90% Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_co2_cut90p_t1,True,True,True,3278606646.4522796,14280,2380,8.0
2030,Argentina,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1,True,True,False,2723839044.130004,2380,2380,7.0
2030,Argentina,Trade Emission cut 90% Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,True,2740677476.24944,13090,1190,8.0
2030,Argentina,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1,True,True,False,2411952072.8350863,1190,1190,7.0
2030,Argentina,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1,True,True,True,3827419064.8293066,15470,3570,8.0
2030,Argentina,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1,True,True,False,2851931107.326533,3570,3570,7.0
2030,Argentina,Trade Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_t1,False,True,True,1825114857.670118,23800,11900,4.0
2030,Argentina,Trade Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_t1,False,True,False,1641401538.2353444,11900,11900,3.0
2030,Argentina,Trade Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_t1,False,True,True,1583071131.6561418,22610,10710,4.0
2030,Argentina,Trade Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_t1,False,True,False,1510368628.6003299,10710,10710,3.0
2030,Argentina,Trade GE 1.5sle Fixed,prm15_wcost_re17_c2p1_t1,False,True,True,1857511433.9978073,20230,8330,4.0
2030,Argentina,Trade GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_t1,False,True,False,1485760010.9146202,8330,8330,3.0
2030,Argentina,Trade GE 2.5xl Fixed,prm15_wcost_re16_c2p1_t1,False,True,True,1834617434.6619895,19040,7140,4.0
2030,Argentina,Trade GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_t1,False,True,False,1525488026.5165553,7140,7140,3.0
2030,Argentina,Trade Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_t1,False,True,True,1558605327.4047017,21420,9520,4.0
2030,Argentina,Trade Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_t1,False,True,False,1509930482.5905805,9520,9520,3.0
2030,Argentina,Trade Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_t1,False,True,True,1859282428.6481645,17850,5950,4.0
2030,Argentina,Trade Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_t1,False,True,False,1493170182.0240166,5950,5950,3.0
2030,Argentina,Trade Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_t1,False,True,True,1875982221.6599963,16660,4760,4.0
2030,Argentina,Trade Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_t1,False,True,False,1510895931.005424,4760,4760,3.0
2030,Argentina,Trade Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_t1,False,True,True,1866618280.1804256,14280,2380,4.0
2030,Argentina,Trade Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_t1,False,True,False,1507992929.5769048,2380,2380,3.0
2030,Argentina,Trade Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_t1,False,True,True,1825656071.8951287,13090,1190,4.0
2030,Argentina,Trade Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_t1,False,True,False,1561101194.289863,1190,1190,3.0
2030,Argentina,Trade Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_t1,False,True,True,1511720929.8390968,15470,3570,4.0
2030,Argentina,Trade Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_t1,False,True,False,1509930482.5905802,3570,3570,3.0
2030,Brazil,Trade Emission cut 90% Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_co2_cut90p_t1,True,True,True,14012396993.185614,24900,12450,8.0
2030,Brazil,Trade Emission cut 90% Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_co2_cut90p_t1,True,True,False,13546958116.985157,12450,12450,7.0
2030,Brazil,Trade Emission cut 90% Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_co2_cut90p_t1,True,True,True,14255963090.260614,23655,11205,8.0
2030,Brazil,Trade Emission cut 90% Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_co2_cut90p_t1,True,True,False,13326515176.840454,11205,11205,7.0
2030,Brazil,Trade Emission cut 90% GE 1.5sle Fixed,prm15_wcost_re17_c2p1_co2_cut90p_t1,True,True,True,14331336029.903698,21165,8715,8.0
2030,Brazil,Trade Emission cut 90% GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_co2_cut90p_t1,True,True,False,13581397636.034336,8715,8715,7.0
2030,Brazil,Trade Emission cut 90% GE 2.5xl Fixed,prm15_wcost_re16_c2p1_co2_cut90p_t1,True,True,True,14311466908.24386,19920,7470,8.0
2030,Brazil,Trade Emission cut 90% GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_co2_cut90p_t1,True,True,False,13621971046.662077,7470,7470,7.0
2030,Brazil,Trade Emission cut 90% Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_co2_cut90p_t1,True,True,True,14385775490.703762,22410,9960,8.0
2030,Brazil,Trade Emission cut 90% Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_co2_cut90p_t1,True,True,False,13441795473.828913,9960,9960,7.0
2030,Brazil,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1,True,True,True,14194053726.749285,18675,6225,8.0
2030,Brazil,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_co2_cut90p_t1,True,True,False,13524437196.364647,6225,6225,7.0
2030,Brazil,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1,True,True,True,14358226170.51358,17430,4980,8.0
2030,Brazil,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_co2_cut90p_t1,True,True,False,13424123067.403612,4980,4980,7.0
2030,Brazil,Trade Emission cut 90% Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_co2_cut90p_t1,True,True,True,14238550037.696754,14940,2490,8.0
2030,Brazil,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1,True,True,False,13479962801.568308,2490,2490,7.0
2030,Brazil,Trade Emission cut 90% Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,True,14075204475.944046,13695,1245,8.0
2030,Brazil,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1,True,True,False,13586032055.925192,1245,1245,7.0
2030,Brazil,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1,True,True,True,14287226570.265495,16185,3735,8.0
2030,Brazil,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1,True,True,False,13382864311.192202,3735,3735,7.0
2030,Brazil,Trade Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_t1,False,True,True,13107994302.142569,24900,12450,4.0
2030,Brazil,Trade Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_t1,False,True,False,13163888263.79091,12450,12450,3.0
2030,Brazil,Trade Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_t1,False,True,True,11119476981.201124,23655,11205,4.0
2030,Brazil,Trade Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_t1,False,True,False,12714368998.496845,11205,11205,3.0
2030,Brazil,Trade GE 1.5sle Fixed,prm15_wcost_re17_c2p1_t1,False,True,True,11884216725.452114,21165,8715,4.0
2030,Brazil,Trade GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_t1,False,True,False,13043861503.959072,8715,8715,3.0
2030,Brazil,Trade GE 2.5xl Fixed,prm15_wcost_re16_c2p1_t1,False,True,True,12286906402.834133,19920,7470,4.0
2030,Brazil,Trade GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_t1,False,True,False,13021744595.92629,7470,7470,3.0
2030,Brazil,Trade Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_t1,False,True,True,11222795036.41128,22410,9960,4.0
2030,Brazil,Trade Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_t1,False,True,False,12714368998.496853,9960,9960,3.0
2030,Brazil,Trade Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_t1,False,True,True,12006052320.632954,18675,6225,4.0
2030,Brazil,Trade Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_t1,False,True,False,12934429977.242935,6225,6225,3.0
2030,Brazil,Trade Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_t1,False,True,True,11402694921.833755,17430,4980,4.0
2030,Brazil,Trade Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_t1,False,True,False,12800236521.555706,4980,4980,3.0
2030,Brazil,Trade Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_t1,False,True,True,11791088531.160816,14940,2490,4.0
2030,Brazil,Trade Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_t1,False,True,False,12823092732.618599,2490,2490,3.0
2030,Brazil,Trade Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_t1,False,True,True,13034876204.90808,13695,1245,4.0
2030,Brazil,Trade Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_t1,False,True,False,13111300800.212753,1245,1245,3.0
2030,Brazil,Trade Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_t1,False,True,True,11029239522.068657,16185,3735,4.0
2030,Brazil,Trade Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_t1,False,True,False,12774172857.179747,3735,3735,3.0
2030,Chile,Trade Emission cut 90% Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_co2_cut90p_t1,True,True,True,1317550319.2257123,4920,2460,8.0
2030,Chile,Trade Emission cut 90% Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_co2_cut90p_t1,True,True,False,1545864776.535907,2460,2460,7.0
2030,Chile,Trade Emission cut 90% Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_co2_cut90p_t1,True,True,True,1727495673.9004722,4674,2214,8.0
2030,Chile,Trade Emission cut 90% Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_co2_cut90p_t1,True,True,False,1761986994.8346307,2214,2214,7.0
2030,Chile,Trade Emission cut 90% GE 1.5sle Fixed,prm15_wcost_re17_c2p1_co2_cut90p_t1,True,True,True,1505228817.991756,4182,1722,8.0
2030,Chile,Trade Emission cut 90% GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_co2_cut90p_t1,True,True,False,1642045938.0939305,1722,1722,7.0
2030,Chile,Trade Emission cut 90% GE 2.5xl Fixed,prm15_wcost_re16_c2p1_co2_cut90p_t1,True,True,True,1393448393.0832086,3936,1476,8.0
2030,Chile,Trade Emission cut 90% GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_co2_cut90p_t1,True,True,False,1609201279.3292372,1476,1476,7.0
2030,Chile,Trade Emission cut 90% Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_co2_cut90p_t1,True,True,True,1648831035.113374,4428,1968,8.0
2030,Chile,Trade Emission cut 90% Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_co2_cut90p_t1,True,True,False,1716899247.067613,1968,1968,7.0
2030,Chile,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1,True,True,True,1529911829.6546674,3690,1230,8.0
2030,Chile,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_co2_cut90p_t1,True,True,False,1655615316.376997,1230,1230,7.0
2030,Chile,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1,True,True,True,1571239576.9705448,3444,984,8.0
2030,Chile,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_co2_cut90p_t1,True,True,False,1681712080.724707,984,984,7.0
2030,Chile,Trade Emission cut 90% Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_co2_cut90p_t1,True,True,True,1544348812.055723,2952,492,8.0
2030,Chile,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1,True,True,False,1671064732.462199,492,492,7.0
2030,Chile,Trade Emission cut 90% Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,True,1343654034.3667884,2706,246,8.0
2030,Chile,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1,True,True,False,1571669358.5560167,246,246,7.0
2030,Chile,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1,True,True,True,1754275707.736268,3198,738,8.0
2030,Chile,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1,True,True,False,1747422652.4912546,738,738,7.0
2030,Chile,Trade Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_t1,False,True,True,1074599475.4266014,4920,2460,4.0
2030,Chile,Trade Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_t1,False,True,False,1301878659.9756958,2460,2460,3.0
2030,Chile,Trade Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_t1,False,True,True,1074599475.4266014,4674,2214,4.0
2030,Chile,Trade Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_t1,False,True,False,1205710963.0595117,2214,2214,3.0
2030,Chile,Trade GE 1.5sle Fixed,prm15_wcost_re17_c2p1_t1,False,True,True,1074599475.4266016,4182,1722,4.0
2030,Chile,Trade GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_t1,False,True,False,1305427345.4916403,1722,1722,3.0
2030,Chile,Trade GE 2.5xl Fixed,prm15_wcost_re16_c2p1_t1,False,True,True,1074599475.4266014,3936,1476,4.0
2030,Chile,Trade GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_t1,False,True,False,1277562093.3906324,1476,1476,3.0
2030,Chile,Trade Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_t1,False,True,True,1074599475.4266014,4428,1968,4.0
2030,Chile,Trade Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_t1,False,True,False,1205710963.0595117,1968,1968,3.0
2030,Chile,Trade Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_t1,False,True,True,1074599475.4266014,3690,1230,4.0
2030,Chile,Trade Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_t1,False,True,False,1266827330.5400095,1230,1230,3.0
2030,Chile,Trade Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_t1,False,True,True,1074599475.4266014,3444,984,4.0
2030,Chile,Trade Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_t1,False,True,False,1254448658.588913,984,984,3.0
2030,Chile,Trade Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_t1,False,True,True,1074599475.4266014,2952,492,4.0
2030,Chile,Trade Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_t1,False,True,False,1252845284.1702569,492,492,3.0
2030,Chile,Trade Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_t1,False,True,True,1074599475.4266014,2706,246,4.0
2030,Chile,Trade Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_t1,False,True,False,1295810717.3129804,246,246,3.0
2030,Chile,Trade Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_t1,False,True,True,1074599475.4266016,3198,738,4.0
2030,Chile,Trade Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_t1,False,True,False,1236324082.1830318,738,738,3.0
2030,Paraguay,Trade Emission cut 90% Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_co2_cut90p_t1,True,True,True,110678644.76154175,2820,1410,8.0
2030,Paraguay,Trade Emission cut 90% Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_co2_cut90p_t1,True,True,False,110678644.76154175,1410,1410,7.0
2030,Paraguay,Trade Emission cut 90% Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_co2_cut90p_t1,True,True,True,110678644.76154175,2679,1269,8.0
2030,Paraguay,Trade Emission cut 90% Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_co2_cut90p_t1,True,True,False,110678644.76154175,1269,1269,7.0
2030,Paraguay,Trade Emission cut 90% GE 1.5sle Fixed,prm15_wcost_re17_c2p1_co2_cut90p_t1,True,True,True,110678644.76154178,2397,987,8.0
2030,Paraguay,Trade Emission cut 90% GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_co2_cut90p_t1,True,True,False,110678644.76154175,987,987,7.0
2030,Paraguay,Trade Emission cut 90% GE 2.5xl Fixed,prm15_wcost_re16_c2p1_co2_cut90p_t1,True,True,True,110678644.76154175,2256,846,8.0
