period,load_zone,technology,twh,scenario
2020,Argentina,BNG,15.686756999999997,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Argentina,Battery,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Argentina,Curtailment,3.8455341133669665e-15,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Argentina,Fossil,71.66024026151425,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Argentina,Hydro,41.046421158,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Argentina,Solar,1.0480361859051723,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Argentina,Trans_loss,-0.22834760812360683,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Argentina,Wind,6.244675862862069,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Brazil,BNG,96.27760164806787,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Brazil,Battery,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Brazil,Curtailment,1.8036510555440293,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Brazil,Fossil,74.9977357766118,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Brazil,Hydro,450.493015636456,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Brazil,Solar,4.951314463706896,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Brazil,Trans_loss,-0.22784113905359388,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Brazil,Wind,5.771182727206897,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Chile,BNG,3.4538039999999954,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Chile,Battery,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Chile,Curtailment,1.0414766826727374e-15,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Chile,Fossil,39.95724868257586,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Chile,Hydro,21.522740232000004,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Chile,Solar,7.777908641637931,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Chile,Wind,9.729895828586207,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Paraguay,BNG,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Paraguay,Battery,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Paraguay,Curtailment,49.10950196724997,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Paraguay,Fossil,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Paraguay,Hydro,23.66830461275,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Paraguay,Solar,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Paraguay,Wind,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Uruguay,BNG,2.5220473174137923,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Uruguay,Battery,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Uruguay,Curtailment,0.3374613800000004,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Uruguay,Fossil,0.4422284773635001,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Uruguay,Hydro,5.710370112,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Uruguay,Solar,0.5762136699310344,prm15_wcost_re4_c2p1_co2_cut90p_t1
2020,Uruguay,Wind,5.582181667655172,prm15_wcost_re4_c2p1_co2_cut90p_t1
2025,Argentina,BNG,15.686756999999993,prm15_wcost_re4_c2p1_co2_cut90p_t1
2025,Argentina,Battery,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
2025,Argentina,Curtailment,3.656062008694505e-15,prm15_wcost_re4_c2p1_co2_cut90p_t1
2025,Argentina,Fossil,78.55308282474445,prm15_wcost_re4_c2p1_co2_cut90p_t1
2025,Argentina,Hydro,47.84930755800002,prm15_wcost_re4_c2p1_co2_cut90p_t1
2025,Argentina,Solar,13.751192654203644,prm15_wcost_re4_c2p1_co2_cut90p_t1
2025,Argentina,Trans_loss,-0.19874778025230902,prm15_wcost_re4_c2p1_co2_cut90p_t1
2025,Argentina,Wind,6.244675862862069,prm15_wcost_re4_c2p1_co2_cut90p_t1
2025,Brazil,BNG,74.6778119940152,prm15_wcost_re4_c2p1_co2_cut90p_t1
2025,Brazil,Battery,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
2025,Brazil,Curtailment,7.772590045590455,prm15_wcost_re4_c2p1_co2_cut90p_t1
2025,Brazil,Fossil,76.04909923401273,prm15_wcost_re4_c2p1_co2_cut90p_t1
2025,Brazil,Hydro,516.0476246694423,prm15_wcost_re4_c2p1_co2_cut90p_t1
2025,Brazil,Solar,70.11913754091685,prm15_wcost_re4_c2p1_co2_cut90p_t1
2025,Brazil,Trans_loss,-0.2536406838329825,prm15_wcost_re4_c2p1_co2_cut90p_t1
2025,Brazil,Wind,15.200758468659624,prm15_wcost_re4_c2p1_co2_cut90p_t1
