period,load_zone,Battery,Biomass,Coal,Curtailment,Diesel,Exports,Gas,Geothermal,Hydro,Imports,Nuclear,Solar,Trans_loss,Wind,scs
2045,Chile,0.0,0.0005720079331995587,0.0,-7.090894954542296e-16,0.0,-8.0053833086358e-05,-1.440027997934365,0.0,3.552713678800501e-15,-0.00011675399999999995,0.0,1.4396563948194476,0.0,0.0,Trade Vestas V164 7000 Single-Axis
2045,Paraguay,-0.00013891620171013752,0.0,0.0,-2.1337528581355514e-05,8.326672684688674e-17,0.0,-0.00016643000000016173,0.0,0.010952824392916227,0.0001664300000000004,0.0,-0.010931486864329543,0.0,0.0,Trade Vestas V164 7000 Single-Axis
2045,Uruguay,0.0,0.19902639783244247,0.0,-0.03237376981880083,0.0,-0.06786723783880994,0.2820847607268079,0.0,-0.0012290949620616942,0.39880051056402976,0.0,1.5633960009899193,0.0,-2.3842362609789127,Trade Vestas V164 7000 Single-Axis
2050,Argentina,0.0,0.0,0.0,9.869761896652559e-15,0.0,-0.22338216649506482,44.69705524886601,0.0,-7.105427357601002e-15,-0.056547596516068416,0.0,5.972952063826082,-0.03479736469452366,-50.35534498787069,Trade Vestas V164 7000 Single-Axis
2050,Brazil,0.0,5.9092391210115665,4.321027839152409,-2.3574188731383156e-15,0.0,-0.33000231977601246,94.83218071492286,0.0,0.36441414000000805,-0.08047097089359578,0.0,21.884594262227978,-0.025346385157051954,-126.85254207915517,Trade Vestas V164 7000 Single-Axis
2050,Chile,0.0,-3.552713678800501e-15,0.0,-1.3810108612233313e-16,0.0,0.0,-2.842170943040401e-14,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,Trade Vestas V164 7000 Single-Axis
2050,Paraguay,-0.6663302144434522,0.023759999999998643,0.0,-0.5078527834818749,0.0,0.0009878999999999999,1.8994388160496305,0.0,0.0068236756944770605,0.00122464,0.0,4.123736496713257,0.0,-5.953745307518856,Trade Vestas V164 7000 Single-Axis
2050,Uruguay,-0.11048446234802131,0.31697160973969685,0.0,-0.03066515038011819,0.0,0.14331217209603114,0.3688709857015125,0.0,0.0,0.5448783415847107,0.0,1.7739020131079535,0.0,-3.1538721282619413,Trade Vestas V164 7000 Single-Axis
2025,Argentina,0.0,2.3869795029440866e-15,0.015942790517872618,-5.887272891413881e-16,0.0,-0.1888610591682618,0.422776110941399,0.0,0.0,-0.14549838312357666,0.0,-0.08083669838032925,-0.01340264055925619,0.0,Trade Vestas V90 3000 Single-Axis
2025,Brazil,0.0,5.309223075103738,-0.0693365205306744,-0.017270609014079952,0.0,0.15624983779155044,17.387206193339644,0.0,0.15972108598191426,0.1818730952415999,0.0,39.95013280962422,0.008808877585313846,-63.096803561695744,Trade Vestas V90 3000 Single-Axis
2025,Chile,0.0,-4.440892098500626e-16,0.0005340060000014191,-8.797087502898648e-16,0.0,0.0,5.933399999946687e-05,0.0,0.0,-0.0005933399999999999,0.0,-1.7763568394002505e-15,0.0,0.0,Trade Vestas V90 3000 Single-Axis
2025,Paraguay,3.300000000011627e-06,0.0,0.0,0.0016571467999995093,0.0,1.0999999999934673e-07,0.0,0.0,-0.0016571467999995093,0.0,0.0,0.0,0.0,0.0,Trade Vestas V90 3000 Single-Axis
2025,Uruguay,0.0,0.001035950071869074,0.0,-0.000990346000000488,0.0,0.04367873577629117,0.0039489519999998945,0.0,-0.003529034000000486,-0.04684899651760288,0.0,0.0,0.0,0.004519380000000517,Trade Vestas V90 3000 Single-Axis
2030,Argentina,0.0,1.4988010832439613e-15,0.19173971810490809,1.0814318329721569e-15,0.0,-0.01999997160970901,1.5455003911560965,0.0,0.0,0.021193532719677943,0.0,6.320171227674546,-0.011049168956772354,-8.049052274785838,Trade Vestas V90 3000 Single-Axis
2030,Brazil,0.0,0.0677536232138749,1.9101226677450533,1.5545423324225078,0.0,0.16767588989886262,16.61885570308415,0.0,-1.9715840547049766,0.15559259141315884,0.0,80.62836259805309,0.009509336615028563,-97.60139199336724,Trade Vestas V90 3000 Single-Axis
2030,Chile,0.0,0.3749518488691277,2.1855467697977438,3.2930212723325503e-16,0.0,0.0006832980000000002,-4.0744485888154,0.0,3.552713678800501e-15,0.0004153379999999999,0.0,1.5128206321485287,0.0,0.0,Trade Vestas V90 3000 Single-Axis
2030,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Vestas V90 3000 Single-Axis
2030,Uruguay,0.0,0.0,0.0,0.03492437714350896,0.0,-0.0007774563426997533,-0.04417609491438612,0.0,-0.0076375795911785005,-0.32478322207929056,0.0,0.39493313547367004,0.0,-0.0009278968000003829,Trade Vestas V90 3000 Single-Axis
2035,Argentina,0.0,0.0016042500000000015,0.3778887001818594,-1.0794281024573134e-15,0.0,-0.012383836655174507,1.3828413736964933,0.0,0.0,0.0008225506934999294,0.0,6.320171227674546,-0.022760951035875776,-8.049052274785838,Trade Vestas V90 3000 Single-Axis
2035,Brazil,0.0,1.4697796207912006,1.2825229978857386,-2.095480818279785,0.0,-0.15341147682865874,37.74787246910326,0.0,-13.07915834383266,-0.02527476216803981,0.0,80.10715102858298,-0.009532527451100059,-107.32712313273707,Trade Vestas V90 3000 Single-Axis
2035,Chile,0.0,-0.0022450823008002274,0.14296715719630648,4.2569435476647057e-16,0.0,-5.741999999999987e-06,-1.6537338490440447,0.0,0.0,0.00019714199999999998,0.0,1.5128206321485287,0.0,0.0,Trade Vestas V90 3000 Single-Axis
2035,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Vestas V90 3000 Single-Axis
2035,Uruguay,0.0,-0.023822447482857,0.0,0.024305501127981737,0.0,-0.029642110618616643,0.17750494928054172,0.0,0.0,0.2196982355769901,0.0,1.4945901766100995,0.0,-1.8502859744814248,Trade Vestas V90 3000 Single-Axis
2040,Argentina,0.0,0.025039237500000006,0.7722488555103519,2.999399839609396e-15,0.0,0.08352611465433402,3.5582480723466006,0.0,-2.7232727220000044,4.470404423628782e-05,0.0,6.320171227674546,0.010962714738592172,-8.049052274785838,Trade Vestas V90 3000 Single-Axis
2040,Brazil,0.0,1.4210854715202004e-14,2.079199426310235,-2.1373211595651975,0.0,-0.8955863934898389,67.33236445470473,0.0,-13.364178563173823,-0.32705333701832273,0.0,62.5639777499854,-0.090449406792111,-117.25708401140862,Trade Vestas V90 3000 Single-Axis
2040,Chile,0.0,0.6819645311637859,0.04006693451878928,-2.5034114919941784e-15,0.0,-0.0007275592499999999,-2.234763661831124,0.0,3.552713678800501e-15,0.0006718140000000002,0.0,1.5128206321485287,0.0,0.0,Trade Vestas V90 3000 Single-Axis
2040,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Vestas V90 3000 Single-Axis
2040,Uruguay,0.0,0.1845972379909333,0.0,-0.16801164101075075,0.0,-0.1137688656769993,1.1170619002975926,0.0,8.881784197001252e-16,1.2528935227365898,0.0,2.7067876946036344,0.0,-5.186710029502371,Trade Vestas V90 3000 Single-Axis
2045,Argentina,0.0,0.0012730499999999978,0.0,-3.815216587099712e-15,0.0,0.0019170248311759508,1.7995856282839497,0.0,7.105427357601002e-15,-0.06756120586337153,0.0,6.320171227674546,0.006970497330988923,-8.049052274785838,Trade Vestas V90 3000 Single-Axis
2045,Brazil,0.0,3.2281362127421858,2.7083818210287367,1.5549320478408498e-14,0.0,-0.8565797595252929,78.33115594105848,0.0,1.8846927000000733,-0.22672894544240707,0.0,62.20054996044669,-0.09622281307638697,-147.1499650298276,Trade Vestas V90 3000 Single-Axis
2045,Chile,0.0,0.0005720079331996697,0.0,5.720630399941305e-15,0.0,-8.90009999999998e-05,-1.5131828860817222,0.0,-3.552713678800501e-15,-0.00011675399999999995,0.0,1.5128206321485287,0.0,0.0,Trade Vestas V90 3000 Single-Axis
2045,Paraguay,-6.301559546390001e-05,-8.326672684688674e-17,0.0,-9.679195467349189e-06,-9.020562075079397e-17,0.0,-0.00016643000000016173,0.0,0.009257440819098406,0.0001664300000000004,0.0,-0.009247761623629724,0.0,0.0,Trade Vestas V90 3000 Single-Axis
2045,Uruguay,-0.051867335554096165,0.4281490567001196,0.0,-0.15702441803029887,0.0,-0.07560745939272617,1.007636195256575,0.0,0.0,1.2245996703926219,0.0,2.836045192977119,0.0,-5.449583867068414,Trade Vestas V90 3000 Single-Axis
2050,Argentina,0.0,0.0,0.0,-2.0892328770484403e-15,0.0,-0.26057797497442436,44.3841726284293,0.0,7.105427357601002e-15,-0.050038025763842725,0.0,6.320171227674546,-0.039127275045401866,-50.35534498787069,Trade Vestas V90 3000 Single-Axis
2050,Brazil,0.0,5.909239121011595,7.933675161518165,-8.234548824499058e-15,0.0,-0.95638321489136,165.09851735827334,0.0,5.492790534000051,-0.3821915689794879,0.0,26.58948106312758,-0.07237674068431149,-209.54474192710347,Trade Vestas V90 3000 Single-Axis
2050,Chile,0.0,-2.220446049250313e-15,0.0,-1.0737579714259482e-15,0.0,0.0,-2.842170943040401e-14,0.0,3.552713678800501e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,Trade Vestas V90 3000 Single-Axis
2050,Paraguay,-0.6665409107954265,0.02375999999999938,0.0,-0.5078851464415388,0.0,0.0009878999999999999,1.8994388160496305,0.0,0.006824567707710116,0.00122464,0.0,4.1237679676596875,0.0,-5.953745307518856,Trade Vestas V90 3000 Single-Axis
2050,Uruguay,-0.2198748762627467,0.6760667550012449,0.0,-0.19659328146832383,0.0,0.12132218759911162,1.1951694844653207,0.0,0.0,1.5256560570100037,0.0,3.103792860355897,0.0,-6.6553778421593215,Trade Vestas V90 3000 Single-Axis
2025,Argentina,0.0,-2.7755575615628914e-16,-0.06316417787829254,-5.92280002820189e-16,0.0,-0.21627440635678452,0.2071367811507372,0.0,0.0,-0.2110094963213155,0.0,0.3087792104946434,-0.010845963703000533,0.0,Trade Siemens SWT 3.6 107 Single-Axis
2025,Brazil,0.0,5.928791807487812,-0.03337679319997555,-0.2615464396964855,0.0,0.25144002337203974,15.929067885429909,0.0,0.12526326797797083,0.1778822581856,0.0,32.75975121123082,0.02019173066956914,-55.17572828776816,Trade Siemens SWT 3.6 107 Single-Axis
2025,Chile,0.0,-4.440892098500626e-16,8.881784197001252e-16,-1.8894752429332587e-16,0.0,0.0,5.933399999946687e-05,0.0,0.0,-5.9334000000000296e-05,0.0,-3.552713678800501e-15,0.0,0.0,Trade Siemens SWT 3.6 107 Single-Axis
2025,Paraguay,0.0,0.0,0.0,0.002193361919999859,0.0,0.0,0.0,0.0,-0.002193361919999859,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 3.6 107 Single-Axis
2025,Uruguay,0.0,-0.00018745189203439594,0.0,-0.00031249400000021594,0.0,0.07381580956430253,0.003948951999999839,0.0,0.0,-0.07579485444384204,0.0,0.0,0.0,0.0003124940000001075,Trade Siemens SWT 3.6 107 Single-Axis
2030,Argentina,0.0,3.885780586188048e-16,0.2266867982891414,8.449099198060141e-16,0.0,-0.04969580520417849,1.7099480199494792,0.0,0.0,-0.1464420766916663,0.0,6.320171227674557,-0.0014567663598773484,-8.049052274785838,Trade Siemens SWT 3.6 107 Single-Axis
2030,Brazil,0.0,0.5943008080003125,1.9307194620618855,1.2857190831595595,0.0,0.12292795386955246,15.34004738992276,0.0,-2.3311026950023006,0.07267031239461241,0.0,73.83102740353405,0.00923229225547656,-89.57918386753965,Trade Siemens SWT 3.6 107 Single-Axis
2030,Chile,0.0,0.3749518488691259,1.678636171326993,-2.0296565816924062e-16,0.0,0.0006832980000000002,-3.5675092803446518,0.0,3.552713678800501e-15,0.00038662799999999997,0.0,1.5128206321485287,0.0,0.0,Trade Siemens SWT 3.6 107 Single-Axis
2030,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 3.6 107 Single-Axis
2030,Uruguay,0.0,4.440892098500626e-16,0.0,0.0002371700000000337,0.0,0.03398899949949187,1.1102230246251565e-16,0.0,0.0,-0.03451930986781182,0.0,-0.00023717000000078592,0.0,0.0,Trade Siemens SWT 3.6 107 Single-Axis
2035,Argentina,0.0,0.0016042500000000015,0.16643933494869967,-2.195687187622752e-15,0.0,-0.15086821007157902,1.751690892212281,0.0,7.105427357601002e-15,-0.0004837426469024575,0.0,6.320171227674557,-0.040264369714085646,-8.049052274785838,Trade Siemens SWT 3.6 107 Single-Axis
2035,Brazil,0.0,1.4697796207912006,1.2018088633257733,-2.2304250766260303,0.0,-0.04548873912216389,35.91444887559298,0.0,-12.529374496012565,0.03499985983379572,0.0,73.13363846261,0.010917519419308686,-99.17313520090948,Trade Siemens SWT 3.6 107 Single-Axis
2035,Chile,0.0,-0.04190540323744285,0.08690964951416803,3.787698904522684e-16,0.0,-5.741999999999987e-06,-1.5580160204252564,0.0,-3.552713678800501e-15,0.00019714199999999998,0.0,1.5128206321485287,0.0,0.0,Trade Siemens SWT 3.6 107 Single-Axis
2035,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 3.6 107 Single-Axis
2035,Uruguay,0.0,-0.020854663665999862,0.0,-0.019574051872018227,0.0,-0.05554055134911984,0.182841588698277,0.0,0.0,0.21718998335596984,0.0,1.5098174862961846,0.0,-1.8502859744814248,Trade Siemens SWT 3.6 107 Single-Axis
2040,Argentina,0.0,0.025039237500000006,0.7956086386458445,-4.012541410247658e-16,0.0,0.046731923380044726,3.570860999205564,0.0,-2.7232727220000044,0.002815993537728906,0.0,6.320171227674557,0.009751597623194386,-8.049052274785838,Trade Siemens SWT 3.6 107 Single-Axis
2040,Brazil,0.0,1.4210854715202004e-14,1.9660325713675393,-2.2676335424648943,0.0,-0.47019623007842015,65.9783402968373,0.0,-13.387805788932042,-0.19007010622123444,0.0,55.278881086710996,-0.046220450414452496,-109.10616219958104,Trade Siemens SWT 3.6 107 Single-Axis
2040,Chile,0.0,0.5764805014686607,0.0,-1.3340009236140201e-15,0.0,-0.0007275592499999999,-2.0891533636172,0.0,0.0,0.0006124799999999999,0.0,1.5128206321485287,0.0,0.0,Trade Siemens SWT 3.6 107 Single-Axis
2040,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 3.6 107 Single-Axis
2040,Uruguay,0.0,0.17947847827152685,0.0,-0.21670611988094354,0.0,-0.14748504398076556,0.5951102603857179,0.0,8.881784197001252e-16,0.7583185426126469,0.0,2.0836360853134384,0.0,-3.4905448138224617,Trade Siemens SWT 3.6 107 Single-Axis
2045,Argentina,0.0,0.0012730499999999978,0.0,-2.11749906497971e-15,0.0,-0.01817562655657401,1.8105982946100596,0.0,7.105427357601002e-15,-0.058073908953570896,0.0,6.320171227674557,0.0064744276892684804,-8.049052274785838,Trade Siemens SWT 3.6 107 Single-Axis
2045,Brazil,0.0,1.9039434140688343,0.27231877999501997,1.0258785900488565e-14,0.0,-0.46350723053831544,52.98700879544023,0.0,1.8846927000000733,-0.11471723512133725,0.0,54.447191234233316,-0.0552792800612078,-110.85498627744828,Trade Siemens SWT 3.6 107 Single-Axis
2045,Chile,0.0,0.0005720079331991146,0.0,-1.3958255384860478e-16,0.0,-8.90009999999998e-05,-1.5131828860817222,0.0,3.552713678800501e-15,-0.00011675399999999995,0.0,1.5128206321485287,0.0,0.0,Trade Siemens SWT 3.6 107 Single-Axis
2045,Paraguay,-0.00012727017146463293,8.326672684688674e-17,0.0,-1.9548698338311965e-05,8.326672684688674e-17,0.0,-0.00016643000000060582,0.0,0.010781842772914274,0.0001664300000000004,0.0,-0.010762294074570633,0.0,0.0,Trade Siemens SWT 3.6 107 Single-Axis
2045,Uruguay,0.0,0.283579059916212,0.0,-0.08096342368382278,0.0,-0.04674826807613963,0.4927649173447436,0.0,0.0,0.701261594245937,0.0,1.8913929429897598,0.0,-3.3421343356666533,Trade Siemens SWT 3.6 107 Single-Axis
2050,Argentina,0.0,0.0,0.0,3.9153683836078315e-15,0.0,-0.24233401696487444,44.3723316267602,0.0,7.105427357601002e-15,-0.058173107741872204,0.0,6.320171227674557,-0.036784496435554426,-50.35534498787069,Trade Siemens SWT 3.6 107 Single-Axis
2050,Brazil,0.0,5.9092391210115665,5.207713254294303,-4.125152996753074e-15,0.0,-0.410247071823989,102.67296972526594,0.0,5.492790534000051,-0.10970879251226817,0.0,24.733148382987082,-0.03252054008245442,-143.4356853995605,Trade Siemens SWT 3.6 107 Single-Axis
2050,Chile,0.0,-1.7763568394002505e-15,0.0,-7.58660689825774e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 3.6 107 Single-Axis
2050,Paraguay,-0.6670277378366465,0.023759999999999185,0.0,-0.5079599230750711,0.0,0.0009878999999999999,1.8994388160496305,0.0,0.002280662007706269,0.00122464,0.0,4.12838664999322,0.0,-5.953745307518856,Trade Siemens SWT 3.6 107 Single-Axis
2050,Uruguay,-0.11797747643085663,0.3957459749755794,0.0,-0.02787558494898179,0.0,0.15531648995151337,0.5145919250418628,0.0,0.0,0.6629339590914907,0.0,1.9984671850986615,0.0,-3.736377552780869,Trade Siemens SWT 3.6 107 Single-Axis
2025,Argentina,0.0,1.6375789613221059e-15,0.015942790517873062,2.4826931621646512e-15,0.0,-0.18883346916826205,0.422776110941399,0.0,0.0,-0.1455259731235764,0.0,-0.08083669838032925,-0.013402640559256246,0.0,Trade Siemens SWT 2.3 93 Single-Axis
2025,Brazil,0.0,4.62112108831451,-0.03710999958321004,-0.16546932678337445,0.0,0.18107551729613847,10.875194119427356,0.0,-0.7080481570576467,0.15211663204160009,0.0,23.67189975189905,0.020638838202501064,-38.78218626129865,Trade Siemens SWT 2.3 93 Single-Axis
2025,Chile,0.0,0.0,0.0005340060000031954,-4.516778062679804e-16,0.0,0.0,5.9334000006572296e-05,0.0,-3.552713678800501e-15,-0.0005933399999999999,0.0,-1.2434497875801753e-14,0.0,0.0,Trade Siemens SWT 2.3 93 Single-Axis
2025,Paraguay,0.0,0.0,0.0,0.0012138571999997794,0.0,1.0999999999934673e-07,0.0,0.0,-0.0012138571999997794,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 2.3 93 Single-Axis
2025,Uruguay,0.0,0.001035950071869074,0.0,0.00761812249541171,0.0,0.09238998149756483,-5.551115123125783e-17,0.0,-0.006945624495411806,-0.0906294585434646,0.0,0.0,0.0,-0.0006724979999992442,Trade Siemens SWT 2.3 93 Single-Axis
2030,Argentina,0.0,1.532107773982716e-14,0.03218807081220998,7.942932978011188e-16,0.0,-0.12401283219233639,3.9638055333011835,0.0,0.0,-0.16190228299999987,0.0,4.355879586418265,-0.00570393855347795,-8.049052274785838,Trade Siemens SWT 2.3 93 Single-Axis
2030,Brazil,0.0,0.840080236396247,1.4154939215468474,0.8481907592172497,0.0,0.22765448799562993,10.30891787381752,0.0,-3.476759342355649,0.06655621754668128,0.0,51.63142477286161,0.03144489841452458,-61.04678534035863,Trade Siemens SWT 2.3 93 Single-Axis
2030,Chile,0.0,0.3719896540179941,1.6471723344470468,-8.844049798062415e-16,0.0,0.0006832980000000002,-4.039846884059969,0.0,0.6294954600000047,2.8709999999999933e-05,0.0,1.3904467255949235,0.0,0.0,Trade Siemens SWT 2.3 93 Single-Axis
2030,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 2.3 93 Single-Axis
2030,Uruguay,0.0,4.440892098500626e-16,0.0,0.00019128751473238546,0.0,0.043631990409997295,5.551115123125783e-17,0.0,0.0,-0.05263958875997243,0.0,-0.00019128751473251882,0.0,0.0,Trade Siemens SWT 2.3 93 Single-Axis
2035,Argentina,0.0,0.0009625500000000065,0.23688821400006232,2.47184206436657e-15,0.0,-0.20970779445213794,3.7095045574168637,0.0,0.0,-0.0009161120000000245,0.0,4.355879586418265,-0.04380701582303431,-8.049052274785838,Trade Siemens SWT 2.3 93 Single-Axis
2035,Brazil,0.0,1.4697796207912006,0.8198945999787224,-1.9311282767820943,0.0,0.02125845664095105,26.30572473180935,0.0,-10.80621422690433,0.009728013780601286,0.0,52.69963492823503,0.024757190967755027,-70.52292663172845,Trade Siemens SWT 2.3 93 Single-Axis
2035,Chile,0.0,-0.029758961853266985,0.09589674757984393,1.859526324587968e-15,0.0,-0.0001473780000000001,-1.4564860173214953,0.0,-3.552713678800501e-15,5.550599999999987e-05,0.0,1.3904467255949235,0.0,0.0,Trade Siemens SWT 2.3 93 Single-Axis
2035,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 2.3 93 Single-Axis
2035,Uruguay,0.0,-0.016686344564804223,0.0,0.0006146017863232905,0.0,-0.016414869156602063,0.04787559693862781,0.0,0.0,0.1961441771871879,0.0,1.0162014164585562,0.0,-1.2485149932080795,Trade Siemens SWT 2.3 93 Single-Axis
2040,Argentina,0.0,0.023163299999999998,0.4513506889037282,3.2343396849654476e-15,0.0,-0.019410698382109626,5.956834092705037,0.0,-2.7232727219999973,0.005616515627491769,0.0,4.355879586418265,-0.0025273771025593472,-8.049052274785838,Trade Siemens SWT 2.3 93 Single-Axis
2040,Brazil,0.0,2.842170943040401e-14,1.4877263205360824,-2.172282558654449,0.0,-0.0019819428877529965,54.43991626720441,0.0,-12.893247815099471,-0.006061098180086821,0.0,37.346667561222986,0.0012783934374068218,-80.37272836540001,Trade Siemens SWT 2.3 93 Single-Axis
2040,Chile,0.0,0.5952861266363356,0.0,6.615157449596511e-16,0.0,-0.0008191920000000003,-1.985665420231257,0.0,-3.552713678800501e-15,0.0007885679999999999,0.0,1.3904467255949235,0.0,0.0,Trade Siemens SWT 2.3 93 Single-Axis
2040,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Siemens SWT 2.3 93 Single-Axis
