period,load_zone,Battery,Biomass_new,Coal_new,Diesel_new,Gas_new,Geothermal_new,Hydro_new,Nuclear_new,Solar_new,Wind_new,sc_name,total_new_cap,emis_policy,op_char,fixed_pv,turbine,Battery_trd,Biomass_new_trd,Coal_new_trd,Diesel_new_trd,Gas_new_trd,Geothermal_new_trd,Hydro_new_trd,Nuclear_new_trd,Solar_new_trd,Wind_new_trd,sc_name_trd,total_new_cap_trd,gas_diff,hydro_diff,solar_diff,wind_diff,nuclear_diff,battery_diff,total_diff
2050,Brazil,0.0,0.0,0.0,0.0,80.72499999998,0.0,54.489,0.0,82.6265000000003,72.17699999999701,prm15_wcost_re15_c2p1_tn,290.0174999999773,False,15,True,5,0.0,0.0,0.0,0.0,69.08380880454179,0.0,54.489,0.0,82.6265,72.177,prm15_wcost_re15_c2p1_t1,278.3763088045418,-11.64119119543821,0.0,-3.126388037344441e-13,2.9984903449076228e-12,0.0,0.0,-11.64119119543551
2050,Argentina,0.0,0.0,0.0,0.0,55.11180991911,0.0,2.11,0.0,5.0894743024727,0.0,prm15_wcost_re4_c2p1_tn,62.3112842215827,False,4,False,4,0.0,0.0,0.0,0.0,43.87532195571429,0.0,2.11,0.0,7.1343106060930985,0.0,prm15_wcost_re4_c2p1_t1,53.11963256180739,-11.23648796339571,0.0,2.0448363036203983,0.0,0.0,0.0,-9.19165165977531
2050,Brazil,0.0,0.0,0.0,0.0,80.72499999998,0.0,54.489,0.0,97.69294983946412,62.4659999999999,prm15_wcost_re14_c2p1_tn,295.372949839444,False,14,True,4,0.0,0.0,0.0,0.0,69.88613684760455,0.0,54.489,0.0,98.2613,64.17231478575975,prm15_wcost_re14_c2p1_t1,286.8087516333643,-10.838863152375453,0.0,0.5683501605358856,1.7063147857598508,0.0,0.0,-8.564198206079709
2050,Argentina,0.0,0.0,0.0,0.0,74.51090408593,0.0,2.11,0.0,0.0,4.819996510302,prm15_wcost_re12_c2p1_tn,81.440900596232,False,12,True,2,0.0,0.0,0.0,0.0,64.97999661363487,0.0,2.11,0.0,0.239,5.851443019231026,prm15_wcost_re12_c2p1_t1,73.1804396328659,-9.530907472295127,0.0,0.239,1.031446508929026,0.0,0.0,-8.2604609633661
2050,Uruguay,0.8527612232163001,0.0,0.0,0.0,5.53,0.0,0.0,0.0,4.97620475315735,8.450882841699,prm15_wcost_re3_c2p1_co2_cut90p_tn,19.809848818072652,True,3,False,3,0.5632423774039176,0.0,0.0,0.0,0.0283158351317404,0.0,0.0,0.0,4.0148801561259,8.291034070977801,prm15_wcost_re3_c2p1_co2_cut90p_t1,12.89747243963936,-5.5016841648682595,0.0,-0.9613245970314495,-0.15984877072119907,0.0,-0.2895188458123825,-6.912376378433292
2050,Uruguay,0.4633120467659999,0.0,0.0,0.0,5.53,0.0,0.0,0.0,4.28540705246279,8.943466267613399,prm15_wcost_re14_c2p1_co2_cut90p_tn,19.22218536684219,True,14,True,4,0.6732971508635942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135218068949216,8.348681297129191,prm15_wcost_re14_c2p1_co2_cut90p_t1,13.157196516942001,-5.53,0.0,-0.15018898351357368,-0.5947849704842074,0.0,0.2099851040975943,-6.064988849900189
2050,Paraguay,1.16165658082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8528,15.397356153023,prm15_wcost_re4_c2p1_co2_cut90p_tn,24.411812733843,True,4,False,4,5.509246811392358,0.0,0.0,0.0,0.9317863761909964,0.0,0.0,0.0,8.721909531608967,3.445900749174372,prm15_wcost_re4_c2p1_co2_cut90p_t1,18.608843468366693,0.9317863761909964,0.0,0.8691095316089665,-11.951455403848628,0.0,4.347590230572358,-5.802969265476307
2050,Argentina,0.0,0.0,0.0,0.0,36.935,0.0,9.232,0.0,1.9340282548055,104.0340000000003,prm15_wcost_re13_c2p1_co2_cut90p_tn,152.1350282548058,True,13,True,3,0.0,0.0,0.0,0.0,37.47677174839758,0.0,11.359,0.0,20.1799,77.45266279824604,prm15_wcost_re13_c2p1_co2_cut90p_t1,146.46833454664363,0.5417717483975792,2.1270000000000007,18.2458717451945,-26.581337201754266,0.0,0.0,-5.666693708162171
2050,Uruguay,0.268368296718,0.0,0.0,0.0,5.53,0.0,0.0,0.0,4.43836859383634,9.0844251763664,prm15_wcost_re19_c2p1_co2_cut90p_tn,19.321162066920742,True,19,True,9,0.5358555244644672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0494685336647445,9.071105096823064,prm15_wcost_re19_c2p1_co2_cut90p_t1,13.656429154952276,-5.53,0.0,-0.3889000601715953,-0.013320079543335694,0.0,0.26748722774646716,-5.664732911968466
2050,Brazil,0.0,1.57092771428,0.0,0.0,38.885378652839,0.0,68.182,9.95,134.5677999999996,170.2148679210865,prm15_wcost_re13_c2p1_co2_cut90p_tn,423.37097428820516,True,13,True,3,0.0,14.321121670311742,0.0,0.0,17.122097589458214,0.0,68.005,9.95,134.7393,173.7400741873388,prm15_wcost_re13_c2p1_co2_cut90p_t1,417.8775934471087,-21.763281063380788,-0.1770000000000067,0.17150000000037835,3.5252062662522974,0.0,0.0,-5.493380841096439
2050,Paraguay,2.16657753988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2152423565602,16.080174477639,prm15_wcost_re12_c2p1_co2_cut90p_tn,24.461994374079204,True,12,True,2,5.493774424258546,0.0,0.0,0.125,1.0815757275968554,0.0,0.0,0.0,8.312700000000001,4.091712972131846,prm15_wcost_re12_c2p1_co2_cut90p_t1,19.104763123987247,1.0815757275968554,0.0,2.0974576434398013,-11.988461505507155,0.0,3.3271968843785458,-5.3572312500919566
2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.771299999999599,15.374592401803,prm15_wcost_re9_c2p1_co2_cut90p_tn,24.145892401802598,True,9,False,9,5.567946030104053,0.0,0.0,0.0,0.9140773412231492,0.0,0.0,0.0,8.828283137729125,3.542838521690292,prm15_wcost_re9_c2p1_co2_cut90p_t1,18.853145030746617,0.9140773412231492,0.0,0.056983137729526234,-11.831753880112707,0.0,5.567946030104053,-5.292747371055981
2050,Brazil,0.0,0.0,0.0,0.0,80.72499999990701,0.0,54.489,0.0,125.52900000000044,38.430000000003,prm15_wcost_re9_c2p1_tn,299.1729999999105,False,9,False,9,0.0,0.0,0.0,0.0,72.40619761285878,0.0,54.489,0.0,128.5789,38.43,prm15_wcost_re9_c2p1_t1,293.9040976128588,-8.318802387048237,0.0,3.0498999999995675,-2.9984903449076228e-12,0.0,0.0,-5.268902387051696
2050,Paraguay,1.29813466139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6932,14.65653858142,prm15_wcost_re2_c2p1_co2_cut90p_tn,23.64787324281,True,2,False,2,5.507820373377084,0.0,0.0,0.0,0.8892163478035895,0.0,0.0,0.0,8.717751070963832,3.34754200079681,prm15_wcost_re2_c2p1_co2_cut90p_t1,18.462329792941315,0.8892163478035895,0.0,1.024551070963832,-11.30899658062319,0.0,4.209685711987084,-5.185543449868685
2050,Paraguay,2.09567031661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0602,15.9125160502945,prm15_wcost_re15_c2p1_co2_cut90p_tn,24.068386366904498,True,15,True,5,5.484431741556164,0.0,0.0,0.125,1.088450643524214,0.0,0.0,0.0,8.188755861101448,4.085750982879945,prm15_wcost_re15_c2p1_co2_cut90p_t1,18.972389229061772,1.088450643524214,0.0,2.1285558611014483,-11.826765067414554,0.0,3.3887614249461637,-5.095997137842726
2050,Paraguay,0.104059666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8327230042999,15.069000000001,prm15_wcost_re8_c2p1_co2_cut90p_tn,24.0057826709679,True,8,False,8,5.570296318056846,0.0,0.0,0.0,0.9905599727232712,0.0,0.0,0.0,8.788065045801103,3.590676922561538,prm15_wcost_re8_c2p1_co2_cut90p_t1,18.93959825914276,0.9905599727232712,0.0,-0.04465795849879761,-11.47832307743946,0.0,5.4662366513898455,-5.066184411825141
2050,Paraguay,2.04310589152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.926699999999999,15.7671793850164,prm15_wcost_re17_c2p1_co2_cut90p_tn,23.7369852765364,True,17,True,7,5.405118580033288,0.0,0.0,0.125,1.0955196694190894,0.0,0.0,0.0,8.0102,4.114267430476213,prm15_wcost_re17_c2p1_co2_cut90p_t1,18.750105679928588,1.0955196694190894,0.0,2.0835,-11.652911954540187,0.0,3.3620126885132877,-4.986879596607814
2050,Argentina,0.0,0.0,0.0,0.0,60.596851951160005,0.0,2.11,0.0,0.5019,0.0,prm15_wcost_re13_c2p1_tn,63.208751951160004,False,13,True,3,0.0,0.0,0.0,0.0,53.649497469124434,0.0,2.11,0.0,1.8788,0.585,prm15_wcost_re13_c2p1_t1,58.22329746912443,-6.947354482035571,0.0,1.3769,0.585,0.0,0.0,-4.985454482035571
2050,Paraguay,0.0330269190673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.276620028341,15.0946510530524,prm15_wcost_re3_c2p1_co2_cut90p_tn,23.4042980004607,True,3,False,3,5.562521543097455,0.0,0.0,0.0,0.9920393188672546,0.0,0.0,0.0,8.84231366333866,3.6438689135955658,prm15_wcost_re3_c2p1_co2_cut90p_t1,19.040743438898936,0.9920393188672546,0.0,0.5656936349976593,-11.450782139456834,0.0,5.529494624030155,-4.363554561561763
2050,Paraguay,0.722253113683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7180494802816,13.75438226028,prm15_wcost_re7_c2p1_co2_cut90p_tn,22.1946848542446,True,7,False,7,5.153550106169125,0.0,0.0,0.0,1.0134880830328648,0.0,0.0,0.0,8.474602747232897,3.382244762046632,prm15_wcost_re7_c2p1_co2_cut90p_t1,18.023885698481518,1.0134880830328648,0.0,0.7565532669512969,-10.372137498233368,0.0,4.431296992486125,-4.170799155763081
2050,Paraguay,0.6903046318430001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69320000000029,13.971487284935,prm15_wcost_re5_c2p1_co2_cut90p_tn,22.35499191677829,True,5,False,5,5.269905332268702,0.0,0.0,0.0,0.9930688287401944,0.0,0.0,0.0,8.544129620928047,3.3779084346997257,prm15_wcost_re5_c2p1_co2_cut90p_t1,18.185012216636668,0.9930688287401944,0.0,0.850929620927757,-10.593578850235275,0.0,4.5796007004257016,-4.169979700141621
2050,Uruguay,0.0,0.0,0.0,0.0,5.53,0.0,0.0,0.0,2.4667153845877,6.957512015371,prm15_wcost_re15_c2p1_tn,14.9542273999587,False,15,True,5,0.1248386864272949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.067755049043202,7.616403368421052,prm15_wcost_re15_c2p1_t1,10.80899710389155,-5.53,0.0,0.6010396644555018,0.658891353050052,0.0,0.1248386864272949,-4.145230296067151
2050,Argentina,0.0,0.0,0.0,0.0,36.93500000001,0.0,9.232,0.0,0.6367,100.16770858273428,prm15_wcost_re15_c2p1_co2_cut90p_tn,146.9714085827443,True,15,True,5,0.0,0.0,0.0,0.0,41.923998647558896,0.0,9.232,0.0,17.624,74.33376612253124,prm15_wcost_re15_c2p1_co2_cut90p_t1,143.11376477009014,4.988998647548897,0.0,16.987299999999998,-25.833942460203033,0.0,0.0,-3.857643812654146
2050,Paraguay,0.444197112156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4453810152936,16.52754968334,prm15_wcost_re14_c2p1_co2_cut90p_tn,23.417127810789598,True,14,True,4,5.9228497413551215,0.0,0.0,0.0,1.0599421260946424,0.0,0.0,0.0,8.83609940286921,4.031132338815482,prm15_wcost_re14_c2p1_co2_cut90p_t1,19.850023609134457,1.0599421260946424,0.0,2.3907183875756104,-12.496417344524517,0.0,5.4786526291991215,-3.567104201655141
2050,Chile,0.0,0.0,0.0,0.0,34.58,0.0,0.575,0.0,5.6408174960710005,0.0,prm15_wcost_re6_c2p1_tn,40.795817496071,False,6,False,6,0.0,0.0,0.0,0.0,30.268802036922875,0.0,0.575,0.0,6.566879393697939,0.0,prm15_wcost_re6_c2p1_t1,37.41068143062081,-4.311197963077124,0.0,0.9260618976269388,0.0,0.0,0.0,-3.3851360654501903
2050,Argentina,0.0,0.0,0.0,0.0,36.935,0.0,9.232,0.0,0.6799729913169,82.2424118591344,prm15_wcost_re20_c2p1_co2_cut90p_tn,129.08938485045132,True,20,True,10,0.0,0.0,0.0,0.0,41.681172827581584,0.0,9.232,0.0,8.5272,66.30853664347357,prm15_wcost_re20_c2p1_co2_cut90p_t1,125.74890947105516,4.7461728275815815,0.0,7.847227008683101,-15.933875215660834,0.0,0.0,-3.3404753793961675
2050,Argentina,0.0,0.0,0.0,0.0,63.37305413545731,0.0,2.11,0.0,0.5019,0.0,prm15_wcost_re19_c2p1_tn,65.98495413545731,False,19,True,9,0.0,0.0,0.0,0.0,57.20853086689405,0.0,2.11,0.0,1.868308310605281,1.4917352227069245,prm15_wcost_re19_c2p1_t1,62.67857440020625,-6.164523268563258,0.0,1.366408310605281,1.4917352227069245,0.0,0.0,-3.3063797352510633
2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89642915166,13.109668693015,prm15_wcost_re20_c2p1_co2_cut90p_tn,19.006097844674997,True,20,True,10,4.419295232896464,0.0,0.0,0.125,1.3324653259928845,0.0,0.0,0.0,5.6242,4.461638764176462,prm15_wcost_re20_c2p1_co2_cut90p_t1,15.96259932306581,1.3324653259928845,0.0,-0.2722291516599995,-8.648029928838536,0.0,4.419295232896464,-3.0434985216091874
2050,Paraguay,0.097219712087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6408000000004,16.37289825162,prm15_wcost_re19_c2p1_co2_cut90p_tn,23.1109179637074,True,19,True,9,5.912204659902812,0.0,0.0,0.0,1.0574222271673874,0.0,0.0,0.0,9.214781543988895,4.061245258158216,prm15_wcost_re19_c2p1_co2_cut90p_t1,20.245653689217313,1.0574222271673874,0.0,2.573981543988495,-12.311652993461784,0.0,5.814984947815812,-2.8652642744900874
2050,Chile,7.61582552775,0.0,0.0,0.0,24.64880755601,0.2,4.4,0.0,34.237532069545104,0.0,prm15_wcost_re2_c2p1_co2_cut90p_tn,71.1021651533051,True,2,False,2,10.0,0.0,0.0,0.0,10.134038704264697,0.2,4.4,0.0,30.607368415845727,13.048620360779472,prm15_wcost_re2_c2p1_co2_cut90p_t1,68.3900274808899,-14.514768851745302,0.0,-3.630163653699377,13.048620360779472,0.0,2.38417447225,-2.7121376724151958
2050,Paraguay,0.0212216117812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.910460036841,17.009456038645,prm15_wcost_re13_c2p1_co2_cut90p_tn,22.941137687267197,True,13,True,3,5.892225560628209,0.11,0.0,0.0,1.0932629363943636,0.0,0.0,0.0,9.5232,3.883575666491688,prm15_wcost_re13_c2p1_co2_cut90p_t1,20.50226416351426,1.0932629363943636,0.0,3.612739963158999,-13.125880372153311,0.0,5.871003948847009,-2.438873523752939
2050,Argentina,0.0,0.0,0.0,0.0,44.08805363717,0.0,8.295,0.0,5.8177255460056,66.61791967610799,prm15_wcost_re10_c2p1_co2_cut90p_tn,124.81869885928359,True,10,False,10,0.0,0.0,0.0,0.0,40.27435986637868,0.0,3.047,0.0,18.5847,60.47903230379957,prm15_wcost_re10_c2p1_co2_cut90p_t1,122.38509217017825,-3.8136937707913177,-5.247999999999999,12.7669744539944,-6.138887372308417,0.0,0.0,-2.433606689105332
2050,Chile,0.0,0.0,0.0,0.0,21.783472498013,0.0,0.575,0.0,0.0,0.0,prm15_wcost_re18_c2p1_tn,22.358472498013,False,18,True,8,0.0,0.0,0.0,0.0,19.40981857142858,0.0,0.575,0.0,0.0,0.0,prm15_wcost_re18_c2p1_t1,19.98481857142858,-2.3736539265844208,0.0,0.0,0.0,0.0,0.0,-2.3736539265844208
2050,Paraguay,0.256706723604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.581626727290001,14.237902109969,prm15_wcost_re16_c2p1_co2_cut90p_tn,20.076235560863,True,16,True,6,5.108373324839638,0.0,0.0,0.125,1.107832663897556,0.0,0.0,0.0,7.396158234474258,4.1185865654971066,prm15_wcost_re16_c2p1_co2_cut90p_t1,17.855950788708558,1.107832663897556,0.0,1.814531507184257,-10.119315544471892,0.0,4.851666601235638,-2.220284772154443
