period,scs,scs_id,emis_policy,exist_trd,fixed_pv,capacity_cost,op_char,turbine,group
2050,Emission cut 90% Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_co2_cut90p_tn,True,False,False,83706792032.6551,11872,11872,5.0
2050,Emission cut 90% Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_co2_cut90p_tn,True,False,True,86662780369.56288,35616,5936,6.0
2050,Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_tn,True,False,False,82442251528.33482,5936,5936,5.0
2050,Emission cut 90% Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_co2_cut90p_tn,True,False,True,80826875829.19447,32648,2968,6.0
2050,Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_tn,True,False,False,77874205558.6167,2968,2968,5.0
2050,Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_tn,True,False,True,91726324765.77861,38584,8904,6.0
2050,Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_tn,True,False,False,86487917017.98187,8904,8904,5.0
2050,Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_tn,False,False,True,49789486569.10628,59360,29680,2.0
2050,Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_tn,False,False,False,53310498702.74437,29680,29680,1.0
2050,Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_tn,False,False,True,46063767996.51135,56392,26712,2.0
2050,Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_tn,False,False,False,47624878774.69344,26712,26712,1.0
2050,GE 1.5sle Fixed,prm15_wcost_re17_c2p1_tn,False,False,True,49468259852.05792,50456,20776,2.0
2050,GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_tn,False,False,False,49235690779.35469,20776,20776,1.0
2050,GE 2.5xl Fixed,prm15_wcost_re16_c2p1_tn,False,False,True,48922433837.766426,47488,17808,2.0
2050,GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_tn,False,False,False,49826252911.69986,17808,17808,1.0
2050,Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_tn,False,False,True,46321836199.3209,53424,23744,2.0
2050,Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_tn,False,False,False,47514963770.19518,23744,23744,1.0
2050,Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_tn,False,False,True,48629549018.28732,44520,14840,2.0
2050,Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_tn,False,False,False,49090798097.15812,14840,14840,1.0
2050,Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_tn,False,False,True,47877050708.1515,41552,11872,2.0
2050,Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_tn,False,False,False,48178429590.78201,11872,11872,1.0
2050,Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_tn,False,False,True,47891813545.96551,35616,5936,2.0
2050,Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_tn,False,False,False,49226433201.86582,5936,5936,1.0
2050,Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_tn,False,False,True,48357814251.60833,32648,2968,2.0
2050,Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_tn,False,False,False,52768405134.40193,2968,2968,1.0
2050,Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_tn,False,False,True,45338918032.842125,38584,8904,2.0
2050,Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_tn,False,False,False,46254413596.20963,8904,8904,1.0
