period,load_zone,scs,scs_id,emis_policy,exist_trd,fixed_pv,capacity_cost,op_char,turbine,group
2020,Uruguay,Emission cut 90% Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_co2_cut90p_tn,True,False,True,154103578.15068492,1606,146,6.0
2020,Uruguay,Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_tn,True,False,False,154103578.15068492,146,146,5.0
2020,Uruguay,Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_tn,True,False,True,154103578.15068492,1898,438,6.0
2020,Uruguay,Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_tn,True,False,False,154103578.15068492,438,438,5.0
2020,Uruguay,Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_tn,False,False,True,154103578.15068492,2920,1460,2.0
2020,Uruguay,Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_tn,False,False,False,154103578.15068492,1460,1460,1.0
2020,Uruguay,Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_tn,False,False,True,154103578.15068492,2774,1314,2.0
2020,Uruguay,Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_tn,False,False,False,154103578.15068492,1314,1314,1.0
2020,Uruguay,GE 1.5sle Fixed,prm15_wcost_re17_c2p1_tn,False,False,True,154103578.15068492,2482,1022,2.0
2020,Uruguay,GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_tn,False,False,False,154103578.15068492,1022,1022,1.0
2020,Uruguay,GE 2.5xl Fixed,prm15_wcost_re16_c2p1_tn,False,False,True,154103578.15068492,2336,876,2.0
2020,Uruguay,GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_tn,False,False,False,154103578.15068492,876,876,1.0
2020,Uruguay,Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_tn,False,False,True,154103578.15068492,2628,1168,2.0
2020,Uruguay,Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_tn,False,False,False,154103578.15068492,1168,1168,1.0
2020,Uruguay,Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_tn,False,False,True,154103578.15068492,2190,730,2.0
2020,Uruguay,Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_tn,False,False,False,154103578.15068492,730,730,1.0
2020,Uruguay,Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_tn,False,False,True,154103578.15068492,2044,584,2.0
2020,Uruguay,Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_tn,False,False,False,154103578.15068492,584,584,1.0
2020,Uruguay,Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_tn,False,False,True,154103578.15068492,1752,292,2.0
2020,Uruguay,Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_tn,False,False,False,154103578.15068492,292,292,1.0
2020,Uruguay,Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_tn,False,False,True,154103578.15068492,1606,146,2.0
2020,Uruguay,Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_tn,False,False,False,154103578.15068492,146,146,1.0
2020,Uruguay,Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_tn,False,False,True,154103578.15068492,1898,438,2.0
2020,Uruguay,Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_tn,False,False,False,154103578.15068492,438,438,1.0
2025,Argentina,Emission cut 90% Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_co2_cut90p_tn,True,False,True,1172336463.1407866,23800,11900,6.0
2025,Argentina,Emission cut 90% Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_co2_cut90p_tn,True,False,False,1026138056.0432769,11900,11900,5.0
2025,Argentina,Emission cut 90% Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_co2_cut90p_tn,True,False,True,1622518245.1358082,22610,10710,6.0
2025,Argentina,Emission cut 90% Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_co2_cut90p_tn,True,False,False,1288080150.3463635,10710,10710,5.0
2025,Argentina,Emission cut 90% GE 1.5sle Fixed,prm15_wcost_re17_c2p1_co2_cut90p_tn,True,False,True,1350614801.5420904,20230,8330,6.0
2025,Argentina,Emission cut 90% GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_co2_cut90p_tn,True,False,False,1127062244.2153797,8330,8330,5.0
2025,Argentina,Emission cut 90% GE 2.5xl Fixed,prm15_wcost_re16_c2p1_co2_cut90p_tn,True,False,True,1275536321.4875498,19040,7140,6.0
2025,Argentina,Emission cut 90% GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_co2_cut90p_tn,True,False,False,1048808299.3394282,7140,7140,5.0
2025,Argentina,Emission cut 90% Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_co2_cut90p_tn,True,False,True,1601974205.1586697,21420,9520,6.0
2025,Argentina,Emission cut 90% Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_co2_cut90p_tn,True,False,False,1267327980.6107566,9520,9520,5.0
2025,Argentina,Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_tn,True,False,True,1365787408.406737,17850,5950,6.0
2025,Argentina,Emission cut 90% Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_co2_cut90p_tn,True,False,False,1204476413.571353,5950,5950,5.0
2025,Argentina,Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_tn,True,False,True,1596041109.0629451,16660,4760,6.0
2025,Argentina,Emission cut 90% Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_co2_cut90p_tn,True,False,False,1215367293.9708953,4760,4760,5.0
2025,Argentina,Emission cut 90% Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_co2_cut90p_tn,True,False,True,1477374125.8928895,14280,2380,6.0
2025,Argentina,Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_tn,True,False,False,1216995250.8132722,2380,2380,5.0
2025,Argentina,Emission cut 90% Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_co2_cut90p_tn,True,False,True,1172723993.6192865,13090,1190,6.0
2025,Argentina,Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_tn,True,False,False,1048555550.2186497,1190,1190,5.0
2025,Argentina,Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_tn,True,False,True,1615677674.0080817,15470,3570,6.0
2025,Argentina,Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_tn,True,False,False,1263250654.8134222,3570,3570,5.0
2025,Argentina,Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_tn,False,False,True,844167580.5866063,23800,11900,2.0
2025,Argentina,Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_tn,False,False,False,930926674.3794546,11900,11900,1.0
2025,Argentina,Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_tn,False,False,True,832001372.5413289,22610,10710,2.0
2025,Argentina,Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_tn,False,False,False,963635166.4485387,10710,10710,1.0
2025,Argentina,GE 1.5sle Fixed,prm15_wcost_re17_c2p1_tn,False,False,True,1017071962.209723,20230,8330,2.0
2025,Argentina,GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_tn,False,False,False,963635166.4485387,8330,8330,1.0
2025,Argentina,GE 2.5xl Fixed,prm15_wcost_re16_c2p1_tn,False,False,True,1006772830.8287159,19040,7140,2.0
2025,Argentina,GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_tn,False,False,False,963635166.4485387,7140,7140,1.0
2025,Argentina,Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_tn,False,False,True,940730983.3934317,21420,9520,2.0
2025,Argentina,Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_tn,False,False,False,963635166.4485387,9520,9520,1.0
2025,Argentina,Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_tn,False,False,True,1033175880.8236092,17850,5950,2.0
2025,Argentina,Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_tn,False,False,False,963635166.4485385,5950,5950,1.0
2025,Argentina,Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_tn,False,False,True,1026718577.0875112,16660,4760,2.0
2025,Argentina,Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_tn,False,False,False,963635166.4485387,4760,4760,1.0
2025,Argentina,Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_tn,False,False,True,1039445112.2275453,14280,2380,2.0
2025,Argentina,Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_tn,False,False,False,963635166.4485387,2380,2380,1.0
2025,Argentina,Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_tn,False,False,True,928316704.9813914,13090,1190,2.0
2025,Argentina,Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_tn,False,False,False,980634935.1075089,1190,1190,1.0
2025,Argentina,Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_tn,False,False,True,832001372.5413289,15470,3570,2.0
2025,Argentina,Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_tn,False,False,False,963635166.4485387,3570,3570,1.0
2025,Brazil,Emission cut 90% Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_co2_cut90p_tn,True,False,True,7697086198.860884,24900,12450,6.0
2025,Brazil,Emission cut 90% Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_co2_cut90p_tn,True,False,False,7699880564.883562,12450,12450,5.0
2025,Brazil,Emission cut 90% Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_co2_cut90p_tn,True,False,True,7104712203.487898,23655,11205,6.0
2025,Brazil,Emission cut 90% Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_co2_cut90p_tn,True,False,False,7079119122.908013,11205,11205,5.0
2025,Brazil,Emission cut 90% GE 1.5sle Fixed,prm15_wcost_re17_c2p1_co2_cut90p_tn,True,False,True,7514154129.040891,21165,8715,6.0
2025,Brazil,Emission cut 90% GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_co2_cut90p_tn,True,False,False,7459253654.510318,8715,8715,5.0
2025,Brazil,Emission cut 90% GE 2.5xl Fixed,prm15_wcost_re16_c2p1_co2_cut90p_tn,True,False,True,7628313993.218535,19920,7470,6.0
2025,Brazil,Emission cut 90% GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_co2_cut90p_tn,True,False,False,7699132663.806442,7470,7470,5.0
2025,Brazil,Emission cut 90% Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_co2_cut90p_tn,True,False,True,7168083234.53502,22410,9960,6.0
2025,Brazil,Emission cut 90% Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_co2_cut90p_tn,True,False,False,7126458425.640022,9960,9960,5.0
2025,Brazil,Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_tn,True,False,True,7530371500.942684,18675,6225,6.0
2025,Brazil,Emission cut 90% Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_co2_cut90p_tn,True,False,False,7247013200.028562,6225,6225,5.0
2025,Brazil,Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_tn,True,False,True,7231424303.021031,17430,4980,6.0
2025,Brazil,Emission cut 90% Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_co2_cut90p_tn,True,False,False,7258366699.42779,4980,4980,5.0
2025,Brazil,Emission cut 90% Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_co2_cut90p_tn,True,False,True,7394823789.501957,14940,2490,6.0
2025,Brazil,Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_tn,True,False,False,7240503450.198552,2490,2490,5.0
2025,Brazil,Emission cut 90% Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_co2_cut90p_tn,True,False,True,7748809484.42431,13695,1245,6.0
2025,Brazil,Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_tn,True,False,False,7642254452.859696,1245,1245,5.0
2025,Brazil,Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_tn,True,False,True,7037072944.087242,16185,3735,6.0
2025,Brazil,Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_tn,True,False,False,7079119122.908003,3735,3735,5.0
2025,Brazil,Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_tn,False,False,True,7456714360.741904,24900,12450,2.0
2025,Brazil,Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_tn,False,False,False,7439275267.167232,12450,12450,1.0
2025,Brazil,Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_tn,False,False,True,6090356532.949098,23655,11205,2.0
2025,Brazil,Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_tn,False,False,False,6736967696.887446,11205,11205,1.0
2025,Brazil,GE 1.5sle Fixed,prm15_wcost_re17_c2p1_tn,False,False,True,6981042392.087666,21165,8715,2.0
2025,Brazil,GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_tn,False,False,False,6977768035.607283,8715,8715,1.0
2025,Brazil,GE 2.5xl Fixed,prm15_wcost_re16_c2p1_tn,False,False,True,7458643911.988782,19920,7470,2.0
2025,Brazil,GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_tn,False,False,False,7439835579.849664,7470,7470,1.0
2025,Brazil,Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_tn,False,False,True,6151265070.823122,22410,9960,2.0
2025,Brazil,Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_tn,False,False,False,6736967696.887446,9960,9960,1.0
2025,Brazil,Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_tn,False,False,True,6923176819.2365265,18675,6225,2.0
2025,Brazil,Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_tn,False,False,False,6936269009.926079,6225,6225,1.0
2025,Brazil,Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_tn,False,False,True,6532865087.167633,17430,4980,2.0
2025,Brazil,Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_tn,False,False,False,6868612203.414064,4980,4980,1.0
2025,Brazil,Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_tn,False,False,True,6928077747.601407,14940,2490,2.0
2025,Brazil,Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_tn,False,False,False,6943951587.188902,2490,2490,1.0
2025,Brazil,Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_tn,False,False,True,7314276392.315608,13695,1245,2.0
2025,Brazil,Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_tn,False,False,False,7492992752.604342,1245,1245,1.0
2025,Brazil,Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_tn,False,False,True,6090356532.949098,16185,3735,2.0
2025,Brazil,Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_tn,False,False,False,6736967696.887446,3735,3735,1.0
2025,Chile,Emission cut 90% Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_co2_cut90p_tn,True,False,True,1001023965.2928238,4920,2460,6.0
2025,Chile,Emission cut 90% Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_co2_cut90p_tn,True,False,False,1076318908.0720294,2460,2460,5.0
2025,Chile,Emission cut 90% Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_co2_cut90p_tn,True,False,True,1222818614.285053,4674,2214,6.0
2025,Chile,Emission cut 90% Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_co2_cut90p_tn,True,False,False,1202604000.1782923,2214,2214,5.0
2025,Chile,Emission cut 90% GE 1.5sle Fixed,prm15_wcost_re17_c2p1_co2_cut90p_tn,True,False,True,1060301113.0157233,4182,1722,6.0
2025,Chile,Emission cut 90% GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_co2_cut90p_tn,True,False,False,1175238617.680269,1722,1722,5.0
2025,Chile,Emission cut 90% GE 2.5xl Fixed,prm15_wcost_re16_c2p1_co2_cut90p_tn,True,False,True,1001694221.2115748,3936,1476,6.0
2025,Chile,Emission cut 90% GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_co2_cut90p_tn,True,False,False,1101984961.0273266,1476,1476,5.0
2025,Chile,Emission cut 90% Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_co2_cut90p_tn,True,False,True,1176138494.975144,4428,1968,6.0
2025,Chile,Emission cut 90% Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_co2_cut90p_tn,True,False,False,1202604000.1782923,1968,1968,5.0
2025,Chile,Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_tn,True,False,True,1062176363.9301511,3690,1230,6.0
2025,Chile,Emission cut 90% Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_co2_cut90p_tn,True,False,False,1186157263.200207,1230,1230,5.0
2025,Chile,Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_tn,True,False,True,1097595598.288697,3444,984,6.0
2025,Chile,Emission cut 90% Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_co2_cut90p_tn,True,False,False,1186722815.8383386,984,984,5.0
2025,Chile,Emission cut 90% Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_co2_cut90p_tn,True,False,True,1066761888.3848001,2952,492,6.0
2025,Chile,Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_tn,True,False,False,1186722815.8383386,492,492,5.0
2025,Chile,Emission cut 90% Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_co2_cut90p_tn,True,False,True,1001023965.2928238,2706,246,6.0
2025,Chile,Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_tn,True,False,False,1092764679.6818664,246,246,5.0
2025,Chile,Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_tn,True,False,True,1294761556.9642375,3198,738,6.0
2025,Chile,Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_tn,True,False,False,1225637220.6911304,738,738,5.0
2025,Chile,Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_tn,False,False,True,859182748.3453016,4920,2460,2.0
2025,Chile,Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_tn,False,False,False,940232512.2624533,2460,2460,1.0
2025,Chile,Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_tn,False,False,True,859182748.3453016,4674,2214,2.0
2025,Chile,Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_tn,False,False,False,962343808.9139534,2214,2214,1.0
2025,Chile,GE 1.5sle Fixed,prm15_wcost_re17_c2p1_tn,False,False,True,859182748.3453016,4182,1722,2.0
2025,Chile,GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_tn,False,False,False,962343808.9139534,1722,1722,1.0
2025,Chile,GE 2.5xl Fixed,prm15_wcost_re16_c2p1_tn,False,False,True,859182748.3453016,3936,1476,2.0
2025,Chile,GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_tn,False,False,False,960815520.0368769,1476,1476,1.0
2025,Chile,Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_tn,False,False,True,859182748.3453016,4428,1968,2.0
2025,Chile,Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_tn,False,False,False,962343808.9139534,1968,1968,1.0
2025,Chile,Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_tn,False,False,True,859182748.3453016,3690,1230,2.0
2025,Chile,Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_tn,False,False,False,962343808.9139534,1230,1230,1.0
2025,Chile,Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_tn,False,False,True,859182748.3453016,3444,984,2.0
2025,Chile,Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_tn,False,False,False,962343808.9139534,984,984,1.0
2025,Chile,Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_tn,False,False,True,859182748.3453016,2952,492,2.0
2025,Chile,Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_tn,False,False,False,962343808.9139534,492,492,1.0
2025,Chile,Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_tn,False,False,True,859182748.3453016,2706,246,2.0
2025,Chile,Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_tn,False,False,False,1021803688.1946294,246,246,1.0
2025,Chile,Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_tn,False,False,True,859182748.3453016,3198,738,2.0
2025,Chile,Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_tn,False,False,False,962343808.9139534,738,738,1.0
2025,Paraguay,Emission cut 90% Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_co2_cut90p_tn,True,False,True,3046485.205479452,2820,1410,6.0
2025,Paraguay,Emission cut 90% Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_co2_cut90p_tn,True,False,False,3046485.205479452,1410,1410,5.0
2025,Paraguay,Emission cut 90% Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_co2_cut90p_tn,True,False,True,3046485.205479452,2679,1269,6.0
2025,Paraguay,Emission cut 90% Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_co2_cut90p_tn,True,False,False,3046485.205479452,1269,1269,5.0
2025,Paraguay,Emission cut 90% GE 1.5sle Fixed,prm15_wcost_re17_c2p1_co2_cut90p_tn,True,False,True,3046485.205479452,2397,987,6.0
2025,Paraguay,Emission cut 90% GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_co2_cut90p_tn,True,False,False,3046485.205479452,987,987,5.0
2025,Paraguay,Emission cut 90% GE 2.5xl Fixed,prm15_wcost_re16_c2p1_co2_cut90p_tn,True,False,True,3046485.205479452,2256,846,6.0
2025,Paraguay,Emission cut 90% GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_co2_cut90p_tn,True,False,False,3046485.205479452,846,846,5.0
2025,Paraguay,Emission cut 90% Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_co2_cut90p_tn,True,False,True,3046485.205479452,2538,1128,6.0
2025,Paraguay,Emission cut 90% Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_co2_cut90p_tn,True,False,False,3046485.205479452,1128,1128,5.0
2025,Paraguay,Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_tn,True,False,True,3046485.205479452,2115,705,6.0
2025,Paraguay,Emission cut 90% Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_co2_cut90p_tn,True,False,False,3046485.205479452,705,705,5.0
2025,Paraguay,Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_tn,True,False,True,3046485.205479452,1974,564,6.0
2025,Paraguay,Emission cut 90% Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_co2_cut90p_tn,True,False,False,3046485.205479452,564,564,5.0
2025,Paraguay,Emission cut 90% Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_co2_cut90p_tn,True,False,True,3046485.205479452,1692,282,6.0
2025,Paraguay,Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_tn,True,False,False,3046485.205479452,282,282,5.0
2025,Paraguay,Emission cut 90% Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_co2_cut90p_tn,True,False,True,3046485.205479452,1551,141,6.0
2025,Paraguay,Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_tn,True,False,False,3046485.205479452,141,141,5.0
2025,Paraguay,Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_tn,True,False,True,3046485.205479452,1833,423,6.0
2025,Paraguay,Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_tn,True,False,False,3046485.205479452,423,423,5.0
2025,Paraguay,Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_tn,False,False,True,3046485.205479452,2820,1410,2.0
2025,Paraguay,Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_tn,False,False,False,3046485.205479452,1410,1410,1.0
2025,Paraguay,Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_tn,False,False,True,3046485.205479452,2679,1269,2.0
2025,Paraguay,Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_tn,False,False,False,3046485.205479452,1269,1269,1.0
2025,Paraguay,GE 1.5sle Fixed,prm15_wcost_re17_c2p1_tn,False,False,True,3046485.205479452,2397,987,2.0
2025,Paraguay,GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_tn,False,False,False,3046485.205479452,987,987,1.0
2025,Paraguay,GE 2.5xl Fixed,prm15_wcost_re16_c2p1_tn,False,False,True,3046485.205479452,2256,846,2.0
2025,Paraguay,GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_tn,False,False,False,3046485.205479452,846,846,1.0
2025,Paraguay,Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_tn,False,False,True,3046485.205479452,2538,1128,2.0
2025,Paraguay,Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_tn,False,False,False,3046485.205479452,1128,1128,1.0
2025,Paraguay,Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_tn,False,False,True,3046485.205479452,2115,705,2.0
2025,Paraguay,Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_tn,False,False,False,3046485.205479452,705,705,1.0
2025,Paraguay,Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_tn,False,False,True,3046485.205479452,1974,564,2.0
2025,Paraguay,Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_tn,False,False,False,3046485.205479452,564,564,1.0
2025,Paraguay,Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_tn,False,False,True,3046485.205479452,1692,282,2.0
2025,Paraguay,Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_tn,False,False,False,3046485.205479452,282,282,1.0
2025,Paraguay,Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_tn,False,False,True,3046485.205479452,1551,141,2.0
2025,Paraguay,Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_tn,False,False,False,3046485.205479452,141,141,1.0
2025,Paraguay,Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_tn,False,False,True,3046485.205479452,1833,423,2.0
2025,Paraguay,Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_tn,False,False,False,3046485.205479452,423,423,1.0
2025,Uruguay,Emission cut 90% Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_co2_cut90p_tn,True,False,True,154103578.15068492,2920,1460,6.0
2025,Uruguay,Emission cut 90% Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_co2_cut90p_tn,True,False,False,154103578.15068492,1460,1460,5.0
