period,load_zone,Battery,Biomass,Coal,Curtailment,Diesel,Gas,Geothermal,Hydro,Nuclear,Solar,Wind,scs
2045.0,Uruguay,0.0,2.051278119671465,0.0,0.22302878934740356,0.0,0.05783055877180418,0.0,5.71909914,0.0,5.269455190985049,17.73687497490271,trd_vestas2_1axis
2050.0,Argentina,0.0,0.0701523,0.0,6.789313999888691e-15,0.0,245.12104771294477,0.0,51.877710377999996,15.38433,16.70723255502432,50.35534498787069,trd_vestas2_1axis
2050.0,Brazil,0.0,71.68432477898837,3.581713078064072,1.5070566547741718e-14,0.0,212.9570581373298,0.0,617.57858373,17.44434,247.27384159798103,294.1252037252328,trd_vestas2_1axis
2050.0,Chile,0.0,1.3563536461295358,0.0,2.2953940970182885e-15,0.0,129.68143029366757,0.35064,24.376078632000002,0.0,22.289754969202892,0.0,trd_vestas2_1axis
2050.0,Paraguay,-1.3607936404124121,0.09672299999999738,0.0,2.3354778312842717,0.0174375,7.3928489756670155,0.0,72.25930124537356,0.0,7.214126284607915,5.953745307518856,trd_vestas2_1axis
2050.0,Uruguay,-0.0446258679802563,1.778067185339897,0.0,0.6780584293872927,0.0,0.08612130008519314,0.0,5.71909914,0.0,6.806022128641059,23.51102782914462,trd_vestas2_1axis
2020.0,Argentina,0.0,0.17101563749999937,0.0,3.6567797678799255e-15,0.0,73.7046545039224,0.0,41.046421158,15.38433,1.0480361859051723,6.244675862862069,trd_vestas7_1axis
2020.0,Brazil,0.0,78.50055896843178,16.127423999999998,2.1844892885863905,11.409244984999992,50.81809272099997,0.0,450.1121774034136,17.44434,4.951314463706896,5.771182727206897,trd_vestas7_1axis
2020.0,Chile,0.0,2.593403999999996,3.2223753364142858,4.0427217129490597e-16,0.0,37.72110086536158,0.35064,21.522740232,0.0,7.77790864163793,9.729895828586207,trd_vestas7_1axis
2020.0,Paraguay,0.0,0.0,0.0,49.10986188724997,0.0,0.0,0.0,23.667944692749998,0.0,0.0,0.0,trd_vestas7_1axis
2020.0,Uruguay,0.0,1.8417264187368214,0.0,4.633251005081718e-16,0.0,0.12783455599999988,0.0,5.71909914,0.0,0.6111554979310344,5.875972191655173,trd_vestas7_1axis
2025.0,Argentina,0.0,0.24874154999999207,1.7410048945606653,3.8477029340455714e-15,0.0,87.43260547842054,0.0,47.849307558,15.38433,3.5669413491042827,6.244675862862069,trd_vestas7_1axis
2025.0,Brazil,0.0,63.00427600533811,11.730151663228826,6.5278500630111145,0.0,71.78702168345762,0.0,515.8556572727481,17.44434,51.61394336505664,20.297219032002424,trd_vestas7_1axis
2025.0,Chile,0.0,2.940123375052625,4.8163347848690705,1.4516445823176128e-15,0.0,37.42217650203321,0.35064,23.073674232,0.0,15.85118871345888,9.729895828586207,trd_vestas7_1axis
2025.0,Paraguay,-0.20208095999999973,0.0,0.0,44.55625897582399,0.0,0.0,0.0,28.221547604176,0.0,0.0,0.0,trd_vestas7_1axis
2025.0,Uruguay,0.0,2.5353620565415156,0.0,0.04417274400000052,0.0,0.26970092199999995,0.0,5.706424594,0.0,0.6111554979310344,5.844473993655172,trd_vestas7_1axis
2030.0,Argentina,0.0,0.251919,4.836716348297321,2.4561892519869843e-15,0.0,94.65308208223506,0.0,47.849307558,15.38433,23.728220804755576,6.244675862862069,trd_vestas7_1axis
2030.0,Brazil,0.0,65.41969204594913,12.664185204192403,6.86222566513649,0.0,72.48809339336091,0.0,519.6657402263749,17.44434,149.20519856284415,23.429850789913793,trd_vestas7_1axis
2030.0,Chile,0.0,2.9597939999999965,4.928958448990596,7.067244289782338e-16,0.0,48.4759886488859,0.35064,23.073674232000002,0.0,17.458686313537296,9.729895828586207,trd_vestas7_1axis
2030.0,Paraguay,0.0,0.0,0.0,37.01267850499998,0.0,0.0,0.0,35.765128075,0.0,0.0,0.0,trd_vestas7_1axis
2030.0,Uruguay,0.0,2.564662499999999,0.0,0.00410690728926375,0.0,0.36549949955577765,0.0,5.71909914,0.0,1.8833478367346788,5.875972191655173,trd_vestas7_1axis
2035.0,Argentina,0.0,0.1738179,2.051063676687619,4.3946606353983955e-15,0.0,132.16525646235533,0.0,49.433150688,15.38433,23.728220804755576,6.244675862862069,trd_vestas7_1axis
2035.0,Brazil,0.0,77.12815139999995,11.422486116358119,2.6356423293018496,0.0,143.216111747874,0.0,549.6682561661,17.44434,159.50910588990394,23.603151378913793,trd_vestas7_1axis
2035.0,Chile,0.0,2.0608318308378277,0.12952439379290107,1.1110339037667672e-15,0.0,67.40606569024575,0.35064,24.376078632000002,0.0,17.458686313537296,9.729895828586207,trd_vestas7_1axis
2035.0,Paraguay,0.0,0.0,0.0,27.394047829999984,0.0,0.0,0.0,45.38375875,0.0,0.0,0.0,trd_vestas7_1axis
2035.0,Uruguay,0.0,2.4713950862812726,0.0,0.02747507007833384,0.0,0.4420170938055235,0.0,5.71909914,0.0,5.729455630503243,5.982869301520589,trd_vestas7_1axis
2040.0,Argentina,0.0,0.1213563375,2.131599782024242,8.341704882397493e-15,0.0,174.0543960295135,0.0,49.433150688,15.38433,23.728220804755576,6.244675862862069,trd_vestas7_1axis
2040.0,Brazil,0.0,77.1281514,9.537151625366304,1.3816485249082593,0.0,224.6901768765924,0.0,595.2806255355054,17.44434,174.75398896349745,23.61100031491379,trd_vestas7_1axis
2040.0,Chile,0.0,1.8780369315820378,0.0,1.8308172478054274e-15,0.0,84.22188287629446,0.35064,24.376078632,0.0,17.458686313537296,9.729895828586207,trd_vestas7_1axis
2040.0,Paraguay,0.0,0.0,0.0,15.187947304999982,0.0,0.0,0.0,57.589859275,0.0,0.0,0.0,trd_vestas7_1axis
2040.0,Uruguay,0.0,2.444205753376575,0.0,0.013924436320186966,0.0,0.47456956720725246,0.0,5.71909914,0.0,6.5387303732336,9.49835282808823,trd_vestas7_1axis
2045.0,Argentina,0.0,0.07237755,0.0,-1.1493077357941485e-14,0.0,223.23255455593622,0.0,52.305611826000025,15.38433,23.728220804755576,6.244675862862069,trd_vestas7_1axis
2045.0,Brazil,0.0,73.47963403242174,7.975584,1.5970221967347846e-14,0.0,275.33527130798905,0.0,617.94299787,17.44434,231.11164041100741,58.828414483922415,trd_vestas7_1axis
2045.0,Chile,0.0,0.7051679999999981,0.0,3.13537726337465e-15,0.0,104.14223486469477,0.35064,24.376078632000002,0.0,17.458686313537296,9.729895828586207,trd_vestas7_1axis
2045.0,Paraguay,-0.4756269425053179,0.07238797499999956,0.0,4.765694262664845,0.01016718295789848,3.2507637396939657,0.0,68.47667937713877,0.0,1.3351134485781915,0.0,trd_vestas7_1axis
2045.0,Uruguay,0.0,2.2503045175039076,0.0,0.19065501952860273,0.0,0.3399153194986121,0.0,5.717870045037938,0.0,6.832851191974968,15.352638713923799,trd_vestas7_1axis
2050.0,Argentina,0.0,0.0701523,0.0,1.665907589654125e-14,0.0,289.8181029618108,0.0,51.87771037799999,15.38433,22.6801846188504,0.0,trd_vestas7_1axis
2050.0,Brazil,0.0,77.59356389999994,7.90274091721648,1.2713147674603402e-14,0.0,307.78923885225265,0.0,617.94299787,17.44434,269.158435860209,167.2726616460776,trd_vestas7_1axis
2050.0,Chile,0.0,1.3563536461295322,0.0,2.1572930108959553e-15,0.0,129.68143029366755,0.35064,24.376078632000002,0.0,22.2897549692029,0.0,trd_vestas7_1axis
2050.0,Paraguay,-2.0271238548558643,0.12048299999999602,0.0,1.8276250478023968,0.0174375,9.292287791716646,0.0,72.26612492106804,0.0,11.337862781321173,0.0,trd_vestas7_1axis
2050.0,Uruguay,-0.15511033032827762,2.095038795079594,0.0,0.6473932790071745,0.0,0.45499228578670564,0.0,5.71909914,0.0,8.579924141749013,20.35715570088268,trd_vestas7_1axis
2020.0,Argentina,0.0,0.17101563749999937,0.0,3.6567797678799255e-15,0.0,73.7046545039224,0.0,41.046421158,15.38433,1.0480361859051723,6.244675862862069,trd_vestas3_1axis
2020.0,Brazil,0.0,78.50055896843178,16.127423999999998,2.1844892885863905,11.409244984999992,50.81809272099997,0.0,450.1121774034136,17.44434,4.951314463706896,5.771182727206897,trd_vestas3_1axis
2020.0,Chile,0.0,2.593403999999996,3.2223753364142858,4.0427217129490597e-16,0.0,37.72110086536158,0.35064,21.522740232,0.0,7.77790864163793,9.729895828586207,trd_vestas3_1axis
2020.0,Paraguay,0.0,0.0,0.0,49.10986188724997,0.0,0.0,0.0,23.667944692749998,0.0,0.0,0.0,trd_vestas3_1axis
2020.0,Uruguay,0.0,1.8417264187368214,0.0,4.633251005081718e-16,0.0,0.12783455599999988,0.0,5.71909914,0.0,0.6111554979310344,5.875972191655173,trd_vestas3_1axis
2025.0,Argentina,0.0,0.24874154999999537,1.8201118629568307,3.991346253506833e-15,0.0,87.6397531590386,0.0,47.849307558,15.38433,3.17732544022931,6.244675862862069,trd_vestas3_1axis
2025.0,Brazil,0.0,62.41343965841693,11.709860286993985,6.903678242017396,0.0,74.58348053620836,0.0,515.5950437437391,17.44434,64.30684189026732,5.742227593206897,trd_vestas3_1axis
2025.0,Chile,0.0,2.940123375052625,4.816868790869071,6.186611223313321e-16,0.0,37.42217650203321,0.35064,23.073674232000002,0.0,15.851188713458878,9.729895828586207,trd_vestas3_1axis
2025.0,Paraguay,-0.20208095999999973,0.0,0.0,44.555728853823986,0.0,0.0,0.0,28.222077726176,0.0,0.0,0.0,trd_vestas3_1axis
2025.0,Uruguay,0.0,2.537076376220268,0.0,0.003529034000000336,0.0,0.2736498739999999,0.0,5.7155701059999995,0.0,0.6111554979310344,5.875972191655173,trd_vestas3_1axis
2030.0,Argentina,0.0,0.2519189999999862,4.835009220201527,3.8827245862904645e-15,0.0,94.02768546176341,0.0,47.849307558,15.38433,24.075439968604037,6.244675862862069,trd_vestas3_1axis
2030.0,Brazil,0.0,64.7544198228561,12.773901641483437,7.314229347773602,0.0,75.13081140927764,0.0,519.6955789189333,17.44434,164.70423915854602,5.765354231206897,trd_vestas3_1axis
2030.0,Chile,0.0,2.959793999999998,5.432622780473394,1.746402134017444e-15,0.0,47.899131370074016,0.35064,23.073674232000002,0.0,17.531850550866377,9.729895828586207,trd_vestas3_1axis
2030.0,Paraguay,0.0,0.0,0.0,37.01267850499998,0.0,0.0,0.0,35.765128075,0.0,0.0,0.0,trd_vestas3_1axis
2030.0,Uruguay,0.0,2.5646624999999985,0.0,0.035041510428777026,0.0,0.32132340464139153,0.0,5.7114615604088215,0.0,2.2822707462123444,5.875044294855172,trd_vestas3_1axis
2035.0,Argentina,0.0,0.1738179,2.2628229394286676,4.007752352208627e-15,0.0,131.4563171765759,0.0,49.433150688,15.38433,24.075439968604037,6.244675862862069,trd_vestas3_1axis
2035.0,Brazil,0.0,77.12815139999996,11.652699322063677,2.87303137027626,0.0,147.58499157974992,0.0,548.2678151442499,17.44434,174.34338913246435,5.771182727206897,trd_vestas3_1axis
2035.0,Chile,0.0,2.0938234757756007,0.1801129230854111,1.8154917569290776e-15,0.0,67.2491513086864,0.35064,24.376078632000002,0.0,17.531850550866377,9.729895828586207,trd_vestas3_1axis
2035.0,Paraguay,0.0,0.0,0.0,27.394047829999984,0.0,0.0,0.0,45.38375875,0.0,0.0,0.0,trd_vestas3_1axis
2035.0,Uruguay,0.0,2.4759773987999982,0.0,0.043879553000000536,0.0,0.48426168648034995,0.0,5.71909914,0.0,5.740041462596552,5.875972191655173,trd_vestas3_1axis
2040.0,Argentina,0.0,0.1213563375,2.118093986066249,7.294787662814884e-15,0.0,173.68500030558215,0.0,49.433150688,15.38433,24.075439968604037,6.244675862862069,trd_vestas3_1axis
2040.0,Brazil,0.0,77.12815139999998,9.770825105774152,1.6230668673223465,0.0,228.36858322392078,0.0,595.0210719991311,17.44434,189.7930848111007,5.771182727206897,trd_vestas3_1axis
2040.0,Chile,0.0,1.9725056299215444,0.04006693451878928,1.2890684075728132e-15,0.0,84.01424367310706,0.35064,24.376078632000002,0.0,17.531850550866377,9.729895828586207,trd_vestas3_1axis
2040.0,Paraguay,0.0,0.0,0.0,15.187947304999982,0.0,0.0,0.0,57.589859275,0.0,0.0,0.0,trd_vestas3_1axis
2040.0,Uruguay,0.0,2.484066056805193,0.0,0.05158294423109241,0.0,1.166614464492135,0.0,5.71909914,0.0,7.5073974238363785,7.046036585084944,trd_vestas3_1axis
2045.0,Argentina,0.0,0.07237755,0.0,5.993250673519412e-15,0.0,222.91069728162333,0.0,52.305611826,15.38433,24.075439968604037,6.244675862862069,trd_vestas3_1axis
2045.0,Brazil,0.0,74.44851211274214,10.369821961324478,1.4172813361714582e-14,0.0,299.1821149719431,0.0,619.38383553,17.44434,246.8706511435888,15.30281713937931,trd_vestas3_1axis
2045.0,Chile,0.0,0.7051679999999982,0.0,9.565097158770184e-15,0.0,104.06907997654741,0.35064,24.376078631999995,0.0,17.531850550866377,9.729895828586207,trd_vestas3_1axis
2045.0,Paraguay,-0.47555104189907166,0.07238797499999948,0.0,4.765705920997959,0.010167182957898306,3.2507637396939657,0.0,68.47498399356495,0.0,1.3367971738188913,0.0,trd_vestas3_1axis
2045.0,Uruguay,-0.051867335554096165,2.4794271763715847,0.0,0.0660043713171047,0.0,1.0654667540283793,0.0,5.71909914,0.0,8.105500383962168,12.287291107834298,trd_vestas3_1axis
2050.0,Argentina,0.0,0.0701523,0.0,4.7000811228402505e-15,0.0,289.50522034137407,0.0,51.877710378,15.38433,23.027403782698865,0.0,trd_vestas3_1axis
2050.0,Brazil,0.0,77.59356389999996,11.515388239582236,6.836017723242659e-15,0.0,378.05557549560314,0.0,623.071374264,17.44434,273.8633226611086,84.5804617981293,trd_vestas3_1axis
2050.0,Chile,0.0,1.3563536461295336,0.0,1.2216361255923402e-15,0.0,129.68143029366755,0.35064,24.376078632000006,0.0,22.289754969202896,0.0,trd_vestas3_1axis
2050.0,Paraguay,-2.0273345512078387,0.12048299999999676,0.0,1.8275926848427329,0.0174375,9.292287791716646,0.0,72.26612581308127,0.0,11.337894252267603,0.0,trd_vestas3_1axis
2050.0,Uruguay,-0.264500744243003,2.454133940341142,0.0,0.4814651479189688,0.0,1.2812907845505137,0.0,5.71909914,0.0,9.909814988996956,16.8556499869853,trd_vestas3_1axis
2020.0,Argentina,0.0,0.17101563749999937,0.0,3.6567797678799255e-15,0.0,73.7046545039224,0.0,41.046421158,15.38433,1.0480361859051723,6.244675862862069,trd_siemens36_1axis
2020.0,Brazil,0.0,78.50055896843178,16.127423999999998,2.18448928858639,11.409244984999992,50.81809272099997,0.0,450.1121774034136,17.44434,4.951314463706896,5.771182727206897,trd_siemens36_1axis
2020.0,Chile,0.0,2.593403999999996,3.2223753364142858,4.0427217129490597e-16,0.0,37.72110086536158,0.35064,21.522740232,0.0,7.77790864163793,9.729895828586207,trd_siemens36_1axis
2020.0,Paraguay,0.0,0.0,0.0,49.10986188724997,0.0,0.0,0.0,23.667944692749998,0.0,0.0,0.0,trd_siemens36_1axis
2020.0,Uruguay,0.0,1.8417264187368214,0.0,4.633251005081718e-16,0.0,0.12783455599999988,0.0,5.71909914,0.0,0.6111554979310344,5.875972191655173,trd_siemens36_1axis
2025.0,Argentina,0.0,0.2487415499999927,1.7410048945606655,3.9877935398280325e-15,0.0,87.42411382924794,0.0,47.849307558,15.38433,3.5669413491042827,6.244675862862069,trd_siemens36_1axis
2025.0,Brazil,0.0,63.033008390801,11.745820014324684,6.65940241133499,0.0,73.12534222829862,0.0,515.5605859257352,17.44434,57.11646029187392,13.663302867134483,trd_siemens36_1axis
2025.0,Chile,0.0,2.940123375052625,4.8163347848690705,1.3094223483278711e-15,0.0,37.42217650203321,0.35064,23.073674232000002,0.0,15.851188713458876,9.729895828586207,trd_siemens36_1axis
2025.0,Paraguay,-0.20208425999999974,0.0,0.0,44.556265068943986,0.0,0.0,0.0,28.221541511056,0.0,0.0,0.0,trd_siemens36_1axis
2025.0,Uruguay,0.0,2.5358529742563647,0.0,0.004206886000000608,0.0,0.27364987399999985,0.0,5.71909914,0.0,0.6111554979310344,5.871765305655172,trd_siemens36_1axis
2030.0,Argentina,0.0,0.25191899999998507,4.86995630038576,3.646202673124322e-15,0.0,94.1921330905568,0.0,47.849307558,15.38433,24.075439968604048,6.244675862862069,trd_siemens36_1axis
2030.0,Brazil,0.0,65.28096700764253,12.79449843580027,7.045406098510654,0.0,73.85200309611625,0.0,519.336060278636,17.44434,157.90690396402698,13.787562357034483,trd_siemens36_1axis
2030.0,Chile,0.0,2.959793999999996,4.925712182002643,1.2141343486149483e-15,0.0,48.406070678544765,0.35064,23.073674232000002,0.0,17.531850550866377,9.729895828586207,trd_siemens36_1axis
2030.0,Paraguay,0.0,0.0,0.0,37.01267850499998,0.0,0.0,0.0,35.765128075,0.0,0.0,0.0,trd_siemens36_1axis
2030.0,Uruguay,0.0,2.564662499999999,0.0,0.00035430328526809635,0.0,0.36549949955577776,0.0,5.71909914,0.0,1.8871004407386736,5.875972191655173,trd_siemens36_1axis
2035.0,Argentina,0.0,0.1738179,2.051373574195508,2.891493267043188e-15,0.0,131.8251666950917,0.0,49.433150688000005,15.38433,24.075439968604048,6.244675862862069,trd_siemens36_1axis
2035.0,Brazil,0.0,77.12815139999996,11.571985187503712,2.7380871119300147,0.0,145.75156798623965,0.0,548.81759899207,17.44434,167.36987656649137,13.925170659034483,trd_siemens36_1axis
2035.0,Chile,0.0,2.054163154838958,0.12405541540327265,1.7685672926148755e-15,0.0,67.34486913730518,0.35064,24.376078632,0.0,17.531850550866377,9.729895828586207,trd_siemens36_1axis
2035.0,Paraguay,0.0,0.0,0.0,27.394047829999984,0.0,0.0,0.0,45.38375875,0.0,0.0,0.0,trd_siemens36_1axis
2035.0,Uruguay,0.0,2.4789451826168554,0.0,5.729575390522878e-16,0.0,0.4895983258980852,0.0,5.71909914,0.0,5.755268772282637,5.875972191655173,trd_siemens36_1axis
2040.0,Argentina,0.0,0.1213563375,2.1414537692017417,3.894133682180722e-15,0.0,173.6976132324411,0.0,49.433150688,15.38433,24.075439968604048,6.244675862862069,trd_siemens36_1axis
2040.0,Brazil,0.0,77.12815139999998,9.657658250831457,1.4927544844226497,0.0,227.01455906605335,0.0,594.9974447733729,17.44434,182.5079881478263,13.922104539034484,trd_siemens36_1axis
2040.0,Chile,0.0,1.8670216002264193,0.0,2.4584789759529714e-15,0.0,84.15985397132098,0.35064,24.376078632,0.0,17.531850550866377,9.729895828586207,trd_siemens36_1axis
2040.0,Paraguay,0.0,0.0,0.0,15.187947304999982,0.0,0.0,0.0,57.589859275,0.0,0.0,0.0,trd_siemens36_1axis
2040.0,Uruguay,0.0,2.4789472970857864,0.0,0.002888465360899612,0.0,0.6446628245802603,0.0,5.71909914,0.0,6.8842458145461825,8.742201800764853,trd_siemens36_1axis
2045.0,Argentina,0.0,0.07237755,0.0,7.690968195639414e-15,0.0,222.92170994794944,0.0,52.305611826,15.38433,24.075439968604048,6.244675862862069,trd_siemens36_1axis
2045.0,Brazil,0.0,73.12431931406879,7.933758920290761,8.882278783794649e-15,0.0,273.83796782632487,0.0,619.38383553,17.44434,239.1172924173754,51.59779589175862,trd_siemens36_1axis
2045.0,Chile,0.0,0.7051679999999977,0.0,3.704884204980275e-15,0.0,104.06907997654741,0.35064,24.376078632000002,0.0,17.531850550866377,9.729895828586207,trd_siemens36_1axis
2045.0,Paraguay,-0.4756152964750724,0.07238797499999965,0.0,4.765696051495088,0.01016718295789848,3.2507637396939653,0.0,68.47650839551876,0.0,1.3352826413679504,0.0,trd_siemens36_1axis
2045.0,Uruguay,0.0,2.334857179587677,0.0,0.14206536566358077,0.0,0.5505954761165478,0.0,5.71909914,0.0,7.160848133974809,14.394740639236058,trd_siemens36_1axis
2050.0,Argentina,0.0,0.0701523,0.0,1.0704682383496522e-14,0.0,289.493379339705,0.0,51.877710378,15.38433,23.027403782698876,0.0,trd_siemens36_1axis
2050.0,Brazil,0.0,77.59356389999994,8.789426332358374,1.0945413550988644e-14,0.0,315.63002786259574,0.0,623.071374264,17.44434,272.0069899809681,150.68951832567228,trd_siemens36_1axis
2050.0,Chile,0.0,1.356353646129534,0.0,1.5367334071925144e-15,0.0,129.68143029366757,0.35064,24.376078632000002,0.0,22.289754969202892,0.0,trd_siemens36_1axis
2050.0,Paraguay,-2.0278213782490586,0.12048299999999657,0.0,1.8275179082092006,0.0174375,9.292287791716646,0.0,72.26158190738127,0.0,11.342512934601135,0.0,trd_siemens36_1axis
2050.0,Uruguay,-0.16260334441111293,2.1738131603154764,0.0,0.6501828444383109,0.0,0.6007132251270559,0.0,5.71909914,0.0,8.80448931373972,19.77465027636375,trd_siemens36_1axis
2020.0,Argentina,0.0,0.17101563749999937,0.0,3.6567797678799255e-15,0.0,73.7046545039224,0.0,41.046421158,15.38433,1.0480361859051723,6.244675862862069,trd_siemens23_1axis
2020.0,Brazil,0.0,78.50055896843178,16.127423999999998,2.18448928858639,11.409244984999992,50.81809272099997,0.0,450.1121774034136,17.44434,4.951314463706896,5.771182727206897,trd_siemens23_1axis
2020.0,Chile,0.0,2.593403999999996,3.2223753364142858,4.0427217129490597e-16,0.0,37.72110086536158,0.35064,21.522740232,0.0,7.77790864163793,9.729895828586207,trd_siemens23_1axis
2020.0,Paraguay,0.0,0.0,0.0,49.10986188724996,0.0,0.0,0.0,23.667944692749998,0.0,0.0,0.0,trd_siemens23_1axis
2020.0,Uruguay,0.0,1.8417264187368214,0.0,4.633251005081718e-16,0.0,0.12783455599999988,0.0,5.71909914,0.0,0.6111554979310344,5.875972191655173,trd_siemens23_1axis
2025.0,Argentina,0.0,0.24874154999999462,1.8201118629568311,7.062766704812873e-15,0.0,87.6397531590386,0.0,47.849307558,15.38433,3.17732544022931,6.244675862862069,trd_siemens23_1axis
2025.0,Brazil,0.0,61.7253376716277,11.74208680794145,6.755479524248101,0.0,68.07146846229607,0.0,514.7272745006995,17.44434,48.028608832542155,30.056844893603994,trd_siemens23_1axis
2025.0,Chile,0.0,2.9401233750526257,4.816868790869073,1.0466920663532166e-15,0.0,37.42217650203322,0.35064,23.073674232,0.0,15.851188713458868,9.729895828586207,trd_siemens23_1axis
2025.0,Paraguay,-0.20208425999999974,0.0,0.0,44.555285564223986,0.0,0.0,0.0,28.222521015776,0.0,0.0,0.0,trd_siemens23_1axis
2025.0,Uruguay,0.0,2.537076376220268,0.0,0.012137502495412534,0.0,0.26970092199999995,0.0,5.712153515504588,0.0,0.6111554979310344,5.870780313655173,trd_siemens23_1axis
