lz_from,lz_to,period,net_flow_twh,scenario
Argentina,Paraguay,2050,0.007728120000000001,prm15_wcost_re2_c2p1_co2_cut90p_t1
Argentina,Uruguay,2020,1.3316880488164988,prm15_wcost_re2_c2p1_co2_cut90p_t1
Argentina,Uruguay,2025,1.2981445789022483,prm15_wcost_re2_c2p1_co2_cut90p_t1
Argentina,Uruguay,2030,1.3134303047112073,prm15_wcost_re2_c2p1_co2_cut90p_t1
Argentina,Uruguay,2035,1.5791236626906995,prm15_wcost_re2_c2p1_co2_cut90p_t1
Argentina,Uruguay,2040,1.4754730403820782,prm15_wcost_re2_c2p1_co2_cut90p_t1
Argentina,Uruguay,2045,1.6798457492714236,prm15_wcost_re2_c2p1_co2_cut90p_t1
Argentina,Uruguay,2050,1.8568617981811713,prm15_wcost_re2_c2p1_co2_cut90p_t1
Brazil,Paraguay,2020,0.0,prm15_wcost_re2_c2p1_co2_cut90p_t1
Brazil,Paraguay,2025,0.0,prm15_wcost_re2_c2p1_co2_cut90p_t1
Brazil,Paraguay,2030,0.0,prm15_wcost_re2_c2p1_co2_cut90p_t1
Brazil,Paraguay,2035,0.0,prm15_wcost_re2_c2p1_co2_cut90p_t1
Brazil,Paraguay,2040,0.0,prm15_wcost_re2_c2p1_co2_cut90p_t1
Brazil,Paraguay,2045,0.0,prm15_wcost_re2_c2p1_co2_cut90p_t1
Brazil,Paraguay,2050,0.0,prm15_wcost_re2_c2p1_co2_cut90p_t1
Brazil,Uruguay,2020,1.516728882258609,prm15_wcost_re2_c2p1_co2_cut90p_t1
Brazil,Uruguay,2025,1.7111093826929133,prm15_wcost_re2_c2p1_co2_cut90p_t1
Brazil,Uruguay,2030,2.366603330358192,prm15_wcost_re2_c2p1_co2_cut90p_t1
Brazil,Uruguay,2035,2.5577923985641373,prm15_wcost_re2_c2p1_co2_cut90p_t1
Brazil,Uruguay,2040,2.4042214421925996,prm15_wcost_re2_c2p1_co2_cut90p_t1
Brazil,Uruguay,2045,2.4062230033593033,prm15_wcost_re2_c2p1_co2_cut90p_t1
Brazil,Uruguay,2050,2.3004737469700682,prm15_wcost_re2_c2p1_co2_cut90p_t1
Argentina,Brazil,2020,0.4662738,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Brazil,2025,0.42944040000000006,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Brazil,2030,0.5158287,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Brazil,2035,0.4803186479247493,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Brazil,2040,0.5193097071035321,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Brazil,2045,0.5447993853897842,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Brazil,2050,0.627918875382044,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Chile,2020,0.006447309,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Chile,2025,0.00557189325,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Chile,2030,0.00670115325,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Chile,2035,0.007280514250000001,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Chile,2040,0.0079888905,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Chile,2045,0.008018874,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Chile,2050,0.00795074475,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Paraguay,2020,0.0086065825,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Paraguay,2025,0.00784893,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Paraguay,2030,0.00774834,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Paraguay,2035,0.00769316,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Paraguay,2040,0.0069010600000000005,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Paraguay,2045,0.00741904,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Paraguay,2050,0.00752782,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Uruguay,2020,1.323129498816499,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Uruguay,2025,1.5386715786086493,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Uruguay,2030,1.574339802196769,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Uruguay,2035,1.5559370003347541,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Uruguay,2040,1.6860474266777885,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Uruguay,2045,1.6142015068549793,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Uruguay,2050,1.8532230270137622,prm15_wcost_re3_c2p1_co2_cut90p_t1
Brazil,Paraguay,2020,0.0,prm15_wcost_re3_c2p1_co2_cut90p_t1
Brazil,Paraguay,2025,0.0,prm15_wcost_re3_c2p1_co2_cut90p_t1
Brazil,Paraguay,2030,0.0,prm15_wcost_re3_c2p1_co2_cut90p_t1
Brazil,Paraguay,2035,0.0,prm15_wcost_re3_c2p1_co2_cut90p_t1
Brazil,Paraguay,2040,0.0,prm15_wcost_re3_c2p1_co2_cut90p_t1
Brazil,Paraguay,2045,0.0,prm15_wcost_re3_c2p1_co2_cut90p_t1
Brazil,Paraguay,2050,0.0,prm15_wcost_re3_c2p1_co2_cut90p_t1
Brazil,Uruguay,2020,1.3371037912586095,prm15_wcost_re3_c2p1_co2_cut90p_t1
Brazil,Uruguay,2025,1.957885737968928,prm15_wcost_re3_c2p1_co2_cut90p_t1
Brazil,Uruguay,2030,2.3671869024233034,prm15_wcost_re3_c2p1_co2_cut90p_t1
Brazil,Uruguay,2035,2.6137922662219037,prm15_wcost_re3_c2p1_co2_cut90p_t1
Brazil,Uruguay,2040,2.5320174127898976,prm15_wcost_re3_c2p1_co2_cut90p_t1
Brazil,Uruguay,2045,2.2101787539559923,prm15_wcost_re3_c2p1_co2_cut90p_t1
Brazil,Uruguay,2050,2.403796547699373,prm15_wcost_re3_c2p1_co2_cut90p_t1
Argentina,Brazil,2020,0.4662738,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Brazil,2025,0.375408,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Brazil,2030,0.467127,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Brazil,2035,0.5738040000000001,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Brazil,2040,0.5340474596972781,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Brazil,2045,0.5920164,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Brazil,2050,0.6275241436886079,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Chile,2020,0.006447309,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Chile,2025,0.005328576000000001,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Chile,2030,0.006278868250000001,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Chile,2035,0.00764222625,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Chile,2040,0.007763313000000001,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Chile,2045,0.00811360725,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Chile,2050,0.00804338875,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Paraguay,2020,0.0086065825,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Paraguay,2025,0.00784893,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Paraguay,2030,0.007801740000000001,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Paraguay,2035,0.007801740000000001,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Paraguay,2040,0.007808450000000001,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Paraguay,2045,0.00783232,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Paraguay,2050,0.00767721,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Uruguay,2020,1.3334898488164983,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Uruguay,2025,1.405447497629368,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Uruguay,2030,1.3707989865456145,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Uruguay,2035,1.7324310021173006,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Uruguay,2040,1.5498476332305122,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Uruguay,2045,1.6159040517935794,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Uruguay,2050,1.8671196902400045,prm15_wcost_re4_c2p1_co2_cut90p_t1
Brazil,Paraguay,2020,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
Brazil,Paraguay,2025,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
Brazil,Paraguay,2030,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
Brazil,Paraguay,2035,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
Brazil,Paraguay,2040,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
Brazil,Paraguay,2045,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
Brazil,Paraguay,2050,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
Brazil,Uruguay,2020,1.4995569098026083,prm15_wcost_re4_c2p1_co2_cut90p_t1
Brazil,Uruguay,2025,1.6215375586121932,prm15_wcost_re4_c2p1_co2_cut90p_t1
Brazil,Uruguay,2030,2.565739359877853,prm15_wcost_re4_c2p1_co2_cut90p_t1
Brazil,Uruguay,2035,2.5896199701321607,prm15_wcost_re4_c2p1_co2_cut90p_t1
Brazil,Uruguay,2040,2.5724189245544578,prm15_wcost_re4_c2p1_co2_cut90p_t1
Brazil,Uruguay,2045,2.4155606278323103,prm15_wcost_re4_c2p1_co2_cut90p_t1
Brazil,Uruguay,2050,2.4693118314504114,prm15_wcost_re4_c2p1_co2_cut90p_t1
Argentina,Brazil,2020,0.4662738,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Brazil,2025,0.377109,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Brazil,2030,0.46982700000000005,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Brazil,2035,0.5732181000000001,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Brazil,2040,0.4925628,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Brazil,2045,0.584685,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Brazil,2050,0.6200245827468931,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Chile,2020,0.006447309,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Chile,2025,0.005714247,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Chile,2030,0.0055912725,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Chile,2035,0.005849313,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Chile,2040,0.00683562075,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Chile,2045,0.00819607175,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Chile,2050,0.007731682500000001,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Paraguay,2020,0.0086065825,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Paraguay,2025,0.00784574,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Paraguay,2030,0.0078082575000000005,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Paraguay,2035,0.007801740000000001,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Paraguay,2040,0.00780515,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Paraguay,2045,0.007838920000000001,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Paraguay,2050,0.007731557500000001,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Uruguay,2020,1.3334898488164986,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Uruguay,2025,1.2622535593733681,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Uruguay,2030,1.3142208893446679,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Uruguay,2035,1.6156386487401933,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Uruguay,2040,1.5067136016362963,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Uruguay,2045,1.6253862620154698,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Uruguay,2050,1.8521622781436506,prm15_wcost_re5_c2p1_co2_cut90p_t1
Brazil,Paraguay,2020,0.0,prm15_wcost_re5_c2p1_co2_cut90p_t1
Brazil,Paraguay,2025,0.0,prm15_wcost_re5_c2p1_co2_cut90p_t1
Brazil,Paraguay,2030,0.0,prm15_wcost_re5_c2p1_co2_cut90p_t1
Brazil,Paraguay,2035,0.0,prm15_wcost_re5_c2p1_co2_cut90p_t1
Brazil,Paraguay,2040,0.0,prm15_wcost_re5_c2p1_co2_cut90p_t1
Brazil,Paraguay,2045,0.0,prm15_wcost_re5_c2p1_co2_cut90p_t1
Brazil,Paraguay,2050,0.0,prm15_wcost_re5_c2p1_co2_cut90p_t1
Brazil,Uruguay,2020,1.5010981448586085,prm15_wcost_re5_c2p1_co2_cut90p_t1
Brazil,Uruguay,2025,1.7460812900256788,prm15_wcost_re5_c2p1_co2_cut90p_t1
Brazil,Uruguay,2030,2.382880381626129,prm15_wcost_re5_c2p1_co2_cut90p_t1
Brazil,Uruguay,2035,2.6107990648671624,prm15_wcost_re5_c2p1_co2_cut90p_t1
Brazil,Uruguay,2040,2.2949092223693714,prm15_wcost_re5_c2p1_co2_cut90p_t1
Brazil,Uruguay,2045,2.3494927067858873,prm15_wcost_re5_c2p1_co2_cut90p_t1
Brazil,Uruguay,2050,2.3962650566934864,prm15_wcost_re5_c2p1_co2_cut90p_t1
Argentina,Brazil,2020,0.4662738,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Brazil,2025,0.42830640000000003,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Brazil,2030,0.46926000000000007,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Brazil,2035,0.5720652,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Brazil,2040,0.4918591342048843,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Brazil,2045,0.5817744,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Brazil,2050,0.634027050594701,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Chile,2020,0.006447309,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Chile,2025,0.0060625950000000005,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Chile,2030,0.0054161415,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Chile,2035,0.00669765825,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Chile,2040,0.00765451275,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Chile,2045,0.008101381000000001,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Chile,2050,0.0075915900000000005,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Paraguay,2020,0.0086065825,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Paraguay,2025,0.007848820000000001,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Paraguay,2030,0.007801740000000001,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Paraguay,2035,0.007801740000000001,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Paraguay,2040,0.007801740000000001,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Paraguay,2045,0.00777504,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Paraguay,2050,0.007677990000000001,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Uruguay,2020,1.3339402988164992,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Uruguay,2025,1.4006606185286885,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Uruguay,2030,1.300975807950227,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Uruguay,2035,1.693033921933312,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Uruguay,2040,1.4905324128972381,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Uruguay,2045,1.553084662557576,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Uruguay,2050,1.8552477075467046,prm15_wcost_re6_c2p1_co2_cut90p_t1
Brazil,Paraguay,2020,0.0,prm15_wcost_re6_c2p1_co2_cut90p_t1
Brazil,Paraguay,2025,0.0,prm15_wcost_re6_c2p1_co2_cut90p_t1
Brazil,Paraguay,2030,0.0,prm15_wcost_re6_c2p1_co2_cut90p_t1
Brazil,Paraguay,2035,0.0,prm15_wcost_re6_c2p1_co2_cut90p_t1
Brazil,Paraguay,2040,0.0,prm15_wcost_re6_c2p1_co2_cut90p_t1
Brazil,Paraguay,2045,0.0,prm15_wcost_re6_c2p1_co2_cut90p_t1
Brazil,Paraguay,2050,0.0,prm15_wcost_re6_c2p1_co2_cut90p_t1
Brazil,Uruguay,2020,1.5184769732586092,prm15_wcost_re6_c2p1_co2_cut90p_t1
Brazil,Uruguay,2025,2.0682942054179208,prm15_wcost_re6_c2p1_co2_cut90p_t1
Brazil,Uruguay,2030,2.4603112046766085,prm15_wcost_re6_c2p1_co2_cut90p_t1
Brazil,Uruguay,2035,2.757977799143918,prm15_wcost_re6_c2p1_co2_cut90p_t1
Brazil,Uruguay,2040,2.327115650138376,prm15_wcost_re6_c2p1_co2_cut90p_t1
Brazil,Uruguay,2045,2.2945190694082322,prm15_wcost_re6_c2p1_co2_cut90p_t1
Brazil,Uruguay,2050,2.510068460321336,prm15_wcost_re6_c2p1_co2_cut90p_t1
Argentina,Brazil,2020,0.4662738,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Brazil,2025,0.37597500000000006,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Brazil,2030,0.4197636,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Brazil,2035,0.5749191,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Brazil,2040,0.45241650000000005,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Brazil,2045,0.5999994000000001,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Brazil,2050,0.646616025,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Chile,2020,0.006447309,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Chile,2025,0.006121929000000001,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Chile,2030,0.005540932002092357,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Chile,2035,0.00672412125,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Chile,2040,0.007025781,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Chile,2045,0.008122204000000001,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Chile,2050,0.0076593685,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Paraguay,2020,0.0086065825,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Paraguay,2025,0.00784222,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Paraguay,2030,0.00789018,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Paraguay,2035,0.00781175,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Paraguay,2040,0.00784904,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Paraguay,2045,0.007801880000000001,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Paraguay,2050,0.007810982500000001,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Uruguay,2020,1.3330393988164992,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Uruguay,2025,1.3875586991273456,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Uruguay,2030,1.301771271571587,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Uruguay,2035,1.707431685119996,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Uruguay,2040,1.5261051205225262,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Uruguay,2045,1.5425169518970838,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Uruguay,2050,1.807317005995316,prm15_wcost_re7_c2p1_co2_cut90p_t1
Brazil,Paraguay,2020,0.0,prm15_wcost_re7_c2p1_co2_cut90p_t1
Brazil,Paraguay,2025,0.0,prm15_wcost_re7_c2p1_co2_cut90p_t1
Brazil,Paraguay,2030,0.0,prm15_wcost_re7_c2p1_co2_cut90p_t1
Brazil,Paraguay,2035,0.0,prm15_wcost_re7_c2p1_co2_cut90p_t1
Brazil,Paraguay,2040,0.0,prm15_wcost_re7_c2p1_co2_cut90p_t1
Brazil,Paraguay,2045,0.0,prm15_wcost_re7_c2p1_co2_cut90p_t1
Brazil,Paraguay,2050,0.0,prm15_wcost_re7_c2p1_co2_cut90p_t1
Brazil,Uruguay,2020,1.4996531752586095,prm15_wcost_re7_c2p1_co2_cut90p_t1
Brazil,Uruguay,2025,1.9947186392825216,prm15_wcost_re7_c2p1_co2_cut90p_t1
Brazil,Uruguay,2030,2.193697366190257,prm15_wcost_re7_c2p1_co2_cut90p_t1
Brazil,Uruguay,2035,2.759693970460904,prm15_wcost_re7_c2p1_co2_cut90p_t1
Brazil,Uruguay,2040,2.3131892542425705,prm15_wcost_re7_c2p1_co2_cut90p_t1
Brazil,Uruguay,2045,2.3015372655978923,prm15_wcost_re7_c2p1_co2_cut90p_t1
Brazil,Uruguay,2050,2.3626499186213525,prm15_wcost_re7_c2p1_co2_cut90p_t1
Argentina,Brazil,2020,0.4662738,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Brazil,2025,0.42945930000000004,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Brazil,2030,0.5188423855952711,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Brazil,2035,0.5677776000000001,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Brazil,2040,0.5159727000000001,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Brazil,2045,0.5410710000000001,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Brazil,2050,0.6210585000000001,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Chile,2020,0.006447309,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Chile,2025,0.005367780297232042,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Chile,2030,0.006540431912205965,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Chile,2035,0.0076080982500000005,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Chile,2040,0.00792898425,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Chile,2045,0.007688871000000001,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Chile,2050,0.007892267750000001,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Paraguay,2020,0.0086065825,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Paraguay,2025,0.00785245,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Paraguay,2030,0.007801740000000001,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Paraguay,2035,0.007801740000000001,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Paraguay,2040,0.007801740000000001,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Paraguay,2045,0.00780504,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Paraguay,2050,0.007808450000000001,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Uruguay,2020,1.3330393988164995,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Uruguay,2025,1.581846463342556,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Uruguay,2030,1.6029978147221613,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Uruguay,2035,1.676908479587295,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Uruguay,2040,1.7020890459353857,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Uruguay,2045,1.5427549175314625,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Uruguay,2050,1.8595096185200748,prm15_wcost_re8_c2p1_co2_cut90p_t1
Brazil,Paraguay,2020,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
Brazil,Paraguay,2025,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
Brazil,Paraguay,2030,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
Brazil,Paraguay,2035,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
Brazil,Paraguay,2040,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
Brazil,Paraguay,2045,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
Brazil,Paraguay,2050,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
Brazil,Uruguay,2020,1.5450136592586097,prm15_wcost_re8_c2p1_co2_cut90p_t1
Brazil,Uruguay,2025,1.7969083867300932,prm15_wcost_re8_c2p1_co2_cut90p_t1
Brazil,Uruguay,2030,2.420728097540185,prm15_wcost_re8_c2p1_co2_cut90p_t1
Brazil,Uruguay,2035,2.531871548532555,prm15_wcost_re8_c2p1_co2_cut90p_t1
Brazil,Uruguay,2040,2.5810139372218424,prm15_wcost_re8_c2p1_co2_cut90p_t1
Brazil,Uruguay,2045,2.168699210758746,prm15_wcost_re8_c2p1_co2_cut90p_t1
Brazil,Uruguay,2050,2.398510749805887,prm15_wcost_re8_c2p1_co2_cut90p_t1
Argentina,Brazil,2020,0.4662738,prm15_wcost_re9_c2p1_co2_cut90p_t1
Argentina,Brazil,2025,0.42944040000000006,prm15_wcost_re9_c2p1_co2_cut90p_t1
Argentina,Brazil,2030,0.5494019711836964,prm15_wcost_re9_c2p1_co2_cut90p_t1
Argentina,Brazil,2035,0.4805995578078617,prm15_wcost_re9_c2p1_co2_cut90p_t1
Argentina,Brazil,2040,0.5310927000000001,prm15_wcost_re9_c2p1_co2_cut90p_t1
Argentina,Brazil,2045,0.5646366,prm15_wcost_re9_c2p1_co2_cut90p_t1
Argentina,Brazil,2050,0.636039,prm15_wcost_re9_c2p1_co2_cut90p_t1
Argentina,Chile,2020,0.006447309,prm15_wcost_re9_c2p1_co2_cut90p_t1
Argentina,Chile,2025,0.00557189325,prm15_wcost_re9_c2p1_co2_cut90p_t1
Argentina,Chile,2030,0.006512624250000001,prm15_wcost_re9_c2p1_co2_cut90p_t1
Argentina,Chile,2035,0.0074868502500000005,prm15_wcost_re9_c2p1_co2_cut90p_t1
Argentina,Chile,2040,0.00797089525,prm15_wcost_re9_c2p1_co2_cut90p_t1
Argentina,Chile,2045,0.00806745,prm15_wcost_re9_c2p1_co2_cut90p_t1
Argentina,Chile,2050,0.008009199,prm15_wcost_re9_c2p1_co2_cut90p_t1
Argentina,Paraguay,2020,0.0086065825,prm15_wcost_re9_c2p1_co2_cut90p_t1
Argentina,Paraguay,2025,0.00783903,prm15_wcost_re9_c2p1_co2_cut90p_t1
Argentina,Paraguay,2030,0.007804847500000001,prm15_wcost_re9_c2p1_co2_cut90p_t1
Argentina,Paraguay,2035,0.00781835,prm15_wcost_re9_c2p1_co2_cut90p_t1
