scenario,technology,load_zone,new_build_mw,cap_mw,new_cap_mw,emis_policy,exist_trd,op_char,fixed_pv,pol,group
prm15_wcost_re19_c2p1_tn,SolarPV,Chile,0.0,94117.1,0.0,0,0,19,1,"NoCut,Full",001
prm15_wcost_re19_c2p1_tn,SolarPV,Paraguay,5011.3,11360.1,5011.3,0,0,19,1,"NoCut,Full",001
prm15_wcost_re19_c2p1_tn,SolarPV,Uruguay,1971.7207814532,8111.2,1971.7207814532,0,0,19,1,"NoCut,Full",001
prm15_wcost_re19_c2p1_tn,Wind,Brazil,47649.0,281991.0,47649.0,0,0,19,1,"NoCut,Full",001
prm15_wcost_re19_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,19,1,"NoCut,Full",001
prm15_wcost_re19_c2p1_tn,Wind,Paraguay,5659.78078323,80313.0,5659.78078323,0,0,19,1,"NoCut,Full",001
prm15_wcost_re19_c2p1_tn,SolarPV,Argentina,501.9,68590.4,501.9,0,0,19,1,"NoCut,Full",001
prm15_wcost_re9_c2p1_tn,Wind,Paraguay,1773.096065168,80313.0,1773.096065168,0,0,9,0,"NoCut,Full",000
prm15_wcost_re18_c2p1_tn,Wind,Uruguay,0.0,102552.0,0.0,0,0,18,1,"NoCut,Full",001
prm15_wcost_re18_c2p1_tn,Wind,Paraguay,5592.0,80313.0,5592.0,0,0,18,1,"NoCut,Full",001
prm15_wcost_re18_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,18,1,"NoCut,Full",001
prm15_wcost_re18_c2p1_tn,Wind,Brazil,49410.0,281991.0,49410.0,0,0,18,1,"NoCut,Full",001
prm15_wcost_re18_c2p1_tn,Wind,Argentina,584.9999999995999,631578.0,584.9999999995999,0,0,18,1,"NoCut,Full",001
prm15_wcost_re18_c2p1_tn,SolarPV,Uruguay,1971.72078145316,8111.2,1971.72078145316,0,0,18,1,"NoCut,Full",001
prm15_wcost_re18_c2p1_tn,SolarPV,Paraguay,5376.4934921294,11360.1,5376.4934921294,0,0,18,1,"NoCut,Full",001
prm15_wcost_re18_c2p1_tn,SolarPV,Brazil,109432.7515290898,134739.3,109432.7515290898,0,0,18,1,"NoCut,Full",001
prm15_wcost_re18_c2p1_tn,SolarPV,Argentina,373.4,68590.4,373.4,0,0,18,1,"NoCut,Full",001
prm15_wcost_re1_c2p1_tn,SolarPV,Argentina,4631.7,68590.4,4631.7,0,0,1,0,"NoCut,Full",000
prm15_wcost_re1_c2p1_tn,SolarPV,Brazil,112152.1999999996,134739.3,112152.1999999996,0,0,1,0,"NoCut,Full",000
prm15_wcost_re1_c2p1_tn,SolarPV,Chile,6572.4691618979,94117.1,6572.4691618979,0,0,1,0,"NoCut,Full",000
prm15_wcost_re1_c2p1_tn,SolarPV,Paraguay,5465.7999999995,11360.1,5465.7999999995,0,0,1,0,"NoCut,Full",000
prm15_wcost_re1_c2p1_tn,SolarPV,Uruguay,3228.098656574,8111.2,3228.098656574,0,0,1,0,"NoCut,Full",000
prm15_wcost_re1_c2p1_tn,Wind,Argentina,8991.0,631578.0,8991.0,0,0,1,0,"NoCut,Full",000
prm15_wcost_re1_c2p1_tn,Wind,Brazil,78885.0,281991.0,78885.0,0,0,1,0,"NoCut,Full",000
prm15_wcost_re1_c2p1_tn,Wind,Paraguay,4232.687901036,80313.0,4232.687901036,0,0,1,0,"NoCut,Full",000
prm15_wcost_re19_c2p1_tn,Wind,Argentina,0.0,631578.0,0.0,0,0,19,1,"NoCut,Full",001
prm15_wcost_re19_c2p1_tn,Wind,Uruguay,0.0,102552.0,0.0,0,0,19,1,"NoCut,Full",001
prm15_wcost_re20_c2p1_tn,SolarPV,Brazil,15725.4,134739.3,15725.4,0,0,20,1,"NoCut,Full",001
prm15_wcost_re7_c2p1_tn,Wind,Argentina,0.0,631578.0,0.0,0,0,7,0,"NoCut,Full",000
prm15_wcost_re7_c2p1_tn,SolarPV,Uruguay,3404.7627053797,8111.2,3404.7627053797,0,0,7,0,"NoCut,Full",000
prm15_wcost_re7_c2p1_tn,SolarPV,Paraguay,5779.7999999999,11360.1,5779.7999999999,0,0,7,0,"NoCut,Full",000
prm15_wcost_re7_c2p1_tn,SolarPV,Chile,5640.817496071,94117.1,5640.817496071,0,0,7,0,"NoCut,Full",000
prm15_wcost_re7_c2p1_tn,SolarPV,Brazil,112919.39999999944,134739.3,112919.39999999944,0,0,7,0,"NoCut,Full",000
prm15_wcost_re7_c2p1_tn,SolarPV,Argentina,4255.3261164127,68590.4,4255.3261164127,0,0,7,0,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,Wind,Uruguay,6714.71605193,102552.0,6714.71605193,0,0,6,0,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,Wind,Paraguay,4574.756488673,80313.0,4574.756488673,0,0,6,0,"NoCut,Full",000
prm15_wcost_re7_c2p1_tn,Wind,Brazil,55980.0,281991.0,55980.0,0,0,7,0,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,6,0,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,Wind,Argentina,3054.0,631578.0,3054.0,0,0,6,0,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,SolarPV,Uruguay,3197.8835773197998,8111.2,3197.8835773197998,0,0,6,0,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,SolarPV,Paraguay,4857.2,11360.1,4857.2,0,0,6,0,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,SolarPV,Chile,5640.817496071,94117.1,5640.817496071,0,0,6,0,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,SolarPV,Brazil,103364.6,134739.3,103364.6,0,0,6,0,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,SolarPV,Argentina,3815.4773620028,68590.4,3815.4773620028,0,0,6,0,"NoCut,Full",000
prm15_wcost_re5_c2p1_tn,Wind,Uruguay,6082.857578158,102552.0,6082.857578158,0,0,5,0,"NoCut,Full",000
prm15_wcost_re5_c2p1_tn,Wind,Paraguay,3564.526309204,80313.0,3564.526309204,0,0,5,0,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,Wind,Brazil,64263.0,281991.0,64263.0,0,0,6,0,"NoCut,Full",000
prm15_wcost_re5_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,5,0,"NoCut,Full",000
prm15_wcost_re7_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,7,0,"NoCut,Full",000
prm15_wcost_re7_c2p1_tn,Wind,Uruguay,6223.5928786117,102552.0,6223.5928786117,0,0,7,0,"NoCut,Full",000
prm15_wcost_re9_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,9,0,"NoCut,Full",000
prm15_wcost_re9_c2p1_tn,Wind,Brazil,38430.0,281991.0,38430.0,0,0,9,0,"NoCut,Full",000
prm15_wcost_re9_c2p1_tn,Wind,Argentina,0.0,631578.0,0.0,0,0,9,0,"NoCut,Full",000
prm15_wcost_re9_c2p1_tn,SolarPV,Uruguay,3246.2004338391,8111.2,3246.2004338391,0,0,9,0,"NoCut,Full",000
prm15_wcost_re9_c2p1_tn,SolarPV,Paraguay,7693.1999999999,11360.1,7693.1999999999,0,0,9,0,"NoCut,Full",000
prm15_wcost_re9_c2p1_tn,SolarPV,Chile,5640.817496071,94117.1,5640.817496071,0,0,9,0,"NoCut,Full",000
prm15_wcost_re9_c2p1_tn,SolarPV,Brazil,125528.99999999994,134739.3,125528.99999999994,0,0,9,0,"NoCut,Full",000
prm15_wcost_re9_c2p1_tn,SolarPV,Argentina,5531.0,68590.4,5531.0,0,0,9,0,"NoCut,Full",000
prm15_wcost_re7_c2p1_tn,Wind,Paraguay,3962.7555379,80313.0,3962.7555379,0,0,7,0,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,Wind,Uruguay,1860.0,102552.0,1860.0,0,0,8,0,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,8,0,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,Wind,Brazil,38745.0,281991.0,38745.0,0,0,8,0,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,Wind,Argentina,0.0,631578.0,0.0,0,0,8,0,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,SolarPV,Uruguay,3230.26258784608,8111.2,3230.26258784608,0,0,8,0,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,SolarPV,Paraguay,7852.8,11360.1,7852.8,0,0,8,0,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,SolarPV,Chile,5640.817496071,94117.1,5640.817496071,0,0,8,0,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,SolarPV,Brazil,125528.9999999987,134739.3,125528.9999999987,0,0,8,0,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,SolarPV,Argentina,5367.5603890349,68590.4,5367.5603890349,0,0,8,0,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,Wind,Paraguay,683.69588628,80313.0,683.69588628,0,0,8,0,"NoCut,Full",000
prm15_wcost_re5_c2p1_tn,Wind,Brazil,53433.632667151,281991.0,53433.632667151,0,0,5,0,"NoCut,Full",000
prm15_wcost_re5_c2p1_tn,Wind,Argentina,0.0,631578.0,0.0,0,0,5,0,"NoCut,Full",000
prm15_wcost_re5_c2p1_tn,SolarPV,Uruguay,3534.64593433572,8111.2,3534.64593433572,0,0,5,0,"NoCut,Full",000
prm15_wcost_re2_c2p1_tn,Wind,Uruguay,5424.0,102552.0,5424.0,0,0,2,0,"NoCut,Full",000
prm15_wcost_re2_c2p1_tn,Wind,Paraguay,3724.95670827,80313.0,3724.95670827,0,0,2,0,"NoCut,Full",000
prm15_wcost_re2_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,2,0,"NoCut,Full",000
prm15_wcost_re2_c2p1_tn,Wind,Brazil,51966.72290521,281991.0,51966.72290521,0,0,2,0,"NoCut,Full",000
prm15_wcost_re2_c2p1_tn,Wind,Argentina,0.0,631578.0,0.0,0,0,2,0,"NoCut,Full",000
prm15_wcost_re2_c2p1_tn,SolarPV,Uruguay,3759.5999999999,8111.2,3759.5999999999,0,0,2,0,"NoCut,Full",000
prm15_wcost_re2_c2p1_tn,SolarPV,Paraguay,6203.8,11360.1,6203.8,0,0,2,0,"NoCut,Full",000
prm15_wcost_re2_c2p1_tn,SolarPV,Chile,5640.817496071,94117.1,5640.817496071,0,0,2,0,"NoCut,Full",000
prm15_wcost_re3_c2p1_tn,SolarPV,Argentina,5835.425707009,68590.4,5835.425707009,0,0,3,0,"NoCut,Full",000
prm15_wcost_re2_c2p1_tn,SolarPV,Brazil,119052.69999999912,134739.3,119052.69999999912,0,0,2,0,"NoCut,Full",000
prm15_wcost_re20_c2p1_tn,Wind,Uruguay,7343.84494025,102552.0,7343.84494025,0,0,20,1,"NoCut,Full",001
prm15_wcost_re20_c2p1_tn,Wind,Paraguay,10031.543306193,80313.0,10031.543306193,0,0,20,1,"NoCut,Full",001
prm15_wcost_re20_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,20,1,"NoCut,Full",001
prm15_wcost_re20_c2p1_tn,Wind,Brazil,110918.999999992,281991.0,110918.999999992,0,0,20,1,"NoCut,Full",001
prm15_wcost_re20_c2p1_tn,Wind,Argentina,12750.0,631578.0,12750.0,0,0,20,1,"NoCut,Full",001
prm15_wcost_re20_c2p1_tn,SolarPV,Uruguay,2009.1684838231,8111.2,2009.1684838231,0,0,20,1,"NoCut,Full",001
prm15_wcost_re20_c2p1_tn,SolarPV,Paraguay,0.0,11360.1,0.0,0,0,20,1,"NoCut,Full",001
prm15_wcost_re20_c2p1_tn,SolarPV,Chile,0.0,94117.1,0.0,0,0,20,1,"NoCut,Full",001
prm15_wcost_re2_c2p1_tn,SolarPV,Argentina,4343.287655718,68590.4,4343.287655718,0,0,2,0,"NoCut,Full",000
prm15_wcost_re3_c2p1_tn,SolarPV,Brazil,127156.6848417219,134739.3,127156.6848417219,0,0,3,0,"NoCut,Full",000
prm15_wcost_re3_c2p1_tn,SolarPV,Chile,5640.817496071,94117.1,5640.817496071,0,0,3,0,"NoCut,Full",000
prm15_wcost_re3_c2p1_tn,SolarPV,Paraguay,7852.8,11360.1,7852.8,0,0,3,0,"NoCut,Full",000
prm15_wcost_re5_c2p1_tn,SolarPV,Paraguay,5779.79999999981,11360.1,5779.79999999981,0,0,5,0,"NoCut,Full",000
prm15_wcost_re5_c2p1_tn,SolarPV,Chile,5640.817496071,94117.1,5640.817496071,0,0,5,0,"NoCut,Full",000
prm15_wcost_re5_c2p1_tn,SolarPV,Brazil,114709.9999999994,134739.3,114709.9999999994,0,0,5,0,"NoCut,Full",000
prm15_wcost_re5_c2p1_tn,SolarPV,Argentina,5172.8,68590.4,5172.8,0,0,5,0,"NoCut,Full",000
prm15_wcost_re4_c2p1_tn,Wind,Uruguay,3898.701463748,102552.0,3898.701463748,0,0,4,0,"NoCut,Full",000
prm15_wcost_re4_c2p1_tn,Wind,Paraguay,2238.381143955,80313.0,2238.381143955,0,0,4,0,"NoCut,Full",000
prm15_wcost_re4_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,4,0,"NoCut,Full",000
prm15_wcost_re4_c2p1_tn,Wind,Brazil,44673.708703571,281991.0,44673.708703571,0,0,4,0,"NoCut,Full",000
prm15_wcost_re4_c2p1_tn,Wind,Argentina,0.0,631578.0,0.0,0,0,4,0,"NoCut,Full",000
prm15_wcost_re4_c2p1_tn,SolarPV,Uruguay,3542.2729781046,8111.2,3542.2729781046,0,0,4,0,"NoCut,Full",000
prm15_wcost_re4_c2p1_tn,SolarPV,Paraguay,6986.9000299025,11360.1,6986.9000299025,0,0,4,0,"NoCut,Full",000
prm15_wcost_re4_c2p1_tn,SolarPV,Chile,5640.817496071,94117.1,5640.817496071,0,0,4,0,"NoCut,Full",000
prm15_wcost_re4_c2p1_tn,SolarPV,Brazil,121436.8999999991,134739.3,121436.8999999991,0,0,4,0,"NoCut,Full",000
prm15_wcost_re4_c2p1_tn,SolarPV,Argentina,5154.319990803,68590.4,5154.319990803,0,0,4,0,"NoCut,Full",000
prm15_wcost_re3_c2p1_tn,Wind,Paraguay,372.817087962,80313.0,372.817087962,0,0,3,0,"NoCut,Full",000
prm15_wcost_re3_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,3,0,"NoCut,Full",000
prm15_wcost_re3_c2p1_tn,Wind,Brazil,30093.0,281991.0,30093.0,0,0,3,0,"NoCut,Full",000
prm15_wcost_re3_c2p1_tn,Wind,Argentina,0.0,631578.0,0.0,0,0,3,0,"NoCut,Full",000
prm15_wcost_re3_c2p1_tn,SolarPV,Uruguay,3035.5784417509,8111.2,3035.5784417509,0,0,3,0,"NoCut,Full",000
prm15_wcost_re20_c2p1_tn,SolarPV,Argentina,0.0,68590.4,0.0,0,0,20,1,"NoCut,Full",001
prm15_wcost_re3_c2p1_tn,Wind,Uruguay,0.0,102552.0,0.0,0,0,3,0,"NoCut,Full",000
prm15_wcost_re9_c2p1_tn,Wind,Uruguay,1860.0,102552.0,1860.0,0,0,9,0,"NoCut,Full",000
prm15_wcost_re13_c2p1_tn,Wind,Uruguay,0.0,102552.0,0.0,0,0,13,1,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,12,1,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,Wind,Brazil,65336.999999999,281991.0,65336.999999999,0,0,12,1,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,Wind,Argentina,5896.776974482,631578.0,5896.776974482,0,0,12,1,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,SolarPV,Uruguay,2288.33052669,8111.2,2288.33052669,0,0,12,1,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,SolarPV,Paraguay,1592.8,11360.1,1592.8,0,0,12,1,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,SolarPV,Chile,0.0,94117.1,0.0,0,0,12,1,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,SolarPV,Brazil,89168.0,134739.3,89168.0,0,0,12,1,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,SolarPV,Argentina,0.0,68590.4,0.0,0,0,12,1,"NoCut,Full",001
prm15_wcost_re14_c2p1_tn,SolarPV,Brazil,97692.94983946392,134739.3,97692.94983946392,0,0,14,1,"NoCut,Full",001
prm15_wcost_re11_c2p1_tn,Wind,Uruguay,7391.642970647,102552.0,7391.642970647,0,0,11,1,"NoCut,Full",001
prm15_wcost_re16_c2p1_tn,SolarPV,Argentina,0.0,68590.4,0.0,0,0,16,1,"NoCut,Full",001
prm15_wcost_re16_c2p1_tn,SolarPV,Brazil,49202.17313864,134739.3,49202.17313864,0,0,16,1,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,Wind,Paraguay,7113.1956125100005,80313.0,7113.1956125100005,0,0,12,1,"NoCut,Full",001
prm15_wcost_re16_c2p1_tn,SolarPV,Chile,0.0,94117.1,0.0,0,0,16,1,"NoCut,Full",001
prm15_wcost_re16_c2p1_tn,SolarPV,Uruguay,2180.8867210865,8111.2,2180.8867210865,0,0,16,1,"NoCut,Full",001
prm15_wcost_re16_c2p1_tn,Wind,Argentina,6105.342298145,631578.0,6105.342298145,0,0,16,1,"NoCut,Full",001
prm15_wcost_re16_c2p1_tn,Wind,Brazil,91682.99999999611,281991.0,91682.99999999611,0,0,16,1,"NoCut,Full",001
prm15_wcost_re16_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,16,1,"NoCut,Full",001
prm15_wcost_re16_c2p1_tn,Wind,Paraguay,10188.984305614,80313.0,10188.984305614,0,0,16,1,"NoCut,Full",001
prm15_wcost_re16_c2p1_tn,Wind,Uruguay,7137.706676142,102552.0,7137.706676142,0,0,16,1,"NoCut,Full",001
prm15_wcost_re11_c2p1_tn,Wind,Paraguay,9837.501095999,80313.0,9837.501095999,0,0,11,1,"NoCut,Full",001
prm15_wcost_re11_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,11,1,"NoCut,Full",001
prm15_wcost_re11_c2p1_tn,Wind,Brazil,100860.0007440957,281991.0,100860.0007440957,0,0,11,1,"NoCut,Full",001
prm15_wcost_re11_c2p1_tn,Wind,Argentina,8991.0,631578.0,8991.0,0,0,11,1,"NoCut,Full",001
prm15_wcost_re11_c2p1_tn,SolarPV,Uruguay,2104.8,8111.2,2104.8,0,0,11,1,"NoCut,Full",001
prm15_wcost_re11_c2p1_tn,SolarPV,Paraguay,0.0,11360.1,0.0,0,0,11,1,"NoCut,Full",001
prm15_wcost_re16_c2p1_tn,SolarPV,Paraguay,0.0,11360.1,0.0,0,0,16,1,"NoCut,Full",001
prm15_wcost_re11_c2p1_tn,SolarPV,Chile,0.0,94117.1,0.0,0,0,11,1,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,Wind,Uruguay,4826.99999999938,102552.0,4826.99999999938,0,0,12,1,"NoCut,Full",001
prm15_wcost_re15_c2p1_tn,Wind,Paraguay,7161.0,80313.0,7161.0,0,0,15,1,"NoCut,Full",001
prm15_wcost_re14_c2p1_tn,SolarPV,Chile,0.0,94117.1,0.0,0,0,14,1,"NoCut,Full",001
prm15_wcost_re14_c2p1_tn,SolarPV,Paraguay,2914.9334021693,11360.1,2914.9334021693,0,0,14,1,"NoCut,Full",001
prm15_wcost_re14_c2p1_tn,SolarPV,Uruguay,2104.8,8111.2,2104.8,0,0,14,1,"NoCut,Full",001
prm15_wcost_re14_c2p1_tn,Wind,Argentina,4185.0,631578.0,4185.0,0,0,14,1,"NoCut,Full",001
prm15_wcost_re14_c2p1_tn,Wind,Brazil,62465.9999999999,281991.0,62465.9999999999,0,0,14,1,"NoCut,Full",001
prm15_wcost_re14_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,14,1,"NoCut,Full",001
prm15_wcost_re14_c2p1_tn,Wind,Paraguay,6192.000057304,80313.0,6192.000057304,0,0,14,1,"NoCut,Full",001
prm15_wcost_re14_c2p1_tn,Wind,Uruguay,3932.0165045322,102552.0,3932.0165045322,0,0,14,1,"NoCut,Full",001
prm15_wcost_re17_c2p1_tn,Wind,Uruguay,7178.948707212,102552.0,7178.948707212,0,0,17,1,"NoCut,Full",001
prm15_wcost_re13_c2p1_tn,Wind,Paraguay,5287.18857526,80313.0,5287.18857526,0,0,13,1,"NoCut,Full",001
prm15_wcost_re13_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,13,1,"NoCut,Full",001
prm15_wcost_re13_c2p1_tn,Wind,Brazil,40070.306355836,281991.0,40070.306355836,0,0,13,1,"NoCut,Full",001
prm15_wcost_re15_c2p1_tn,Wind,Uruguay,6957.5120153709995,102552.0,6957.5120153709995,0,0,15,1,"NoCut,Full",001
prm15_wcost_re13_c2p1_tn,Wind,Argentina,0.0,631578.0,0.0,0,0,13,1,"NoCut,Full",001
prm15_wcost_re13_c2p1_tn,SolarPV,Paraguay,5621.4,11360.1,5621.4,0,0,13,1,"NoCut,Full",001
prm15_wcost_re13_c2p1_tn,SolarPV,Chile,0.0,94117.1,0.0,0,0,13,1,"NoCut,Full",001
prm15_wcost_re13_c2p1_tn,SolarPV,Brazil,113343.5010916327,134739.3,113343.5010916327,0,0,13,1,"NoCut,Full",001
prm15_wcost_re13_c2p1_tn,SolarPV,Argentina,501.9,68590.4,501.9,0,0,13,1,"NoCut,Full",001
prm15_wcost_re15_c2p1_tn,SolarPV,Argentina,0.0,68590.4,0.0,0,0,15,1,"NoCut,Full",001
prm15_wcost_re15_c2p1_tn,SolarPV,Brazil,82626.5,134739.3,82626.5,0,0,15,1,"NoCut,Full",001
prm15_wcost_re15_c2p1_tn,SolarPV,Chile,0.0,94117.1,0.0,0,0,15,1,"NoCut,Full",001
prm15_wcost_re15_c2p1_tn,SolarPV,Paraguay,932.801171671,11360.1,932.801171671,0,0,15,1,"NoCut,Full",001
prm15_wcost_re15_c2p1_tn,SolarPV,Uruguay,2466.7153845876,8111.2,2466.7153845876,0,0,15,1,"NoCut,Full",001
prm15_wcost_re15_c2p1_tn,Wind,Argentina,5786.311695487,631578.0,5786.311695487,0,0,15,1,"NoCut,Full",001
prm15_wcost_re15_c2p1_tn,Wind,Brazil,72176.999999997,281991.0,72176.999999997,0,0,15,1,"NoCut,Full",001
prm15_wcost_re15_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,15,1,"NoCut,Full",001
prm15_wcost_re13_c2p1_tn,SolarPV,Uruguay,1939.260881981,8111.2,1939.260881981,0,0,13,1,"NoCut,Full",001
prm15_wcost_re11_c2p1_tn,SolarPV,Brazil,21056.7,134739.3,21056.7,0,0,11,1,"NoCut,Full",001
prm15_wcost_re14_c2p1_tn,SolarPV,Argentina,239.0,68590.4,239.0,0,0,14,1,"NoCut,Full",001
prm15_wcost_re10_c2p1_tn,SolarPV,Paraguay,2013.1,11360.1,2013.1,0,0,10,0,"NoCut,Full",000
prm15_wcost_re10_c2p1_tn,SolarPV,Chile,5640.817496071,94117.1,5640.817496071,0,0,10,0,"NoCut,Full",000
prm15_wcost_re10_c2p1_tn,SolarPV,Brazil,95553.9750266985,134739.3,95553.9750266985,0,0,10,0,"NoCut,Full",000
prm15_wcost_re10_c2p1_tn,SolarPV,Argentina,2309.4,68590.4,2309.4,0,0,10,0,"NoCut,Full",000
prm15_wcost_re17_c2p1_tn,SolarPV,Argentina,0.0,68590.4,0.0,0,0,17,1,"NoCut,Full",001
prm15_wcost_re10_c2p1_tn,Wind,Brazil,86802.633739102,281991.0,86802.633739102,0,0,10,0,"NoCut,Full",000
prm15_wcost_re17_c2p1_tn,Wind,Paraguay,7647.59229429,80313.0,7647.59229429,0,0,17,1,"NoCut,Full",001
prm15_wcost_re17_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,17,1,"NoCut,Full",001
prm15_wcost_re17_c2p1_tn,Wind,Brazil,80016.0,281991.0,80016.0,0,0,17,1,"NoCut,Full",001
prm15_wcost_re17_c2p1_tn,Wind,Argentina,5752.827760466,631578.0,5752.827760466,0,0,17,1,"NoCut,Full",001
prm15_wcost_re17_c2p1_tn,SolarPV,Uruguay,2417.2087402359,8111.2,2417.2087402359,0,0,17,1,"NoCut,Full",001
prm15_wcost_re17_c2p1_tn,SolarPV,Paraguay,516.7,11360.1,516.7,0,0,17,1,"NoCut,Full",001
prm15_wcost_re17_c2p1_tn,SolarPV,Chile,0.0,94117.1,0.0,0,0,17,1,"NoCut,Full",001
prm15_wcost_re17_c2p1_tn,SolarPV,Brazil,78954.2,134739.3,78954.2,0,0,17,1,"NoCut,Full",001
prm15_wcost_re11_c2p1_tn,SolarPV,Argentina,0.0,68590.4,0.0,0,0,11,1,"NoCut,Full",001
prm15_wcost_re10_c2p1_tn,Wind,Chile,0.0,25245.0,0.0,0,0,10,0,"NoCut,Full",000
prm15_wcost_re10_c2p1_tn,Wind,Paraguay,7376.124352465,80313.0,7376.124352465,0,0,10,0,"NoCut,Full",000
prm15_wcost_re10_c2p1_tn,Wind,Uruguay,6705.628166045,102552.0,6705.628166045,0,0,10,0,"NoCut,Full",000
prm15_wcost_re10_c2p1_tn,Wind,Argentina,12750.0,631578.0,12750.0,0,0,10,0,"NoCut,Full",000
prm15_wcost_re10_c2p1_tn,SolarPV,Uruguay,2782.784271388,8111.2,2782.784271388,0,0,10,0,"NoCut,Full",000
prm15_wcost_re9_c2p1_co2_cut90p_t1,Wind,Chile,12875.200395445365,25245.0,12875.200395445365,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,Wind,Argentina,69558.55394155455,631578.0,69558.55394155455,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,Wind,Paraguay,3542.838521690292,80313.0,3542.838521690292,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,Wind,Uruguay,7923.470883205544,102552.0,7923.470883205544,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,Wind,Uruguay,7720.197643403621,102552.0,7720.197643403621,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,Wind,Brazil,176359.95563530255,281991.0,176359.95563530255,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,SolarPV,Uruguay,4123.783337917368,8111.2,4123.783337917368,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re11_c2p1_co2_cut90p_t1,Wind,Uruguay,7271.489440037978,102552.0,7271.489440037978,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re9_c2p1_co2_cut90p_t1,SolarPV,Chile,32768.6,94117.1,32768.6,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,SolarPV,Brazil,134739.3,134739.3,134739.3,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,Wind,Paraguay,3445.900749174372,80313.0,3445.900749174372,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,SolarPV,Argentina,30287.002873221045,68590.4,30287.002873221045,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re13_c2p1_co2_cut90p_t1,Wind,Uruguay,9259.785077812045,102552.0,9259.785077812045,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re5_c2p1_co2_cut90p_t1,SolarPV,Argentina,24251.70764774589,68590.4,24251.70764774589,1,1,5,0,"90%Cut,Lim",110
