1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.006448173732725634,0.06300590568678102,0.0841464466509737,0.13916621990871997,0.12398055606599345,0.05826202181706974,0.017130458953825627,0.026443389202996215,0.004669518752573167,-0.0,0.020604696637521423,1.3877888133645917,2.251600505432215,3.112503172484473,4.248161098314071,4.5405831894635575,4.724896837738472,4.846184880524425,4.265069703186866,3.305796509871324,2.2718219571591067,0.44572967776814065,-0.0,-0.0
0.006115874782285237,0.04554754713424826,0.11300439291698199,0.23921316778964008,0.3544590060174777,0.3789285326883979,0.43741438943228567,0.06796152812893297,0.006124585203951687,-0.0,0.09916622328374083,2.142638690467782,2.6776246075862296,3.4842774249194286,4.713090533435775,5.060352914421101,5.3904925462483355,5.845388575188875,5.803940630633667,4.295416508906209,2.0465081856173226,0.47498575157949985,-0.0,-0.0
-0.0,0.06812953537610704,0.2886200322973752,0.6708634109983779,0.8824778532575411,0.8913166054936508,1.0000142196340835,0.5222967967918507,0.14025399264785846,0.016182567561575198,0.07136141825443522,1.7795701352974311,2.884067155010677,3.8653104341698876,5.027878880238168,5.482191469570162,5.756262126548224,6.257793744652621,5.858342193201755,3.6733739735202198,2.151245095563394,0.5607053817349534,-0.0,-0.0
0.05469317495574777,0.1731509661492936,0.13695732350827386,0.2606940432012047,0.23091445962766027,0.4199026969776029,0.49830609439427287,0.2599639583608928,0.11355521302077524,0.0486572510013165,0.01833540733333332,1.894637594247207,1.7481868887977403,2.4411941058279636,2.9174634688516137,3.175528748043181,2.997454102841704,3.295474876659514,3.7099120227104576,3.9428995436696477,2.7750972024967377,1.7542227349880957,-0.0,0.029707120943185072
0.044012448644869355,0.08714524529241002,0.14782972493773425,0.10933601285399722,0.02873161758539481,0.19446311175230785,0.24947965818850865,0.11920587958218105,0.13190885593548118,0.03707246074017678,0.1184039043589393,0.1343589619671769,2.145019319918002,3.1716450069889217,3.7068763490129797,4.448446324490865,4.743852379808681,4.944563040814484,4.530876648492566,3.8109210378631544,2.745422985691383,0.8276476514628094,0.0037976388258859897,0.03449427032056518
0.03716851776996364,0.17005128690226828,0.33729108420951653,0.5115630715828426,1.115598192855067,1.1601068487861554,1.0100009680927224,0.368856288107913,0.049256438029727734,-0.0,-0.0,0.029070820428336936,1.8105917265491953,3.228210544361289,4.1283883150598815,4.442326968985371,4.908673954695088,5.327043483104654,4.97793401333754,3.5873696668207145,1.631147722669445,-0.0,-0.0,-0.0
-0.0,0.19979338573154146,0.4559809118054055,0.5405739448809084,0.8104480048223376,0.7904839652821399,1.0368649111989203,0.3092038439717196,0.002477491263311905,-0.0,-0.0,0.037721314026979764,2.5309835113506653,3.5141340204315896,4.3177071447510595,4.751059305251742,5.099640208443044,5.6654610283681555,5.1388443962656165,3.578073352017415,1.707098451190205,0.004322204261529585,-0.0,-0.0
0.020951252434818202,0.005286200457167627,0.03184349859370157,0.14112047172726291,0.16288771703703878,0.17655728659833203,0.14780710533766733,0.008956500799787144,-0.0,0.00792268742920868,0.014679706792007165,1.3169576793025632,2.6716883645391603,3.009729345233453,4.389048271964283,4.631511383596065,4.763919023013557,4.5209778330323385,4.593071217026965,3.323916731621439,2.51907879395189,0.740830334795799,0.003078492690875502,-0.0
0.00095804234812004,0.0827090562972436,0.2913193784007456,0.5683603255674201,0.7851143645635815,0.7665234102390847,0.7088199344950559,0.19846906001373654,0.02089491783464526,-0.0,-0.0,0.9080616429462587,2.1048213939432707,3.829465029100813,4.405811419432972,4.846608813023523,5.430536267350297,5.922264762009611,5.878779224165679,4.412899822800745,2.458836007727244,2.16794995155999,-0.0,-0.0
-0.0,0.037667287192333754,0.11159294848343375,0.19447491599345557,0.23133880788850858,0.16975253474569185,0.2387897197142161,0.06956567799550024,0.015537544033392742,-0.0,-0.0,1.2811507565658615,2.289077548043648,3.2370228968013657,4.264102478180043,4.307435202092496,4.448289337756693,4.376910139302183,4.79758991327199,4.141246336971806,3.053612248181154,2.2622849989836777,0.031569620175449786,-0.0
0.01590338500427333,0.20200166617120013,0.29577852243320024,0.48108623747896423,0.7316674019016312,0.710134047630457,0.818177738352432,0.36568680322298386,0.013991874811559205,-0.0,0.7790594958367572,1.8667684611839293,1.703541413566819,0.7929182536788741,2.4628839935461206,2.6573571194681587,2.042398932742935,3.4766923515474146,3.0416235884508565,2.71604991309862,1.7045522334822796,1.7298958732581997,1.25,0.016218202419981807
0.00318823455274114,0.07259278320997084,0.3629750884163788,0.40304073650016203,0.6798048589695511,0.5768382891643468,0.8859135472199116,0.24228857017383837,0.013308653500645315,0.04298635252105381,0.6116116253257224,1.2231555785188604,1.7340826157044797,2.367596073204738,3.3658096956371386,1.8933723505766313,2.801974363042044,4.841673568367835,3.6129224866995733,3.2128798677550066,2.3145043472663467,1.1293010909021226,0.9476719911210292,0.0067778292573599476
