month,Battery_discharge,Biomass,Coal,Diesel,Gas,Geothermal,Hydro,Nuclear,Solar,Wind,load,curt,Battery_charge,group
4,0.0,0.0,0.0,0.0,6.06384406061,0.04,85.379476172757,3.745,0.0054243,2.761870466666,97.3251,6.663199991763235e-13,0.0,3
4,0.0,0.0,0.0,0.0,7.3708128106099995,0.04,84.64412342276,3.745,1.5844983000000001,2.263680466666,98.952,6.669012009297147e-13,0.0,3
4,0.0,0.0,0.0,0.0,6.297294358333,0.04,84.052866641707,3.745,2.9034067999990003,2.0041472,98.34660000000001,1.0006573347709492e-12,0.0,3
4,0.0,0.0,0.0,0.0,4.738111858333,0.04,88.432404508367,3.745,3.544277800004,2.425710833334,102.23490000000001,-4.666787845053477e-12,0.0,3
4,0.0,0.0,0.0,0.0,4.738111858333,0.04,89.93866337496299,3.745,3.761651599996001,2.463668166666,103.99839999999999,4.666389941121453e-12,0.0,3
4,0.0,0.0,0.0,0.0,4.738111858333,0.04,89.82124227499999,3.745,3.875762800004,2.354778066666,103.88489999999999,-3.3330991300317687e-12,0.0,3
4,0.0,0.0,0.0,0.0,4.738111858333,0.04,88.4937288427267,3.745,3.846632299996,2.290725066666,102.4666,4.667839448302402e-12,0.0,3
4,0.0,0.0,0.0,0.0,4.681816858333,0.04,82.96081115176,3.745,3.730713,2.251581566666,96.7257,6.659206519543659e-13,0.0,3
4,0.0,0.0,0.0,0.0,4.738111858333,0.04,82.36630877502701,3.745,3.6005298000000003,2.244464566666,96.0383,6.668301466561388e-13,0.0,3
4,0.0,0.0,0.0,0.0,4.852288108333,0.04,83.86964695830301,3.745,3.3377526000000004,2.244227333334,97.39280000000001,-6.666596163995565e-13,0.0,3
4,0.0,0.0,0.0,0.0,5.882169358332999,0.04,84.588904708333,3.745,2.712350899999,2.266290033334,98.53859999999999,3.333155973450632e-13,0.0,3
4,0.0,0.0,0.0,0.0,6.955687810609999,0.04,85.964037289427,3.745,1.1953549999995998,2.3464749,99.5514,3.9946712604432837e-13,0.0,3
4,0.0,0.0,0.0,0.0,6.870874333334001,0.04,84.90050056667,3.745,0.0,2.5998400999999998,97.4601,0.0,0.0,3
4,0.0,0.0,0.0,0.0,7.759646560609999,0.04,79.58474994948,3.745,0.0,2.7628194,93.11410000000001,7.958078640513123e-16,0.0,3
8,0.0,11.243324999999999,5.75282310829,3.2415,26.760138281825697,0.04,42.964399867969,3.745,0.0,3.552071741932,96.60309999999998,3.483251020952594e-12,0.0,3
8,0.0,11.243324999999999,5.75282310829,3.2415,26.4318471250897,0.04,36.514244153751,3.745,0.0,3.783718612899,90.05630000000001,4.2242618292220864e-12,0.0,3
8,0.0,11.232975,5.75282310829,3.2415,25.8690050354854,0.04,33.732169501346995,3.745,0.0,4.026385354842,86.94369999999999,-3.290097083663569e-12,0.0,3
8,0.0,11.193734806452,5.75282310829,3.2415,25.357890583868002,0.04,32.129784598166,3.745,0.0,4.1361249032269995,84.9007,-1.1934844224015252e-12,0.0,3
8,0.0,11.153069645161,5.75282310829,3.2415,25.185033487097,0.04,31.264619436834,3.745,0.0,4.14301232258,83.82889999999999,6.438085620175116e-13,0.0,3
8,0.0,11.138509387097,5.49272810968,3.2415,25.237296132258003,0.04,31.247894177399996,3.745,0.0,4.111330193546,83.55810000000001,2.387992026342546e-12,0.0,3
8,0.0,11.13735,5.208493864977,3.2415,25.490270938628,0.04,31.93338195161,3.745,0.0,4.138191129033,84.239,-7.413518687826579e-13,0.0,3
8,0.0,11.232975,5.49941346452,3.2415,26.003243229033167,0.04,20.532186499999998,3.745,0.0,4.231171290319,89.74999999999999,3.579657459340524e-12,0.0,3
8,0.0,11.243324999999999,5.75282310829,3.2415,26.760138281825697,0.04,33.423708309881,3.745,0.0,4.282138193546,97.541,2.388219400017988e-12,0.0,3
8,0.0,11.243324999999999,5.75282310829,3.2415,26.760138281825697,0.04,47.029090577618,3.745,0.0,4.324381032261,102.0701,-2.9358488973230125e-12,0.0,3
8,0.0,11.243324999999999,5.75282310829,3.2415,26.760138281825697,0.04,44.697599503429,3.745,0.0,4.337926290319,105.40180000000001,3.581362761906348e-12,0.0,3
8,0.0,11.243324999999999,5.75282310829,3.2415,26.760138281825697,0.04,51.857095996975,3.745,1.1985953225806,4.067480290319,107.20980000000002,3.6246419199414954e-12,0.0,3
8,0.0,11.243324999999999,5.75282310829,3.2415,26.760138281825697,0.04,46.533746035684,3.745,2.9190121935480002,3.302517580648,106.63089999999997,-2.451088221278042e-12,0.0,3
8,0.0,11.243324999999999,5.574646270970001,3.2415,26.760138281825697,0.04,41.385279321446,3.745,3.726630193548,3.1009457741940003,110.86359999999999,-6.309619493549758e-14,0.0,3
8,0.0,11.243324999999999,5.3354932709680005,3.2415,26.760138281825697,0.04,55.650880221365,3.745,4.108664225806001,3.316522,112.76310000000001,4.5292836148291755e-13,0.0,3
8,0.0,11.243324999999999,5.218680432258,3.2415,26.760138281825697,0.04,55.220622027809,3.745,4.378129451613,3.4611578064539996,112.62869999999998,-2.4824089450703456e-12,0.0,3
8,0.0,11.243324999999999,5.308829851613,3.2415,26.760138281825697,0.04,23.796278582695003,3.745,4.3608261290320005,3.435903935487,111.06109999999998,-2.8714168820442868e-12,0.0,3
8,0.0,11.243324999999999,5.337369367742,3.2415,26.760138281825697,0.04,46.550658182686,3.745,4.254089903225,3.3511886774199993,104.8392,1.613216227269731e-13,0.0,3
8,0.0,11.243324999999999,5.305555690323001,3.2415,26.760138281825697,0.04,46.570241447184,3.745,3.9245490967750003,3.296548483875,104.0607,-4.840302381126094e-12,0.0,3
8,0.0,11.243324999999999,5.3050179161290005,3.2415,26.760138281825697,0.04,49.276528221404,3.745,3.461831032258,3.1985175483859996,105.57570000000001,1.1613678907451686e-12,0.0,3
8,0.0,11.243324999999999,5.75282310829,3.2415,26.760138281825697,0.04,51.41563425509101,3.745,2.51034270968,2.841519645158,106.86110000000001,7.096048193488966e-13,0.0,3
8,0.0,11.243324999999999,5.75282310829,3.2415,26.760138281825697,0.04,53.704015384018,3.745,0.7547359354838998,2.786420290323,107.9618,-4.486651050683577e-13,0.0,3
8,0.0,11.243324999999999,5.75282310829,3.2415,26.760138281825697,0.04,52.504363674402,3.745,0.0,3.030234935487,105.6887,-3.12832071358571e-12,0.0,3
8,0.0,11.243324999999999,5.75282310829,3.2415,26.760138281825697,0.04,34.776274071165,3.745,0.0,3.2944822580679998,100.9593,-3.48370576830348e-12,0.0,3
12,0.0,10.144069603659998,0.0,0.0,10.063377590603,0.04,76.69265322509,3.745,0.0,3.587197580648,103.6337,-2.8385329642333086e-12,0.0,3
12,0.0,10.144069603659998,0.0,0.0,10.063377590603,0.04,69.491671418657,3.745,0.0,3.8955243871009997,96.743,-4.2261945054633534e-12,0.0,3
12,0.0,10.144069603659998,0.0,0.0,10.063377590603,0.04,65.93112283813,3.745,0.0,4.134288258068,93.4089,-3.4847289498429743e-12,0.0,3
12,0.0,10.144069603659998,0.0,0.0,10.344603741882,0.04,63.189362106074995,3.745,0.0,4.408407548386,91.2348,1.096168489311822e-12,0.0,3
12,0.0,10.144069603659998,0.0,0.0,10.200806758581999,0.04,62.4012607827,3.745,0.0,4.646941838707,90.1087,2.6784618967212747e-12,0.0,3
12,0.0,10.144069603659998,0.0,0.0,10.269334242452,0.04,61.66205427641002,3.745,0.0,4.626738741935,89.8353,4.847606760449703e-13,0.0,3
12,0.0,10.144069603659998,0.0,0.0,9.158742590603001,0.04,63.754117206210005,3.745,0.0,4.3737408709670005,90.5762,7.408971214317715e-13,0.0,3
12,0.0,10.144069603659998,0.0,0.0,9.540644991882,0.04,69.62329349926,3.745,0.0,4.0727606451580005,96.51800000000001,3.2895286494749593e-12,0.0,3
12,0.0,10.144069603659998,0.0,0.0,11.481462051682001,0.04,76.286968634955,3.745,0.0,3.8608577096809995,104.9067,-3.580339580366853e-12,0.0,3
12,0.0,10.144069603659998,0.0,0.0,10.396277150403,0.04,81.30558540719001,3.745,1.1729319677419,3.5979878709670006,109.77159999999999,7.772058552291127e-13,0.0,3
12,0.0,10.144069603659998,0.0,0.0,11.200235900403001,0.04,82.861851495917,3.745,2.84766029032,3.1064557096809997,113.3249,-1.00106944955769e-12,0.0,3
12,0.0,10.144069603659998,0.0,0.0,9.965157458582,0.04,85.005684840982,3.745,3.708743612904,3.204027483875,115.2029,-4.806878450835938e-12,0.0,3
12,0.0,9.92379460366,0.0,0.0,11.200235900403001,0.04,83.090575108807,3.745,4.141326677418999,2.928530709681,114.46900000000001,-3.2266314065054758e-12,0.0,3
12,0.0,10.144069603659998,0.0,0.0,10.576827051682,0.04,87.938571764011,3.745,4.368408483871,2.788716096774,119.01309999999998,1.611795141798211e-13,0.0,3
12,0.0,10.144069603659998,0.0,0.0,11.481462051682001,0.04,88.91260308659699,3.745,4.45959116129,2.881237096773,121.07770000000001,1.5170371625572448e-12,0.0,3
12,0.0,10.144069603659998,0.0,0.0,10.344603741882,0.04,89.677388807229,3.745,4.593546096775,2.9882216774200003,120.939,-1.451098796678707e-12,0.0,3
12,0.0,10.144069603659998,0.0,0.0,11.200235900403001,0.04,87.14346834801499,3.745,4.5505794193549995,3.047683064513,119.26950000000002,2.9676812118850643e-12,0.0,3
12,0.0,9.868557103659999,0.0,0.0,11.481462051682001,0.04,80.409679296286,3.745,4.509945774194,3.093828774194,112.5375,-9.046914328791894e-13,0.0,3
12,0.0,10.144069603659998,0.0,0.0,10.295600900403,0.04,80.52260607653099,3.745,4.4061258387099995,3.2242305806480003,111.76140000000001,-3.1635067898605488e-12,0.0,3
12,0.0,10.144069603659998,0.0,0.0,10.063377590603,0.04,82.431124418634,3.745,4.232898193548,3.3213431935460003,113.37,2.774612539724331e-12,0.0,3
12,0.0,10.144069603659998,0.0,0.0,10.082516626663,0.04,84.03026538258901,3.745,4.052671451613,3.208159935487,114.705,-3.226801936762058e-12,0.0,3
12,0.0,10.144069603659998,0.0,0.0,11.481462051682001,0.04,84.23023682852799,3.745,3.6966896129039997,3.139744903227,115.88340000000001,-1.96840233002149e-12,0.0,3
12,0.0,10.144069603659998,0.0,0.0,11.481462051682001,0.04,82.75453279623001,3.745,2.896848387092,2.975365161295,113.42330000000001,9.742961992742516e-14,0.0,3
12,0.0,9.041338722559999,0.0,0.0,11.481462051682001,0.04,80.76087435479201,3.745,0.8455297741934998,3.044928096773,108.34639999999999,1.241517111338908e-12,0.0,3
4,0.0,0.09460904394802,0.0,0.0,6.12204721732589,0.04,89.9654774127597,3.745,0.0,3.6493539440069993,102.65619999999998,1.0784220528210193,0.0,3
4,0.0,0.09460904394802,0.0,0.0,5.53336519378799,0.04,83.827270109425,3.745,0.0,3.5008498101443997,95.7505,1.290792421101382,0.0,3
4,0.0,0.09460904394802,0.0,0.0,5.89883202911425,0.04,80.2403204516081,3.745,0.0,3.5493006600709998,92.4701,1.3032681427667892,0.0,3
4,0.0,0.09460904394802,0.0,0.0,5.466126342792886,0.04,78.55937323422219,3.745,0.0,3.4113582779733997,90.3114,1.4459333565297405,0.0,3
4,0.0,0.09460904394802,0.0,0.0,4.832516287926786,0.04,77.74512833292336,3.745,0.0,3.7801353888888998,89.1666,1.1051153076056965,0.0,3
4,0.0,0.08726378994802,0.0,0.0,5.1275082401198,0.04,77.1903291837966,3.745,0.0,3.7212177299963995,88.8707,1.0366259203473467,0.0,3
4,0.0,0.08726378994802,0.0,0.0,5.184645380517461,0.04,78.1554641246657,3.745,0.0,3.436272860434,89.58480000000002,1.203411529055582,0.0,3
4,0.0,0.08726378994802,0.0,0.0,5.211085265143786,0.04,83.9340506296488,3.745,0.0,3.452317316663,95.4367,1.1086920006486374,0.0,3
4,0.0,0.09460904394802,0.0,0.0,5.22699774067925,0.04,91.79958245980757,3.745,0.021418838430202793,3.7288038007309,103.7098,0.8324485083012542,0.0,3
4,0.0,0.09460904394802,0.0,0.0,5.33496031501926,0.04,95.5789124079756,3.745,1.435531645699168,3.19969707540216,108.51520000000001,2.2190154315376986,0.0,3
4,0.0,0.09460904394802,0.0,0.0,6.18249224225779,0.04,96.3510980857199,3.745,2.933397542352483,3.5448476648972997,112.05600000000001,3.4735233967840076,0.0,3
4,0.0,0.08726378994802,0.0,0.0,4.879616915594861,0.04,94.6172915663274,3.745,8.683080147759927,2.9061321051527997,113.96019999999999,5.647351833556818,0.0,3
4,0.0,0.08726378994802,0.0,0.0,5.17851252062785,0.04,90.94454416863337,3.745,11.906248433735895,2.3950205566667,113.31400000000001,6.1010213323657805,0.0,3
4,0.0,0.08726378994802,0.0,0.0,5.121642979113391,0.04,92.17693386763128,3.745,14.457184222655254,3.1019613166673,117.80390000000003,4.520315855467811,0.0,3
