tech,scs,2020,2025,2030,2035,2040,2045,2050,emis_policy,exist_trd,op_char,fixed_pv,pol,group
Solar,prm15_wcost_re18_c2p1_t1,9.380234151198481,8.2582481686357,7.270644284765231,6.4012580514291,5.635620451096004,4.961668573317869,0.0,0,1,18,1,"NoCut,Lim",011
Fossil,prm15_wcost_re10_c2p1_t1,49.37823410276032,44.84675058111118,51.67967666468054,56.6447554016273,62.545612883731955,67.37222691650454,72.83299305880709,0,1,10,0,"NoCut,Lim",010
Fossil,prm15_wcost_re11_c2p1_t1,49.37823410276032,53.51585534159243,59.07480530123956,63.32423740075768,67.7128846916378,72.25590685724171,84.67316205828477,0,1,11,1,"NoCut,Lim",011
Fossil,prm15_wcost_re9_c2p1_t1,49.37823410276032,44.847098033245835,49.44150982377483,55.19684181998257,60.58392173839625,66.10807573899379,72.83253547801642,0,1,9,0,"NoCut,Lim",010
Fossil,prm15_wcost_re8_c2p1_t1,49.37823410276032,44.847098033245835,49.44150982377481,55.19703613224321,60.58392173839625,66.10807573899379,72.83253547801641,0,1,8,0,"NoCut,Lim",010
Fossil,prm15_wcost_re12_c2p1_t1,49.37823410276032,53.51585534159243,59.07482699335059,64.04901960869361,67.71628734902347,72.25477204551508,84.67315700446203,0,1,12,1,"NoCut,Lim",011
Fossil,prm15_wcost_re19_c2p1_t1,49.37823410276032,53.51585534159243,59.07490597838194,63.96852373910917,67.70997130338505,71.91675798051506,84.67319741899729,0,1,19,1,"NoCut,Lim",011
Fossil,prm15_wcost_re5_c2p1_t1,49.37823410276032,44.84709803324586,49.382100708993434,55.6155189026291,61.053641289467194,66.46442355590554,72.83253547801642,0,1,5,0,"NoCut,Lim",010
Fossil,prm15_wcost_re1_c2p1_t1,49.37823410276032,44.84675058111117,51.61834673909382,56.7352823135199,62.492400711129655,67.35173315332054,72.83253547801642,0,1,1,0,"NoCut,Lim",010
Fossil,prm15_wcost_re2_c2p1_t1,49.37823410276032,44.84678532652165,49.921598905990564,55.57948532825172,61.023619366861844,66.43304334980007,72.83253547801642,0,1,2,0,"NoCut,Lim",010
Fossil,prm15_wcost_re4_c2p1_t1,49.37823410276032,44.84678532652165,49.85320682045003,55.52469953925522,60.97862282251786,66.38637338747371,72.83253547801642,0,1,4,0,"NoCut,Lim",010
Fossil,prm15_wcost_re3_c2p1_t1,49.37823410276032,44.847098033245835,49.853193362358674,55.49206040326429,60.90217680749384,66.38637338747371,72.83253547801641,0,1,3,0,"NoCut,Lim",010
Fossil,prm15_wcost_re20_c2p1_t1,49.37823410276032,53.515855341592435,59.07496769995408,63.3242730434447,67.71313520910043,72.49260888356635,84.67316452967262,0,1,20,1,"NoCut,Lim",011
Fossil,prm15_wcost_re18_c2p1_t1,49.37823410276032,53.51585534159243,59.07489411901685,63.96850770499621,67.71045900885565,71.96051221485939,84.67319741899729,0,1,18,1,"NoCut,Lim",011
Fossil,prm15_wcost_re13_c2p1_t1,49.37823410276032,53.51585534159243,59.07490597838195,63.96852373910918,67.70997130338503,71.69768177393259,84.67319741899729,0,1,13,1,"NoCut,Lim",011
Fossil,prm15_wcost_re14_c2p1_t1,49.37823410276032,53.51585534159243,59.07484896002186,64.0490196086936,67.71542016133087,72.25477204551507,84.67315700446201,0,1,14,1,"NoCut,Lim",011
Fossil,prm15_wcost_re7_c2p1_t1,49.37823410276032,44.84709803324585,49.17644144395631,55.81098315813847,61.172052525300415,66.58981155884337,72.83253547801644,0,1,7,0,"NoCut,Lim",010
Fossil,prm15_wcost_re15_c2p1_t1,49.37823410276032,53.51585534159243,59.07482699335059,64.01031393905299,68.09090125369272,72.2029381283102,84.67315947585149,0,1,15,1,"NoCut,Lim",011
Fossil,prm15_wcost_re16_c2p1_t1,49.37823410276032,53.51557993983453,59.07481665070136,63.12495493052892,67.71150308268253,72.25590685724171,84.67316205828477,0,1,16,1,"NoCut,Lim",011
Fossil,prm15_wcost_re17_c2p1_t1,49.37823410276032,53.51585534159243,59.0748269933506,64.04901960869361,68.09089431764876,72.25463467212275,84.67315947585149,0,1,17,1,"NoCut,Lim",011
Fossil,prm15_wcost_re6_c2p1_t1,49.37823410276032,44.84675058111118,49.0379883540349,55.84831158347295,61.58617913263794,66.61994314850448,72.83253547801644,0,1,6,0,"NoCut,Lim",010
Hydro,prm15_wcost_re16_c2p1_t1,25.95663593562919,24.498777972118,21.56888219848684,20.061178054684962,17.662124267385582,15.549717493386487,13.690492142847761,0,1,16,1,"NoCut,Lim",011
Solar,prm15_wcost_re10_c2p1_t1,9.380234151198481,16.83002746973943,14.944063250231247,13.156723867062256,11.583493745726265,10.19821389158346,12.51803382528671,0,1,10,0,"NoCut,Lim",010
Solar,prm15_wcost_re17_c2p1_t1,9.380234151198481,8.258248168635701,7.270656210130631,6.401259539715063,5.635583427506342,4.961622578540273,0.0,0,1,17,1,"NoCut,Lim",011
Solar,prm15_wcost_re16_c2p1_t1,9.380234151198481,8.2582970957716,7.270658047577887,6.401112029074923,5.635622982797627,4.96159714171861,0.0,0,1,16,1,"NoCut,Lim",011
Solar,prm15_wcost_re15_c2p1_t1,9.380234151198481,8.258248168635701,7.270656210130633,6.401259539715063,5.635582202506341,4.9616432059867055,0.0,0,1,15,1,"NoCut,Lim",011
Solar,prm15_wcost_re14_c2p1_t1,9.380234151198481,8.2582481686357,7.270652307590869,6.401259539715063,5.635582202506341,4.961600043023917,0.0,0,1,14,1,"NoCut,Lim",011
Solar,prm15_wcost_re13_c2p1_t1,9.380234151198481,8.2582481686357,7.27064217786231,6.401255202851698,5.6356203984203015,4.961690872462343,0.0,0,1,13,1,"NoCut,Lim",011
Solar,prm15_wcost_re12_c2p1_t1,9.380234151198481,8.258248168635701,7.270656210130633,6.401259539715063,5.635582202506341,4.961600043023916,0.0,0,1,12,1,"NoCut,Lim",011
Solar,prm15_wcost_re11_c2p1_t1,9.380234151198481,8.2582481686357,7.270660063892759,6.401068198913626,5.635622982797626,4.961597141718611,0.0,0,1,11,1,"NoCut,Lim",011
Wind,prm15_wcost_re7_c2p1_t1,11.734349854704382,10.33066891195099,9.09523601833055,8.00740480576979,7.049871081501623,6.206769077026383,0.0,0,1,7,0,"NoCut,Lim",010
BNG,prm15_wcost_re11_c2p1_t1,3.5505459557076233,3.3964796299075006,2.9903011266702344,2.2061378549480954,1.9393978054736558,1.025991367740618,1.6363457988674586,0,1,11,1,"NoCut,Lim",011
Wind,prm15_wcost_re6_c2p1_t1,11.734349854704382,10.330733993077061,9.095241176225848,8.007408891477453,7.049888124921849,6.2067714411502175,0.0,0,1,6,0,"NoCut,Lim",010
BNG,prm15_wcost_re12_c2p1_t1,3.5505459557076233,3.396479629907501,2.9902995416821962,2.5522109216188382,1.936214749144218,1.0271105559959757,1.6363463384309134,0,1,12,1,"NoCut,Lim",011
Wind,prm15_wcost_re5_c2p1_t1,11.734349854704382,10.330668911950992,9.095231026824544,8.007364253568031,7.049869566100175,6.206769077026382,0.0,0,1,5,0,"NoCut,Lim",010
Wind,prm15_wcost_re8_c2p1_t1,11.734349854704382,10.33066891195099,9.095268779783892,8.007356257931185,7.049863947009344,6.206766675013479,0.0,0,1,8,0,"NoCut,Lim",010
Wind,prm15_wcost_re4_c2p1_t1,11.734349854704382,10.330727484927554,9.095261456987105,8.007383339991511,7.049865462408378,6.206766675013479,0.0,0,1,4,0,"NoCut,Lim",010
Wind,prm15_wcost_re3_c2p1_t1,11.734349854704382,10.33066891195099,9.095263897918057,8.007383339991511,7.0498684932083995,6.206766675013479,0.0,0,1,3,0,"NoCut,Lim",010
BNG,prm15_wcost_re14_c2p1_t1,3.5505459557076233,3.3964796299075006,2.9902979366327305,2.5522109216188356,1.9370819368368324,1.0271105559959761,1.636346338430914,0,1,14,1,"NoCut,Lim",011
Wind,prm15_wcost_re2_c2p1_t1,11.734349854704382,10.330727484927554,9.095261456987103,8.007372139303085,7.049871592101187,6.206767045179265,0.0,0,1,2,0,"NoCut,Lim",010
Wind,prm15_wcost_re20_c2p1_t1,11.734349854704382,10.330784033292154,9.095309236174375,8.007508073095893,7.049925250775914,6.206769134753586,0.0,0,1,20,1,"NoCut,Lim",011
BNG,prm15_wcost_re15_c2p1_t1,3.5505459557076233,3.396479629907502,2.990299541682198,2.590916591259451,1.5616008444749632,1.0787120415060185,1.636346074576894,0,1,15,1,"NoCut,Lim",011
BNG,prm15_wcost_re13_c2p1_t1,3.5505459557076233,3.3964796299075024,2.990293770444454,2.6327294189219113,1.9423251105468284,1.5837117128618317,1.6363416780395317,0,1,13,1,"NoCut,Lim",011
BNG,prm15_wcost_re10_c2p1_t1,3.5505459557076255,3.493973795890978,2.712633050718769,2.1304903450415233,1.159129429964552,0.6730960870471745,0.958739222102598,0,1,10,0,"NoCut,Lim",010
Wind,prm15_wcost_re9_c2p1_t1,11.734349854704382,10.33066891195099,9.095268779783892,8.007390986158114,7.049863947009344,6.206766675013479,0.0,0,1,9,0,"NoCut,Lim",010
Wind,prm15_wcost_re1_c2p1_t1,11.734349854704382,10.330733993077061,9.095167882323535,8.007370744112153,7.049873010552883,6.206774979895771,0.0,0,1,1,0,"NoCut,Lim",010
Hydro,prm15_wcost_re12_c2p1_t1,25.95663593562919,24.498632826572216,21.56887674757949,18.9897547141623,17.66199646136049,15.549726586119448,13.690496657107065,0,1,12,1,"NoCut,Lim",011
BNG,prm15_wcost_re9_c2p1_t1,3.5505459557076255,3.493951784700946,3.097490976781266,1.9470940884589694,1.6847595746466228,0.6729156119293069,0.9586929679210104,0,1,9,0,"NoCut,Lim",010
BNG,prm15_wcost_re8_c2p1_t1,3.5505459557076255,3.493951784700947,3.0974909767812666,1.947085643870031,1.6847595746466233,0.6729156119293064,0.9586929679210119,0,1,8,0,"NoCut,Lim",010
BNG,prm15_wcost_re7_c2p1_t1,3.5505459557076255,3.4939517847009447,2.852087859885083,1.9551502090336395,1.6444501672787157,0.6735073592899157,0.9586929679210119,0,1,7,0,"NoCut,Lim",010
Hydro,prm15_wcost_re10_c2p1_t1,25.95663593562919,24.498514160181344,21.568461592925328,20.060664636095453,17.661887996985822,15.549687812358618,13.690233893803583,0,1,10,0,"NoCut,Lim",010
Hydro,prm15_wcost_re11_c2p1_t1,25.95663593562919,24.498632826572212,21.568888180016664,20.061040690322965,17.66212426738558,15.549717493386492,13.690492142847761,0,1,11,1,"NoCut,Lim",011
Hydro,prm15_wcost_re13_c2p1_t1,25.95663593562919,24.498632826572212,21.568835119938576,18.98974184857374,17.662116167909513,15.550011246898487,13.690460902963174,0,1,13,1,"NoCut,Lim",011
Wind,prm15_wcost_re11_c2p1_t1,11.734349854704382,10.33078403329215,9.095345328180784,8.007515855057635,7.049970252705338,6.206787139912572,0.0,0,1,11,1,"NoCut,Lim",011
Hydro,prm15_wcost_re14_c2p1_t1,25.95663593562919,24.498632826572212,21.568865170440272,18.989754714162302,17.66199646136049,15.54972658611946,13.690496657107067,0,1,14,1,"NoCut,Lim",011
BNG,prm15_wcost_re6_c2p1_t1,3.5505459557076255,3.4939737958909785,3.0346864397705327,1.9566896732321395,1.2644727320302815,0.6735076158251245,0.9586929679210104,0,1,6,0,"NoCut,Lim",010
Wind,prm15_wcost_re12_c2p1_t1,11.734349854704382,10.330784033292153,9.095340507257093,8.007755215810187,7.0499192379654705,6.206790769345583,0.0,0,1,12,1,"NoCut,Lim",011
Wind,prm15_wcost_re13_c2p1_t1,11.734349854704382,10.33078403329215,9.095322953372714,8.007749790543484,7.049967019738314,6.206904393844763,0.0,0,1,13,1,"NoCut,Lim",011
BNG,prm15_wcost_re1_c2p1_t1,3.5505459557076255,3.4939737958909785,2.743986518505092,2.0135572746575385,1.1891307509756794,0.6731431115843078,0.9586929679210126,0,1,1,0,"NoCut,Lim",010
Wind,prm15_wcost_re14_c2p1_t1,11.734349854704382,10.33078403329215,9.095335625314258,8.007755215810187,7.0499192379654705,6.2067907693455835,0.0,0,1,14,1,"NoCut,Lim",011
BNG,prm15_wcost_re19_c2p1_t1,3.5505459557076233,3.3964796299075024,2.9902937704444543,2.6327294189219104,1.9423251105468289,1.3646405628283205,1.6363416780395312,0,1,19,1,"NoCut,Lim",011
Wind,prm15_wcost_re15_c2p1_t1,11.734349854704382,10.330784033292153,9.095340507257093,8.007755215810187,7.0499192379654705,6.2068447647254406,0.0,0,1,15,1,"NoCut,Lim",011
Wind,prm15_wcost_re16_c2p1_t1,11.734349854704382,10.330845239454042,9.095342805840325,8.007570685079845,7.0499702527053385,6.206787139912571,0.0,0,1,16,1,"NoCut,Lim",011
BNG,prm15_wcost_re18_c2p1_t1,3.5505459557076233,3.3964796299075033,2.9902946369784575,2.632730590494248,1.9418371214185872,1.3210013523838082,1.636341678039531,0,1,18,1,"NoCut,Lim",011
Hydro,prm15_wcost_re15_c2p1_t1,25.95663593562919,24.498632826572216,21.56887674757949,18.989754714162302,17.66199646136049,15.549861859471635,13.690494449571611,0,1,15,1,"NoCut,Lim",011
Wind,prm15_wcost_re17_c2p1_t1,11.734349854704382,10.330784033292153,9.095340507257092,8.007755215810187,7.0499207703982805,6.2068189605003905,0.0,0,1,17,1,"NoCut,Lim",011
BNG,prm15_wcost_re17_c2p1_t1,3.5505459557076233,3.3964796299075037,2.990299541682194,2.552210921618835,1.5616011839183341,1.0271265760816206,1.6363460745768954,0,1,17,1,"NoCut,Lim",011
Wind,prm15_wcost_re18_c2p1_t1,11.734349854704382,10.33078403329215,9.095325589035701,8.007753354015707,7.049967085633805,6.206876498383039,0.0,0,1,18,1,"NoCut,Lim",011
Wind,prm15_wcost_re19_c2p1_t1,11.734349854704382,10.33078403329215,9.095322953372712,8.007749790543482,7.049967019738314,6.206903219175863,0.0,0,1,19,1,"NoCut,Lim",011
BNG,prm15_wcost_re16_c2p1_t1,3.5505459557076233,3.396499752821832,2.990300297393583,2.405184300631358,1.940779414428922,1.0259913677406183,1.6363457988674577,0,1,16,1,"NoCut,Lim",011
BNG,prm15_wcost_re2_c2p1_t1,3.5505459557076255,3.493971594759495,3.0945102904020096,1.9845590017761554,1.6148051803155268,0.6735071388106337,0.9586929679210104,0,1,2,0,"NoCut,Lim",010
BNG,prm15_wcost_re20_c2p1_t1,3.5505459557076233,3.396479629907502,2.990289260604291,2.206135710952293,1.9393410059690088,0.7893668474846429,1.6363455350136127,0,1,20,1,"NoCut,Lim",011
BNG,prm15_wcost_re3_c2p1_t1,3.5505459557076255,3.493951784700946,3.094511120887862,2.0117128133721685,1.6832524695075224,0.6735070986432975,0.9586929679210111,0,1,3,0,"NoCut,Lim",010
BNG,prm15_wcost_re5_c2p1_t1,3.5505459557076255,3.4939517847009465,3.0917309612047905,1.9890650568542552,1.6204492325152984,0.6735073592899157,0.958692967921012,0,1,5,0,"NoCut,Lim",010
Wind,prm15_wcost_re10_c2p1_t1,11.734349854704382,10.330733993077061,9.095165441444117,8.007365750173465,7.049875943591401,6.2067752925062,0.0,0,1,10,0,"NoCut,Lim",010
BNG,prm15_wcost_re4_c2p1_t1,3.5505459557076255,3.493971594759495,3.0945102904020096,1.9790736773812403,1.606822539334138,0.673507098643297,0.9586929679210116,0,1,4,0,"NoCut,Lim",010
Hydro,prm15_wcost_re18_c2p1_tn,25.956635935629876,24.503358539290705,21.57115614327506,18.990568298254416,17.663177764349225,15.55104093869307,13.691687319545801,0,0,18,1,"NoCut,Full",001
Hydro,prm15_wcost_re10_c2p1_tn,25.956635935632583,24.502844305456957,21.56867350960286,20.05981364562096,17.662645508030298,15.549717227360906,13.690903940433252,0,0,10,0,"NoCut,Full",000
Hydro,prm15_wcost_re20_c2p1_tn,25.956635935629876,24.502748348597127,21.571214627230567,20.060927934551675,17.662416656819488,15.549731797829281,13.691843659894902,0,0,20,1,"NoCut,Full",001
Hydro,prm15_wcost_re1_c2p1_tn,25.956635935632583,24.502226760016903,21.568032527672905,20.060612112778863,17.661964289970793,15.549638332081269,13.690648516725037,0,0,1,0,"NoCut,Full",000
Hydro,prm15_wcost_re17_c2p1_tn,25.956635935629876,24.503443118980805,21.57157377830725,20.06138558438063,17.662570173717313,15.549791149340791,13.691842283282398,0,0,17,1,"NoCut,Full",001
Hydro,prm15_wcost_re11_c2p1_tn,25.956635935629876,24.5027080171491,21.571245885491976,20.061005478539474,17.662400607044837,15.549790653346662,13.691843163848858,0,0,11,1,"NoCut,Full",001
Hydro,prm15_wcost_re14_c2p1_tn,25.956635935629876,24.50401474296571,21.57159779720998,18.990094479398802,17.66259152682374,15.549776435422277,13.691687319546176,0,0,14,1,"NoCut,Full",001
Hydro,prm15_wcost_re19_c2p1_tn,25.956635935629876,24.50335853928978,21.571156143275203,18.99031009073277,17.663177764352227,15.551260206976492,13.691687319546864,0,0,19,1,"NoCut,Full",001
Hydro,prm15_wcost_re13_c2p1_tn,25.956635935629876,24.503358539287035,21.571156143274653,18.991115053003405,17.662722128890525,15.551260206978094,13.691687319546206,0,0,13,1,"NoCut,Full",001
Hydro,prm15_wcost_re16_c2p1_tn,25.956635935629876,24.503362451644183,21.57165762772059,20.060658563009472,17.662680448204824,15.549790653346536,13.691843163853743,0,0,16,1,"NoCut,Full",001
Hydro,prm15_wcost_re12_c2p1_tn,25.956635935629876,24.503490572216595,21.571604145655243,20.06136188369784,17.662724819083653,15.549806028453716,13.691688200103242,0,0,12,1,"NoCut,Full",001
Hydro,prm15_wcost_re2_c2p1_tn,25.956635935632583,24.502805707953804,21.570399406556305,20.05979868830944,17.661708226014788,15.54969817835292,13.69084676470902,0,0,2,0,"NoCut,Full",000
Hydro,prm15_wcost_re3_c2p1_tn,25.956635935632583,24.502805707952426,21.57069747856574,20.060327391069954,17.66207036352206,15.549623597129397,13.690846764707448,0,0,3,0,"NoCut,Full",000
Hydro,prm15_wcost_re4_c2p1_tn,25.956635935632583,24.502805707952835,21.570756674901553,20.06026036690494,17.662275159369386,15.549637836143296,13.690846764708205,0,0,4,0,"NoCut,Full",000
Hydro,prm15_wcost_re5_c2p1_tn,25.956635935632583,24.50280570795201,21.570814410649522,20.06026882177116,17.662124563098832,15.549638001266821,13.69084676470928,0,0,5,0,"NoCut,Full",000
Hydro,prm15_wcost_re6_c2p1_tn,25.956635935632583,24.502805707952305,21.570519769461306,20.06040977134724,17.662227282259142,15.549674492147604,13.690869209171538,0,0,6,0,"NoCut,Full",000
Hydro,prm15_wcost_re7_c2p1_tn,25.956635935632583,24.502805707952056,21.5709358458828,20.05998467602188,17.66165832858258,15.549698178355708,13.690846764709484,0,0,7,0,"NoCut,Full",000
Hydro,prm15_wcost_re8_c2p1_tn,25.956635935632583,24.502805707954362,21.5708178447907,20.06063765245941,17.66218105872074,15.549623597138638,13.690846764709349,0,0,8,0,"NoCut,Full",000
Hydro,prm15_wcost_re15_c2p1_tn,25.956635935629876,24.50340278524757,21.57158799779518,20.060976134418542,17.662570173717313,15.549806028451272,13.6918422832813,0,0,15,1,"NoCut,Full",001
Hydro,prm15_wcost_re9_c2p1_tn,25.956635935632583,24.502805707951804,21.570817844792906,20.060637652456226,17.66210161146901,15.549623597125313,13.690846764712136,0,0,9,0,"NoCut,Full",000
Wind,prm15_wcost_re10_c2p1_tn,11.734349854703032,10.332559964180772,9.095254804201273,8.007026070900384,7.050178309843439,6.206787033725369,0.0,0,0,10,0,"NoCut,Full",000
Wind,prm15_wcost_re11_c2p1_tn,11.7343498547031,10.332502493011749,9.096339544723321,8.007501800006963,7.050080555765908,6.206816342261831,0.0,0,0,11,1,"NoCut,Full",001
Wind,prm15_wcost_re12_c2p1_tn,11.7343498547031,10.332832487239008,9.096490618802632,8.007644061817533,7.050209967449014,6.206822479352554,0.0,0,0,12,1,"NoCut,Full",001
Wind,prm15_wcost_re13_c2p1_tn,11.7343498547031,10.332776810512575,9.096301701491608,8.008328854626244,7.050208893637938,6.207402925689016,0.0,0,0,13,1,"NoCut,Full",001
Wind,prm15_wcost_re14_c2p1_tn,11.7343498547031,10.333053523851197,9.096487941738019,8.007898490794927,7.050156762836985,6.206810667069914,0.0,0,0,14,1,"NoCut,Full",001
Wind,prm15_wcost_re15_c2p1_tn,11.7343498547031,10.33279546851103,9.096483809441272,8.00749008708016,7.050148239583345,6.2068224793510245,0.0,0,0,15,1,"NoCut,Full",001
Wind,prm15_wcost_re16_c2p1_tn,11.7343498547031,10.332778460306617,9.096513171557088,8.007363326054557,7.05019225647764,6.20681634226197,0.0,0,0,16,1,"NoCut,Full",001
Wind,prm15_wcost_re17_c2p1_tn,11.7343498547031,10.33281247676988,9.096477813251042,8.00765352212356,7.050148239583537,6.206816540241331,0.0,0,0,17,1,"NoCut,Full",001
Wind,prm15_wcost_re18_c2p1_tn,11.7343498547031,10.332776810513144,9.096301701491337,8.00809829460948,7.050390763971026,6.207315403097537,0.0,0,0,18,1,"NoCut,Full",001
Wind,prm15_wcost_re19_c2p1_tn,11.7343498547031,10.33277681051265,9.09630170149169,8.007989411547682,7.050390763972132,6.207402925688009,0.0,0,0,19,1,"NoCut,Full",001
Wind,prm15_wcost_re1_c2p1_tn,11.734349854703032,10.332299552565384,9.094984509694376,8.007344785094515,7.04990639651146,6.206755542079109,0.0,0,0,1,0,"NoCut,Full",000
Wind,prm15_wcost_re20_c2p1_tn,11.7343498547031,10.332519500307347,9.096326363486037,8.007470847738954,7.0500869621546665,6.206792849638195,0.0,0,0,20,1,"NoCut,Full",001
Wind,prm15_wcost_re2_c2p1_tn,11.734349854703032,10.332543688070242,9.095982594555958,8.007020100575296,7.049804186650401,6.206779430170266,0.0,0,0,2,0,"NoCut,Full",000
Wind,prm15_wcost_re3_c2p1_tn,11.734349854703032,10.332543688069913,9.096108288001219,8.007231136273452,7.049948736570153,6.206749660512185,0.0,0,0,3,0,"NoCut,Full",000
Wind,prm15_wcost_re4_c2p1_tn,11.734349854703032,10.332543688069984,9.09613325039799,8.007204383072159,7.050030482379321,6.206755344122109,0.0,0,0,4,0,"NoCut,Full",000
Wind,prm15_wcost_re5_c2p1_tn,11.734349854703032,10.332543688068977,9.0961575968811,8.007207757896568,7.049970370741005,6.206755410032117,0.0,0,0,5,0,"NoCut,Full",000
Wind,prm15_wcost_re6_c2p1_tn,11.734349854703032,10.332543688069594,9.096033350172421,8.007264018983648,7.050011371869061,6.206769975642877,0.0,0,0,6,0,"NoCut,Full",000
Wind,prm15_wcost_re7_c2p1_tn,11.734349854703032,10.332543688069503,9.096208804682892,8.007094338975474,7.049784269713713,6.2067794301719,0.0,0,0,7,0,"NoCut,Full",000
Wind,prm15_wcost_re8_c2p1_tn,11.734349854703032,10.33254368806969,9.096159045018416,8.007354979450387,7.049992921394405,6.206749660515461,0.0,0,0,8,0,"NoCut,Full",000
Wind,prm15_wcost_re9_c2p1_tn,11.734349854703032,10.332543688069782,9.096159045018508,8.007354979449,7.049961209423973,6.206749660510494,0.0,0,0,9,0,"NoCut,Full",000
