tech,scs,2020,2025,2030,2035,2040,2045,2050,emis_policy,exist_trd,op_char,fixed_pv,pol,group
Fossil,prm15_wcost_re11_c2p1_t1,12.32965271096591,9.666960426967162,9.222367173094026,14.188159620748344,18.25180973905411,24.237122071939165,22.756714779039683,0,1,11,1,"NoCut,Lim",011
Solar,prm15_wcost_re16_c2p1_t1,0.7791228825294704,0.658602901430287,0.9527301729745252,1.275156716095941,1.7903996342432797,1.6948183523948466,6.530234869660195,0,1,16,1,"NoCut,Lim",011
Fossil,prm15_wcost_re12_c2p1_t1,12.32965271096591,13.15479571625666,14.888703530433446,20.600741979703354,27.36612549093884,26.629885023401865,25.97585577597418,0,1,12,1,"NoCut,Lim",011
Solar,prm15_wcost_re15_c2p1_t1,0.7791228825294704,0.6587527482384179,1.794580507767597,4.157694886925091,3.6405993461687984,5.309783460774472,9.895605027949713,0,1,15,1,"NoCut,Lim",011
Solar,prm15_wcost_re14_c2p1_t1,0.7791228825294704,0.6589570986137794,4.5349345669011365,7.537926548998407,6.603670205447206,8.405880472929292,11.717178221887284,0,1,14,1,"NoCut,Lim",011
Fossil,prm15_wcost_re13_c2p1_t1,12.32965271096591,17.107025200979695,17.974599307885654,20.131521566471548,26.795737120970777,27.718091913559633,29.08993191677553,0,1,13,1,"NoCut,Lim",011
Solar,prm15_wcost_re13_c2p1_t1,0.7791228825294704,0.6591630974387773,6.76421889210782,13.3467854608248,11.682186597287954,12.784754335910455,13.588759535332493,0,1,13,1,"NoCut,Lim",011
Hydro,prm15_wcost_re13_c2p1_t1,70.88858033606672,68.97506167257049,61.44747465387288,53.766722918806295,50.01425888919599,48.101292530407584,42.50441864221267,0,1,13,1,"NoCut,Lim",011
BNG,prm15_wcost_re19_c2p1_t1,15.097580005515994,12.490187427459587,11.360563474965591,9.912946643926634,9.019598435147342,7.408237568276523,6.483174548305381,0,1,19,1,"NoCut,Lim",011
BNG,prm15_wcost_re1_c2p1_t1,15.106237159707698,9.911327798256105,9.54327550743889,9.481009707378169,8.429349330044195,6.917208246316246,6.085342237922468,0,1,1,0,"NoCut,Lim",010
BNG,prm15_wcost_re20_c2p1_t1,15.097580005515994,10.446410308156223,10.121551179948769,9.603269767103974,8.428445044222483,7.412602657794693,6.486832708397315,0,1,20,1,"NoCut,Lim",011
BNG,prm15_wcost_re2_c2p1_t1,15.106237159707698,10.701759513933993,9.631801114322306,9.630682293010794,8.425575843153492,7.091701574516476,6.486768533786901,0,1,2,0,"NoCut,Lim",010
BNG,prm15_wcost_re3_c2p1_t1,15.106237159707698,10.622277992433448,9.555010552016222,9.628711757293049,8.419186667074992,7.162330648110845,6.482255402092842,0,1,3,0,"NoCut,Lim",010
BNG,prm15_wcost_re13_c2p1_t1,15.097580005515994,12.490438763338995,11.359365513149957,9.864050233988593,8.977450445904829,7.406723852296776,6.483255403950553,0,1,13,1,"NoCut,Lim",011
BNG,prm15_wcost_re14_c2p1_t1,15.097580005515994,12.22648854562984,11.357204155382629,10.094120542802614,9.044998317144586,7.412174982414846,6.484481960905172,0,1,14,1,"NoCut,Lim",011
BNG,prm15_wcost_re15_c2p1_t1,15.097580005515994,11.642055666495866,11.228071307398482,10.025093351584042,9.04466670984047,7.4124714683428055,6.4864009687062865,0,1,15,1,"NoCut,Lim",011
BNG,prm15_wcost_re18_c2p1_t1,15.097580005515994,12.352867935952554,11.36038526759192,9.926959827080518,9.033716831635394,7.407727772203682,6.483625943487868,0,1,18,1,"NoCut,Lim",011
BNG,prm15_wcost_re16_c2p1_t1,15.097580005515994,10.885912513770538,10.842403495408346,9.62790386847845,8.51121224824217,7.414478499987852,6.4865936264843205,0,1,16,1,"NoCut,Lim",011
BNG,prm15_wcost_re17_c2p1_t1,15.097580005515994,11.47394516709843,11.235311148570567,10.02501429651995,9.044634906330508,7.413072738941733,6.4865567453573085,0,1,17,1,"NoCut,Lim",011
BNG,prm15_wcost_re4_c2p1_t1,15.106237159707698,10.70620474819522,9.614723673925573,9.630514707949267,8.42387363917071,7.0622179634484095,6.486231690687223,0,1,4,0,"NoCut,Lim",010
Hydro,prm15_wcost_re10_c2p1_t1,70.86881505358188,68.36050310007356,60.55925886155169,56.953378082431456,54.13411401406913,48.17346223032499,42.15900932416502,0,1,10,0,"NoCut,Lim",010
Hydro,prm15_wcost_re14_c2p1_t1,70.88858033606672,68.86568285190563,61.242878988190874,53.83576982135319,50.13665053716193,48.18827658844109,42.51245998672856,0,1,14,1,"NoCut,Lim",011
Hydro,prm15_wcost_re15_c2p1_t1,70.88858033606672,68.6167918460612,61.153745403019066,54.4353456017771,50.13481242963122,48.16178166944521,42.5250410599509,0,1,15,1,"NoCut,Lim",011
BNG,prm15_wcost_re5_c2p1_t1,15.106237159707698,10.53073995616494,9.644560862707044,9.631017567203399,8.429286715978995,7.103441515577704,6.487226368474999,0,1,5,0,"NoCut,Lim",010
BNG,prm15_wcost_re6_c2p1_t1,15.106237159707698,10.44148896844984,9.6155773696262,9.632433683633199,8.431167723611683,6.971590069882003,6.259729637976516,0,1,6,0,"NoCut,Lim",010
Hydro,prm15_wcost_re11_c2p1_t1,70.88858033606672,68.49862873610782,61.149817984099634,55.44021503531756,52.84633976957768,48.1652848223371,42.15338657950449,0,1,11,1,"NoCut,Lim",011
Hydro,prm15_wcost_re12_c2p1_t1,70.88858033606672,68.77851284052433,61.20525279195262,53.86242973962049,50.12998559228711,48.188825320931876,42.52392452822385,0,1,12,1,"NoCut,Lim",011
BNG,prm15_wcost_re8_c2p1_t1,15.106237159707698,10.622506144894972,9.629160433426268,9.630338010551114,8.422410242545457,7.151445544700966,6.484375339407734,0,1,8,0,"NoCut,Lim",010
BNG,prm15_wcost_re9_c2p1_t1,15.106237159707698,10.62227636626646,9.62918652699336,9.630611439069959,8.42206025900123,7.149476408728126,6.483309110339308,0,1,9,0,"NoCut,Lim",010
BNG,prm15_wcost_re7_c2p1_t1,15.106237159707698,10.361646882269385,9.631871314031992,9.631176737540423,8.429184875957597,7.117888245567976,6.44406031865415,0,1,7,0,"NoCut,Lim",010
Hydro,prm15_wcost_re16_c2p1_t1,70.88858033606672,68.54828258999409,61.086632923079726,55.74379568677578,52.83044791219173,48.174822154026515,42.17627859019054,0,1,16,1,"NoCut,Lim",011
BNG,prm15_wcost_re12_c2p1_t1,15.097580005515994,11.814086586979629,11.307842289089885,10.162812024748035,9.04379591501898,7.412259386787199,6.486230662639662,0,1,12,1,"NoCut,Lim",011
BNG,prm15_wcost_re10_c2p1_t1,15.106237159707698,9.860394029590607,9.44637464573472,9.50355335199787,8.429662799003147,6.917072504741999,6.053476555807352,0,1,10,0,"NoCut,Lim",010
BNG,prm15_wcost_re11_c2p1_t1,15.097580005515994,10.543654754236421,10.245010659113353,9.633815320149125,8.448777746277553,7.414075238559363,6.4868983613492,0,1,11,1,"NoCut,Lim",011
Wind,prm15_wcost_re15_c2p1_t1,0.9050640649219104,6.698880373134165,11.97820371937471,12.281612385065934,10.754139309158795,12.661337621112073,16.179135126086766,0,1,15,1,"NoCut,Lim",011
Wind,prm15_wcost_re16_c2p1_t1,0.9050640649219104,9.698628565254507,15.052543814077508,18.089626443876824,17.413699911829045,17.949863787994918,22.51625477499574,0,1,16,1,"NoCut,Lim",011
Hydro,prm15_wcost_re5_c2p1_t1,70.86881505358188,68.46635271896457,60.23446360613011,56.06564493981287,53.07645758213308,48.17206252146167,42.180392722200544,0,1,5,0,"NoCut,Lim",010
Wind,prm15_wcost_re17_c2p1_t1,0.9050640649219104,7.251236410064263,12.413779892252636,12.51843306217564,10.961539180949927,14.103265639933563,18.38686396300259,0,1,17,1,"NoCut,Lim",011
Wind,prm15_wcost_re18_c2p1_t1,0.9050640649219104,2.2244887619550013,4.57964825977963,5.226514450244825,4.578603294136008,6.676296777547717,10.050979726157362,0,1,18,1,"NoCut,Lim",011
Wind,prm15_wcost_re14_c2p1_t1,0.9050640649219104,3.379354606925163,6.529425460477026,7.389140947655786,6.763725300731638,9.793417534519557,13.540889955022944,0,1,14,1,"NoCut,Lim",011
Wind,prm15_wcost_re19_c2p1_t1,0.9050640649219104,0.7679534097708188,3.834778358720738,3.7809780354598446,3.3115563886860984,4.943743843793345,9.553778636944834,0,1,19,1,"NoCut,Lim",011
Hydro,prm15_wcost_re4_c2p1_t1,70.86881505358188,68.58696643702226,60.3596758247502,55.88724459758216,52.998321353310004,48.297321420877616,42.523931268134795,0,1,4,0,"NoCut,Lim",010
Wind,prm15_wcost_re1_c2p1_t1,0.9086554460584786,9.152238948155922,12.01077867146509,11.517238491281104,10.965643629111874,12.673809565072494,20.08167103035811,0,1,1,0,"NoCut,Lim",010
Wind,prm15_wcost_re20_c2p1_t1,0.9050640649219104,10.811506824362093,19.968477636518152,20.458510409741407,20.409773823179282,21.5004970456722,28.371789626945763,0,1,20,1,"NoCut,Lim",011
Hydro,prm15_wcost_re3_c2p1_t1,70.86881505358188,68.5818452453008,60.410847452054036,55.82080666032674,52.97093691669155,48.27613602326992,42.49786259976875,0,1,3,0,"NoCut,Lim",010
Wind,prm15_wcost_re2_c2p1_t1,0.9086554460584786,2.7000583436726973,2.723397080431222,2.403600123874484,2.1035321258970994,4.588377972493561,11.417118787365851,0,1,2,0,"NoCut,Lim",010
Wind,prm15_wcost_re3_c2p1_t1,0.9086554460584786,0.7638020747855445,0.6701806771052471,0.5875815911829053,0.5137716470283642,1.19273516579223,5.768984088488836,0,1,3,0,"NoCut,Lim",010
Hydro,prm15_wcost_re6_c2p1_t1,70.86881505358188,68.55853338169715,60.64761967317726,56.238637159649265,53.429981036653466,48.18613404057881,42.162780911523626,0,1,6,0,"NoCut,Lim",010
Wind,prm15_wcost_re13_c2p1_t1,0.9050640649219104,0.7683112656720289,2.4543416329836902,2.890919819908771,2.5303669466404464,3.9891373678255566,8.333634501728747,0,1,13,1,"NoCut,Lim",011
Hydro,prm15_wcost_re9_c2p1_t1,70.86881505358188,68.69084632452594,60.40798276350288,55.18930122552785,52.99759623596533,48.28265620918555,42.50477074292278,0,1,9,0,"NoCut,Lim",010
Hydro,prm15_wcost_re8_c2p1_t1,70.86881505358188,68.47577963616982,60.39045773781819,55.27380240731552,52.98926454905488,48.28038734216679,42.51176097296448,0,1,8,0,"NoCut,Lim",010
Wind,prm15_wcost_re10_c2p1_t1,0.9086554460584786,9.960769463066274,13.025470923803178,12.198408375005242,11.694099712702245,13.933750509027577,21.700393267682667,0,1,10,0,"NoCut,Lim",010
Wind,prm15_wcost_re11_c2p1_t1,0.9050640649219104,10.635426968929774,18.764213496682338,20.19522436699543,19.721850059127924,19.54343866226909,25.673051094947112,0,1,11,1,"NoCut,Lim",011
Hydro,prm15_wcost_re7_c2p1_t1,70.86881505358188,68.50290943457134,60.38932900059528,56.01258449960628,53.117346125326456,48.17189567973958,42.17941956563913,0,1,7,0,"NoCut,Lim",010
Wind,prm15_wcost_re12_c2p1_t1,0.9050640649219104,5.593757882756325,10.07339172577773,10.8443899730855,9.494363421708199,11.00284780553473,14.366337572966271,0,1,12,1,"NoCut,Lim",011
Wind,prm15_wcost_re4_c2p1_t1,0.9086554460584786,1.817680638802774,1.60245524610332,1.4180292689480236,1.2400862839926357,4.02341034725373,10.284392743413287,0,1,4,0,"NoCut,Lim",010
Hydro,prm15_wcost_re19_c2p1_t1,70.88858033606672,68.97602836024413,61.260993869273165,53.74668864274672,50.10978292092176,48.11112301640946,42.50388855015586,0,1,19,1,"NoCut,Lim",011
Hydro,prm15_wcost_re18_c2p1_t1,70.88858033606672,68.92446693908005,61.26003289926053,53.74273471260207,50.11681137353194,48.130959984837794,42.50684791063359,0,1,18,1,"NoCut,Lim",011
Hydro,prm15_wcost_re17_c2p1_t1,70.88858033606672,68.66677450368364,61.201269139995546,54.4349915317548,50.134636141984835,48.16568836418709,42.526062336389536,0,1,17,1,"NoCut,Lim",011
Wind,prm15_wcost_re8_c2p1_t1,0.9086554460584786,0.7676700284592184,0.6709595537323394,0.5876808315071695,0.5139683621915113,1.773525963517993,8.036173959954436,0,1,8,0,"NoCut,Lim",010
Wind,prm15_wcost_re6_c2p1_t1,0.9086554460584786,7.628210517586408,8.514979802871391,7.830168720205712,7.7351418061368165,10.145041558775798,16.872793300244663,0,1,6,0,"NoCut,Lim",010
Wind,prm15_wcost_re7_c2p1_t1,0.9086554460584786,4.922089797061093,6.401277367839298,5.6295951328623834,4.957865922052826,6.084308848469616,13.143676935846491,0,1,7,0,"NoCut,Lim",010
Wind,prm15_wcost_re5_c2p1_t1,0.9086554460584786,3.998005635316112,4.919273158726712,4.335766343967654,3.8019064280702417,5.480821432036502,11.921016815618504,0,1,5,0,"NoCut,Lim",010
Hydro,prm15_wcost_re20_c2p1_t1,70.88858033606672,68.58549701142081,60.45339922890813,55.43903132482144,52.897117491053464,48.168830154029536,42.152959951229036,0,1,20,1,"NoCut,Lim",011
Hydro,prm15_wcost_re2_c2p1_t1,70.86881505358188,68.62222698360642,60.40397663743918,55.97484282505626,53.0342595839582,48.197050091469585,42.17741584952049,0,1,2,0,"NoCut,Lim",010
Hydro,prm15_wcost_re1_c2p1_t1,70.86881505358188,68.52779820024637,60.615517693038335,57.16413628712776,54.22604108572883,48.17440759291816,42.16575049258987,0,1,1,0,"NoCut,Lim",010
Wind,prm15_wcost_re9_c2p1_t1,0.9086554460584786,0.7597011475680178,0.6709613719311582,0.5876975171831171,0.5139470048289704,1.4598631868693273,7.81270724759699,0,1,9,0,"NoCut,Lim",010
Hydro,prm15_wcost_re16_c2p1_tn,73.73738200155066,72.00816373375766,62.922218064268726,57.468257300003216,53.74948708835763,48.70806189650356,42.834599752637835,0,0,16,1,"NoCut,Full",001
Hydro,prm15_wcost_re2_c2p1_tn,73.73527842350231,72.3154156287841,62.875658972200405,57.03492489232168,53.69739364686228,48.599138590719285,42.593095129557284,0,0,2,0,"NoCut,Full",000
Hydro,prm15_wcost_re20_c2p1_tn,73.73738200155066,70.98822548840064,62.748044581731776,57.52976220816015,53.954035670179444,48.72372249741269,42.853296281977556,0,0,20,1,"NoCut,Full",001
Hydro,prm15_wcost_re10_c2p1_tn,73.73527842350231,71.86328606650027,63.4776905576924,57.864281110511435,54.01645161354501,48.53196326769882,42.67092773674156,0,0,10,0,"NoCut,Full",000
Hydro,prm15_wcost_re1_c2p1_tn,73.73527842350231,71.84755781354507,63.152397816924875,58.64870925426282,54.986078614805116,48.494669908984555,42.51866933667707,0,0,1,0,"NoCut,Full",000
Hydro,prm15_wcost_re11_c2p1_tn,73.73738200155066,70.78002735645265,62.82662045181639,57.3409311673161,53.80894333734903,48.68873609932719,42.80406362658277,0,0,11,1,"NoCut,Full",001
Hydro,prm15_wcost_re12_c2p1_tn,73.73738200155066,72.39723175877464,63.85729154161416,56.14658447598151,51.04007932083021,48.53106490161117,42.932529261363214,0,0,12,1,"NoCut,Full",001
Hydro,prm15_wcost_re18_c2p1_tn,73.73738200155066,72.61056697299982,63.82280968983636,55.53686121530995,50.55875973089292,48.39798273503099,42.9229523213865,0,0,18,1,"NoCut,Full",001
Hydro,prm15_wcost_re13_c2p1_tn,73.73738200155066,72.57048653774652,63.93373854657407,55.536812152518664,50.58033812001262,48.20489042119516,42.9117710017781,0,0,13,1,"NoCut,Full",001
Hydro,prm15_wcost_re14_c2p1_tn,73.73738200155066,72.58951944775988,63.84942588839237,56.16210757643219,51.02325545900608,48.52618246924565,42.882889923221605,0,0,14,1,"NoCut,Full",001
Hydro,prm15_wcost_re17_c2p1_tn,73.73738200155066,72.2536985716739,63.750851181981936,57.504103615435824,53.665689279357615,48.494694350136406,42.94307994507783,0,0,17,1,"NoCut,Full",001
Hydro,prm15_wcost_re15_c2p1_tn,73.73738200155066,72.32191106241238,63.827292155372,56.410088883667115,53.67943286507954,48.525975919588674,42.913756595037135,0,0,15,1,"NoCut,Full",001
Hydro,prm15_wcost_re19_c2p1_tn,73.73738200155066,72.57043965520171,63.89765020118713,55.534506766605254,50.55692080435268,48.241237834379184,42.92064799925175,0,0,19,1,"NoCut,Full",001
Hydro,prm15_wcost_re9_c2p1_tn,73.73527842350231,72.40687176486281,62.89664465055652,56.81260689547164,53.63279473167702,48.81095836264113,42.7924042602604,0,0,9,0,"NoCut,Full",000
Hydro,prm15_wcost_re8_c2p1_tn,73.73527842350231,72.42553761590865,62.82861410083461,56.81534772593789,53.64376286887444,48.79645015458377,42.70404558303956,0,0,8,0,"NoCut,Full",000
Hydro,prm15_wcost_re7_c2p1_tn,73.73527842350231,72.27776449866808,63.11330940383525,56.79661989792357,53.752164371592166,48.53170774195091,42.51387882414837,0,0,7,0,"NoCut,Full",000
Hydro,prm15_wcost_re6_c2p1_tn,73.73527842350231,72.07788126353701,63.49728646625783,57.828437969242195,54.03082353765321,48.51909837424531,42.5272913085416,0,0,6,0,"NoCut,Full",000
Hydro,prm15_wcost_re5_c2p1_tn,73.73527842350231,72.30287771737561,63.22475098776107,57.672289419563484,53.7651971734527,48.581953763056504,42.48301635661077,0,0,5,0,"NoCut,Full",000
Hydro,prm15_wcost_re4_c2p1_tn,73.73527842350231,72.37706967492325,62.811847449445885,57.01545998055451,53.72262800740841,48.738578886234365,42.55123906139808,0,0,4,0,"NoCut,Full",000
Hydro,prm15_wcost_re3_c2p1_tn,73.73527842350231,72.42747942068053,62.84736768106884,56.92789568040118,53.646798248677214,48.813338987465684,42.67482489906388,0,0,3,0,"NoCut,Full",000
Wind,prm15_wcost_re15_c2p1_tn,0.9425806418475869,5.452222123118257,12.22877899362519,12.150664389350608,12.137709594749882,13.168465167440747,16.327026368775762,0,0,15,1,"NoCut,Full",001
Wind,prm15_wcost_re16_c2p1_tn,0.9425806418475869,8.880337819868853,15.184243048574036,15.436525933212462,16.597642039566875,17.47666029432994,22.050100889641374,0,0,16,1,"NoCut,Full",001
Wind,prm15_wcost_re17_c2p1_tn,0.9425806418475869,5.83376265458039,13.392184196638771,13.506006132637417,12.88704469379422,14.052175936699562,18.24649497193204,0,0,17,1,"NoCut,Full",001
Wind,prm15_wcost_re18_c2p1_tn,0.9425806418475869,1.2135400295039491,5.83587078422632,5.2432795829125345,4.657138626590482,6.536179876641632,10.149369919785201,0,0,18,1,"NoCut,Full",001
Wind,prm15_wcost_re19_c2p1_tn,0.9425806418475869,0.8145287823110334,3.2833121064565343,4.49806375312017,3.883877803307866,5.152012274262782,9.647455419407441,0,0,19,1,"NoCut,Full",001
Wind,prm15_wcost_re1_c2p1_tn,0.9429916575434841,9.352031141452983,11.517917028027954,11.381876088852417,10.984036073866548,12.68664744689809,19.951340614150208,0,0,1,0,"NoCut,Full",000
Wind,prm15_wcost_re20_c2p1_tn,0.9425806418475869,10.19350014685969,17.462927380239684,16.91100477655953,19.107754542700537,19.39956105790087,27.678588578532093,0,0,20,1,"NoCut,Full",001
Wind,prm15_wcost_re2_c2p1_tn,0.9429916575434841,4.172789142198095,4.972352733001782,4.365170491664143,4.350283724346673,5.748076267683618,11.793683791845094,0,0,2,0,"NoCut,Full",000
Wind,prm15_wcost_re3_c2p1_tn,0.9429916575434841,0.8143158749956725,0.7004244326438436,0.6063241302032931,0.5230904473066288,1.4511910040074951,6.0770986754136835,0,0,3,0,"NoCut,Full",000
Wind,prm15_wcost_re4_c2p1_tn,0.9429916575434841,2.420915047779768,2.7638526073331264,2.417097450542214,2.08343787333578,4.060169318552522,9.826779196987468,0,0,4,0,"NoCut,Full",000
Wind,prm15_wcost_re5_c2p1_tn,0.9429916575434841,5.001515614658066,6.557222414902609,5.750308493699922,5.258899066819563,6.593090887701545,12.45973256986536,0,0,5,0,"NoCut,Full",000
Wind,prm15_wcost_re6_c2p1_tn,0.9429916575434841,8.80415788628361,11.890361236892714,11.315310520841795,11.079736582331657,10.904231969025837,15.970566090305237,0,0,6,0,"NoCut,Full",000
Wind,prm15_wcost_re7_c2p1_tn,0.9429916575434841,5.836129209267211,7.377528737928407,6.825528460187507,5.873321159200625,7.551933024770611,13.247898958987408,0,0,7,0,"NoCut,Full",000
Wind,prm15_wcost_re14_c2p1_tn,0.9425806418475869,3.191928224852424,8.168909609755467,8.862013343478619,7.663060603296369,9.860823105793513,13.334345416263774,0,0,14,1,"NoCut,Full",001
Wind,prm15_wcost_re8_c2p1_tn,0.9429916575434841,0.8143248966926377,1.2775740512847045,1.1134742042145345,0.9596233688762573,2.204892722739064,8.072522314880613,0,0,8,0,"NoCut,Full",000
Wind,prm15_wcost_re9_c2p1_tn,0.9429916575434841,0.8143193172090213,0.700562944090074,0.6067979653696306,0.5230082703389493,1.8344958539480245,7.8655765238282465,0,0,9,0,"NoCut,Full",000
Wind,prm15_wcost_re13_c2p1_tn,0.9425806418475869,0.814527390120275,2.5599040116889435,3.385287147628947,2.923176079112395,3.9893653901434947,7.956341309041417,0,0,13,1,"NoCut,Full",001
Wind,prm15_wcost_re12_c2p1_tn,0.9425806418475869,5.2191318421429695,11.12453863512873,10.410723086995596,9.694142111036586,11.433142026384482,14.504381123633312,0,0,12,1,"NoCut,Full",001
