tech,scs,2020,2025,2030,2035,2040,2045,2050,emis_policy,exist_trd,op_char,fixed_pv,pol,group
Hydro,prm15_wcost_re16_c2p1_t1,100.0,99.99999999999999,100.0,100.0,100.0,93.6932315481641,77.74934967163854,0,1,16,1,"NoCut,Lim",011
Solar,prm15_wcost_re13_c2p1_t1,0.0,0.0,0.0,0.0,0.0,1.5207836027740005,4.471434478365442,0,1,13,1,"NoCut,Lim",011
Solar,prm15_wcost_re12_c2p1_t1,0.0,0.0,0.0,0.0,0.0,1.490316414489793,4.5929809439148155,0,1,12,1,"NoCut,Lim",011
Hydro,prm15_wcost_re17_c2p1_t1,100.0,100.0,100.0,100.0,100.0,93.67679721304644,77.91774919703055,0,1,17,1,"NoCut,Lim",011
Fossil,prm15_wcost_re4_c2p1_t1,0.0,0.0,0.0,0.0,0.0,4.458166684786232,10.00676629816606,0,1,4,0,"NoCut,Lim",010
Solar,prm15_wcost_re10_c2p1_t1,0.0,0.0,0.0,0.0,0.0,1.8340972007005523,7.173439183334195,0,1,10,0,"NoCut,Lim",010
Solar,prm15_wcost_re11_c2p1_t1,0.0,0.0,0.0,0.0,0.0,1.501154110010034,5.90255217167429,0,1,11,1,"NoCut,Lim",011
Fossil,prm15_wcost_re20_c2p1_t1,0.0,0.0,0.0,0.0,0.0,4.726234813872882,8.997878490020987,0,1,20,1,"NoCut,Lim",011
Fossil,prm15_wcost_re10_c2p1_t1,0.0,0.0,0.0,0.0,0.0,4.458384245188303,8.134711382402491,0,1,10,0,"NoCut,Lim",010
Fossil,prm15_wcost_re12_c2p1_t1,0.0,0.0,0.0,0.0,0.0,4.709345210919858,16.8970483815264,0,1,12,1,"NoCut,Lim",011
Fossil,prm15_wcost_re11_c2p1_t1,0.0,0.0,0.0,0.0,0.0,4.709351779074333,8.988481323235575,0,1,11,1,"NoCut,Lim",011
Hydro,prm15_wcost_re5_c2p1_t1,100.0,100.0,100.0,100.0,100.0,93.6113333073942,77.68133128748401,0,1,5,0,"NoCut,Lim",010
Hydro,prm15_wcost_re6_c2p1_t1,100.0,100.0,100.0,100.0,100.0,93.6035343709284,77.736969066707,0,1,6,0,"NoCut,Lim",010
Fossil,prm15_wcost_re18_c2p1_t1,0.0,0.0,0.0,0.0,0.0,4.70971283103775,17.418449695901465,0,1,18,1,"NoCut,Lim",011
Hydro,prm15_wcost_re7_c2p1_t1,100.0,100.0,100.0,100.0,100.0,93.60724263154017,77.70091857674686,0,1,7,0,"NoCut,Lim",010
Fossil,prm15_wcost_re17_c2p1_t1,0.0,0.0,0.0,0.0,0.0,4.709676739373399,16.777037245704708,0,1,17,1,"NoCut,Lim",011
Hydro,prm15_wcost_re2_c2p1_t1,100.0,100.0,100.0,100.0,100.0,93.61757438571446,77.67694894213568,0,1,2,0,"NoCut,Lim",010
Hydro,prm15_wcost_re3_c2p1_t1,100.0,100.0,100.0,100.0,100.0,93.61527147092778,77.67692288017241,0,1,3,0,"NoCut,Lim",010
Fossil,prm15_wcost_re19_c2p1_t1,0.0,0.0,0.0,0.0,0.0,4.70971284745207,17.41843681511716,0,1,19,1,"NoCut,Lim",011
Hydro,prm15_wcost_re4_c2p1_t1,100.0,100.0,100.0,100.0,100.0,93.61734291848356,77.67197632848884,0,1,4,0,"NoCut,Lim",010
Fossil,prm15_wcost_re1_c2p1_t1,0.0,0.0,0.0,0.0,0.0,4.458385265995329,7.9736930924899205,0,1,1,0,"NoCut,Lim",010
Hydro,prm15_wcost_re8_c2p1_t1,100.0,100.0,100.0,100.0,100.0,93.62677867104499,77.67639578074899,0,1,8,0,"NoCut,Lim",010
Fossil,prm15_wcost_re14_c2p1_t1,0.0,0.0,0.0,0.0,0.0,4.709349280645042,17.418415786227964,0,1,14,1,"NoCut,Lim",011
Fossil,prm15_wcost_re13_c2p1_t1,0.0,0.0,0.0,0.0,0.0,4.694497780876413,17.418425096186006,0,1,13,1,"NoCut,Lim",011
Hydro,prm15_wcost_re9_c2p1_t1,100.0,100.0,100.0,100.0,100.0,93.62609392053051,77.6769758125616,0,1,9,0,"NoCut,Lim",010
Fossil,prm15_wcost_re16_c2p1_t1,0.0,0.0,0.0,0.0,0.0,4.709350449754297,9.107396807306294,0,1,16,1,"NoCut,Lim",011
Fossil,prm15_wcost_re15_c2p1_t1,0.0,0.0,0.0,0.0,0.0,4.709675571498501,16.783824622035223,0,1,15,1,"NoCut,Lim",011
Wind,prm15_wcost_re4_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4,0,"NoCut,Lim",010
Wind,prm15_wcost_re3_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3,0,"NoCut,Lim",010
Wind,prm15_wcost_re2_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,"NoCut,Lim",010
Wind,prm15_wcost_re5_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,0.17659565277034436,0,1,5,0,"NoCut,Lim",010
Wind,prm15_wcost_re20_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,7.260810256786425,0,1,20,1,"NoCut,Lim",011
Wind,prm15_wcost_re1_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,6.406410600844444,0,1,1,0,"NoCut,Lim",010
Wind,prm15_wcost_re19_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,19,1,"NoCut,Lim",011
Wind,prm15_wcost_re18_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,18,1,"NoCut,Lim",011
Wind,prm15_wcost_re6_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,6.607731458824905,0,1,6,0,"NoCut,Lim",010
Wind,prm15_wcost_re9_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9,0,"NoCut,Lim",010
Wind,prm15_wcost_re8_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,8,0,"NoCut,Lim",010
Wind,prm15_wcost_re7_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,1.2293798646706895,0,1,7,0,"NoCut,Lim",010
Wind,prm15_wcost_re17_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,0.5598121697034765,0,1,17,1,"NoCut,Lim",011
Wind,prm15_wcost_re16_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,7.038819092131531,0,1,16,1,"NoCut,Lim",011
Wind,prm15_wcost_re15_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,0.5533931784488401,0,1,15,1,"NoCut,Lim",011
Wind,prm15_wcost_re14_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14,1,"NoCut,Lim",011
Wind,prm15_wcost_re13_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13,1,"NoCut,Lim",011
Wind,prm15_wcost_re12_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,0.4356323694997796,0,1,12,1,"NoCut,Lim",011
Wind,prm15_wcost_re11_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,7.244376396559207,0,1,11,1,"NoCut,Lim",011
Wind,prm15_wcost_re10_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0,6.829455863242189,0,1,10,0,"NoCut,Lim",010
BNG,prm15_wcost_re13_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.10758082140665258,0.13363896108741546,0,1,13,1,"NoCut,Lim",011
BNG,prm15_wcost_re12_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.1075289488775721,0.1336399398489442,0,1,12,1,"NoCut,Lim",011
BNG,prm15_wcost_re3_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.09896489981644277,0.12950394938256785,0,1,3,0,"NoCut,Lim",010
BNG,prm15_wcost_re11_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.10752909884889851,0.11557372860947482,0,1,11,1,"NoCut,Lim",011
BNG,prm15_wcost_re10_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.09896466507466872,0.10408205737349997,0,1,10,0,"NoCut,Lim",010
BNG,prm15_wcost_re4_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.0989648864630642,0.12950384529333347,0,1,4,0,"NoCut,Lim",010
BNG,prm15_wcost_re19_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.10752869180075776,0.13363905099828738,0,1,19,1,"NoCut,Lim",011
BNG,prm15_wcost_re1_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.09896468773396015,0.10407688279223513,0,1,1,0,"NoCut,Lim",010
BNG,prm15_wcost_re18_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.10752869142599841,0.1336391498232164,0,1,18,1,"NoCut,Lim",011
BNG,prm15_wcost_re17_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.10752870066244404,0.12969613887453366,0,1,17,1,"NoCut,Lim",011
BNG,prm15_wcost_re20_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.10753295139063286,0.11557749164873432,0,1,20,1,"NoCut,Lim",011
BNG,prm15_wcost_re16_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.10752906849640181,0.12963486697233415,0,1,16,1,"NoCut,Lim",011
BNG,prm15_wcost_re15_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.10752867399817868,0.12969670036623657,0,1,15,1,"NoCut,Lim",011
BNG,prm15_wcost_re14_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.10752904180201348,0.1336391175234045,0,1,14,1,"NoCut,Lim",011
BNG,prm15_wcost_re2_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.09896488404278772,0.12950399443192817,0,1,2,0,"NoCut,Lim",010
BNG,prm15_wcost_re5_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.09896490961948363,0.12951208099571954,0,1,5,0,"NoCut,Lim",010
BNG,prm15_wcost_re8_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.09896490882429744,0.12950403372067834,0,1,8,0,"NoCut,Lim",010
BNG,prm15_wcost_re9_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.09896488611116455,0.12950403763211712,0,1,9,0,"NoCut,Lim",010
BNG,prm15_wcost_re7_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.09896463413853321,0.116775496481737,0,1,7,0,"NoCut,Lim",010
BNG,prm15_wcost_re6_c2p1_t1,0.0,0.0,0.0,0.0,0.0,0.09896464770047911,0.11686573371068783,0,1,6,0,"NoCut,Lim",010
Hydro,prm15_wcost_re7_c2p1_tn,99.87707218420014,99.91681859498777,99.88315048457926,99.81791527888461,99.81791527888461,95.86945474680375,74.2483408342015,0,0,7,0,"NoCut,Full",000
Hydro,prm15_wcost_re6_c2p1_tn,99.87707218420014,99.91681859498777,99.88464334729908,99.81791527888461,99.81791527888461,96.35993145174082,73.30679935377135,0,0,6,0,"NoCut,Full",000
Hydro,prm15_wcost_re11_c2p1_tn,99.87689189311925,99.91681859498777,99.86781729638781,99.81791527888461,99.81791527888461,91.15095599279186,66.70252801541977,0,0,11,1,"NoCut,Full",001
Hydro,prm15_wcost_re5_c2p1_tn,99.87707218420014,99.88315048457928,99.86781729638781,99.81791527888461,99.81791527888461,95.15362937633293,75.35188681148657,0,0,5,0,"NoCut,Full",000
Hydro,prm15_wcost_re12_c2p1_tn,99.87689189311925,99.88315048457928,99.85099691338095,99.81791527888461,99.80165366253203,97.16138966173368,73.38536563797467,0,0,12,1,"NoCut,Full",001
Hydro,prm15_wcost_re4_c2p1_tn,99.87707218420014,99.88315048457928,99.86781729638781,99.81791527888461,99.81791527888461,93.73773565421028,77.1258842841796,0,0,4,0,"NoCut,Full",000
Hydro,prm15_wcost_re13_c2p1_tn,99.87689189311925,99.88315048457928,99.83472451727722,99.81791527888461,99.81791527888461,96.27176190337829,74.56468472144591,0,0,13,1,"NoCut,Full",001
Hydro,prm15_wcost_re3_c2p1_tn,99.87707218420014,99.88315048457928,99.86781729638781,99.81791527888461,99.81791527888461,91.62581107562012,80.75152633753159,0,0,3,0,"NoCut,Full",000
Hydro,prm15_wcost_re10_c2p1_tn,99.87707218420014,99.91681859498777,99.88464334729908,99.81791527888461,99.81791527888461,95.5721536287097,69.36278123687487,0,0,10,0,"NoCut,Full",000
Hydro,prm15_wcost_re2_c2p1_tn,99.87707218420014,99.88315048457928,99.86781729638781,99.81791527888461,99.81791527888461,94.48504657408195,74.44246310909931,0,0,2,0,"NoCut,Full",000
Hydro,prm15_wcost_re14_c2p1_tn,99.87689189311925,99.88315048457928,99.83472451727722,99.81791527888461,99.80165366253205,97.89613911926742,74.67663810676609,0,0,14,1,"NoCut,Full",001
Hydro,prm15_wcost_re20_c2p1_tn,99.87689189311925,99.91681859498777,99.86781729638781,99.83472451727722,99.81791527888461,89.88015552697316,65.63095465139494,0,0,20,1,"NoCut,Full",001
Hydro,prm15_wcost_re15_c2p1_tn,99.87689189311925,99.88315048457928,99.85099691338095,99.81791527888461,99.81791527888461,97.25610393008104,73.79380594368521,0,0,15,1,"NoCut,Full",001
Hydro,prm15_wcost_re1_c2p1_tn,99.87707218420014,99.91681859498777,99.88464334729908,99.83472451727722,99.81791527888461,95.8349228843805,72.95814479347246,0,0,1,0,"NoCut,Full",000
Hydro,prm15_wcost_re19_c2p1_tn,99.87689189311925,99.88315048457928,99.83472451727722,99.81791527888461,99.81791527888461,96.69381181567718,73.97357179916983,0,0,19,1,"NoCut,Full",001
Hydro,prm15_wcost_re16_c2p1_tn,99.87689189311925,99.91681859498777,99.85099691338095,99.81791527888461,99.81791527888461,91.38776008732039,66.62283204079753,0,0,16,1,"NoCut,Full",001
Hydro,prm15_wcost_re18_c2p1_tn,99.87689189311925,99.88315048457928,99.83472451727722,99.81791527888461,99.81791527888461,96.94539840714415,73.91074076573689,0,0,18,1,"NoCut,Full",001
Hydro,prm15_wcost_re8_c2p1_tn,99.87707218420014,99.88315048457928,99.86781729638781,99.81791527888461,99.81791527888461,92.16332557964648,79.90920702578646,0,0,8,0,"NoCut,Full",000
Hydro,prm15_wcost_re17_c2p1_tn,99.87689189311925,99.91681859498777,99.85099691338095,99.81791527888461,99.81791527888461,98.01209013502476,72.94900168743135,0,0,17,1,"NoCut,Full",001
Hydro,prm15_wcost_re9_c2p1_tn,99.87707218420014,99.88315048457928,99.86781729638781,99.81791527888461,99.81791527888461,91.69807974458658,77.35542380238758,0,0,9,0,"NoCut,Full",000
Wind,prm15_wcost_re10_c2p1_tn,0.0,0.0,0.0,0.0,0.0,2.4246594318245323,26.52407458573552,0,0,10,0,"NoCut,Full",000
Wind,prm15_wcost_re11_c2p1_tn,0.0,0.0,0.0,0.0,0.0,8.667890112313703,33.16490702552205,0,0,11,1,"NoCut,Full",001
Wind,prm15_wcost_re12_c2p1_tn,0.0,0.0,0.0,0.0,0.0,1.4749525717618261,23.772699089451844,0,0,12,1,"NoCut,Full",001
Wind,prm15_wcost_re13_c2p1_tn,0.0,0.0,0.0,0.0,0.0,0.0,15.702717260613044,0,0,13,1,"NoCut,Full",001
Wind,prm15_wcost_re14_c2p1_tn,0.0,0.0,0.0,0.0,0.0,0.0,20.184465282256905,0,0,14,1,"NoCut,Full",001
Wind,prm15_wcost_re15_c2p1_tn,0.0,0.0,0.0,0.0,0.0,1.3789089909366963,24.465222573355007,0,0,15,1,"NoCut,Full",001
Wind,prm15_wcost_re16_c2p1_tn,0.0,0.0,0.0,0.0,0.0,8.430615392067834,33.24476138834825,0,0,16,1,"NoCut,Full",001
Wind,prm15_wcost_re17_c2p1_tn,0.0,0.0,0.0,0.0,0.0,1.0352308890835955,26.02716082880944,0,0,17,1,"NoCut,Full",001
Wind,prm15_wcost_re18_c2p1_tn,0.0,0.0,0.0,0.0,0.0,0.0,16.85383865719518,0,0,18,1,"NoCut,Full",001
Wind,prm15_wcost_re19_c2p1_tn,0.0,0.0,0.0,0.0,0.0,0.0,17.395532360262553,0,0,19,1,"NoCut,Full",001
Wind,prm15_wcost_re1_c2p1_tn,0.0,0.0,0.0,0.0,0.0,0.0,15.616083443280814,0,0,1,0,"NoCut,Full",000
Wind,prm15_wcost_re20_c2p1_tn,0.0,0.0,0.0,0.0,0.0,9.941216173739265,34.23944032650937,0,0,20,1,"NoCut,Full",001
Wind,prm15_wcost_re2_c2p1_tn,0.0,0.0,0.0,0.0,0.0,0.0,12.353293342828328,0,0,2,0,"NoCut,Full",000
Wind,prm15_wcost_re3_c2p1_tn,0.0,0.0,0.0,0.0,0.0,0.0,1.1947046539143282,0,0,3,0,"NoCut,Full",000
Wind,prm15_wcost_re4_c2p1_tn,0.0,0.0,0.0,0.0,0.0,0.0,7.4984943274748765,0,0,4,0,"NoCut,Full",000
Wind,prm15_wcost_re5_c2p1_tn,0.0,0.0,0.0,0.0,0.0,0.0,12.182058460867609,0,0,5,0,"NoCut,Full",000
Wind,prm15_wcost_re6_c2p1_tn,0.0,0.0,0.0,0.0,0.0,0.0,16.465823410341613,0,0,6,0,"NoCut,Full",000
Wind,prm15_wcost_re7_c2p1_tn,0.0,0.0,0.0,0.0,0.0,0.0,13.468172720506924,0,0,7,0,"NoCut,Full",000
Wind,prm15_wcost_re8_c2p1_tn,0.0,0.0,0.0,0.0,0.0,0.0,2.225342861603713,0,0,8,0,"NoCut,Full",000
Wind,prm15_wcost_re9_c2p1_tn,0.0,0.0,0.0,0.0,0.0,0.0,5.6918372478516925,0,0,9,0,"NoCut,Full",000
Solar,prm15_wcost_re9_c2p1_tn,0.0,0.0,0.0,0.0,0.0,8.134647484483889,16.799002368938467,0,0,9,0,"NoCut,Full",000
Solar,prm15_wcost_re8_c2p1_tn,0.0,0.0,0.0,0.0,0.0,7.66855296251351,17.706638129422384,0,0,8,0,"NoCut,Full",000
Solar,prm15_wcost_re7_c2p1_tn,0.0,0.0,0.0,0.0,0.0,3.9556631903693114,12.148044942668504,0,0,7,0,"NoCut,Full",000
Solar,prm15_wcost_re5_c2p1_tn,0.0,0.0,0.0,0.0,0.0,4.672794347106908,12.328600170943721,0,0,5,0,"NoCut,Full",000
Solar,prm15_wcost_re10_c2p1_tn,0.0,0.0,0.0,0.0,0.0,1.8288472040459272,3.986614759879579,0,0,10,0,"NoCut,Full",000
Solar,prm15_wcost_re11_c2p1_tn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,1,"NoCut,Full",001
Solar,prm15_wcost_re12_c2p1_tn,0.0,0.0,0.0,0.0,0.0,1.1705587037588334,2.696088806469245,0,0,12,1,"NoCut,Full",001
Solar,prm15_wcost_re13_c2p1_tn,0.0,0.0,0.0,0.0,0.0,3.536907084816117,9.58440776681594,0,0,13,1,"NoCut,Full",001
Solar,prm15_wcost_re14_c2p1_tn,0.0,0.0,0.0,0.0,0.0,1.9093015730058918,4.990483863098274,0,0,14,1,"NoCut,Full",001
Solar,prm15_wcost_re15_c2p1_tn,0.0,0.0,0.0,0.0,0.0,1.171699780595775,1.5943132804189246,0,0,15,1,"NoCut,Full",001
Solar,prm15_wcost_re16_c2p1_tn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,1,"NoCut,Full",001
Solar,prm15_wcost_re17_c2p1_tn,0.0,0.0,0.0,0.0,0.0,0.7578892264993374,0.8788582496918841,0,0,17,1,"NoCut,Full",001
Solar,prm15_wcost_re18_c2p1_tn,0.0,0.0,0.0,0.0,0.0,2.8619317922786993,9.088529977639604,0,0,18,1,"NoCut,Full",001
Solar,prm15_wcost_re19_c2p1_tn,0.0,0.0,0.0,0.0,0.0,3.1140183882760777,8.483880370409159,0,0,19,1,"NoCut,Full",001
Solar,prm15_wcost_re1_c2p1_tn,0.0,0.0,0.0,0.0,0.0,3.9902580447366574,11.292683795914417,0,0,1,0,"NoCut,Full",000
Solar,prm15_wcost_re20_c2p1_tn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,1,"NoCut,Full",001
Solar,prm15_wcost_re2_c2p1_tn,0.0,0.0,0.0,0.0,0.0,5.342596757208355,13.068447933662966,0,0,2,0,"NoCut,Full",000
Solar,prm15_wcost_re3_c2p1_tn,0.0,0.0,0.0,0.0,0.0,8.207047983697406,17.893282995485038,0,0,3,0,"NoCut,Full",000
Solar,prm15_wcost_re4_c2p1_tn,0.0,0.0,0.0,0.0,0.0,6.091270898301878,15.222340995582966,0,0,4,0,"NoCut,Full",000
Solar,prm15_wcost_re6_c2p1_tn,0.0,0.0,0.0,0.0,0.0,3.464291773157582,10.09365326380346,0,0,6,0,"NoCut,Full",000
Fossil,prm15_wcost_re7_c2p1_tn,0.046977318484888,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,"NoCut,Full",000
Fossil,prm15_wcost_re8_c2p1_tn,0.046977318484888,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,"NoCut,Full",000
Fossil,prm15_wcost_re9_c2p1_tn,0.046977318484888,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,"NoCut,Full",000
BNG,prm15_wcost_re10_c2p1_tn,0.07595049731496446,0.08318140501223552,0.11535665270092062,0.18208472111539473,0.18208472111539473,0.174339735419843,0.12652941751004704,0,0,10,0,"NoCut,Full",000
Fossil,prm15_wcost_re6_c2p1_tn,0.046977318484888,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,"NoCut,Full",000
BNG,prm15_wcost_re11_c2p1_tn,0.07606188949391776,0.08318140501223552,0.13218270361218612,0.18208472111539473,0.18208472111539473,0.18115389489444234,0.13256495905818574,0,0,11,1,"NoCut,Full",001
Fossil,prm15_wcost_re13_c2p1_tn,0.04704621738683612,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13,1,"NoCut,Full",001
BNG,prm15_wcost_re9_c2p1_tn,0.07595049731496446,0.11684951542073636,0.13218270361218612,0.18208472111539473,0.18208472111539473,0.16727277092955187,0.1537365808222677,0,0,9,0,"NoCut,Full",000
Fossil,prm15_wcost_re14_c2p1_tn,0.04704621738683612,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,1,"NoCut,Full",001
BNG,prm15_wcost_re8_c2p1_tn,0.07595049731496446,0.11684951542073636,0.13218270361218612,0.18208472111539473,0.18208472111539473,0.16812145784001636,0.15881198318745585,0,0,8,0,"NoCut,Full",000
Fossil,prm15_wcost_re15_c2p1_tn,0.04704621738683612,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,1,"NoCut,Full",001
