sc_name,period,load_zone,Battery_new,twh,MtCO2,emis_policy,exist_trd,op_char,fixed_pv,pol,group
prm15_wcost_re13_c2p1_tn,2050,Argentina,0.0,-3.5459452588410166e-12,573.5991221440793,0,0,13,1,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,2050,Uruguay,0.0,0.022693514450833348,2.1855573153500254,0,0,12,1,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,2050,Chile,0.0,1.0502139657253552e-11,279.07951013706173,0,0,12,1,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,2050,Brazil,0.0,1.6003835178444066,677.7147097101667,0,0,12,1,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,2050,Argentina,0.0,-6.322608968600823e-13,500.90862786759135,0,0,12,1,"NoCut,Full",001
prm15_wcost_re11_c2p1_tn,2050,Uruguay,0.0,0.39526518332231253,1.851566561221071,0,0,11,1,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,2050,Paraguay,0.0,-1.5012310604901185e-11,0.0312398351999999,0,0,12,1,"NoCut,Full",001
prm15_wcost_re11_c2p1_tn,2050,Chile,0.0,1.0502139657253552e-11,276.5528732220931,0,0,11,1,"NoCut,Full",001
prm15_wcost_re10_c2p1_tn,2050,Paraguay,0.0,-1.6943106305440745e-12,0.0312398351999999,0,0,10,0,"NoCut,Full",000
prm15_wcost_re11_c2p1_tn,2050,Brazil,0.0,3.4569214669562114,565.7444314004092,0,0,11,1,"NoCut,Full",001
prm15_wcost_re11_c2p1_tn,2050,Argentina,0.0,-1.316869438461321e-11,470.8441691736467,0,0,11,1,"NoCut,Full",001
prm15_wcost_re10_c2p1_tn,2050,Uruguay,0.0,0.3581520109324,1.5593359790467445,0,0,10,0,"NoCut,Full",000
prm15_wcost_re10_c2p1_tn,2050,Chile,0.0,6.254386578378491e-12,252.37866536914584,0,0,10,0,"NoCut,Full",000
prm15_wcost_re5_c2p1_tn,2050,Paraguay,0.0,8.904549070160547e-13,0.0312398351999999,0,0,5,0,"NoCut,Full",000
prm15_wcost_re5_c2p1_tn,2050,Uruguay,0.0,0.10847293120854395,1.4628738630084088,0,0,5,0,"NoCut,Full",000
prm15_wcost_re13_c2p1_tn,2050,Paraguay,0.0,3.4405589262897533e-12,0.0312398351999999,0,0,13,1,"NoCut,Full",001
prm15_wcost_re6_c2p1_tn,2050,Brazil,0.0,4.524499944938454,530.0996228775227,0,0,6,0,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,2050,Argentina,0.0,-3.1013738439489977e-12,494.8773350564268,0,0,6,0,"NoCut,Full",000
prm15_wcost_re16_c2p1_tn,2050,Region-wide,0.0,2.925126083058395,1335.253393097762,0,0,16,1,"NoCut,Full",001
prm15_wcost_re15_c2p1_tn,2050,Region-wide,0.0,1.7589698127575093,1410.4897912727968,0,0,15,1,"NoCut,Full",001
prm15_wcost_re14_c2p1_tn,2050,Region-wide,0.0,0.9241169449720343,1495.61559153681,0,0,14,1,"NoCut,Full",001
prm15_wcost_re13_c2p1_tn,2050,Region-wide,0.0,0.2712524698384063,1609.2997137398445,0,0,13,1,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,2050,Region-wide,0.0,1.6230770322900974,1459.91964486537,0,0,12,1,"NoCut,Full",001
prm15_wcost_re11_c2p1_tn,2050,Region-wide,0.0,3.852186650289027,1315.02428019257,0,0,11,1,"NoCut,Full",001
prm15_wcost_re10_c2p1_tn,2050,Region-wide,0.0,5.517544559170282,1190.0108218522928,0,0,10,0,"NoCut,Full",000
prm15_wcost_re15_c2p1_tn,2050,Brazil,0.0,1.7565664427495729,636.2184161215392,0,0,15,1,"NoCut,Full",001
prm15_wcost_re20_c2p1_tn,2050,Paraguay,0.0,-1.3430134302439e-12,0.0312398351999999,0,0,20,1,"NoCut,Full",001
prm15_wcost_re14_c2p1_tn,2050,Uruguay,0.0,0.0024291329087199887,2.147150774988287,0,0,14,1,"NoCut,Full",001
prm15_wcost_re9_c2p1_tn,2050,Uruguay,0.0,0.001097224000587845,1.3433081123927155,0,0,9,0,"NoCut,Full",000
prm15_wcost_re9_c2p1_tn,2050,Chile,0.0,1.9623345518076683e-11,250.348003377848,0,0,9,0,"NoCut,Full",000
prm15_wcost_re20_c2p1_tn,2050,Uruguay,0.0,0.3935154419507095,1.762222386614102,0,0,20,1,"NoCut,Full",001
prm15_wcost_re9_c2p1_tn,2050,Argentina,0.0,-2.015652111383297e-12,527.6818170069224,0,0,9,0,"NoCut,Full",000
prm15_wcost_re9_c2p1_tn,2050,Brazil,0.0,5.082621154224265,619.9829642487209,0,0,9,0,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,2050,Paraguay,0.0,4.594604289841814e-13,0.0312398351999999,0,0,6,0,"NoCut,Full",000
prm15_wcost_re14_c2p1_tn,2050,Paraguay,0.0,8.516059128914299e-13,0.0312398351999999,0,0,14,1,"NoCut,Full",001
prm15_wcost_re7_c2p1_tn,2050,Argentina,0.0,-2.3623534076812673e-12,521.2620651950494,0,0,7,0,"NoCut,Full",000
prm15_wcost_re7_c2p1_tn,2050,Brazil,0.0,4.0513414829471435,568.1544276690494,0,0,7,0,"NoCut,Full",000
prm15_wcost_re7_c2p1_tn,2050,Chile,0.0,1.372959096509422e-11,250.47563297136008,0,0,7,0,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,2050,Chile,0.0,1.28703338404439e-11,252.11243523408857,0,0,6,0,"NoCut,Full",000
prm15_wcost_re7_c2p1_tn,2050,Uruguay,0.0,0.07531346473092486,1.4173241341844007,0,0,7,0,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,2050,Argentina,0.0,-1.2386653980619297e-12,528.8072396954764,0,0,8,0,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,2050,Brazil,0.0,2.9909951070392613,619.3497646062058,0,0,8,0,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,2050,Chile,0.0,8.917387923653048e-12,250.5022022195202,0,0,8,0,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,2050,Paraguay,0.0,-6.38210009311932e-13,0.0312398351999999,0,0,8,0,"NoCut,Full",000
prm15_wcost_re7_c2p1_tn,2050,Paraguay,0.0,-1.5892757059616372e-11,0.0312398351999999,0,0,7,0,"NoCut,Full",000
prm15_wcost_re19_c2p1_co2_cut90p_t1,2050,Paraguay,5.912204659902812,11.513786582464917,0.965657191680468,1,1,19,1,"90%Cut,Lim",111
prm15_wcost_re18_c2p1_co2_cut90p_t1,2050,Uruguay,0.6823775899738079,4.724201322872791,0.6847917899459426,1,1,18,1,"90%Cut,Lim",111
prm15_wcost_re18_c2p1_co2_cut90p_t1,2050,Paraguay,5.9142249933417,10.967244690319436,0.9917978678362652,1,1,18,1,"90%Cut,Lim",111
prm15_wcost_re18_c2p1_co2_cut90p_t1,2050,Chile,9.999999999999998,14.529251620050008,114.57139218382366,1,1,18,1,"90%Cut,Lim",111
prm15_wcost_re19_c2p1_co2_cut90p_t1,2050,Uruguay,0.5358555244644672,4.183409347573457,0.6821578229903759,1,1,19,1,"90%Cut,Lim",111
prm15_wcost_re17_c2p1_co2_cut90p_t1,2050,Uruguay,0.8301579794130287,4.62365981267833,0.8384140084326419,1,1,17,1,"90%Cut,Lim",111
prm15_wcost_re18_c2p1_co2_cut90p_t1,2050,Brazil,0.0,111.36995545001838,210.5784700689376,1,1,18,1,"90%Cut,Lim",111
prm15_wcost_re20_c2p1_co2_cut90p_t1,2050,Argentina,0.0,108.66603310440624,136.94879914238888,1,1,20,1,"90%Cut,Lim",111
prm15_wcost_re17_c2p1_co2_cut90p_t1,2050,Paraguay,5.405118580033288,7.239542059781201,1.0521359991691157,1,1,17,1,"90%Cut,Lim",111
prm15_wcost_re17_c2p1_co2_cut90p_t1,2050,Chile,10.0,17.403250529482747,124.35279695048128,1,1,17,1,"90%Cut,Lim",111
prm15_wcost_re19_c2p1_co2_cut90p_t1,2050,Argentina,0.0,126.75545830486907,117.47184478255092,1,1,19,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,2050,Brazil,0.0,131.219683194026,205.42496471724024,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re16_c2p1_co2_cut90p_t1,2050,Uruguay,0.634527510369936,4.360666023716205,1.0206041624052236,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,2050,Paraguay,5.9228497413551215,11.073855248427165,0.9903459516310692,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re16_c2p1_co2_cut90p_t1,2050,Chile,10.0,17.741110212071632,126.56055887606288,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re16_c2p1_co2_cut90p_t1,2050,Brazil,0.0,110.72553330090314,184.71586723403385,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re20_c2p1_co2_cut90p_t1,2050,Brazil,0.0,130.92042534609428,177.15753150950374,1,1,20,1,"90%Cut,Lim",111
prm15_wcost_re16_c2p1_co2_cut90p_t1,2050,Argentina,0.0,109.42952959228234,134.694838993579,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re15_c2p1_co2_cut90p_t1,2050,Uruguay,0.8718340783662764,3.518957022755961,0.826268404100738,1,1,15,1,"90%Cut,Lim",111
prm15_wcost_re15_c2p1_co2_cut90p_t1,2050,Paraguay,5.484431741556164,11.295635571859505,1.040755066968054,1,1,15,1,"90%Cut,Lim",111
prm15_wcost_re8_c2p1_co2_cut90p_t1,2050,Uruguay,0.5776437455975891,3.2052781298312683,0.7591703706197627,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re15_c2p1_co2_cut90p_t1,2050,Chile,10.0,16.9193905384485,122.69852915294685,1,1,15,1,"90%Cut,Lim",111
prm15_wcost_re15_c2p1_co2_cut90p_t1,2050,Brazil,0.0,118.24613470112372,198.06297880438592,1,1,15,1,"90%Cut,Lim",111
prm15_wcost_re15_c2p1_co2_cut90p_t1,2050,Argentina,0.0,134.6207308574913,125.466193571599,1,1,15,1,"90%Cut,Lim",111
prm15_wcost_re20_c2p1_co2_cut90p_t1,2050,Chile,10.0,14.167682128591412,131.62245357652998,1,1,20,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,2050,Uruguay,0.6732971508635942,4.595343783766466,0.703530825433002,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re16_c2p1_co2_cut90p_t1,2050,Paraguay,5.108373324839638,8.124615683406288,1.102855733918647,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re17_c2p1_co2_cut90p_t1,2050,Argentina,0.0,110.29913804466084,129.24811249586602,1,1,17,1,"90%Cut,Lim",111
prm15_wcost_re20_c2p1_co2_cut90p_t1,2050,Uruguay,0.5496017831727652,4.030679457613087,1.0319042898362625,1,1,20,1,"90%Cut,Lim",111
prm15_wcost_re19_c2p1_co2_cut90p_t1,2050,Brazil,0.0,126.51033694899232,217.56695057994003,1,1,19,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,2050,Chile,10.0,17.321662030652107,120.89874141171867,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,2050,Argentina,0.0,125.75345913325069,117.75595799667296,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re12_c2p1_co2_cut90p_t1,2050,Uruguay,0.6820369551138992,2.8618533666194206,0.7113781537449452,1,1,12,1,"90%Cut,Lim",111
prm15_wcost_re11_c2p1_co2_cut90p_t1,2050,Uruguay,0.6340805481714303,4.163702626220922,0.9204512895999764,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re12_c2p1_co2_cut90p_t1,2050,Paraguay,5.493774424258546,11.011399443619723,1.0353001022943586,1,1,12,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,2050,Brazil,0.0,109.35289875464386,218.01862826904252,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,2050,Chile,10.0,15.058486675535603,110.68665108291016,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re12_c2p1_co2_cut90p_t1,2050,Chile,10.0,17.112377345124226,120.55206102839146,1,1,12,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,2050,Paraguay,5.892225560628209,10.79443880276836,0.9688688035829544,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re12_c2p1_co2_cut90p_t1,2050,Brazil,0.0,125.77688651122045,201.47089095734023,1,1,12,1,"90%Cut,Lim",111
prm15_wcost_re12_c2p1_co2_cut90p_t1,2050,Argentina,0.0,137.32022459321763,124.32509475822944,1,1,12,1,"90%Cut,Lim",111
prm15_wcost_re19_c2p1_co2_cut90p_t1,2050,Chile,10.0,15.221717363434756,111.40811462284012,1,1,19,1,"90%Cut,Lim",111
prm15_wcost_re11_c2p1_co2_cut90p_t1,2050,Paraguay,4.865179183078656,10.735375042943247,1.192524472408226,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re11_c2p1_co2_cut90p_t1,2050,Chile,10.0,17.025750768187628,129.59248381370003,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,2050,Uruguay,0.6989722824563323,3.163634392753385,0.6646188477919315,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re11_c2p1_co2_cut90p_t1,2050,Argentina,0.0,114.30712464513977,135.57866499248564,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re10_c2p1_co2_cut90p_t1,2050,Uruguay,0.2637679772795314,3.5588258594627273,0.6992353970485504,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,2050,Paraguay,5.043043604462186,12.746912448786933,0.6053512455502432,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,2050,Chile,10.0,15.48588933891062,123.46450084310128,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,2050,Brazil,0.0,160.2226686028992,180.18324477367912,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,2050,Argentina,0.0,107.05582262788909,143.14239274062237,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,2050,Uruguay,0.5362768101285045,3.288729767930853,0.6673888605535929,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,2050,Paraguay,5.567946030104053,12.393640253884366,0.7273638894891168,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,2050,Chile,10.0,21.957252026369865,103.23066760788711,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,2050,Brazil,0.0,131.18093807951507,212.15797528430213,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re11_c2p1_co2_cut90p_t1,2050,Brazil,0.0,134.00142210627882,180.81060043180696,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,2050,Argentina,0.0,142.17762206942962,120.07714209397857,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re18_c2p1_co2_cut90p_t1,2050,Argentina,0.0,117.6787474306627,121.26827308945693,1,1,18,1,"90%Cut,Lim",111
prm15_wcost_re20_c2p1_co2_cut90p_t1,2050,Paraguay,4.419295232896464,9.915623626741228,1.3340364817415964,1,1,20,1,"90%Cut,Lim",111
prm15_wcost_re17_c2p1_co2_cut90p_t1,2050,Brazil,0.0,106.05733605188126,192.60326554605217,1,1,17,1,"90%Cut,Lim",111
prm15_wcost_re1_c2p1_co2_cut90p_t1,2050,Uruguay,0.5620222815625913,2.38806419602004,0.8436377708337742,1,1,1,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,2050,Region-wide,16.018762141848686,332.62651812715467,448.094724999999,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re1_c2p1_co2_cut90p_t1,2050,Argentina,0.0,101.35359187978392,145.63060375738215,1,1,1,0,"90%Cut,Lim",110
prm15_wcost_re1_c2p1_co2_cut90p_t1,2050,Brazil,0.0,151.57288011627952,176.73567912120194,1,1,1,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,2050,Region-wide,16.147940063654435,283.3928154773507,448.0947249999987,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re1_c2p1_co2_cut90p_t1,2050,Chile,10.0,17.2971171851986,124.31986108306889,1,1,1,0,"90%Cut,Lim",110
prm15_wcost_re1_c2p1_co2_cut90p_t1,2050,Paraguay,5.592395080379152,13.226936364144095,0.5649432675124096,1,1,1,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,2050,Region-wide,15.696684680385248,338.7026197419807,448.0947249999997,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,2050,Argentina,0.0,153.46893524271576,133.84369522536764,1,1,2,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,2050,Region-wide,15.41102956019313,305.5064660281152,448.0947249999993,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,2050,Brazil,0.0,146.29579156113505,202.6706432540642,1,1,2,0,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,2050,Chile,10.0,24.864711773717183,110.23024343021524,1,1,2,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,2050,Argentina,0.0,130.35701433925345,131.3113293577674,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,2050,Paraguay,5.509246811392358,11.30770655798221,0.7391442449010677,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,2050,Uruguay,0.4870798924689583,3.1011404975217154,0.6493285032731559,1,1,2,0,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,2050,Paraguay,5.507820373377084,11.750877596329179,0.7008145870800078,1,1,2,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,2050,Argentina,0.0,112.85487735586918,133.1624446542484,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,2050,Uruguay,0.5632423774039176,2.759699524081931,0.6767188714648211,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re1_c2p1_co2_cut90p_t1,2050,Region-wide,16.154417361941743,285.8385897414262,448.09472499999913,1,1,1,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,2050,Chile,10.0,20.945119979398378,108.85606619913892,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,2050,Brazil,0.0,142.84849908022142,207.68415501126825,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,2050,Brazil,0.0,96.42353921863068,212.02985307238748,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,2050,Argentina,0.0,153.5785452840547,130.07131945376997,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re20_c2p1_co2_cut90p_t1,2050,Region-wide,14.96889701606923,267.70044366344626,448.0947250000005,1,1,20,1,"90%Cut,Lim",111
prm15_wcost_re2_c2p1_co2_cut90p_t1,2050,Region-wide,15.994900265846042,339.48145667141887,448.0947250000002,1,1,2,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,2050,Paraguay,5.562521543097455,11.466059091326201,0.7895854722356607,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,2050,Chile,10.0,23.180601949875356,101.43612292966306,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,2050,Region-wide,16.125763920501374,246.68477713978334,448.0947249999994,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,2050,Uruguay,0.5095153304563269,3.9466472254979283,0.744040090920792,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re18_c2p1_co2_cut90p_t1,2050,Region-wide,16.596602583315505,259.2694005139233,448.0947250000004,1,1,18,1,"90%Cut,Lim",111
prm15_wcost_re5_c2p1_co2_cut90p_t1,2050,Region-wide,15.734535368872944,327.5642373130239,448.0947249999999,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,2050,Region-wide,15.306811581741718,299.07011887794863,448.0947250000015,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,2050,Argentina,0.0,144.0307110627799,136.84728875419552,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,2050,Paraguay,5.570296318056846,10.916544225160827,0.7854656420683787,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,2050,Uruguay,0.3555723310433382,3.5662725342464245,0.8376460616536255,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,2050,Brazil,0.0,144.8423179629484,197.4592084882997,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,2050,Region-wide,16.104222840232556,299.1775744669536,448.09472499999936,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,2050,Chile,10.0,22.684663519670345,112.36310812990536,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,2050,Paraguay,5.269905332268702,12.169804526033133,0.7708440679762839,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re17_c2p1_co2_cut90p_t1,2050,Region-wide,16.235276559446316,245.6229264984844,448.0947250000012,1,1,17,1,"90%Cut,Lim",111
prm15_wcost_re6_c2p1_co2_cut90p_t1,2050,Argentina,0.0,115.44833938618476,142.9980208529879,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re16_c2p1_co2_cut90p_t1,2050,Region-wide,15.742900835209577,250.3814548123796,448.0947249999997,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re6_c2p1_co2_cut90p_t1,2050,Brazil,0.0,156.175621909687,182.43749612888075,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,2050,Chile,10.0,18.28655586611996,121.08900938406032,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re15_c2p1_co2_cut90p_t1,2050,Region-wide,16.35626581992244,284.60084869167895,448.09472500000055,1,1,15,1,"90%Cut,Lim",111
prm15_wcost_re5_c2p1_co2_cut90p_t1,2050,Uruguay,0.4646300366042425,3.8367402415921124,0.6542755596229669,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re14_c2p1_co2_cut90p_t1,2050,Region-wide,16.596146892218716,306.3881663263013,448.0947250000016,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re6_c2p1_co2_cut90p_t1,2050,Paraguay,5.055457229149791,12.029676331877056,0.7325525724167213,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,2050,Brazil,0.0,123.3794306425555,209.3294216863641,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re11_c2p1_co2_cut90p_t1,2050,Region-wide,15.499259731250088,280.2333751887704,448.0947250000008,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re8_c2p1_co2_cut90p_t1,2050,Argentina,0.0,123.0744698770213,132.6720155378215,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,2050,Uruguay,0.5431345742161228,4.207176869582081,0.779752135053542,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re12_c2p1_co2_cut90p_t1,2050,Region-wide,16.175811379372444,294.0827412598015,448.0947250000005,1,1,12,1,"90%Cut,Lim",111
prm15_wcost_re8_c2p1_co2_cut90p_t1,2050,Chile,10.0,22.8170926027818,104.54865176312497,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,2050,Chile,10.0,20.194455492741827,117.548190187014,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re13_c2p1_co2_cut90p_t1,2050,Region-wide,16.59119784308454,264.1229177589519,448.09472500000055,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re7_c2p1_co2_cut90p_t1,2050,Brazil,0.0,165.5856693267474,189.1144124691305,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,2050,Argentina,0.0,137.49638980880493,139.8711123885665,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re19_c2p1_co2_cut90p_t1,2050,Region-wide,16.44806018436728,284.1847085473345,448.0947250000019,1,1,19,1,"90%Cut,Lim",111
prm15_wcost_re7_c2p1_co2_cut90p_t1,2050,Paraguay,5.153550106169125,11.218928244104472,0.7812578202351409,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re15_c2p1_co2_cut90p_tn,2050,Argentina,0.0,105.08259348536087,119.8457176962186,1,0,15,1,"90%Cut,Full",101
prm15_wcost_re15_c2p1_co2_cut90p_tn,2050,Brazil,0.0,67.70010553744409,204.10617569744335,1,0,15,1,"90%Cut,Full",101
prm15_wcost_re15_c2p1_co2_cut90p_tn,2050,Chile,1.01211701975,0.4517886589983193,121.92368038080608,1,0,15,1,"90%Cut,Full",101
prm15_wcost_re15_c2p1_co2_cut90p_tn,2050,Paraguay,2.09567031661,3.0106027043135626,0.0312398351999999,1,0,15,1,"90%Cut,Full",101
prm15_wcost_re15_c2p1_co2_cut90p_tn,2050,Uruguay,0.552571501923,2.093989968047337,1.2473449984169664,1,0,15,1,"90%Cut,Full",101
prm15_wcost_re16_c2p1_co2_cut90p_tn,2050,Chile,0.53190103133,0.04578725838943596,133.512416541074,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re16_c2p1_co2_cut90p_tn,2050,Brazil,0.0,82.750993993961,193.87593752381235,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re14_c2p1_co2_cut90p_tn,2050,Uruguay,0.4633120467659999,1.762126644546426,0.8756742960236813,1,0,14,1,"90%Cut,Full",101
prm15_wcost_re16_c2p1_co2_cut90p_tn,2050,Paraguay,0.256706723604,3.0187889257416947,0.0312398351999999,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re17_c2p1_co2_cut90p_tn,2050,Argentina,0.0,94.88618303372606,120.05292859495174,1,0,17,1,"90%Cut,Full",101
prm15_wcost_re9_c2p1_co2_cut90p_tn,2050,Uruguay,0.7141298654069999,4.939987401135898,0.4853270180583214,1,0,9,0,"90%Cut,Full",100
prm15_wcost_re16_c2p1_co2_cut90p_tn,2050,Argentina,0.0,95.62494522381347,118.86056688636316,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re9_c2p1_co2_cut90p_tn,2050,Chile,6.242224355313001,15.800871808926491,100.9429361216537,1,0,9,0,"90%Cut,Full",100
prm15_wcost_re2_c2p1_co2_cut90p_tn,2050,Chile,7.61582552775,1.6687840243261438,107.82053240951376,1,0,2,0,"90%Cut,Full",100
prm15_wcost_re9_c2p1_co2_cut90p_tn,2050,Brazil,0.0,91.74264124751136,216.21347582024865,1,0,9,0,"90%Cut,Full",100
prm15_wcost_re4_c2p1_co2_cut90p_tn,2050,Paraguay,1.16165658082,3.7788269644473944,0.0312398351999999,1,0,4,0,"90%Cut,Full",100
prm15_wcost_re4_c2p1_co2_cut90p_tn,2050,Chile,7.80396956389,2.2620663222344484,103.39784767900557,1,0,4,0,"90%Cut,Full",100
